spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0,1.86,2.07,2.6,3.4,2.7,2021-09-12T13:00:00.000Z,8121,8521,False,1,1,1,2.0,1.455,11.0,3.75,46.25,2.5,20.75,0.25,0.775,9.0,2.75,53.75,0.75,17.25,2.5,0.182,0.533,0.028,0.091,1.25,1.152,11.25,5.25,37.0,2.0,6.25,2.25,1.208,12.5,4.75,63.0,3.0,6.0,0.5,0.111,0.238,0.18,0.474
0.25,1.86,2.07,3.3,3.5,2.15,2021-09-12T13:00:00.000Z,9827,8588,True,2,3,0,1.75,1.455,14.0,6.0,45.25,1.5,0.0,1.25,0.795,11.25,4.5,54.75,0.75,0.0,1.5,0.125,0.292,0.111,0.278,0.75,0.733,11.25,4.25,46.5,0.5,5.0,2.25,2.06,11.5,5.0,53.5,3.0,2.5,0.5,0.067,0.176,0.196,0.45
-0.25,2.09,1.84,2.25,3.3,3.25,2021-09-12T13:00:00.000Z,8550,10242,True,0,2,0,0.75,0.905,10.75,4.25,42.0,0.75,4.0,1.75,1.9,12.5,4.75,58.0,3.25,5.25,0.25,0.07,0.176,0.14,0.368,1.5,0.848,11.0,4.5,50.0,1.25,10.625,2.0,1.37,14.25,5.0,50.0,2.0,15.0,0.75,0.136,0.333,0.14,0.4
-0.75,2.03,1.9,1.65,3.75,5.75,2021-09-12T13:00:00.000Z,9837,9851,False,2,0,2,1.0,0.888,12.0,4.0,42.75,1.0,0.0,1.5,1.15,12.25,3.5,57.25,1.75,0.0,0.75,0.083,0.25,0.122,0.429,0.75,0.907,9.25,2.75,57.25,1.25,5.0,1.0,1.698,10.25,4.0,42.75,2.75,7.75,1.25,0.081,0.273,0.098,0.25
-0.25,1.88,2.05,2.1,3.3,3.6,2021-09-19T13:00:00.000Z,8121,9830,True,1,4,0,0.6,1.19,11.4,4.2,37.0,1.2,0.0,1.0,1.316,12.0,4.2,63.0,2.6,0.0,0.8,0.053,0.143,0.083,0.238,1.8,1.398,10.4,3.4,47.2,2.2,18.8,0.4,0.89,9.6,3.4,52.8,1.2,18.4,2.2,0.173,0.529,0.042,0.118
-0.5,1.9,2.03,1.8,3.75,4.33,2021-09-19T13:00:00.000Z,8521,8311,False,1,1,1,1.2,1.192,11.4,5.4,39.4,2.2,9.6,2.0,1.2,11.6,4.2,60.6,2.6,7.0,0.6,0.105,0.222,0.172,0.476,1.8,1.986,16.8,5.8,54.6,3.0,0.0,1.8,1.712,12.4,5.4,45.4,2.8,0.0,1.6,0.107,0.31,0.145,0.333
-0.25,1.98,1.95,2.15,3.3,3.4,2021-09-19T13:00:00.000Z,8689,9837,False,0,0,1,1.4,1.016,9.4,4.6,40.0,1.2,10.3,1.4,1.874,18.4,5.8,60.0,2.2,17.5,1.6,0.149,0.304,0.076,0.241,1.2,0.812,11.0,3.8,41.4,1.0,0.0,1.2,1.048,11.8,3.0,58.6,1.6,0.0,1.2,0.109,0.316,0.102,0.4
0,1.81,2.13,2.45,3.5,2.8,2021-09-19T13:00:00.000Z,10249,10242,False,1,1,1,2.2,1.494,14.4,4.6,47.8,2.2,9.067,1.8,1.37,14.8,5.2,52.2,2.2,1.867,1.4,0.153,0.478,0.122,0.346,1.0,0.848,10.6,4.4,41.0,1.0,3.2,1.4,1.652,13.4,4.2,59.0,2.8,4.2,0.8,0.094,0.227,0.104,0.333
0.25,1.91,2.02,3.75,3.25,2.05,2021-09-22T19:00:00.000Z,8121,8592,True,0,0,1,1.8,1.756,16.0,5.0,61.0,2.6,0.0,0.8,0.922,9.4,2.4,39.0,1.2,0.0,2.0,0.113,0.36,0.085,0.333,1.6,1.412,10.6,4.0,51.8,1.8,19.4,1.2,1.236,9.8,4.0,48.2,2.2,18.4,1.6,0.151,0.4,0.122,0.3
-0.25,1.89,2.04,1.95,3.6,3.75,2021-09-22T19:00:00.000Z,8588,9848,True,0,1,0,2.0,1.616,10.8,4.2,46.2,3.4,15.9,1.8,1.486,12.2,5.6,53.8,1.8,16.85,1.4,0.185,0.476,0.148,0.321,2.0,1.372,14.2,5.4,46.6,1.4,0.0,1.2,0.796,10.2,4.2,53.4,1.2,0.0,2.2,0.141,0.37,0.118,0.286
0.25,2.08,1.85,3.3,3.5,2.15,2021-09-22T19:00:00.000Z,8689,9831,True,1,0,2,2.6,2.016,11.0,4.0,48.2,3.4,0.0,0.4,1.324,11.2,3.2,51.8,1.8,0.0,2.6,0.236,0.65,0.036,0.125,1.2,0.95,8.2,4.6,43.6,0.8,7.775,1.2,1.658,16.4,5.6,56.4,2.0,16.325,1.6,0.146,0.261,0.073,0.214
-1.5,1.83,2.1,1.4,4.5,8.5,2021-09-22T19:00:00.000Z,9748,10242,True,3,1,2,1.0,0.89,9.2,3.6,40.8,1.2,5.2,1.2,1.454,12.2,4.0,59.2,2.4,6.6,1.0,0.109,0.278,0.098,0.3,1.6,1.574,13.4,5.8,56.4,3.0,8.95,1.8,1.69,14.8,5.0,43.6,2.6,13.2,1.4,0.119,0.276,0.122,0.36
1.75,1.99,1.94,11,7,1.22,2021-09-22T19:00:00.000Z,8550,9847,True,1,2,0,3.2,1.98,13.2,5.6,62.4,3.8,0.0,1.0,0.918,11.2,3.2,37.6,1.4,0.0,3.0,0.242,0.571,0.089,0.312,0.6,0.75,12.8,4.0,55.8,1.0,9.492,2.0,1.376,12.0,5.0,44.2,2.4,13.4,0.4,0.047,0.15,0.167,0.4
0,2.03,1.9,2.75,3.2,2.7,2021-09-26T13:00:00.000Z,8121,10242,False,1,1,1,1.0,1.122,9.8,3.0,51.4,1.4,17.6,1.2,1.2,9.4,3.6,48.6,2.2,18.8,1.2,0.102,0.333,0.128,0.333,1.2,1.046,10.4,4.8,39.8,1.6,5.84,1.4,1.35,11.6,4.0,60.2,2.6,7.44,1.0,0.115,0.25,0.121,0.35
-0.5,2.09,1.84,2,3.5,3.75,2021-09-26T13:00:00.000Z,8521,8550,True,1,2,0,0.8,0.806,12.0,3.4,48.2,0.8,11.645,2.0,1.304,12.8,4.6,51.8,2.2,16.44,0.4,0.067,0.235,0.156,0.435,1.2,0.89,9.8,3.4,45.2,1.4,14.65,2.4,1.19,11.2,5.0,54.8,2.6,13.4,0.4,0.122,0.353,0.214,0.48
0,1.89,2.04,2.55,3.1,2.9,2021-09-26T13:00:00.000Z,9830,9837,False,1,3,0,1.4,1.482,12.6,4.6,40.0,2.4,9.0,1.2,1.204,11.0,4.0,60.0,1.6,8.0,1.2,0.111,0.304,0.109,0.3,0.8,0.838,10.4,3.4,40.2,1.2,0.0,1.0,0.682,9.0,3.0,59.8,1.6,0.0,1.0,0.077,0.235,0.111,0.333
-0.5,1.96,1.97,1.95,3.3,4.2,2021-10-03T13:00:00.000Z,8121,8550,True,3,2,2,1.0,0.82,11.2,3.4,43.4,1.0,10.143,2.0,1.448,12.4,4.4,56.6,2.4,14.32,0.8,0.089,0.294,0.161,0.455,1.0,1.192,12.0,3.6,54.6,1.2,18.4,1.2,1.23,7.8,3.2,45.4,2.8,18.0,1.2,0.083,0.278,0.154,0.375
-1.5,2.09,1.84,1.36,5,8,2021-10-03T13:00:00.000Z,9827,9829,False,0,3,0,1.6,1.254,12.2,4.0,49.6,1.4,4.667,2.4,2.11,13.8,5.8,50.4,2.6,2.333,1.0,0.131,0.4,0.174,0.414,2.0,1.702,8.4,3.2,53.0,2.6,7.14,1.4,1.122,11.4,3.4,47.0,1.6,5.44,2.0,0.238,0.625,0.123,0.412
0,1.83,2.1,2.4,3.5,2.8,2021-10-03T13:00:00.000Z,8311,8689,False,1,1,1,0.8,1.058,10.6,3.0,52.8,1.4,0.0,3.2,1.686,11.4,5.0,47.2,3.0,0.0,0.4,0.075,0.267,0.281,0.64,1.2,0.894,10.8,4.6,46.0,0.6,10.635,0.8,1.512,12.6,3.4,54.0,1.8,16.425,1.8,0.111,0.261,0.063,0.235
-0.75,2.09,1.84,1.75,3.5,5,2021-10-03T13:00:00.000Z,9830,10242,True,2,0,2,1.2,0.984,9.6,4.2,39.2,1.8,9.04,1.4,1.174,12.4,4.4,60.8,1.8,10.24,1.0,0.125,0.286,0.113,0.318,1.6,1.488,14.0,4.8,43.4,2.6,9.76,1.6,1.242,10.0,4.0,56.6,1.8,8.84,1.2,0.114,0.333,0.16,0.4
-1.5,2.02,1.77,1.33,5.5,8,2021-10-15T19:00:00.000Z,8121,9847,False,1,2,0,1.2,1.238,12.4,3.8,55.6,1.0,17.2,1.6,1.27,6.8,3.2,44.4,3.0,15.6,1.2,0.097,0.316,0.235,0.5,2.0,1.9,14.2,4.4,60.2,2.8,6.4,0.8,0.848,10.8,3.4,39.8,1.0,4.2,2.4,0.141,0.455,0.074,0.235
0.25,1.84,2.09,2.8,3.3,2.55,2021-10-22T20:00:00.000Z,8121,9853,False,2,2,1,1.2,1.232,12.2,3.8,50.8,1.2,18.2,1.8,1.42,7.0,2.4,49.2,3.2,17.2,1.0,0.098,0.316,0.257,0.75,0.8,1.17,10.6,4.2,48.2,1.8,18.557,2.8,1.926,13.6,5.8,51.8,3.4,16.957,0.2,0.075,0.19,0.206,0.483
0.25,1.85,2.08,2.87,3.4,2.45,2021-10-31T12:00:00.000Z,8121,9831,True,1,2,0,1.8,2.112,14.6,6.2,51.8,4.2,18.4,1.0,0.794,9.0,4.0,48.2,1.2,15.0,2.0,0.123,0.29,0.111,0.25,1.4,1.142,11.0,3.2,44.8,1.4,16.0,1.4,1.366,8.8,2.8,55.2,2.4,18.6,1.2,0.127,0.437,0.159,0.5
-1,2.08,1.85,1.72,3.75,5,2021-11-06T16:00:00.000Z,8121,8639,False,1,1,1,1.6,1.298,9.8,3.4,44.2,1.8,14.6,1.8,1.382,10.4,3.6,55.8,2.2,20.6,1.0,0.163,0.471,0.173,0.5,1.2,2.002,12.2,4.0,47.6,3.2,24.68,1.0,0.886,12.0,4.0,52.4,1.0,17.098,1.4,0.098,0.3,0.083,0.25
-0.75,1.98,1.88,1.9,3.25,4.5,2021-11-21T14:00:00.000Z,8121,8689,True,1,0,2,0.8,1.314,10.0,3.0,44.4,2.4,16.8,2.4,1.744,13.2,5.0,55.6,2.2,21.8,0.4,0.08,0.267,0.182,0.48,1.6,1.266,8.2,3.2,42.4,2.0,15.4,1.8,1.452,11.4,4.2,57.6,2.2,21.4,1.0,0.195,0.5,0.158,0.429
-0.25,2,1.85,2.37,3.4,2.9,2021-11-21T14:00:00.000Z,9827,8550,False,3,3,1,1.4,1.02,11.4,3.8,49.0,1.6,18.4,2.0,1.404,12.2,5.6,51.0,2.6,22.8,1.0,0.123,0.368,0.164,0.357,0.8,0.882,8.4,3.2,36.4,1.4,11.6,2.2,1.666,15.4,5.0,63.6,2.8,24.8,0.4,0.095,0.25,0.143,0.44
-0.5,1.93,1.93,2.05,3.2,4,2021-11-21T14:00:00.000Z,9837,9848,False,1,1,1,0.8,0.736,11.4,3.8,45.8,1.0,13.4,1.6,1.296,11.4,4.8,54.2,1.6,16.0,0.4,0.07,0.211,0.14,0.333,2.4,1.52,11.4,4.6,47.6,3.0,21.0,1.0,1.382,11.8,3.0,52.4,1.4,19.2,1.6,0.211,0.522,0.085,0.333
-0.25,2.05,1.8,2.37,3.25,3.1,2021-11-21T14:00:00.000Z,9853,10242,False,1,0,2,1.6,1.378,13.6,4.2,53.6,2.2,22.4,2.2,1.092,9.8,4.2,46.4,2.0,16.6,1.2,0.118,0.381,0.224,0.524,1.0,0.964,11.0,3.8,41.4,2.0,20.0,1.8,1.586,14.6,5.8,58.6,2.2,21.8,1.4,0.091,0.263,0.123,0.31
-0.75,1.95,1.9,1.75,3.5,4.8,2021-11-26T20:00:00.000Z,8121,8588,False,2,2,1,1.2,1.062,6.2,3.0,41.6,1.8,14.8,1.4,1.356,13.0,4.4,58.4,1.8,21.8,1.0,0.194,0.4,0.108,0.318,1.8,1.964,17.0,7.4,55.0,3.8,22.8,1.6,1.224,12.2,4.4,45.0,1.6,18.0,1.2,0.106,0.243,0.131,0.364
0.25,1.93,1.93,3.3,3.25,2.25,2021-12-01T18:00:00.000Z,8121,9829,True,1,3,0,1.2,1.18,11.2,4.0,60.4,1.4,21.8,1.2,1.228,10.6,4.6,39.6,1.6,14.2,1.2,0.107,0.3,0.113,0.261,1.4,1.144,7.2,3.6,46.4,2.0,16.0,1.4,1.196,12.2,4.8,53.6,1.8,19.4,1.2,0.194,0.389,0.115,0.292
-0.5,1.8,2.05,1.7,3.8,4.75,2021-12-01T18:00:00.000Z,9827,9848,False,2,5,0,2.0,1.578,16.0,5.2,52.2,2.2,25.6,2.2,1.564,14.0,6.0,47.8,2.8,22.4,1.0,0.125,0.385,0.157,0.367,1.6,1.586,13.4,4.2,50.0,2.6,22.4,1.0,1.56,12.2,3.0,50.0,1.6,18.8,1.2,0.119,0.381,0.082,0.333
-0.5,1.98,1.88,2.05,3.4,3.6,2021-12-01T18:00:00.000Z,8521,9853,True,1,0,2,1.6,1.074,13.6,4.2,51.4,1.8,15.6,1.6,1.18,10.4,4.2,48.6,2.4,19.0,1.6,0.118,0.381,0.154,0.381,2.2,1.768,12.8,4.4,40.4,2.4,19.6,0.6,1.26,11.4,3.4,59.6,2.2,22.0,2.6,0.172,0.5,0.053,0.176
-0.25,1.88,1.98,2.37,3.3,3,2021-12-01T18:00:00.000Z,8689,10242,False,0,2,0,0.4,1.074,9.0,2.0,45.6,1.6,14.8,2.0,1.696,12.2,5.0,54.4,2.4,21.4,0.2,0.044,0.2,0.164,0.4,0.8,0.778,10.4,3.4,42.8,1.0,15.4,1.8,1.628,16.4,6.0,57.2,2.6,22.8,0.8,0.077,0.235,0.11,0.3
0,1.9,1.95,2.6,3.3,2.75,2021-12-01T18:00:00.000Z,8550,10249,True,1,3,0,0.8,0.962,11.8,4.8,40.0,1.2,13.0,1.2,1.678,17.8,4.2,60.0,2.2,28.6,1.2,0.068,0.167,0.067,0.286,1.2,0.794,11.0,4.4,36.2,1.2,12.8,1.6,1.426,15.4,3.8,63.8,2.2,24.6,1.2,0.109,0.273,0.104,0.421
-0.25,1.9,1.95,2.4,3,3.3,2021-12-05T14:00:00.000Z,8121,9837,False,2,1,2,1.2,1.296,8.2,3.8,48.8,2.0,17.2,1.6,1.446,11.6,5.2,51.2,2.8,20.4,1.0,0.146,0.316,0.138,0.308,1.2,0.884,10.6,4.4,40.0,1.4,14.8,1.0,1.544,13.4,3.6,60.0,2.2,21.4,1.6,0.113,0.273,0.075,0.278
-0.5,1.98,1.88,2.1,3.7,3.3,2021-12-05T14:00:00.000Z,8311,10249,False,0,1,0,1.0,1.004,12.4,3.6,51.0,1.2,17.2,1.8,0.85,11.4,3.4,49.0,1.2,17.8,0.2,0.081,0.278,0.158,0.529,1.2,0.952,11.2,5.4,43.8,1.6,12.6,0.8,1.666,19.0,4.8,56.2,2.0,28.4,1.8,0.107,0.222,0.042,0.167
0,1.88,1.98,2.8,3.2,2.6,2021-12-05T14:00:00.000Z,8689,9830,True,0,1,0,0.8,1.116,10.8,3.4,38.8,1.0,17.0,1.8,1.504,14.8,6.2,61.2,2.2,28.0,0.4,0.074,0.235,0.122,0.29,0.2,0.92,7.8,1.8,43.6,0.6,12.0,2.2,1.696,12.0,4.6,56.4,2.6,20.6,0.0,0.026,0.111,0.183,0.478
-1.25,1.88,1.98,1.4,4.75,8,2021-12-05T14:00:00.000Z,8550,9829,False,0,4,0,1.2,0.896,13.2,5.0,36.6,1.2,15.6,1.4,1.292,15.0,4.2,63.4,2.0,23.4,1.2,0.091,0.24,0.093,0.333,1.2,1.52,11.2,4.8,57.8,2.0,23.0,1.2,1.21,9.8,4.4,42.2,1.6,14.8,1.2,0.107,0.25,0.122,0.273
-0.5,2.05,1.88,2.05,3.4,3.75,2021-12-12T14:00:00.000Z,8121,8311,True,0,1,0,1.0,0.988,12.0,4.0,53.2,1.0,17.8,1.8,0.83,11.2,3.0,46.8,1.0,17.0,0.2,0.083,0.25,0.161,0.6,1.4,1.51,10.2,4.2,52.8,2.4,18.8,1.4,1.53,9.8,4.6,47.2,3.0,18.6,1.6,0.137,0.333,0.143,0.304
-0.25,1.95,1.98,2.2,3.5,3.2,2021-12-12T14:00:00.000Z,9827,10242,False,2,1,2,2.0,1.768,15.6,4.4,48.6,2.8,24.2,3.0,2.07,16.2,5.8,51.4,3.2,25.6,0.4,0.128,0.455,0.185,0.517,0.6,0.614,9.6,2.8,48.4,0.6,11.6,1.6,1.528,14.6,5.4,51.6,2.6,20.8,0.6,0.062,0.214,0.11,0.296
-0.25,2.02,1.88,2.45,3.2,3,2021-12-12T14:00:00.000Z,8689,8550,False,1,4,0,0.2,0.828,10.2,2.2,45.0,0.4,16.6,1.6,1.284,10.0,3.6,55.0,1.6,17.0,0.0,0.02,0.091,0.16,0.444,1.0,0.932,12.6,4.2,36.2,1.4,15.0,2.0,1.53,14.4,4.6,63.8,2.6,24.4,1.0,0.079,0.238,0.139,0.435
-0.5,1.95,1.98,1.95,3.6,3.8,2021-12-12T14:00:00.000Z,9831,9851,False,2,1,2,0.4,1.158,13.4,3.8,55.6,1.2,21.4,1.2,1.194,13.4,3.8,44.4,1.8,18.6,0.8,0.03,0.105,0.09,0.316,2.8,2.356,18.8,7.2,59.0,3.6,32.0,0.6,0.758,6.8,2.0,41.0,0.6,11.2,2.4,0.149,0.389,0.088,0.3
-0.5,2.02,1.91,2.2,3.3,3.4,2021-12-22T20:00:00.000Z,8121,10249,False,1,4,0,1.2,1.634,11.0,3.8,54.8,2.4,20.8,1.4,1.59,10.8,4.0,45.2,2.8,17.4,1.4,0.109,0.316,0.13,0.35,1.6,1.162,9.2,4.2,46.8,1.6,12.6,0.8,1.45,17.6,5.2,53.2,2.0,28.0,1.8,0.174,0.381,0.045,0.154
0.5,1.87,2.06,4.33,3.8,1.75,2021-12-22T20:00:00.000Z,9827,8639,True,2,3,0,1.4,1.442,11.6,3.8,47.2,2.4,23.0,1.0,0.642,10.8,3.6,52.8,0.2,20.6,1.8,0.121,0.368,0.093,0.278,2.0,1.768,13.4,4.0,46.8,2.6,21.6,2.6,2.076,18.4,5.4,53.2,3.6,25.6,1.0,0.149,0.5,0.141,0.481
-0.25,2.08,1.73,2.5,3.4,2.8,2021-12-22T20:00:00.000Z,8521,10242,False,1,1,1,1.8,1.506,12.2,4.4,35.2,2.2,21.2,1.2,1.314,13.6,4.0,64.8,2.0,21.0,2.4,0.148,0.409,0.088,0.3,0.8,0.808,11.4,2.8,53.4,1.2,15.2,1.2,1.19,11.4,3.8,46.6,1.8,17.6,0.6,0.07,0.286,0.105,0.316
-0.5,2.05,1.88,2.1,3.5,3.5,2021-12-22T20:00:00.000Z,8588,9831,False,1,2,0,1.4,1.114,10.8,4.0,51.2,2.0,19.6,2.4,1.662,14.4,5.6,48.8,2.2,21.0,0.6,0.13,0.35,0.167,0.429,0.8,1.116,10.6,3.2,48.6,1.6,18.0,1.2,1.44,16.0,5.0,51.4,2.2,24.4,1.4,0.075,0.25,0.075,0.24
1.25,1.7,2.1,7.5,5.25,1.4,2021-12-22T20:00:00.000Z,8689,9847,True,1,1,1,1.8,2.04,14.6,5.6,65.0,4.0,30.4,0.6,1.04,11.0,4.4,35.0,1.4,19.8,2.2,0.123,0.321,0.055,0.136,0.2,0.848,12.0,2.8,50.6,0.6,18.8,2.0,1.0,7.6,3.2,49.4,1.4,14.4,0.0,0.017,0.071,0.263,0.625
-1.5,1.99,1.91,1.36,5.25,8,2021-12-22T20:00:00.000Z,9748,8550,True,1,1,1,1.8,0.926,10.8,4.0,38.0,1.4,13.0,2.2,1.556,15.0,5.0,62.0,2.6,24.0,1.4,0.167,0.45,0.147,0.44,0.8,1.573,14.08,4.28,59.16,2.44,22.56,0.8,1.68,12.76,4.64,40.84,3.32,19.48,1.2,0.057,0.187,0.063,0.172
-1,1.87,2.06,1.66,3.6,5.75,2021-12-22T20:00:00.000Z,8592,9837,True,1,1,1,1.4,1.252,10.4,3.6,41.2,2.2,17.0,0.8,1.42,11.2,2.6,58.8,2.2,16.8,2.0,0.135,0.389,0.071,0.308,1.0,1.191,12.88,3.76,62.0,2.04,22.68,0.4,1.053,8.0,2.8,38.0,1.68,13.8,2.0,0.078,0.266,0.05,0.143
-0.25,1.94,1.96,2.2,3.5,3.25,2021-12-22T20:00:00.000Z,9829,9851,True,2,1,2,2.2,2.004,18.0,6.4,62.6,2.8,30.6,0.8,0.826,7.2,1.8,37.4,0.8,12.2,1.8,0.122,0.344,0.111,0.444,2.0,1.702,12.0,5.4,55.2,2.4,25.8,1.2,1.356,9.2,3.4,44.8,1.8,15.4,1.6,0.167,0.37,0.13,0.353
