index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
87,03/10/2021,Lille,Marseille,2,0,2.45,3.3,3,-0.25,1.93,2
88,03/10/2021,St Etienne,Lyon,1,1,4.33,4,1.75,0.75,1.96,1.97
89,15/10/2021,Paris SG,Angers,2,1,1.33,5.5,8,-1.5,2.02,1.77
90,16/10/2021,Clermont,Lille,1,0,3.3,3.3,2.25,0.25,1.83,2.1
91,16/10/2021,Lyon,Monaco,2,0,2.15,3.6,3.25,-0.5,2.09,1.84
92,17/10/2021,Troyes,Nice,1,0,4.33,3.6,1.85,0.5,1.99,1.94
93,17/10/2021,Bordeaux,Nantes,1,1,2.8,3.3,2.55,0,1.97,1.96
94,17/10/2021,Brest,Reims,1,1,2.3,3.2,3.3,-0.25,1.96,1.97
95,17/10/2021,Metz,Rennes,0,3,4.33,3.6,1.83,0.75,2.07,1.86
96,17/10/2021,Strasbourg,St Etienne,5,1,2.05,3.4,3.6,-0.25,1.89,2.04
97,17/10/2021,Montpellier,Lens,1,0,3.1,3.5,2.25,0,2.09,1.84
98,17/10/2021,Marseille,Lorient,4,1,1.5,4.33,6.5,-1,1.93,2
99,22/10/2021,St Etienne,Angers,2,2,2.8,3.3,2.55,0.25,1.84,2.09
100,23/10/2021,Nantes,Clermont,2,1,2.2,3.5,3.2,-0.25,1.95,1.98
101,23/10/2021,Lille,Brest,1,1,1.55,4.2,5.75,-1,1.83,2.1
102,24/10/2021,Nice,Lyon,3,2,2.5,3.4,2.7,0.25,1.85,2.08
103,24/10/2021,Lens,Metz,4,1,1.6,4.2,5.25,-1.25,2.03,1.9
104,24/10/2021,Lorient,Bordeaux,1,1,2,3.5,3.8,-0.25,1.91,2.02
105,24/10/2021,Reims,Troyes,1,2,2.15,3.3,3.5,-0.25,1.97,1.96
106,24/10/2021,Rennes,Strasbourg,1,0,1.8,3.6,4.5,-0.75,1.87,2.06
107,24/10/2021,Monaco,Montpellier,3,1,1.44,5,6,-1.25,2.04,1.89
108,24/10/2021,Marseille,Paris SG,0,0,5,4.5,1.57,1,2,1.93
109,27/10/2021,Nice,Marseille,1,1,2.37,3.5,2.87,0.25,1.73,2.08
110,29/10/2021,Paris SG,Lille,2,1,1.33,5.25,8.5,-1.5,2.06,1.87
111,30/10/2021,Metz,St Etienne,1,1,2.6,3.3,2.75,0,1.95,1.98
112,30/10/2021,Lyon,Lens,2,1,1.66,4.2,4.75,-1,1.91,2.02
113,31/10/2021,Angers,Nice,1,2,2.87,3.4,2.45,0.25,1.85,2.08
114,31/10/2021,Bordeaux,Reims,3,2,2.55,3.2,2.9,0,1.91,2.02
115,31/10/2021,Montpellier,Nantes,2,0,2.3,3.5,3,-0.25,1.96,1.97
116,31/10/2021,Strasbourg,Lorient,4,0,1.95,3.5,4,-0.5,1.87,2.06
117,31/10/2021,Troyes,Rennes,2,2,3.8,3.6,1.95,0.5,2,1.93
118,31/10/2021,Brest,Monaco,2,0,4.5,3.9,1.75,0.75,1.75,2.05
119,31/10/2021,Clermont,Marseille,0,1,2.87,3.75,2.25,0.5,1.84,2.09
120,05/11/2021,Lens,Troyes,4,0,1.6,4,5.5,-0.75,1.75,2.05
121,06/11/2021,Lille,Angers,1,1,1.72,3.75,5,-1,2.08,1.85
122,06/11/2021,Bordeaux,Paris SG,2,3,8,5.75,1.33,1.75,1.97,1.96
123,07/11/2021,Marseille,Metz,0,0,1.4,4.75,7.5,-1.25,1.93,2
124,07/11/2021,Lorient,Brest,1,2,2.4,3.4,2.9,0,1.84,2.09
125,07/11/2021,Nantes,Strasbourg,2,2,2.37,3.4,3,0,1.8,2.14
126,07/11/2021,Reims,Monaco,0,0,4,3.6,1.9,0.5,1.98,1.95
127,07/11/2021,St Etienne,Clermont,3,2,2.5,3.3,2.9,-0.25,2.08,1.73
128,07/11/2021,Nice,Montpellier,0,1,1.53,4.5,5.5,-1,1.86,2.07
129,07/11/2021,Rennes,Lyon,4,1,2.6,3.6,2.55,0,1.88,2.05
130,19/11/2021,Monaco,Lille,2,2,2.1,3.4,3.5,-0.5,2.02,1.83
131,20/11/2021,Paris SG,Nantes,3,1,1.22,6.5,12,-2.25,2.05,1.75
132,20/11/2021,Rennes,Montpellier,2,0,1.5,4.33,6.5,-1.25,1.98,1.88
133,21/11/2021,Brest,Lens,4,0,3.1,3.5,2.2,0.25,2.02,1.83
134,21/11/2021,Angers,Lorient,1,0,1.9,3.25,4.5,-0.75,1.98,1.88
135,21/11/2021,Metz,Bordeaux,3,3,2.37,3.4,2.9,-0.25,2,1.85
136,21/11/2021,Strasbourg,Reims,1,1,2.05,3.2,4,-0.5,1.93,1.93
137,21/11/2021,Troyes,St Etienne,0,1,2.37,3.25,3.1,-0.25,2.05,1.8
138,21/11/2021,Clermont,Nice,1,2,3.25,3.6,2.15,0.25,1.88,1.98
139,26/11/2021,Lens,Angers,2,2,1.75,3.5,4.8,-0.75,1.95,1.9
140,27/11/2021,Lille,Nantes,1,1,1.66,3.8,5.25,-0.75,1.9,1.95
141,27/11/2021,Nice,Metz,0,1,1.4,4.75,7.5,-1.25,1.85,2
142,28/11/2021,St Etienne,Paris SG,1,3,8.5,5.5,1.33,1.75,1.93,1.93
143,28/11/2021,Bordeaux,Brest,1,2,2.4,3.5,2.9,-0.25,1.93,1.93
144,28/11/2021,Lorient,Rennes,0,2,4.33,4,1.72,0.75,1.9,1.95
145,28/11/2021,Monaco,Strasbourg,1,1,1.65,4.2,4.75,-0.75,2.02,1.83
146,28/11/2021,Reims,Clermont,1,0,2.45,3.1,3.1,-0.25,1.9,1.95
147,28/11/2021,Montpellier,Lyon,0,1,4.2,4.33,1.72,0.75,1.88,1.98
148,28/11/2021,Marseille,Troyes,1,0,1.53,4.33,6,-1.25,1.93,1.93
149,01/12/2021,Angers,Monaco,1,3,3.3,3.25,2.25,0.25,1.93,1.93
150,01/12/2021,Brest,St Etienne,1,0,2.05,3.4,3.6,-0.5,1.98,1.88
151,01/12/2021,Metz,Montpellier,1,3,2.6,3.3,2.75,0,1.9,1.95
152,01/12/2021,Strasbourg,Bordeaux,5,2,1.7,3.8,4.75,-0.5,1.8,2.05
153,01/12/2021,Troyes,Lorient,2,0,2.37,3.3,3,-0.25,1.88,1.98
154,01/12/2021,Clermont,Lens,2,2,2.8,3.4,2.5,0.25,1.8,2.05
155,01/12/2021,Lyon,Reims,1,2,1.45,5,6.5,-1,1.85,2
156,01/12/2021,Nantes,Marseille,0,1,3.25,3.25,2.3,0.25,1.8,2.05
157,01/12/2021,Paris SG,Nice,0,0,1.44,4.75,7,-1.5,2.05,1.8
158,01/12/2021,Rennes,Lille,1,2,2.05,3.4,3.75,-0.5,1.98,1.88
159,04/12/2021,Marseille,Brest,1,2,1.57,4.33,5.25,-0.75,1.85,1.95
160,04/12/2021,Lille,Troyes,2,1,1.44,4.5,7.5,-1,2.02,1.83
161,04/12/2021,Lens,Paris SG,1,1,5,4.33,1.61,1,1.75,2.05
162,05/12/2021,St Etienne,Rennes,0,5,4.2,3.75,1.85,0.5,1.93,1.93
163,05/12/2021,Lorient,Nantes,0,1,2.8,3.2,2.6,0,1.88,1.98
164,05/12/2021,Monaco,Metz,4,0,1.4,4.75,8,-1.25,1.88,1.98
165,05/12/2021,Montpellier,Clermont,1,0,2.1,3.7,3.3,-0.5,1.98,1.88
166,05/12/2021,Reims,Angers,1,2,2.4,3,3.3,-0.25,1.9,1.95
167,05/12/2021,Nice,Strasbourg,0,3,1.85,3.6,4.33,-0.5,1.95,1.9
168,05/12/2021,Bordeaux,Lyon,2,2,4.75,4,1.66,0.75,1.95,1.9
169,10/12/2021,Nantes,Lens,3,2,2.7,3.4,2.6,0,1.94,1.99
170,11/12/2021,Brest,Montpellier,0,4,2.05,3.5,3.5,-0.25,1.93,2
171,11/12/2021,Reims,St Etienne,2,0,2.15,3.2,3.6,-0.25,2.02,1.91
172,12/12/2021,Lille,Lyon,0,0,2.3,3.6,2.9,-0.25,1.82,2.11
173,12/12/2021,Angers,Clermont,0,1,2.05,3.4,3.75,-0.5,2.05,1.88
174,12/12/2021,Metz,Lorient,4,1,2.45,3.2,3,-0.25,2.02,1.88
175,12/12/2021,Rennes,Nice,1,2,1.95,3.6,3.8,-0.5,1.95,1.98
176,12/12/2021,Troyes,Bordeaux,1,2,2.2,3.5,3.2,-0.25,1.95,1.98
177,12/12/2021,Strasbourg,Marseille,0,2,2.5,3.3,2.87,-0.25,2.02,1.91
178,12/12/2021,Paris SG,Monaco,2,0,1.44,5,6.5,-1.25,1.98,1.95
179,22/12/2021,Bordeaux,Lille,2,3,4.33,3.8,1.75,0.5,1.87,2.06
180,22/12/2021,Lorient,Paris SG,1,1,7.5,5.25,1.4,1.25,1.7,2.1
181,22/12/2021,Lyon,Metz,1,1,1.36,5.25,8,-1.5,1.99,1.91
182,22/12/2021,Marseille,Reims,1,1,1.66,3.6,5.75,-1,1.87,2.06
183,22/12/2021,Monaco,Rennes,2,1,2.2,3.5,3.25,-0.25,1.94,1.96
184,22/12/2021,Montpellier,Angers,4,1,2.2,3.3,3.4,-0.5,2.02,1.91
185,22/12/2021,Nice,Lens,2,1,2.1,3.5,3.5,-0.5,2.05,1.88
186,22/12/2021,St Etienne,Nantes,0,1,2.6,3.25,2.8,-0.25,2.06,1.87
187,22/12/2021,Troyes,Brest,1,1,2.5,3.4,2.8,-0.25,2.08,1.73
188,07/01/2022,Bordeaux,Marseille,0,1,5,4.33,1.57,0.75,2.03,1.87
189,08/01/2022,Lens,Rennes,1,0,2.75,3.4,2.55,0,1.88,2.02
190,09/01/2022,Brest,Nice,0,3,2.87,3.5,2.4,0,1.92,1.98
191,09/01/2022,Clermont,Reims,0,0,2.45,3.1,3.1,-0.25,2.02,1.88
192,09/01/2022,Metz,Strasbourg,0,2,4.75,4,1.7,0.75,1.91,1.99
193,09/01/2022,Nantes,Monaco,0,0,3.4,3.3,2.2,0.5,1.88,2.02
194,09/01/2022,Lyon,Paris SG,1,1,3.6,4.2,1.83,0.25,1.92,1.98
195,14/01/2022,Nice,Nantes,2,1,1.7,3.75,5,-0.75,2.04,1.86
196,15/01/2022,St Etienne,Lens,1,2,4,3.5,1.95,0.5,2.05,1.85
197,15/01/2022,Paris SG,Brest,2,0,1.22,7.5,9.5,-1.75,2.03,1.87
198,16/01/2022,Rennes,Bordeaux,6,0,1.4,5,7,-1.25,1.95,1.95
199,16/01/2022,Lorient,Angers,0,0,2.37,3.25,3.1,-0.25,1.78,2.13
200,16/01/2022,Monaco,Clermont,4,0,1.45,4.5,6.5,-1,1.87,2.03
201,16/01/2022,Reims,Metz,0,1,1.8,3.5,5,-0.75,2.04,1.86
202,16/01/2022,Strasbourg,Montpellier,3,1,2,3.5,3.6,-0.5,2.03,1.87
203,16/01/2022,Troyes,Lyon,0,1,5.25,4,1.65,0.75,1.88,2.02
204,16/01/2022,Marseille,Lille,1,1,2.3,3.4,3.1,-0.25,1.94,1.96
205,19/01/2022,Clermont,Strasbourg,0,2,3.1,3.5,2.25,0.25,1.95,1.95
206,19/01/2022,Lille,Lorient,3,1,1.53,4.2,6,-1,1.99,1.91
207,19/01/2022,Montpellier,Troyes,0,1,1.75,4,4.5,-0.75,1.95,1.95
208,21/01/2022,Lyon,St Etienne,1,0,1.36,5.25,8,-1.25,1.93,1.97
209,22/01/2022,Brest,Lille,2,0,3.3,3.3,2.25,0.25,1.89,2.01
210,22/01/2022,Lens,Marseille,0,2,2.5,3.6,2.7,0,1.81,2.09
211,23/01/2022,Metz,Nice,0,2,5,3.75,1.72,0.5,2.02,1.77
212,23/01/2022,Angers,Troyes,2,1,2.05,3.1,4.2,-0.5,2.06,1.84
213,23/01/2022,Bordeaux,Strasbourg,4,3,3.75,3.6,1.95,0.75,1.89,2.01
214,23/01/2022,Clermont,Rennes,2,1,3.8,3.8,1.85,0.75,1.84,2.06
215,23/01/2022,Nantes,Lorient,4,2,2.15,3.1,3.8,-0.25,1.97,1.93
216,23/01/2022,Montpellier,Monaco,3,2,3.8,3.5,2,0.5,1.99,1.91
217,23/01/2022,Paris SG,Reims,4,0,1.22,6.5,13,-1.75,1.97,1.93
218,26/01/2022,Angers,St Etienne,0,1,2.15,3.5,3.3,-0.25,1.88,2.02
219,01/02/2022,Lyon,Marseille,2,1,2.75,3.3,2.6,0,2.01,1.89
220,04/02/2022,Marseille,Angers,5,2,1.5,4,7,-1,1.83,2.07
221,05/02/2022,St Etienne,Montpellier,3,1,2.7,3.4,2.62,-0.25,2.05,1.85
222,05/02/2022,Monaco,Lyon,2,0,1.95,3.6,3.75,-0.25,1.86,2.04
223,06/02/2022,Lorient,Lens,2,0,3.3,3.5,2.15,0.25,1.94,1.96
224,06/02/2022,Nice,Clermont,0,1,1.55,4.2,6,-0.75,1.88,2.02
225,06/02/2022,Reims,Bordeaux,5,0,2.05,3.6,3.5,-0.5,1.91,1.99
226,06/02/2022,Strasbourg,Nantes,1,0,1.75,3.75,4.5,-0.5,1.93,1.97
227,06/02/2022,Troyes,Metz,0,0,2,3.3,4,-0.25,1.92,1.98
228,06/02/2022,Rennes,Brest,2,0,1.5,4.2,7,-1,1.77,2.14
229,06/02/2022,Lille,Paris SG,1,5,4.2,3.6,1.85,1,1.7,2.1
230,11/02/2022,Paris SG,Rennes,1,0,1.55,4.33,5.75,-1,1.93,2
231,12/02/2022,Montpellier,Lille,0,1,3.1,3.5,2.25,0.25,1.83,2.1
232,12/02/2022,Lyon,Nice,2,0,1.9,3.75,3.75,-0.75,2.08,1.85
233,13/02/2022,Monaco,Lorient,0,0,1.4,4.75,8,-1.25,1.85,2.08
234,13/02/2022,Angers,Strasbourg,0,1,3,3.3,2.3,0.25,1.86,2.07
235,13/02/2022,Brest,Troyes,5,1,1.9,3.4,4,-0.5,2.02,1.91
236,13/02/2022,Clermont,St Etienne,1,2,2.25,3.4,3.25,-0.25,2.15,1.79
237,13/02/2022,Nantes,Reims,1,0,2.15,3.25,3.6,-0.25,1.96,1.97
238,13/02/2022,Lens,Bordeaux,3,2,1.45,4.75,6.5,-1,1.89,2.04
239,13/02/2022,Metz,Marseille,1,2,5,4,1.66,0.75,2.07,1.86
240,18/02/2022,Lille,Metz,0,0,1.53,4,6.5,-1,2.03,1.87
241,19/02/2022,Lens,Lyon,1,1,2.9,3.4,2.4,0.25,1.93,1.97
242,19/02/2022,Nantes,Paris SG,3,1,6.5,4.33,1.5,1.5,2.01,1.89
243,20/02/2022,Nice,Angers,1,0,1.7,3.6,5.5,-0.75,2.05,1.75
244,20/02/2022,Lorient,Montpellier,0,1,2.3,3.25,3.2,-0.25,2.08,1.82
245,20/02/2022,Reims,Brest,1,1,2.37,3.2,3.2,-0.25,2.03,1.87
246,20/02/2022,Rennes,Troyes,4,1,1.36,4.5,9.5,-1.5,2.01,1.89
247,20/02/2022,St Etienne,Strasbourg,2,2,3,3.4,2.4,0.25,1.87,2.03
248,20/02/2022,Bordeaux,Monaco,1,1,4.75,4.2,1.66,1,1.73,2.08
249,20/02/2022,Marseille,Clermont,0,2,1.5,4.2,7.5,-1.25,1.98,1.92
250,25/02/2022,Montpellier,Rennes,2,4,4.33,3.8,1.75,0.75,1.97,1.93
251,26/02/2022,Strasbourg,Nice,0,0,2.2,3.3,3.4,-0.5,2.05,1.85
252,26/02/2022,Paris SG,St Etienne,3,1,1.14,8,19,-2.25,1.93,1.97
253,27/02/2022,Monaco,Reims,1,2,1.44,4.33,8,-1.25,2.02,1.88
254,27/02/2022,Angers,Lens,1,2,2.9,3.1,2.6,0.25,1.91,1.99
255,27/02/2022,Brest,Lorient,0,1,2,3.3,3.75,-0.25,1.89,2.01
256,27/02/2022,Clermont,Bordeaux,1,1,1.9,3.5,4,-0.5,1.95,1.95
257,27/02/2022,Metz,Nantes,0,0,3,3.1,2.5,0,2.11,1.79
258,27/02/2022,Troyes,Marseille,1,1,4.5,3.75,1.75,0.75,1.84,2.06
259,27/02/2022,Lyon,Lille,0,1,1.8,3.75,4.5,-0.75,1.99,1.91
260,04/03/2022,Lorient,Lyon,1,4,4.33,3.8,1.8,0.75,1.99,1.91
261,05/03/2022,Lens,Brest,0,1,1.66,3.6,5,-1,1.94,1.96
262,05/03/2022,Nice,Paris SG,1,0,4,3.8,1.85,0.75,1.96,1.94
263,06/03/2022,St Etienne,Metz,1,0,1.85,3.2,4.5,-0.5,1.88,2.02
264,06/03/2022,Bordeaux,Troyes,0,2,2.25,3.3,3.3,-0.5,2.04,1.86
265,06/03/2022,Nantes,Montpellier,2,0,2.1,3.1,3.75,-0.5,2.03,1.87
266,06/03/2022,Reims,Strasbourg,1,1,3.6,3,2.2,0.25,2.06,1.84
267,06/03/2022,Rennes,Angers,2,0,1.4,4.5,9.5,-1.25,1.95,1.95
268,06/03/2022,Lille,Clermont,4,0,1.7,3.5,5.25,-0.75,1.89,2.01
269,06/03/2022,Marseille,Monaco,0,1,2.3,3.2,3.3,0,1.85,2.05
270,11/03/2022,Lille,St Etienne,0,0,1.66,3.75,5.5,-0.75,1.99,1.91
271,12/03/2022,Montpellier,Nice,0,0,3,3.5,2.3,0.25,1.95,1.95
272,12/03/2022,Troyes,Nantes,1,0,2.9,3.2,2.5,0.25,1.75,2.05
273,13/03/2022,Paris SG,Bordeaux,3,0,1.14,8.5,17,-2.75,2.08,1.73
274,13/03/2022,Angers,Reims,0,1,2.3,2.9,3.6,-0.25,2.04,1.86
275,13/03/2022,Clermont,Lorient,0,2,2.3,2.9,3.6,-0.25,1.91,1.99
276,13/03/2022,Metz,Lens,0,0,3.6,3.4,2.05,0.75,1.96,1.94
277,13/03/2022,Strasbourg,Monaco,1,0,2.55,3,3,0,1.94,1.96
278,13/03/2022,Lyon,Rennes,2,4,2.05,3.6,3.4,-0.5,2.02,1.88
279,13/03/2022,Brest,Marseille,1,4,3.4,3.3,2.2,0.5,1.89,2.01
280,18/03/2022,St Etienne,Troyes,1,1,1.9,3.5,4.2,-0.5,1.89,2.01
281,19/03/2022,Lens,Clermont,3,1,1.65,3.8,5.5,-0.75,2.04,1.86
282,19/03/2022,Nantes,Lille,0,1,3,2.8,2.75,0,1.87,2.03
283,20/03/2022,Monaco,Paris SG,3,0,3.75,3.8,1.9,0.5,1.87,2.03
284,20/03/2022,Angers,Brest,1,0,2.2,3.2,3.5,-0.25,2.04,1.86
285,20/03/2022,Bordeaux,Montpellier,0,2,2.45,3.5,2.8,0,1.77,2.14
286,20/03/2022,Lorient,Strasbourg,0,0,3.4,3.3,2.2,0.25,1.95,1.95
287,20/03/2022,Rennes,Metz,6,1,1.28,5,13,-1.75,2.05,1.85
288,20/03/2022,Reims,Lyon,0,0,4.33,3.6,1.83,0.5,2.02,1.88
289,20/03/2022,Marseille,Nice,2,1,2.15,3.3,3.5,-0.5,1.93,1.97
290,02/04/2022,Nice,Rennes,1,1,3.1,3.4,2.3,0,2.05,1.85
291,02/04/2022,Lille,Bordeaux,0,0,1.5,4.2,7,-1,1.77,2.02
292,03/04/2022,Strasbourg,Lens,1,0,2.1,3.4,3.5,-0.5,2.02,1.77
293,03/04/2022,Clermont,Nantes,2,3,2.55,3.2,2.87,0,1.89,2.01
294,03/04/2022,Metz,Monaco,1,2,6,4,1.57,1.25,1.73,2.08
295,03/04/2022,Montpellier,Brest,1,2,2,3.5,3.5,-0.5,2.04,1.86
296,03/04/2022,St Etienne,Marseille,2,4,3.5,3.4,2.1,0.25,1.91,1.99
297,03/04/2022,Troyes,Reims,1,0,2.45,3.1,3.1,0,1.8,2.1
298,03/04/2022,Lyon,Angers,3,2,1.4,4.75,8,-1.5,2.02,1.77
