spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1.25,2.07,1.86,1.36,4.75,8.5,2021-11-07T14:00:00.000Z,9825,9817,True,1,0,2,1.2,1.336,11.2,3.8,39.6,1.6,12.6,2.0,1.966,17.2,4.6,60.4,2.6,26.8,0.8,0.107,0.316,0.116,0.435,2.0,1.328,13.6,5.8,46.6,1.8,25.85,0.8,1.108,13.2,4.8,53.4,1.6,19.3,2.2,0.147,0.345,0.061,0.167
0.25,1.97,1.96,3.1,3.25,2.37,2021-11-07T14:00:00.000Z,8668,8586,True,0,0,1,1.2,1.146,11.4,4.0,58.6,2.0,19.4,2.0,1.09,11.2,3.8,41.4,1.6,18.6,1.2,0.105,0.3,0.179,0.526,1.2,1.432,13.4,3.4,40.4,1.8,21.4,1.8,1.648,13.8,4.8,59.6,3.2,21.4,0.8,0.09,0.353,0.13,0.375
-1,-1,-1,-1,-1,-1,2021-11-07T14:00:00.000Z,8463,8197,True,1,1,1,2.0,1.772,15.8,7.0,53.2,2.4,16.8,1.8,0.982,13.8,4.6,46.8,0.6,20.8,1.6,0.127,0.286,0.13,0.391,1.0,1.028,13.8,3.8,58.2,1.2,20.0,1.0,1.1,13.2,4.0,41.8,1.0,12.0,1.4,0.072,0.263,0.076,0.25
-1,1.89,2.01,1.45,4.75,6.5,2021-11-20T17:30:00.000Z,9825,8650,False,0,4,0,1.6,1.44,14.0,5.6,49.4,1.6,25.4,0.6,1.004,12.6,4.2,50.6,1.4,19.0,2.2,0.114,0.286,0.048,0.143,3.2,2.06,14.8,5.6,62.8,3.6,31.0,1.4,1.06,9.2,3.6,37.2,1.4,19.4,1.6,0.216,0.571,0.152,0.389
-1,1.88,2.02,1.44,4.75,7,2021-11-27T12:30:00.000Z,9825,10261,True,2,0,2,1.4,0.556,9.6,2.8,33.6,1.2,19.4,2.2,1.648,14.4,4.4,66.4,2.6,28.0,0.6,0.146,0.5,0.153,0.5,1.6,1.432,13.4,5.8,48.6,1.6,23.0,1.4,1.652,12.2,5.6,51.4,2.4,21.2,2.0,0.119,0.276,0.115,0.25
-0.25,1.77,2.14,1.95,3.75,3.75,2021-12-02T20:15:00.000Z,9825,10260,False,2,3,0,1.6,1.596,14.8,5.8,51.0,2.2,24.2,1.0,1.558,12.2,5.4,49.0,2.4,22.2,2.4,0.108,0.276,0.082,0.185,1.0,1.254,7.8,2.8,41.4,1.8,14.8,2.4,2.404,17.6,5.2,58.6,2.8,31.8,0.8,0.128,0.357,0.136,0.462
0.5,1.65,2.2,3.4,3.5,2.1,2021-12-06T20:00:00.000Z,9825,8668,False,1,2,0,1.4,1.34,13.8,5.6,51.4,1.6,21.2,1.4,1.658,13.0,6.6,48.6,2.6,23.2,1.8,0.101,0.25,0.108,0.212,0.4,0.804,10.4,3.0,39.4,0.8,19.8,2.0,1.758,11.4,4.4,60.6,3.4,23.0,0.2,0.038,0.133,0.175,0.455
-0.75,1.94,1.96,1.61,4,5.5,2021-12-11T15:00:00.000Z,9825,8466,True,3,0,2,1.0,1.148,12.4,4.4,48.6,1.8,28.4,1.8,1.516,14.2,4.6,51.4,1.6,24.6,1.0,0.081,0.227,0.127,0.391,1.2,1.396,14.0,5.2,57.0,1.6,21.2,1.8,1.594,12.0,6.0,43.0,2.2,21.4,1.2,0.086,0.231,0.15,0.3
-2,2.1,1.7,1.2,7,13,2021-12-11T15:00:00.000Z,10252,8650,False,0,1,0,1.4,1.008,11.0,3.6,39.0,1.2,21.2,1.0,0.806,10.4,4.0,61.0,1.0,27.8,1.8,0.127,0.389,0.096,0.25,3.0,2.796,17.6,6.4,66.2,3.8,39.8,0.8,0.656,6.0,2.4,33.8,1.2,11.4,2.4,0.17,0.469,0.133,0.333
-1,-1,-1,-1,-1,-1,2021-12-11T15:00:00.000Z,8455,8463,True,3,2,2,1.0,1.23,15.0,5.0,56.4,1.6,21.6,1.0,1.542,12.0,3.0,43.6,2.0,24.2,1.2,0.067,0.2,0.083,0.333,1.8,1.846,18.4,5.6,62.4,2.8,37.4,1.2,0.952,7.4,3.6,37.6,1.2,12.0,1.6,0.098,0.321,0.162,0.333
-0.25,1.88,1.93,2.1,3.6,3.3,2021-12-15T20:00:00.000Z,9825,8654,True,2,0,2,1.0,0.896,10.8,4.0,42.0,1.0,22.4,1.2,1.414,14.2,5.0,58.0,1.8,27.0,1.0,0.093,0.25,0.085,0.24,1.6,1.434,14.2,5.0,57.0,2.0,22.0,1.8,1.626,12.8,7.0,43.0,2.0,21.6,1.2,0.113,0.32,0.141,0.257
-1,-1,-1,-1,-1,-1,2021-12-18T17:30:00.000Z,9825,8463,False,4,1,2,2.0,1.926,17.4,6.0,60.6,2.6,29.2,1.0,0.836,10.4,5.4,39.4,1.0,15.4,1.8,0.115,0.333,0.096,0.185,1.0,1.02,11.4,4.2,49.4,1.2,16.6,2.4,2.118,17.0,5.8,50.6,2.6,29.6,1.0,0.088,0.238,0.141,0.414
1,1.99,1.91,8,4.75,1.4,2021-12-26T15:00:00.000Z,9825,9850,False,5,0,2,2.4,2.118,16.8,7.2,57.2,2.8,30.2,1.2,1.112,10.4,4.8,42.8,1.4,15.6,1.8,0.143,0.333,0.115,0.25,0.2,1.162,11.6,3.8,53.6,1.4,22.6,1.4,1.422,12.2,4.2,46.4,1.2,20.8,0.4,0.017,0.053,0.115,0.333
-0.75,1.97,1.93,1.72,3.8,4.75,2021-12-26T15:00:00.000Z,9826,8586,False,0,3,0,1.2,1.214,10.2,3.6,52.2,2.0,20.6,1.4,0.902,13.6,3.8,47.8,0.6,21.2,0.8,0.118,0.333,0.103,0.368,1.8,1.91,11.8,4.4,46.0,3.2,20.8,0.6,1.028,12.8,3.6,54.0,0.6,24.8,2.2,0.153,0.409,0.047,0.167
-2.5,1.95,1.95,1.18,7.5,13,2021-12-26T15:00:00.000Z,8197,8456,False,3,6,0,2.2,1.542,11.4,5.4,51.4,2.4,21.0,1.8,1.894,14.6,5.2,48.6,3.2,27.4,1.4,0.193,0.407,0.123,0.346,3.4,2.712,23.2,10.4,69.6,3.6,48.2,0.4,0.474,6.6,2.4,30.4,0.4,11.8,3.0,0.147,0.327,0.061,0.167
-0.5,1.99,1.91,1.8,3.9,4.2,2021-12-26T15:00:00.000Z,8466,8654,False,3,2,2,1.0,1.088,12.4,4.8,40.6,1.6,24.4,2.4,1.848,14.6,5.4,59.4,3.0,27.2,0.6,0.081,0.208,0.164,0.444,1.0,0.892,10.6,3.6,41.2,1.0,21.2,1.4,1.7,15.4,5.6,58.8,2.0,31.2,1.0,0.094,0.278,0.091,0.25
0.75,2.06,1.87,5.75,4.75,1.5,2022-01-01T12:30:00.000Z,9825,8456,True,1,2,0,3.8,2.848,20.4,8.8,71.0,3.6,39.2,0.6,0.778,6.6,3.0,29.0,1.0,10.8,3.0,0.186,0.432,0.091,0.2,3.0,2.352,16.6,6.8,59.0,3.2,30.6,0.6,0.748,8.4,3.2,41.0,0.8,12.4,2.4,0.181,0.441,0.071,0.187
-1.5,1.92,2.01,1.36,4.75,9,2022-01-23T14:00:00.000Z,9825,8191,True,0,0,1,0.4,0.796,8.6,1.6,43.0,0.6,12.2,1.4,1.362,18.2,4.4,57.0,1.6,31.2,0.4,0.047,0.25,0.077,0.318,3.0,2.306,16.0,6.6,52.0,3.2,30.4,0.6,1.016,9.2,2.6,48.0,1.0,16.4,2.4,0.188,0.455,0.065,0.231
0,1.92,2.01,2.5,3.25,2.9,2022-01-23T14:00:00.000Z,10204,8197,False,1,1,1,1.6,1.24,14.8,4.4,51.6,1.4,25.4,1.0,0.866,12.4,4.2,48.4,0.6,25.6,1.8,0.108,0.364,0.081,0.238,2.2,1.588,10.8,4.6,44.0,2.6,19.8,2.2,2.47,18.0,6.0,56.0,4.4,43.2,1.2,0.204,0.478,0.122,0.367
1,1.96,1.97,6,4.2,1.53,2022-01-23T14:00:00.000Z,9826,8650,True,1,3,0,2.0,2.202,19.8,7.4,61.2,3.8,42.8,1.2,1.13,8.4,3.2,38.8,1.8,16.6,1.6,0.101,0.27,0.143,0.375,1.6,1.22,11.4,3.8,50.2,2.2,21.6,1.8,1.614,14.6,4.4,49.8,2.0,26.8,1.0,0.14,0.421,0.123,0.409
0.25,2.14,1.8,3.5,3.2,2.2,2022-02-10T19:45:00.000Z,9825,8602,False,1,0,2,2.4,2.182,17.0,6.6,55.0,2.8,32.4,0.6,0.962,9.0,1.6,45.0,1.0,16.2,2.0,0.141,0.364,0.067,0.375,1.4,1.02,9.4,3.8,44.0,1.4,15.8,0.4,1.08,10.6,3.2,56.0,1.4,22.2,2.6,0.149,0.368,0.038,0.125
-2,1.86,2.07,1.25,6.5,10,2022-02-10T19:45:00.000Z,8197,8650,False,0,2,0,2.2,1.662,11.4,4.6,41.0,3.0,18.4,2.0,2.25,18.2,6.2,59.0,4.2,44.8,1.4,0.193,0.478,0.11,0.323,2.0,2.038,18.0,7.2,57.8,3.2,37.0,1.2,1.514,9.0,3.6,42.2,2.4,18.8,1.6,0.111,0.278,0.133,0.333
-1,1.93,1.97,1.44,4.2,8,2022-02-19T15:00:00.000Z,9825,9937,True,2,1,2,0.4,1.34,10.0,3.0,38.6,1.6,20.4,2.0,1.49,13.6,6.0,61.4,2.6,24.8,0.2,0.04,0.133,0.147,0.333,2.2,2.028,15.2,5.4,52.2,2.6,29.4,0.6,1.046,10.6,2.2,47.8,1.0,20.8,2.0,0.145,0.407,0.057,0.273
-0.75,1.79,2.11,1.65,3.6,5.75,2022-02-19T15:00:00.000Z,10252,9817,True,0,1,0,0.2,0.842,11.8,3.2,47.0,1.0,22.0,1.4,1.082,10.4,2.8,53.0,1.2,21.4,0.4,0.017,0.062,0.135,0.5,1.4,1.222,12.0,4.4,52.6,1.0,20.0,1.6,1.144,12.8,4.2,47.4,1.2,16.8,1.0,0.117,0.318,0.125,0.381
-0.75,1.85,2.05,1.66,3.5,6,2022-02-19T15:00:00.000Z,10204,8191,True,0,3,0,0.4,0.786,9.6,2.6,38.0,0.8,13.0,1.0,1.534,17.4,5.2,62.0,2.0,32.0,0.6,0.042,0.154,0.057,0.192,1.0,1.254,12.8,4.0,55.4,2.4,26.0,1.0,0.918,12.2,3.4,44.6,1.8,22.4,1.2,0.078,0.25,0.082,0.294
0.75,2.07,1.83,5.5,3.8,1.65,2022-02-19T15:00:00.000Z,8455,9826,False,1,0,2,1.2,0.834,12.0,4.4,53.8,0.8,23.8,1.0,0.978,11.0,4.6,46.2,1.0,21.6,1.2,0.1,0.273,0.091,0.217,1.0,1.258,10.4,4.0,54.4,2.0,20.2,1.6,1.612,11.4,3.8,45.6,2.2,22.4,0.6,0.096,0.25,0.14,0.421
-0.5,2.02,1.88,2.1,3.5,3.5,2022-02-19T15:00:00.000Z,8668,8466,False,0,2,0,1.4,1.514,15.2,5.0,52.6,1.4,24.2,1.8,1.154,12.2,4.0,47.4,1.4,18.8,0.6,0.092,0.28,0.148,0.45,2.0,1.264,13.6,6.6,46.4,2.6,21.0,1.6,1.7,10.8,5.0,53.6,3.0,24.0,1.6,0.147,0.303,0.148,0.32
-2.25,1.77,2.02,1.1,9,23,2022-02-19T15:00:00.000Z,8650,9850,True,3,1,2,1.2,0.648,8.2,2.4,33.2,0.4,15.0,1.6,2.064,15.0,5.6,66.8,2.8,31.0,1.4,0.146,0.5,0.107,0.286,2.2,2.028,17.0,8.2,60.4,3.6,32.6,0.6,1.238,8.4,3.6,39.6,1.6,15.4,2.6,0.129,0.268,0.071,0.167
-0.75,1.87,2.03,1.65,3.8,5.5,2022-02-24T19:45:00.000Z,9825,8602,True,2,1,2,1.8,1.098,10.6,4.2,45.6,1.2,18.2,0.8,1.46,14.0,5.4,54.4,1.4,29.6,2.4,0.17,0.429,0.057,0.148,1.8,1.68,15.8,4.6,55.6,1.6,30.2,0.6,0.852,10.0,2.2,44.4,0.8,19.4,2.0,0.114,0.391,0.06,0.273
1,1.98,1.92,6,4,1.57,2022-03-06T14:00:00.000Z,9825,9817,False,3,2,2,1.2,2.14,17.8,4.4,53.8,1.4,36.2,0.8,1.098,10.4,2.2,46.2,1.4,20.2,2.0,0.067,0.273,0.077,0.364,0.4,0.814,8.2,1.8,37.8,1.4,14.6,1.4,1.558,13.8,3.6,62.2,2.0,30.6,0.8,0.049,0.222,0.101,0.389
-1.25,1.97,1.96,1.5,4.5,6,2022-03-13T16:30:00.000Z,9825,8197,True,2,0,2,1.2,1.104,12.8,4.0,52.0,1.2,23.0,1.2,1.2,13.8,4.6,48.0,1.6,31.2,1.4,0.094,0.3,0.087,0.261,1.6,2.198,19.6,4.8,59.4,1.2,38.4,0.8,0.834,10.0,3.2,40.6,1.2,18.0,2.6,0.082,0.333,0.08,0.25
0.5,1.81,2.09,3.5,4,1.9,2022-03-16T20:15:00.000Z,9825,8650,True,0,2,0,2.6,3.168,20.8,8.2,63.4,4.6,40.4,0.2,0.832,7.6,3.2,36.6,1.2,13.2,3.0,0.125,0.317,0.026,0.062,2.0,2.576,19.8,5.4,53.4,1.6,36.8,0.8,0.83,9.2,3.6,46.6,1.4,18.6,3.0,0.101,0.37,0.087,0.222
0.25,1.76,2.15,3,3.3,2.4,2022-03-19T12:30:00.000Z,9825,10252,False,1,0,2,1.8,2.26,19.2,5.4,54.6,1.4,34.0,1.2,0.824,8.0,3.4,45.4,1.6,15.4,2.4,0.094,0.333,0.15,0.353,2.0,1.554,14.2,6.0,46.8,2.2,25.0,0.6,0.89,9.2,2.2,53.2,2.0,18.6,1.8,0.141,0.333,0.065,0.273
0.5,1.84,2.06,4,3.4,1.95,2022-04-04T19:00:00.000Z,9825,9826,False,0,3,0,1.6,2.178,16.4,4.4,52.0,1.4,30.0,1.0,0.782,8.4,3.2,48.0,1.4,17.4,2.4,0.098,0.364,0.119,0.312,1.4,1.22,8.8,3.6,43.8,1.0,18.6,0.6,1.232,10.6,2.8,56.2,2.0,23.6,1.6,0.159,0.389,0.057,0.214
-0.75,1.78,2.13,1.61,3.8,5.75,2022-04-09T14:00:00.000Z,9825,10204,True,1,2,0,0.2,1.304,16.2,2.4,59.4,1.4,28.4,1.6,1.534,12.0,4.8,40.6,2.6,20.2,0.2,0.012,0.083,0.133,0.333,1.2,1.364,13.6,4.0,54.6,1.4,24.2,1.4,0.814,8.4,3.8,45.4,1.4,17.8,1.8,0.088,0.3,0.167,0.368
0.5,1.88,2.02,3.8,3.6,1.95,2022-04-09T14:00:00.000Z,8455,8466,False,6,0,2,2.0,1.492,12.8,5.2,68.0,2.4,26.6,1.0,0.874,9.0,2.4,32.0,1.4,16.0,2.4,0.156,0.385,0.111,0.417,1.0,1.566,15.8,5.6,58.8,2.6,32.0,1.8,1.38,10.2,4.4,41.2,2.6,25.2,0.8,0.063,0.179,0.176,0.409
-1,-1,-1,-1,-1,-1,2022-04-09T14:00:00.000Z,8463,9817,False,3,0,2,1.2,1.582,12.6,4.2,52.0,2.8,28.8,1.6,1.2,12.4,6.2,48.0,1.4,25.8,1.4,0.095,0.286,0.129,0.258,0.8,0.926,9.2,3.2,35.0,1.4,15.2,2.0,1.64,16.2,4.4,65.0,2.2,30.8,0.8,0.087,0.25,0.123,0.455
0.5,1.96,1.94,3.8,3.6,1.95,2022-04-16T14:00:00.000Z,9825,8466,False,0,1,0,0.8,1.536,14.4,4.0,56.2,2.0,26.2,1.4,0.736,7.4,3.0,43.8,1.2,14.6,1.2,0.056,0.2,0.189,0.467,0.6,1.126,11.2,4.0,53.0,2.2,24.0,3.0,2.098,13.4,7.0,47.0,4.4,28.0,0.2,0.054,0.15,0.224,0.429
0.25,1.7,2.1,2.7,3.3,2.55,2022-04-16T14:00:00.000Z,9937,9817,False,2,1,2,2.4,1.702,14.0,5.8,43.6,2.6,26.8,0.8,0.86,12.0,4.2,56.4,1.6,21.2,2.4,0.171,0.414,0.067,0.19,0.8,1.016,8.8,3.0,38.0,1.8,15.6,2.6,1.22,13.8,4.8,62.0,1.6,22.6,0.6,0.091,0.267,0.188,0.542
-1.75,1.92,1.98,1.25,6.5,10,2022-04-16T14:00:00.000Z,10260,9850,True,3,2,2,1.0,1.178,11.6,4.0,44.8,1.4,18.6,1.6,2.212,17.4,5.6,55.2,2.8,32.2,0.8,0.086,0.25,0.092,0.286,1.0,1.204,12.0,4.0,52.8,1.6,31.2,1.6,1.234,12.4,4.2,47.2,1.6,22.6,1.0,0.083,0.25,0.129,0.381
-0.5,1.95,1.98,1.83,3.6,4.33,2022-04-20T18:45:00.000Z,9825,8455,False,4,2,2,0.4,1.256,14.8,3.6,62.2,1.6,25.6,1.6,0.818,8.0,3.0,37.8,1.2,14.2,0.6,0.027,0.111,0.2,0.533,3.0,2.142,15.8,7.4,70.8,3.8,29.0,1.0,0.868,8.4,2.6,29.2,1.4,15.0,2.4,0.19,0.405,0.119,0.385
-0.25,1.98,1.95,2.25,3.4,3.25,2022-04-20T18:45:00.000Z,9826,10261,False,0,1,0,1.4,1.526,9.4,4.2,40.2,1.6,20.2,0.6,1.134,12.0,3.2,59.8,1.4,25.0,1.6,0.149,0.333,0.05,0.187,0.8,0.992,12.0,4.0,40.0,0.8,19.0,1.6,1.184,9.8,3.2,60.0,1.8,17.6,1.2,0.067,0.2,0.163,0.5
0,1.89,2.04,2.25,3.4,3.25,2022-04-20T18:45:00.000Z,8668,8197,True,1,1,1,1.2,0.756,9.8,3.0,54.6,1.2,17.2,1.4,1.766,14.8,5.8,45.4,2.2,29.4,1.4,0.122,0.4,0.095,0.241,1.0,0.896,10.4,2.8,40.2,0.6,19.0,1.2,1.136,13.4,4.4,59.8,1.4,30.0,1.2,0.096,0.357,0.09,0.273
-0.5,2.04,1.86,2.05,3.5,3.5,2022-04-23T11:30:00.000Z,9825,10260,True,3,1,2,1.4,0.952,11.0,5.0,51.0,0.8,29.4,2.0,1.248,11.4,3.6,49.0,2.2,23.0,1.4,0.127,0.28,0.175,0.556,1.2,1.562,15.8,4.0,59.0,1.8,29.2,1.6,0.8,8.4,2.8,41.0,1.0,16.8,1.2,0.076,0.3,0.19,0.571
0.75,1.85,2.05,4.33,3.8,1.8,2022-05-01T15:30:00.000Z,9825,8654,False,2,1,2,1.6,1.818,16.6,4.8,59.4,2.2,28.6,1.8,1.066,9.6,3.6,40.6,1.8,16.0,1.2,0.096,0.333,0.188,0.5,0.8,0.974,9.8,3.4,50.0,1.6,19.6,1.6,1.992,16.0,3.8,50.0,2.0,28.4,0.8,0.082,0.235,0.1,0.421
-1,-1,-1,-1,-1,-1,2022-05-08T13:00:00.000Z,9825,8463,True,2,1,2,1.4,1.148,10.6,3.6,49.8,2.2,22.12,1.4,1.606,14.4,5.6,50.2,2.4,26.96,1.6,0.132,0.389,0.097,0.25,2.0,1.836,16.8,5.6,54.2,2.0,30.04,1.4,0.868,10.0,3.2,45.8,1.2,17.16,1.8,0.119,0.357,0.14,0.437
