spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1,1.81,2.09,1.44,4.75,7,2021-12-01T20:00:00.000Z,8315,8633,False,0,1,0,0.8,1.404,14.6,4.8,56.8,1.6,28.6,1.0,0.902,10.6,3.2,43.2,0.6,16.2,0.8,0.055,0.167,0.094,0.312,2.0,1.756,16.8,5.8,61.4,2.6,39.0,0.8,0.896,12.2,4.0,38.6,1.6,14.8,2.6,0.119,0.345,0.066,0.2
0.25,1.86,2.04,3.5,3,2.3,2021-12-06T20:00:00.000Z,8315,8305,False,0,0,1,0.6,1.138,13.6,3.8,53.6,1.4,24.8,1.0,1.028,11.2,4.0,46.4,1.0,19.8,0.6,0.044,0.158,0.089,0.25,1.4,0.786,10.2,4.2,38.8,1.0,14.0,0.6,0.988,12.0,2.8,61.2,1.0,19.2,1.6,0.137,0.333,0.05,0.214
-0.25,2.09,1.84,2.5,3,3.1,2021-12-11T20:00:00.000Z,8315,8302,True,0,1,0,1.6,1.344,12.6,4.2,59.6,2.4,23.6,0.8,1.016,11.2,2.6,40.4,1.2,19.0,2.0,0.127,0.381,0.071,0.308,0.4,1.028,13.2,3.4,55.4,1.2,24.4,0.8,1.056,13.0,4.4,44.6,1.2,18.6,0.6,0.03,0.118,0.062,0.182
-0.25,1.87,2.06,2.15,3.25,3.5,2021-12-19T15:15:00.000Z,8315,8603,True,3,2,2,2.2,1.4,12.4,4.0,42.6,1.6,18.6,0.6,0.952,12.2,3.2,57.4,1.6,22.8,2.4,0.177,0.55,0.049,0.187,0.4,1.198,12.8,2.8,52.4,2.0,24.8,0.8,1.008,12.6,3.8,47.6,1.2,18.2,0.6,0.031,0.143,0.063,0.211
0.25,1.99,1.91,3.4,3.5,2.1,2021-12-22T20:30:00.000Z,8315,8633,True,1,2,0,1.4,1.426,17.4,6.2,61.4,2.2,32.4,0.2,0.96,10.6,2.8,38.6,1.6,20.4,2.6,0.08,0.226,0.019,0.071,1.0,1.352,13.2,3.6,51.0,2.4,25.8,1.2,1.314,12.8,5.0,49.0,1.8,18.0,1.0,0.076,0.278,0.094,0.24
0.25,1.83,2.07,3.1,3,2.5,2022-01-03T20:05:00.000Z,8315,8371,False,3,1,2,0.8,1.318,12.8,3.0,46.4,2.2,26.4,1.2,1.306,13.6,5.6,53.6,2.2,20.6,0.8,0.062,0.267,0.088,0.214,0.6,0.716,11.2,2.8,44.2,0.8,13.6,1.0,0.942,12.8,2.8,55.8,1.6,22.4,0.6,0.054,0.214,0.078,0.357
0.5,1.82,2.11,4,3.3,1.95,2022-01-09T17:30:00.000Z,8315,9866,False,0,0,1,1.4,1.108,12.6,3.6,47.4,2.2,24.0,1.2,1.102,13.2,5.0,52.6,1.6,18.4,1.4,0.111,0.389,0.091,0.24,1.0,1.102,10.4,2.8,46.4,1.2,16.4,2.2,1.65,14.8,4.6,53.6,2.2,24.6,0.4,0.096,0.357,0.149,0.478
-1,2.05,1.75,1.75,3.3,5.75,2022-01-09T17:30:00.000Z,8385,8371,False,0,2,0,0.6,0.776,10.0,2.4,31.2,0.6,12.4,1.8,2.044,18.2,5.6,68.8,3.2,32.2,0.4,0.06,0.25,0.099,0.321,0.8,0.796,12.4,3.0,47.8,0.8,15.8,1.4,1.01,13.2,3.4,52.2,2.0,20.0,0.6,0.065,0.267,0.106,0.412
0,1.88,2.02,2.75,3,2.8,2022-01-23T17:30:00.000Z,8315,8370,False,1,0,2,1.4,1.174,12.8,3.4,48.0,2.2,25.0,1.2,0.966,12.2,4.2,52.0,1.2,21.2,1.4,0.109,0.412,0.098,0.286,0.8,1.04,13.6,3.8,53.6,1.2,20.0,1.0,1.266,10.6,4.4,46.4,1.4,22.0,1.4,0.059,0.211,0.094,0.227
-0.75,2.01,1.89,1.66,3.5,6,2022-01-23T17:30:00.000Z,8305,8560,False,0,0,1,1.4,0.8,10.2,2.8,38.4,1.2,16.6,0.8,0.666,10.2,2.6,61.6,1.0,16.0,2.0,0.137,0.5,0.078,0.308,0.6,1.026,11.2,3.2,49.6,2.2,24.8,2.0,1.636,12.4,5.2,50.4,2.6,24.4,0.8,0.054,0.187,0.161,0.385
-0.75,1.77,2.14,1.6,3.8,6,2022-02-07T20:00:00.000Z,8315,8558,True,2,1,2,1.4,1.374,11.6,4.0,51.2,2.2,20.2,2.4,1.328,10.4,4.2,48.8,2.4,20.2,0.8,0.121,0.35,0.231,0.571,1.6,1.03,12.0,3.6,43.6,1.4,21.6,1.0,1.35,16.8,4.6,56.4,1.2,27.0,2.0,0.133,0.444,0.06,0.217
0,2.06,1.84,3.4,3.1,2.3,2022-02-14T20:00:00.000Z,8315,8661,False,2,3,0,1.4,0.928,11.6,3.2,43.4,1.4,22.0,0.8,1.044,15.0,3.6,56.6,0.8,24.6,2.0,0.121,0.437,0.053,0.222,0.6,1.304,12.2,4.6,47.2,2.0,20.8,2.2,1.416,13.6,5.8,52.8,2.4,23.6,0.6,0.049,0.13,0.162,0.379
-0.25,1.98,1.92,2.37,3,3.4,2022-02-20T20:00:00.000Z,8315,8560,True,4,0,2,0.8,1.338,11.4,4.0,58.6,3.2,24.6,0.2,0.954,12.2,2.4,41.4,0.8,16.2,1.8,0.07,0.2,0.016,0.083,1.6,1.092,10.0,3.2,46.6,1.8,18.0,1.0,1.422,15.8,3.2,53.4,0.8,25.8,2.0,0.16,0.5,0.063,0.312
-1,1.87,2.03,1.6,4.2,5.25,2022-02-27T20:00:00.000Z,8315,8634,False,0,4,0,1.8,1.408,10.2,3.8,47.4,1.8,18.6,0.8,1.318,14.6,2.8,52.6,0.8,24.6,2.0,0.176,0.474,0.055,0.286,2.4,1.308,10.2,3.8,65.2,2.2,20.0,1.2,0.954,10.2,3.8,34.8,1.2,16.0,2.2,0.235,0.632,0.118,0.316
-1,1.85,2.05,1.57,4,5.5,2022-03-07T20:00:00.000Z,8315,8581,True,3,1,2,1.4,1.316,11.0,3.6,45.2,1.2,20.8,1.6,1.378,11.8,5.4,54.8,2.0,20.4,1.4,0.127,0.389,0.136,0.296,1.8,1.3,9.4,4.0,41.4,1.8,16.2,1.6,1.834,15.6,4.0,58.6,1.8,27.6,1.8,0.191,0.45,0.103,0.4
-0.25,2.08,1.73,2.3,3.3,3.2,2022-03-13T15:15:00.000Z,8315,8603,False,0,1,0,2.2,1.798,11.0,5.2,44.8,3.2,18.6,1.8,1.51,10.8,3.8,55.2,2.0,23.0,1.8,0.2,0.423,0.167,0.474,1.6,1.4,14.0,5.4,58.6,2.0,22.0,2.0,1.48,10.2,3.4,41.4,2.4,18.4,1.2,0.114,0.296,0.196,0.588
-0.75,1.89,2.01,1.72,3.2,6,2022-03-18T20:00:00.000Z,8315,8305,True,1,1,1,1.2,1.088,11.2,3.4,46.4,1.4,16.0,1.8,0.878,7.4,2.6,53.6,1.8,10.8,0.6,0.107,0.353,0.243,0.692,1.8,1.738,11.8,4.8,46.0,3.0,19.4,1.8,1.536,11.0,4.2,54.0,2.2,22.8,1.2,0.153,0.375,0.164,0.429
-1.25,2.04,1.86,1.45,4.2,7.5,2022-04-03T12:00:00.000Z,8315,10268,True,2,1,2,0.8,1.202,10.2,3.0,46.4,1.8,19.0,1.4,1.836,13.4,4.4,53.6,3.4,21.4,1.2,0.078,0.267,0.104,0.318,1.6,1.78,14.8,6.6,48.0,3.4,23.4,1.4,1.014,9.4,3.6,52.0,1.8,18.2,1.4,0.108,0.242,0.149,0.389
0,1.89,2.01,2.3,3.4,3.1,2022-04-09T16:30:00.000Z,8315,10205,False,1,1,1,1.2,1.57,14.4,6.2,48.2,3.0,23.2,1.6,1.04,8.8,3.6,51.8,2.0,17.0,1.4,0.083,0.194,0.182,0.444,1.2,1.506,11.0,3.6,61.0,1.6,32.0,1.0,1.236,12.0,3.6,39.0,1.4,20.0,1.2,0.109,0.333,0.083,0.278
-0.75,2,1.9,1.75,3.6,5,2022-04-17T16:30:00.000Z,8315,9910,True,0,2,0,1.0,1.39,11.6,4.6,54.0,1.8,22.8,1.4,1.504,10.4,3.0,46.0,2.0,19.8,0.8,0.086,0.217,0.135,0.467,1.4,1.908,15.6,6.8,50.6,3.6,26.2,1.0,0.668,7.6,3.2,49.4,1.2,13.0,1.6,0.09,0.206,0.132,0.312
0.25,1.79,2.15,3.4,3,2.3,2022-04-21T18:00:00.000Z,8315,8385,False,3,2,2,0.8,1.374,14.2,5.4,50.6,2.2,24.6,1.2,0.636,7.8,3.6,49.4,1.2,13.0,1.0,0.056,0.148,0.154,0.333,0.8,1.114,10.0,4.2,42.0,1.6,14.8,0.8,0.646,8.4,3.2,58.0,1.0,18.6,1.4,0.08,0.19,0.095,0.25
0,1.98,1.92,3,3,2.55,2022-04-30T19:00:00.000Z,8315,9906,True,2,0,2,1.4,1.406,13.2,3.2,55.8,2.2,26.2,0.6,0.818,10.0,2.8,44.2,1.0,12.4,2.0,0.106,0.437,0.06,0.214,1.4,1.612,13.8,6.4,49.2,2.6,22.2,1.4,1.134,11.6,4.2,50.8,1.2,19.4,1.6,0.101,0.219,0.121,0.333
-1.25,1.99,1.91,1.55,4,6.5,2022-05-07T14:15:00.000Z,8315,10267,True,0,0,1,0.6,0.55,6.6,1.8,44.2,0.6,13.08,1.2,1.116,12.0,4.2,55.8,2.0,17.88,0.6,0.091,0.333,0.1,0.286,1.6,1.47,11.6,5.0,44.6,1.8,20.52,1.2,1.194,11.8,4.4,55.4,1.0,20.6,2.0,0.138,0.32,0.102,0.273
0.25,2.07,1.83,3.2,3.3,2.25,2022-05-10T18:00:00.000Z,8315,7878,False,0,1,0,1.2,1.348,10.4,4.8,46.8,2.2,20.36,1.0,1.116,11.4,4.2,53.2,0.8,23.08,1.6,0.115,0.25,0.088,0.238,2.0,0.94,13.4,4.8,39.8,1.8,17.0,2.2,2.196,17.2,6.2,60.2,3.4,35.4,1.0,0.149,0.417,0.128,0.355
-1.25,2.08,1.82,1.53,4.2,6,2022-05-15T17:30:00.000Z,8315,8371,True,2,0,2,1.2,0.904,10.8,3.0,48.6,1.0,17.248,1.4,1.488,12.6,4.4,51.4,2.2,27.424,1.2,0.111,0.4,0.111,0.318,1.0,1.016,9.6,3.8,50.6,1.6,19.864,1.0,1.036,11.6,3.6,49.4,0.8,22.8,1.4,0.104,0.263,0.086,0.278
-0.5,1.96,1.94,2.25,3,3.6,2022-05-15T17:30:00.000Z,9906,8302,True,1,1,1,1.4,1.146,11.2,4.0,54.4,2.2,20.144,1.4,1.624,12.8,5.0,45.6,2.2,32.616,1.2,0.125,0.35,0.109,0.28,1.0,1.454,13.6,3.0,51.6,2.2,31.832,0.6,0.692,10.6,3.4,48.4,0.8,10.904,2.0,0.074,0.333,0.057,0.176
0.5,1.75,2.05,3.75,3.25,2.1,2022-05-15T17:30:00.000Z,8634,8305,False,0,0,1,1.6,1.268,13.2,4.0,59.4,1.6,31.776,0.8,0.74,8.8,3.6,40.6,1.0,19.352,2.4,0.121,0.4,0.091,0.222,0.8,0.754,9.8,3.2,36.0,1.2,17.736,0.6,0.914,10.6,2.8,64.0,1.4,21.4,1.2,0.082,0.25,0.057,0.214
0,1.9,2,3.3,3.3,2.2,2022-05-15T17:30:00.000Z,8385,8633,True,1,1,1,3.2,2.494,18.2,8.8,59.2,4.6,32.4,0.8,1.32,14.2,2.8,40.8,1.6,22.064,2.4,0.176,0.364,0.056,0.286,1.4,1.658,14.8,4.8,45.6,2.2,22.312,1.4,1.348,11.0,5.6,54.4,2.0,22.144,1.4,0.095,0.292,0.127,0.25
-1.5,2.04,1.86,1.65,3.8,5.5,2022-05-15T17:30:00.000Z,9910,10268,True,1,0,2,1.0,0.614,7.8,1.8,49.0,1.0,15.488,1.2,1.524,13.6,4.2,51.0,2.2,24.448,1.4,0.128,0.556,0.088,0.286,1.6,0.888,11.2,5.0,58.4,1.6,18.168,1.2,0.824,8.8,3.2,41.6,1.2,18.208,1.4,0.143,0.32,0.136,0.375
0.25,1.85,2.05,2.8,3.8,2.25,2022-05-15T17:30:00.000Z,9866,8581,False,1,3,0,1.2,1.354,12.8,4.8,42.0,1.4,16.904,1.6,1.19,12.2,4.6,58.0,1.6,21.96,1.8,0.094,0.25,0.131,0.348,1.8,2.302,17.6,5.6,48.2,3.4,28.112,2.4,2.004,16.6,6.6,51.8,3.6,26.152,1.4,0.102,0.321,0.145,0.364
-1,1.94,1.96,1.5,4.33,6,2022-05-15T17:30:00.000Z,7878,8603,False,0,2,0,1.8,0.942,12.8,4.2,42.6,1.8,18.232,1.4,1.688,15.6,4.8,57.4,2.6,32.464,1.6,0.141,0.429,0.09,0.292,0.8,0.836,11.8,3.8,54.0,0.8,20.088,0.6,0.938,12.2,3.0,46.0,1.2,18.584,1.0,0.068,0.211,0.049,0.2
-0.75,2.03,1.87,1.57,3.8,6.5,2022-05-15T17:30:00.000Z,8661,8370,True,2,1,2,0.8,0.96,11.6,2.8,45.6,1.2,16.64,1.2,1.19,11.0,4.8,54.4,1.2,21.92,1.6,0.069,0.286,0.109,0.25,1.0,1.086,10.4,3.4,41.0,1.4,19.12,2.4,1.32,13.4,4.4,59.0,2.0,19.648,0.8,0.096,0.294,0.179,0.545
-0.25,1.89,2.01,2.1,3.6,3.3,2022-05-15T17:30:00.000Z,8560,10205,False,2,1,2,1.0,1.736,11.8,4.6,57.2,2.4,28.472,0.8,1.178,12.4,3.6,42.8,1.4,16.792,1.0,0.085,0.217,0.065,0.222,2.2,2.244,12.8,6.4,56.4,3.8,28.536,1.0,1.258,10.4,3.2,43.6,1.6,16.84,2.0,0.172,0.344,0.096,0.312
0,2.01,1.89,2.5,3.3,2.87,2022-05-22T20:00:00.000Z,8315,8302,False,0,1,0,1.4,1.188,10.4,5.0,49.6,2.0,20.536,0.6,1.144,12.0,3.0,50.4,0.8,24.816,2.0,0.135,0.28,0.05,0.2,1.2,1.124,11.4,4.4,58.2,2.2,21.808,1.0,1.538,12.2,4.4,41.8,1.8,30.072,1.4,0.105,0.273,0.082,0.227
0,1.91,1.99,2.62,3.3,2.7,2022-05-22T20:00:00.000Z,9906,8560,False,2,1,2,0.8,1.442,14.0,3.0,49.4,1.6,31.144,0.6,0.698,10.0,3.2,50.6,1.0,11.568,1.6,0.057,0.267,0.06,0.187,1.4,1.984,12.2,5.4,56.0,3.0,29.208,1.0,1.23,12.6,4.0,44.0,1.6,18.28,1.4,0.115,0.259,0.079,0.25
-0.5,2.07,1.83,2.1,4,3,2022-05-22T20:00:00.000Z,8634,10205,True,0,2,0,2.0,1.854,12.6,6.0,54.2,3.2,28.392,1.2,1.488,10.2,3.4,45.8,2.2,15.72,1.4,0.159,0.333,0.118,0.353,1.4,1.068,12.2,4.0,64.8,1.0,33.944,0.8,0.604,9.0,3.2,35.2,0.6,17.184,2.0,0.115,0.35,0.089,0.25
0.25,2.05,1.88,4.2,3.4,1.9,2021-08-15T15:30:00.000Z,9906,9910,False,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,1.99,1.94,1.22,5.75,17,2021-08-22T17:30:00.000Z,9906,10268,True,1,0,2,0.0,1.07,8.0,2.0,50.0,1.0,0.0,0.0,0.62,9.0,3.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.48,13.0,5.0,47.0,2.0,19.0,1.0,2.43,10.0,2.0,53.0,2.0,15.0,3.0,0.154,0.4,0.1,0.5
-0.75,1.88,2.05,1.75,3.4,5.25,2021-08-29T20:00:00.000Z,9906,10205,True,2,2,1,0.0,0.83,13.0,3.0,60.0,1.0,0.0,0.0,0.81,10.0,2.0,40.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.275,10.5,4.5,44.5,1.5,9.5,0.5,1.3,7.0,2.0,55.5,1.0,7.5,3.0,0.143,0.333,0.071,0.25
0.5,2.05,1.88,4.33,3.3,1.9,2021-09-12T12:00:00.000Z,9906,8558,False,2,1,2,1.667,1.41,14.667,4.333,46.0,1.667,12.667,1.0,0.977,5.333,2.0,54.0,1.0,10.0,2.333,0.114,0.385,0.188,0.5,0.0,0.783,10.667,3.0,46.667,1.333,0.0,0.333,0.823,12.667,3.0,53.333,0.667,0.0,0.667,0.0,0.0,0.026,0.111
0.75,2.07,1.83,6,3.5,1.66,2021-09-21T17:30:00.000Z,9906,8305,False,2,1,2,1.4,1.178,14.2,3.6,50.2,1.4,12.033,0.8,0.872,6.2,1.8,49.8,1.0,9.5,2.2,0.099,0.389,0.129,0.444,0.2,0.752,13.0,2.2,50.4,0.2,0.0,1.6,1.35,7.8,3.2,49.6,2.4,0.0,0.0,0.015,0.091,0.205,0.5
1,2.08,1.85,7.5,4,1.5,2021-09-25T12:00:00.000Z,9906,9866,False,0,1,0,1.4,1.108,14.0,3.4,54.4,1.6,10.608,0.8,0.446,5.6,1.6,45.6,0.6,8.375,2.2,0.1,0.412,0.143,0.5,0.2,0.72,8.8,3.0,48.4,0.6,18.6,2.2,1.462,12.6,4.0,51.6,2.2,19.8,0.0,0.023,0.067,0.175,0.55
-0.5,1.99,1.94,1.9,3.5,4,2021-10-02T19:00:00.000Z,9906,8634,True,2,0,2,1.4,1.464,11.8,5.2,69.8,2.4,0.0,0.6,0.922,9.6,3.4,30.2,1.4,0.0,1.8,0.119,0.269,0.062,0.176,1.2,1.032,15.0,2.8,60.2,1.4,16.408,1.0,0.558,6.2,1.4,39.8,1.0,10.575,1.6,0.08,0.429,0.161,0.714
-0.75,1.88,2.05,1.61,3.7,6,2021-10-24T19:00:00.000Z,9906,8560,True,2,2,1,1.2,1.31,13.8,5.4,57.0,1.8,6.2,0.6,0.664,8.4,2.2,43.0,1.0,5.2,2.2,0.087,0.222,0.071,0.273,1.2,0.926,11.6,2.6,56.2,1.6,15.408,0.6,0.636,7.6,1.4,43.8,1.0,11.175,2.0,0.103,0.462,0.079,0.429
1,2.07,1.86,5.5,3.8,1.65,2021-10-28T19:30:00.000Z,9906,8581,False,2,2,1,1.2,1.11,12.4,2.8,55.8,1.8,21.708,0.8,0.71,7.4,1.6,44.2,1.2,13.275,1.6,0.097,0.429,0.108,0.5,0.6,1.304,7.2,3.2,42.8,2.0,8.2,2.2,1.31,13.4,7.2,57.2,2.2,13.8,0.2,0.083,0.187,0.164,0.306
-1.25,2.02,1.77,1.6,3.8,6,2021-10-31T15:15:00.000Z,9906,8603,True,3,0,2,2.0,1.504,14.8,5.2,52.8,2.0,20.4,1.0,1.348,11.4,3.4,47.2,2.4,16.0,2.4,0.135,0.385,0.088,0.294,1.6,1.118,11.0,3.0,57.8,2.0,23.975,1.2,0.922,8.2,2.2,42.2,1.4,15.275,1.6,0.145,0.533,0.146,0.545
0.5,1.91,2.02,4.5,3.2,1.95,2021-11-07T15:15:00.000Z,9906,10267,False,3,3,1,1.8,1.356,12.2,4.0,53.6,2.8,27.2,1.0,0.96,8.4,2.2,46.4,1.4,15.8,1.6,0.148,0.45,0.119,0.455,1.2,1.282,12.8,4.0,49.0,1.8,20.0,1.8,1.116,9.6,4.0,51.0,1.8,19.2,1.0,0.094,0.3,0.188,0.45
-1,1.86,2.04,1.44,4.33,8,2021-11-20T17:30:00.000Z,9906,8371,True,1,0,2,0.6,0.612,9.2,2.6,34.6,1.2,16.0,1.2,1.03,12.4,4.2,65.4,1.2,26.6,1.0,0.065,0.231,0.097,0.286,2.4,1.714,12.2,5.2,49.8,3.6,25.6,1.4,1.038,9.2,3.0,50.2,1.6,18.2,1.8,0.197,0.462,0.152,0.467
