team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
7854,2022-08-13T19:00:00.000Z,9866,Deportivo Alaves,1,2,True,62,15,2,1,1,412 (84%),11,3,38,9,3,2,1,220 (74%),14,3,,10,3,0,5,10,,2,4,0,6,3,489,256,156,26 (47%),5 (28%),26,3,298,112,108,21 (34%),2 (29%),23,1,,19,9,3,8,1,,12,8,3,19,1,,57,45 (60%),12 (55%),12 (86%),,40,30 (40%),10 (45%),8 (44%),,0,0,,0,0,,
7854,2022-08-21T15:30:00.000Z,8670,Real Oviedo,0,1,False,43,5,0,0,0,225 (72%),10,2,57,11,5,2,1,316 (78%),16,4,,3,2,0,4,1,,4,2,0,8,3,311,128,97,33 (52%),0 (0%),20,4,404,202,114,21 (35%),7 (35%),21,4,,20,8,2,15,4,,23,9,1,13,0,,73,43 (53%),30 (68%),10 (45%),,52,38 (47%),14 (32%),7 (54%),,3,1,,5,0,12.0,17.0
7854,2022-08-27T17:30:00.000Z,8206,Lugo,0,1,False,63,21,7,2,2,376 (82%),12,17,37,10,3,2,1,199 (73%),15,2,,6,8,0,10,11,,6,1,0,5,5,457,189,187,39 (56%),2 (7%),28,2,272,132,67,36 (47%),4 (31%),10,3,,5,5,1,17,2,,21,17,8,30,7,,50,36 (47%),14 (42%),17 (53%),,60,41 (53%),19 (58%),9 (90%),,0,0,,0,0,,
7854,2022-09-02T19:00:00.000Z,8372,Eibar,2,1,True,53,11,6,2,0,335 (78%),17,4,47,12,3,1,1,299 (81%),13,5,,2,3,1,4,7,,6,3,0,7,5,429,191,144,22 (35%),4 (29%),17,3,368,161,138,34 (52%),3 (14%),25,4,,8,11,2,27,2,,8,8,2,16,4,,42,26 (49%),16 (50%),5 (63%),,43,27 (51%),16 (50%),2 (40%),,4,0,,2,1,,
7854,2022-09-09T19:00:00.000Z,8306,Las Palmas,0,1,False,46,3,1,0,0,295 (75%),11,1,54,7,3,1,1,377 (80%),13,4,,2,0,0,2,1,,2,2,0,4,3,394,174,121,20 (33%),1 (7%),35,4,472,202,175,34 (53%),1 (13%),22,0,,22,8,2,8,2,,23,19,0,14,1,,52,42 (46%),10 (59%),7 (44%),,56,49 (54%),7 (41%),15 (63%),,0,0,,0,0,,
7854,2022-09-18T12:00:00.000Z,7876,Burgos CF,0,0,True,70,14,2,2,2,491 (85%),15,4,30,8,3,0,0,172 (67%),21,0,,6,6,0,9,5,,3,2,0,2,6,581,244,247,28 (45%),6 (33%),29,2,256,94,78,22 (34%),2 (33%),22,2,,12,9,2,9,3,,18,13,5,18,2,,56,38 (53%),18 (51%),5 (56%),,51,34 (47%),17 (49%),2 (40%),,0,0,,0,0,,
7854,2022-09-24T12:00:00.000Z,96925,SD Huesca,0,1,False,67,18,2,3,3,422 (83%),7,6,33,8,3,2,1,158 (63%),12,3,,12,4,1,11,7,,4,1,1,8,0,510,182,240,22 (43%),7 (30%),31,3,252,95,63,22 (35%),5 (42%),21,1,,11,10,1,14,2,,17,7,3,31,2,,58,28 (50%),30 (56%),6 (55%),,52,28 (50%),24 (44%),5 (56%),,2,0,,3,0,34.0,15.0
7854,2022-10-02T14:15:00.000Z,8393,Albacete,1,2,True,53,10,5,1,0,305 (75%),23,1,47,15,5,3,1,256 (74%),11,6,,4,1,0,9,1,,6,4,0,12,3,407,190,115,26 (36%),4 (25%),20,1,348,140,116,19 (35%),7 (32%),20,4,,17,10,4,22,3,,14,4,1,24,4,,43,27 (40%),16 (53%),2 (22%),,54,40 (60%),14 (47%),4 (50%),,4,0,,0,0,20.0,31.0
7854,2022-10-09T12:00:00.000Z,8554,Cartagena,2,1,False,40,9,5,3,1,241 (75%),11,2,60,17,7,1,0,388 (82%),16,4,,1,3,0,5,4,,8,2,0,8,9,323,145,96,27 (47%),3 (30%),22,1,471,235,153,36 (55%),6 (21%),21,4,,14,5,2,28,6,,16,10,3,10,3,,54,39 (55%),15 (60%),10 (59%),,42,32 (45%),10 (40%),6 (50%),,4,0,,2,0,7.0,20.0
7854,2022-10-12T14:15:00.000Z,9864,Malaga,1,0,True,39,4,1,2,1,255 (73%),8,2,61,12,1,0,0,447 (85%),10,6,,3,0,0,3,1,,6,5,0,9,3,349,152,103,24 (38%),2 (29%),16,0,527,225,222,30 (54%),6 (18%),27,2,,7,6,5,28,1,,15,7,0,7,0,,34,19 (40%),15 (60%),2 (18%),,38,28 (60%),10 (40%),5 (71%),,0,0,,3,0,11.0,18.0
