team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
7876,2022-08-14T20:00:00.000Z,9864,Malaga,1,0,True,42,9,1,5,4,207 (68%),12,4,58,11,3,2,2,368 (82%),15,5,,7,1,1,7,2,,5,3,0,5,6,306,97,110,39 (46%),11 (48%),25,4,451,213,155,20 (38%),4 (22%),22,2,,17,7,3,17,3,,13,10,1,19,0,,58,38 (54%),20 (61%),8 (57%),,46,33 (46%),13 (39%),9 (69%),,0,0,,0,0,,
7876,2022-08-20T17:30:00.000Z,8393,Albacete,0,0,False,44,8,0,1,1,234 (70%),11,1,56,14,2,2,2,316 (78%),19,6,,7,1,0,1,7,,6,6,1,11,3,332,106,128,46 (56%),0 (0%),22,3,405,159,157,46 (48%),7 (24%),29,1,,13,11,6,25,2,,16,11,1,11,0,,69,37 (57%),32 (64%),5 (50%),,46,28 (43%),18 (36%),2 (22%),,0,0,,0,0,,
7876,2022-08-27T15:30:00.000Z,9869,Sporting Gijon,0,0,False,35,7,1,0,0,159 (60%),15,4,65,18,2,1,1,418 (85%),13,3,,3,3,0,4,3,,8,8,0,9,9,264,87,72,15 (27%),3 (20%),25,1,491,220,198,34 (54%),6 (21%),29,2,,22,7,8,21,2,,12,13,3,12,1,,56,39 (54%),17 (39%),6 (67%),,60,33 (46%),27 (61%),8 (42%),,2,0,,1,0,11.0,25.0
7876,2022-09-04T16:30:00.000Z,8554,Cartagena,1,0,True,38,12,3,1,0,218 (69%),19,4,62,17,4,1,1,423 (83%),7,10,,6,3,0,9,3,,6,7,0,13,4,315,100,118,37 (47%),1 (9%),29,2,508,225,198,51 (58%),8 (21%),23,5,,17,12,7,50,4,,13,5,2,11,2,,51,30 (46%),21 (55%),7 (50%),,52,35 (54%),17 (45%),4 (40%),,0,0,,0,0,,
7876,2022-09-10T14:15:00.000Z,8670,Real Oviedo,0,0,True,54,17,6,1,1,284 (74%),10,9,46,8,2,0,0,239 (72%),14,6,,5,6,1,8,9,,4,2,1,6,2,384,118,166,27 (38%),6 (30%),23,2,333,115,124,25 (36%),3 (16%),23,0,,18,6,2,17,2,,10,8,6,22,6,,55,39 (63%),16 (40%),7 (58%),,47,23 (37%),24 (60%),4 (31%),,1,0,,1,0,,
7876,2022-09-18T12:00:00.000Z,7854,Leganes,0,0,False,30,8,3,0,0,172 (67%),21,0,70,14,2,2,2,491 (85%),15,4,,3,2,0,2,6,,6,6,0,9,5,256,94,78,22 (34%),2 (33%),22,2,581,244,247,28 (45%),6 (33%),29,2,,18,13,5,18,2,,12,9,2,9,3,,51,34 (47%),17 (49%),2 (40%),,56,38 (53%),18 (51%),5 (56%),,0,0,,0,0,,
7876,2022-09-25T12:00:00.000Z,8581,Levante,0,0,True,51,13,2,1,1,285 (79%),13,3,49,17,4,1,1,260 (79%),13,9,,8,3,0,7,6,,8,5,1,9,8,362,126,159,40 (55%),6 (29%),23,3,331,110,150,22 (42%),7 (23%),17,0,,16,10,5,28,4,,13,15,2,18,2,,54,35 (50%),19 (61%),8 (53%),,47,35 (50%),12 (39%),9 (64%),,1,0,,3,0,17.0,29.0
7876,2022-10-01T19:00:00.000Z,161771,Villarreal B,0,0,False,45,12,1,0,0,302 (76%),11,1,55,10,3,1,1,390 (83%),14,4,,9,2,1,6,6,,5,2,0,4,6,399,162,140,36 (50%),1 (20%),21,3,471,194,196,35 (61%),1 (5%),16,2,,8,19,2,15,3,,14,8,2,15,1,,38,23 (45%),15 (58%),5 (50%),,39,28 (55%),11 (42%),3 (43%),,1,0,,1,0,13.0,16.0
7876,2022-10-08T19:00:00.000Z,9866,Deportivo Alaves,3,0,True,48,11,6,4,1,286 (78%),18,2,52,8,3,1,1,320 (80%),12,6,,4,1,0,7,4,,3,2,0,4,4,366,155,131,24 (42%),3 (27%),22,1,399,164,156,21 (40%),3 (13%),26,1,,11,8,2,23,3,,17,10,1,16,3,,39,29 (43%),10 (37%),6 (40%),,55,38 (57%),17 (63%),4 (44%),,3,0,,2,0,19.0,9.0
7876,2022-10-12T14:15:00.000Z,494050,FC Andorra,1,0,False,17,11,2,2,1,102 (66%),10,4,83,20,4,0,0,737 (92%),8,12,,5,4,0,7,4,,8,8,0,7,13,155,35,67,15 (33%),5 (50%),14,1,797,223,514,26 (72%),5 (14%),15,1,,10,8,8,28,4,,8,5,4,9,1,,33,20 (47%),13 (39%),2 (40%),,43,23 (53%),20 (61%),5 (56%),,1,0,,2,0,14.0,25.0
7876,2022-10-16T16:30:00.000Z,4032,CD Mirandes,2,1,True,30,7,2,1,0,149 (63%),9,2,70,26,7,1,1,459 (86%),8,8,,4,1,0,5,2,,8,11,0,8,18,235,61,88,26 (43%),2 (18%),15,1,532,154,305,24 (51%),6 (21%),22,1,,16,4,9,22,6,,11,8,1,4,0,,46,26 (53%),20 (57%),2 (40%),,38,23 (47%),15 (43%),5 (38%),,2,1,,0,0,10.0,27.0
7876,2022-10-23T14:15:00.000Z,8206,Lugo,0,2,False,63,11,2,0,0,365 (79%),14,5,37,9,3,2,0,165 (64%),21,3,,7,2,0,3,8,,4,2,0,6,3,463,229,136,32 (46%),5 (28%),24,0,259,71,94,29 (40%),5 (24%),24,1,,9,10,2,25,1,,7,11,2,14,2,,53,34 (57%),19 (48%),5 (45%),,47,26 (43%),21 (53%),5 (38%),,2,1,,4,0,7.0,13.0
7876,2022-10-29T19:00:00.000Z,1123073,UD Ibiza,2,0,True,40,9,2,3,1,218 (73%),15,2,60,11,0,0,0,345 (82%),12,7,,5,2,0,6,3,,9,2,0,9,2,298,91,127,34 (48%),3 (43%),24,2,421,174,171,24 (43%),5 (17%),35,4,,15,9,2,27,0,,16,5,2,7,0,,50,32 (48%),18 (58%),6 (55%),,48,35 (52%),13 (42%),4 (33%),,5,0,,1,0,17.0,16.0
7876,2022-11-01T17:30:00.000Z,8306,Las Palmas,2,0,False,22,7,3,3,2,140 (67%),8,3,78,18,4,0,0,687 (91%),8,11,,2,2,1,6,1,,6,8,1,8,10,208,71,69,23 (38%),5 (45%),14,1,757,185,502,16 (70%),3 (14%),30,2,,24,14,8,24,4,,23,2,2,13,2,,45,38 (47%),7 (50%),6 (38%),,50,43 (53%),7 (50%),12 (55%),,2,1,,1,0,23.0,35.0
7876,2022-11-05T15:15:00.000Z,9867,Tenerife,0,1,True,57,8,3,0,0,290 (72%),10,2,43,8,2,1,0,194 (65%),13,2,,4,1,0,2,6,,6,0,0,5,3,401,140,150,28 (42%),2 (12%),25,4,299,128,66,20 (27%),3 (23%),32,3,,10,7,0,24,1,,18,11,1,26,3,,51,25 (45%),26 (62%),2 (25%),,47,31 (55%),16 (38%),4 (67%),,3,0,,4,1,7.0,16.0
7876,2022-11-20T18:00:00.000Z,8696,Racing Santander,1,0,False,44,10,5,2,2,270 (77%),14,3,56,12,3,2,2,355 (83%),14,5,,5,0,0,5,5,,7,2,0,7,5,351,150,120,28 (44%),1 (10%),16,1,429,166,189,21 (45%),11 (41%),27,0,,14,4,1,17,3,,13,6,0,10,4,,40,28 (46%),12 (48%),2 (33%),,46,33 (54%),13 (52%),8 (57%),,3,0,,2,1,15.0,18.0
7876,2022-11-27T13:00:00.000Z,8394,Real Zaragoza,2,2,True,56,11,3,2,0,347 (80%),4,5,44,10,4,2,1,257 (74%),10,5,,6,2,0,5,6,,3,3,0,8,2,435,184,163,25 (43%),2 (12%),14,4,345,154,103,23 (38%),5 (28%),36,2,,15,7,3,22,3,,9,7,2,16,1,,48,32 (63%),16 (42%),8 (67%),,41,19 (37%),22 (58%),6 (46%),,3,0,,2,1,13.0,16.0
7876,2022-12-05T20:00:00.000Z,8005,Ponferradina,2,1,False,34,8,4,3,1,255 (79%),5,0,66,10,3,2,1,518 (87%),7,6,,2,2,0,6,2,,3,4,1,6,4,322,115,140,28 (48%),2 (22%),16,2,597,234,284,29 (59%),3 (8%),42,0,,13,15,3,45,2,,12,10,2,8,2,,34,26 (52%),8 (50%),6 (50%),,32,24 (48%),8 (50%),7 (78%),,0,0,,1,0,18.0,23.0
7876,2022-12-08T13:00:00.000Z,8372,Eibar,1,2,True,36,7,3,0,0,213 (68%),4,2,64,17,5,2,1,452 (82%),12,7,,2,2,0,2,5,,7,5,0,7,10,313,109,104,33 (38%),0 (0%),25,0,548,189,263,28 (55%),5 (14%),26,1,,16,11,5,27,3,,10,12,2,16,2,,50,34 (68%),16 (50%),6 (60%),,32,16 (32%),16 (50%),2 (33%),,4,0,,2,0,9.0,20.0
7876,2022-12-11T17:30:00.000Z,7878,Granada,0,1,False,44,11,5,1,1,240 (74%),18,6,56,14,4,1,1,346 (83%),8,4,,5,1,0,8,3,,7,3,0,4,10,325,129,111,25 (40%),3 (15%),24,7,418,159,187,29 (44%),2 (11%),21,3,,10,3,2,16,3,,11,14,1,18,6,,32,19 (36%),13 (48%),2 (22%),,48,34 (64%),14 (52%),5 (50%),,3,1,,6,0,22.0,20.0
7876,2022-12-18T18:00:00.000Z,96925,SD Huesca,1,1,True,65,17,5,2,2,380 (81%),8,5,35,10,2,1,1,159 (65%),17,11,,6,6,2,8,9,,2,6,0,6,4,467,181,199,28 (54%),5 (21%),32,3,243,78,81,23 (32%),4 (17%),16,3,,7,7,6,22,1,,17,11,5,25,4,,47,28 (52%),19 (58%),4 (29%),,40,26 (48%),14 (42%),3 (43%),,2,0,,4,0,20.0,13.0
7876,2023-01-07T20:00:00.000Z,9866,Deportivo Alaves,0,1,False,38,3,3,0,0,150 (63%),11,2,62,23,7,4,4,294 (76%),15,13,,0,0,0,3,0,,6,10,1,16,7,239,79,71,17 (33%),4 (57%),28,5,386,98,196,19 (33%),4 (18%),28,2,,17,14,10,21,6,,8,15,0,12,3,,53,36 (61%),17 (52%),5 (56%),,39,23 (39%),16 (48%),4 (29%),,5,0,,5,0,7.0,37.0
7876,2023-01-15T15:15:00.000Z,494050,FC Andorra,2,1,True,32,10,3,1,0,215 (78%),10,3,68,15,7,2,1,523 (87%),9,11,,4,3,0,3,7,,5,3,0,10,5,276,94,121,27 (54%),1 (9%),12,5,598,298,225,22 (45%),2 (9%),20,0,,20,5,3,23,6,,6,6,3,6,1,,39,28 (50%),11 (61%),1 (25%),,35,28 (50%),7 (39%),12 (48%),,2,0,,1,0,10.0,20.0
7876,2023-01-21T15:15:00.000Z,9864,Malaga,1,1,False,43,8,1,1,0,210 (67%),12,5,57,8,3,3,3,298 (73%),15,7,,5,2,0,3,5,,2,3,0,6,2,315,99,111,28 (42%),1 (8%),27,2,406,124,174,23 (38%),8 (31%),29,4,,19,15,3,29,2,,20,5,2,17,0,,61,38 (49%),23 (47%),6 (38%),,65,39 (51%),26 (53%),8 (57%),,1,0,,2,0,21.0,24.0
7876,2023-01-29T15:15:00.000Z,8581,Levante,0,1,False,43,9,1,1,1,259 (77%),14,1,57,15,4,2,1,367 (82%),14,3,,6,2,0,4,5,,7,4,1,8,7,335,124,135,32 (53%),4 (27%),24,4,446,134,233,19 (38%),7 (30%),23,0,,13,15,4,20,3,,18,14,2,19,1,,37,27 (42%),10 (38%),2 (25%),,53,37 (58%),16 (62%),7 (47%),,4,0,,3,0,11.0,24.0
7876,2023-02-06T20:00:00.000Z,8306,Las Palmas,0,0,True,36,5,2,1,1,214 (69%),20,2,64,12,3,0,0,481 (83%),14,0,,2,1,0,4,1,,7,2,1,1,11,312,107,107,26 (38%),2 (17%),21,4,580,251,230,14 (30%),0 (0%),24,3,,16,8,2,10,3,,16,16,1,22,2,,50,36 (44%),14 (37%),7 (54%),,69,45 (56%),24 (63%),9 (47%),,4,0,,3,0,16.0,7.0
7876,2023-02-12T15:15:00.000Z,8670,Real Oviedo,1,0,False,53,10,2,1,1,290 (74%),11,4,47,7,1,0,0,241 (69%),13,3,,6,2,0,5,5,,4,2,1,5,2,392,152,138,30 (41%),3 (21%),28,1,347,102,139,18 (30%),3 (21%),35,3,,21,12,2,17,1,,13,7,2,13,2,,69,40 (56%),29 (46%),7 (54%),,66,32 (44%),34 (54%),9 (56%),,0,0,,3,1,17.0,14.0
