team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
7878,2022-08-14T17:30:00.000Z,1123073,UD Ibiza,2,0,False,46,11,3,3,2,283 (74%),13,1,54,11,0,1,1,339 (76%),8,3,,6,2,1,8,3,,8,3,0,6,5,381,143,140,28 (42%),4 (22%),22,3,444,233,106,26 (41%),2 (13%),26,4,,10,16,3,18,0,,11,5,2,18,2,,44,24 (44%),20 (50%),6 (50%),,51,31 (56%),20 (50%),7 (64%),,2,0,,1,0,,
7878,2022-08-20T20:00:00.000Z,8696,Racing Santander,2,0,True,58,10,3,4,2,306 (76%),17,5,42,5,1,0,0,192 (65%),16,6,,7,0,0,9,1,,2,2,1,2,3,404,183,123,33 (43%),7 (47%),27,2,295,124,68,22 (30%),3 (23%),25,5,,25,6,2,18,1,,14,8,0,13,1,,64,43 (54%),21 (62%),4 (36%),,49,36 (46%),13 (38%),6 (35%),,2,0,,1,0,,
7878,2022-08-29T18:00:00.000Z,161771,Villarreal B,3,0,True,52,6,4,4,1,328 (79%),17,4,48,6,0,0,0,295 (75%),11,2,,2,0,0,5,1,,5,1,0,2,4,416,163,165,32 (48%),2 (15%),20,1,391,229,66,19 (35%),1 (10%),29,4,,21,13,1,11,0,,23,4,0,14,1,,45,35 (44%),10 (43%),3 (25%),,57,44 (56%),13 (57%),6 (35%),,2,0,,2,0,,
7878,2022-09-04T12:00:00.000Z,494050,FC Andorra,0,1,False,41,17,3,0,0,248 (72%),13,4,59,6,2,2,1,420 (80%),13,2,,8,6,0,10,7,,2,2,0,2,4,345,121,127,31 (44%),7 (33%),29,3,522,266,154,30 (38%),1 (20%),27,3,,21,11,2,9,1,,19,11,5,18,3,,59,40 (51%),19 (63%),6 (46%),,49,38 (49%),11 (37%),8 (42%),,2,0,,1,0,,
7878,2022-09-12T19:00:00.000Z,8372,Eibar,0,4,False,45,8,1,1,1,251 (69%),14,0,55,15,8,2,2,311 (70%),13,7,,3,4,0,3,5,,5,2,1,9,6,366,118,133,35 (44%),3 (23%),29,1,443,144,167,26 (35%),5 (31%),33,5,,11,18,2,17,4,,5,8,4,13,1,,66,30 (58%),36 (57%),6 (67%),,49,22 (42%),27 (43%),3 (60%),,1,0,,2,0,,
7878,2022-09-17T16:30:00.000Z,4032,CD Mirandes,2,1,True,62,13,2,1,0,259 (72%),12,10,38,3,1,0,0,123 (55%),11,3,,9,2,0,5,8,,0,2,0,2,1,362,111,148,27 (43%),2 (7%),33,2,222,54,69,17 (29%),0 (0%),26,2,,16,9,1,23,0,,15,13,2,35,0,,63,41 (54%),22 (43%),14 (88%),,64,35 (46%),29 (57%),8 (44%),,4,0,,2,1,,
7878,2022-09-26T19:00:00.000Z,8306,Las Palmas,0,2,False,41,9,1,1,1,241 (71%),13,8,59,15,5,4,2,422 (84%),11,4,,5,3,1,5,4,,6,4,1,9,6,341,136,105,21 (32%),5 (31%),21,4,501,251,171,30 (52%),2 (17%),22,4,,22,9,3,14,3,,19,15,3,13,1,,58,41 (49%),17 (65%),8 (50%),,51,42 (51%),9 (35%),12 (50%),,3,0,,3,0,14.0,22.0
7878,2022-10-02T16:30:00.000Z,96925,SD Huesca,0,0,True,67,11,2,0,0,304 (74%),13,8,33,9,1,1,1,103 (50%),14,1,,6,3,1,5,6,,7,1,1,7,2,413,173,131,40 (43%),3 (14%),35,0,207,38,65,24 (35%),4 (50%),33,1,,15,5,1,17,1,,12,8,3,22,2,,54,33 (55%),21 (53%),4 (36%),,46,27 (45%),19 (48%),3 (21%),,1,1,,5,0,15.0,21.0
7878,2022-10-08T14:15:00.000Z,8005,Ponferradina,0,0,False,64,13,3,0,0,440 (81%),13,2,36,12,0,2,2,208 (69%),12,9,,7,3,0,7,6,,5,7,0,10,2,541,179,261,28 (42%),5 (22%),28,4,302,151,57,20 (33%),4 (29%),17,2,,19,4,7,10,0,,15,15,3,32,3,,53,35 (50%),18 (45%),5 (50%),,57,35 (50%),22 (55%),8 (42%),,0,0,,0,0,24.0,28.0
7878,2022-10-13T19:00:00.000Z,9869,Sporting Gijon,5,0,True,58,13,8,4,1,378 (82%),7,2,42,12,3,4,4,245 (75%),14,4,,4,1,0,10,3,,8,1,1,10,2,463,241,137,30 (42%),5 (50%),25,2,328,158,87,22 (40%),4 (22%),25,3,,13,11,1,18,3,,16,7,1,8,3,,46,30 (48%),16 (59%),4 (44%),,43,32 (52%),11 (41%),9 (53%),,0,0,,2,0,23.0,16.0
