team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
494050,2022-08-15T15:30:00.000Z,8670,Real Oviedo,1,0,False,64,7,4,0,0,572 (88%),11,3,36,10,3,1,1,267 (77%),13,5,,1,2,0,2,5,,5,2,0,7,3,651,312,260,15 (41%),2 (25%),21,1,346,123,144,36 (52%),7 (29%),25,2,,17,13,2,20,3,,21,10,2,6,3,,53,37 (49%),16 (59%),8 (40%),,49,38 (51%),11 (41%),7 (47%),,1,0,,1,1,,
494050,2022-08-20T15:30:00.000Z,9869,Sporting Gijon,1,4,False,74,7,2,1,0,628 (89%),7,4,26,13,6,6,2,172 (70%),15,2,,2,3,0,3,4,,5,2,0,10,3,708,353,275,18 (45%),3 (19%),17,0,244,110,62,23 (52%),6 (46%),23,5,,18,13,1,12,2,,14,12,3,13,1,,47,41 (60%),6 (33%),10 (71%),,40,28 (41%),12 (67%),7 (47%),,0,0,,0,0,11.0,21.0
494050,2022-08-29T20:00:00.000Z,8306,Las Palmas,0,2,False,66,7,3,1,1,469 (83%),15,5,34,9,5,3,1,206 (72%),16,3,,2,2,0,3,4,,1,3,1,8,1,565,261,208,24 (51%),4 (29%),21,4,287,106,100,16 (35%),0 (0%),17,6,,19,15,3,8,3,,14,14,2,13,3,,51,43 (54%),8 (29%),12 (67%),,56,36 (46%),20 (71%),9 (45%),,0,0,,0,0,,
494050,2022-09-04T12:00:00.000Z,7878,Granada,1,0,True,59,6,2,2,1,420 (80%),13,2,41,17,3,0,0,248 (72%),13,4,,2,2,0,2,4,,8,6,0,10,7,522,266,154,30 (38%),1 (20%),27,3,345,121,127,31 (44%),7 (33%),29,3,,19,11,5,18,3,,21,11,2,9,1,,49,38 (49%),11 (37%),8 (42%),,59,40 (51%),19 (63%),6 (46%),,1,0,,2,0,,
494050,2022-09-11T14:15:00.000Z,4032,CD Mirandes,1,1,False,66,14,6,3,2,438 (85%),8,5,34,10,4,2,1,187 (71%),10,3,,6,2,0,8,6,,5,1,0,7,3,516,248,190,29 (56%),4 (25%),25,1,263,81,106,20 (34%),6 (40%),20,4,,12,5,1,8,3,,18,14,3,14,4,,36,27 (51%),9 (47%),6 (40%),,36,26 (49%),10 (53%),2 (22%),,0,0,,0,0,,
494050,2022-09-17T16:30:00.000Z,8372,Eibar,2,0,True,57,14,10,1,1,406 (83%),12,11,43,7,1,0,0,283 (78%),12,1,,2,2,0,6,8,,3,3,0,3,4,488,215,191,33 (48%),0 (0%),22,1,365,168,115,35 (59%),1 (7%),17,3,,11,5,2,18,1,,15,6,2,21,8,,40,33 (54%),7 (24%),12 (71%),,50,28 (46%),22 (76%),3 (43%),,3,0,,3,0,,
494050,2022-09-25T16:30:00.000Z,8393,Albacete,1,1,False,43,6,2,3,2,187 (63%),20,4,57,10,4,1,0,289 (73%),19,5,,1,3,0,5,1,,2,4,0,8,2,295,95,92,22 (34%),4 (27%),21,1,396,153,136,34 (49%),2 (17%),39,2,,17,7,4,25,3,,18,7,2,10,1,,51,35 (47%),16 (62%),3 (33%),,50,40 (53%),10 (38%),2 (20%),,3,1,,1,0,12.0,30.0
494050,2022-10-01T16:30:00.000Z,8581,Levante,3,1,True,56,11,5,3,2,303 (76%),5,3,44,12,3,1,1,225 (71%),24,2,,5,1,0,7,4,,5,4,0,11,1,401,167,136,28 (36%),6 (43%),25,2,316,104,121,25 (41%),7 (44%),20,4,,8,8,4,19,2,,15,13,1,9,2,,50,38 (59%),12 (38%),7 (50%),,46,26 (41%),20 (63%),6 (55%),,3,0,,4,0,14.0,30.0
494050,2022-10-09T19:00:00.000Z,9864,Malaga,0,0,False,54,7,2,2,2,350 (79%),10,6,46,10,1,0,0,285 (75%),16,1,,4,1,0,4,3,,5,4,0,6,4,443,211,139,23 (37%),0 (0%),26,3,379,148,137,22 (38%),3 (18%),18,2,,16,16,4,19,1,,13,15,1,15,2,,49,41 (60%),8 (31%),10 (83%),,45,27 (40%),18 (69%),4 (50%),,1,1,,5,0,15.0,19.0
494050,2022-10-12T14:15:00.000Z,7876,Burgos CF,0,1,True,83,20,4,0,0,737 (92%),8,12,17,11,2,2,1,102 (66%),10,4,,8,8,0,7,13,,5,4,0,7,4,797,223,514,26 (72%),5 (14%),15,1,155,35,67,15 (33%),5 (50%),14,1,,8,5,4,9,1,,10,8,8,28,4,,43,23 (53%),20 (61%),5 (56%),,33,20 (47%),13 (39%),2 (40%),,2,0,,1,0,25.0,14.0
494050,2022-10-15T14:15:00.000Z,9866,Deportivo Alaves,0,1,True,78,9,2,0,0,672 (91%),13,5,22,9,5,2,2,144 (71%),13,5,,3,4,1,5,4,,2,2,0,4,5,739,370,302,12 (33%),1 (5%),30,0,203,74,70,13 (36%),1 (9%),17,3,,8,5,3,10,3,,12,15,4,23,2,,29,23 (46%),6 (35%),3 (38%),,38,27 (54%),11 (65%),3 (43%),,1,0,,2,0,10.0,13.0
494050,2022-10-22T14:15:00.000Z,161771,Villarreal B,0,1,False,77,14,3,4,4,654 (91%),16,3,23,10,4,2,1,145 (68%),13,0,,7,4,0,6,8,,5,1,0,7,3,722,340,314,23 (62%),4 (24%),22,1,214,85,60,29 (48%),1 (20%),9,1,,11,6,1,5,3,,21,7,4,11,3,,39,33 (45%),6 (55%),10 (67%),,46,41 (55%),5 (45%),5 (45%),,1,0,,1,0,22.0,9.0
494050,2022-10-29T12:00:00.000Z,8005,Ponferradina,3,0,True,66,18,6,2,0,573 (92%),15,7,34,10,0,0,0,252 (82%),18,4,,6,6,0,10,8,,8,2,0,6,4,622,358,215,27 (68%),3 (19%),8,2,309,159,93,32 (70%),3 (27%),15,1,,15,5,2,5,0,,19,10,6,12,3,,47,41 (52%),6 (46%),8 (50%),,45,38 (48%),7 (54%),7 (64%),,0,0,,4,0,30.0,19.0
494050,2022-11-01T15:15:00.000Z,8394,Real Zaragoza,2,0,False,63,5,2,0,0,519 (87%),10,2,37,12,3,3,3,259 (74%),19,3,,1,2,0,3,2,,6,3,0,9,3,598,296,223,37 (63%),1 (11%),12,2,349,142,117,23 (44%),3 (21%),19,6,,14,9,3,18,3,,17,8,2,6,0,,57,40 (53%),17 (53%),8 (47%),,51,36 (47%),15 (47%),10 (59%),,2,0,,3,0,13.0,19.0
494050,2022-11-05T17:30:00.000Z,8696,Racing Santander,0,1,True,79,14,2,0,0,643 (89%),11,4,21,10,6,0,0,111 (59%),7,5,,9,3,0,6,8,,2,2,0,6,4,719,292,351,27 (60%),4 (19%),18,1,188,53,58,22 (35%),4 (44%),16,0,,9,8,2,7,6,,15,6,3,31,3,,33,24 (44%),9 (50%),8 (47%),,39,30 (56%),9 (50%),5 (63%),,1,0,,0,0,30.0,13.0
494050,2022-11-20T15:15:00.000Z,8206,Lugo,4,0,True,75,22,9,4,2,535 (88%),11,10,25,8,5,2,2,118 (57%),7,2,,7,6,0,15,7,,2,1,1,5,3,610,188,347,26 (55%),9 (27%),18,1,207,53,65,24 (36%),5 (56%),16,1,,13,11,2,11,4,,25,11,6,22,5,,39,29 (43%),10 (45%),10 (38%),,51,39 (57%),12 (55%),3 (38%),,0,0,,0,0,44.0,16.0
494050,2022-11-28T20:00:00.000Z,1123073,UD Ibiza,1,0,False,64,10,2,2,1,493 (86%),18,4,36,13,5,2,2,237 (77%),14,8,,6,2,1,6,4,,4,4,0,9,4,572,280,213,29 (50%),4 (57%),23,4,309,127,110,25 (42%),9 (36%),23,1,,20,8,4,13,5,,24,2,2,13,1,,50,40 (48%),10 (50%),7 (32%),,53,43 (52%),10 (50%),2 (25%),,5,0,,3,2,24.0,21.0
494050,2022-12-04T13:00:00.000Z,8554,Cartagena,0,1,True,69,25,10,4,4,574 (90%),11,6,31,2,2,1,0,215 (76%),19,0,,9,6,1,10,15,,0,0,0,1,1,635,309,265,41 (80%),3 (25%),9,1,282,139,76,30 (53%),2 (17%),15,5,,8,10,0,8,1,,18,8,6,8,10,,45,39 (56%),6 (35%),12 (55%),,42,31 (44%),11 (65%),3 (60%),,1,0,,1,0,29.0,5.0
494050,2022-12-07T18:00:00.000Z,96925,SD Huesca,0,1,False,73,6,0,1,1,547 (87%),15,1,27,8,3,2,1,159 (69%),19,4,,5,1,0,2,4,,5,0,0,5,3,629,308,239,36 (57%),2 (15%),16,1,229,87,72,27 (55%),2 (14%),24,4,,16,2,0,20,2,,18,14,1,12,0,,59,44 (54%),15 (58%),9 (69%),,48,37 (46%),11 (42%),4 (40%),,2,1,,3,1,8.0,19.0
494050,2022-12-10T18:00:00.000Z,7854,Leganes,1,1,True,61,14,5,0,0,452 (86%),11,3,39,5,3,0,0,263 (78%),14,2,,4,5,0,6,8,,1,1,0,3,2,527,217,235,30 (51%),2 (12%),26,0,337,152,111,25 (46%),3 (33%),24,2,,14,11,1,9,2,,14,11,5,20,4,,43,33 (50%),10 (50%),5 (38%),,43,33 (50%),10 (50%),8 (57%),,2,0,,3,0,24.0,11.0
494050,2022-12-16T20:00:00.000Z,9867,Tenerife,1,1,False,72,7,2,1,0,577 (90%),18,4,28,9,5,1,1,174 (73%),14,6,,2,3,0,1,6,,3,1,0,8,1,639,333,244,32 (70%),0 (0%),10,0,237,71,103,26 (53%),6 (35%),6,1,,8,4,2,17,3,,17,13,3,10,1,,48,37 (46%),11 (52%),16 (67%),,53,43 (54%),10 (48%),8 (67%),,2,0,,2,0,8.0,23.0
494050,2023-01-07T15:15:00.000Z,8670,Real Oviedo,3,1,True,75,11,6,4,3,607 (88%),9,3,25,8,3,2,1,151 (68%),16,3,,2,3,1,8,3,,3,2,0,6,2,688,349,258,35 (51%),2 (40%),18,0,222,71,80,15 (34%),4 (27%),23,3,,15,6,2,9,2,,26,6,4,7,2,,40,36 (50%),4 (24%),8 (57%),,49,36 (50%),13 (76%),2 (40%),,1,0,,3,0,17.0,16.0
