team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
8306,2022-08-13T21:00:00.000Z,8394,Real Zaragoza,0,0,True,58,12,5,0,0,418 (83%),11,4,42,8,4,0,0,276 (78%),20,2,,3,4,0,7,5,,2,2,0,6,2,502,251,167,27 (54%),3 (23%),30,4,356,167,109,14 (33%),2 (14%),20,1,,14,8,3,10,3,,13,13,4,18,5,,55,44 (62%),11 (39%),12 (71%),,44,27 (38%),17 (61%),3 (33%),,0,0,,0,0,,
8306,2022-08-22T20:00:00.000Z,9864,Malaga,4,0,False,53,18,7,4,0,373 (81%),9,3,47,10,5,3,3,319 (78%),17,1,,5,6,1,9,9,,3,2,0,5,5,461,222,151,31 (51%),2 (25%),29,3,411,182,137,28 (54%),2 (17%),12,4,,20,16,2,9,5,,22,18,6,9,3,,59,50 (54%),9 (50%),14 (52%),,51,42 (46%),9 (50%),11 (52%),,0,0,,0,0,,
8306,2022-08-29T20:00:00.000Z,494050,FC Andorra,2,0,True,34,9,5,3,1,206 (72%),16,3,66,7,3,1,1,469 (83%),15,5,,1,3,1,8,1,,2,2,0,3,4,287,106,100,16 (35%),0 (0%),17,6,565,261,208,24 (51%),4 (29%),21,4,,14,14,2,13,3,,19,15,3,8,3,,56,36 (46%),20 (71%),9 (45%),,51,43 (54%),8 (29%),12 (67%),,0,0,,0,0,,
8306,2022-09-03T12:00:00.000Z,9866,Deportivo Alaves,1,1,False,77,6,1,1,0,636 (90%),15,3,23,7,3,1,0,141 (66%),26,1,,3,2,0,4,2,,3,1,0,4,3,710,390,246,42 (72%),4 (33%),21,2,215,83,58,13 (30%),3 (60%),18,4,,13,7,1,3,2,,24,10,2,9,0,,49,42 (47%),7 (39%),5 (26%),,58,47 (53%),11 (61%),8 (67%),,0,0,,0,0,,
8306,2022-09-09T19:00:00.000Z,7854,Leganes,1,0,True,54,7,3,1,1,377 (80%),13,4,46,3,1,0,0,295 (75%),11,1,,2,2,0,4,3,,2,0,0,2,1,472,202,175,34 (53%),1 (13%),22,0,394,174,121,20 (33%),1 (7%),35,4,,23,19,0,14,1,,22,8,2,8,2,,56,49 (54%),7 (41%),15 (63%),,52,42 (46%),10 (59%),7 (44%),,0,0,,0,0,,
8306,2022-09-18T16:30:00.000Z,8696,Racing Santander,0,0,False,81,26,3,1,1,658 (90%),10,7,19,12,2,1,1,112 (69%),11,5,,10,13,1,14,12,,4,6,1,7,5,729,281,377,23 (68%),4 (31%),22,4,162,35,77,28 (60%),5 (42%),14,2,,18,2,6,7,2,,29,13,13,25,3,,49,36 (44%),13 (48%),8 (35%),,60,46 (56%),14 (52%),7 (41%),,0,0,,0,0,,
8306,2022-09-26T19:00:00.000Z,7878,Granada,2,0,True,59,15,5,4,2,422 (84%),11,4,41,9,1,1,1,241 (71%),13,8,,6,4,1,9,6,,5,3,1,5,4,501,251,171,30 (52%),2 (17%),22,4,341,136,105,21 (32%),5 (31%),21,4,,19,15,3,13,1,,22,9,3,14,3,,51,42 (51%),9 (35%),12 (50%),,58,41 (49%),17 (65%),8 (50%),,3,0,,3,0,22.0,14.0
8306,2022-10-01T14:15:00.000Z,4032,CD Mirandes,3,3,False,57,8,4,2,1,441 (80%),9,2,43,13,4,2,0,311 (76%),22,3,,3,1,1,8,0,,6,3,0,9,4,549,261,180,30 (38%),2 (14%),14,1,407,152,159,31 (50%),2 (13%),18,1,,20,13,3,15,1,,17,6,1,8,1,,57,47 (59%),10 (63%),8 (47%),,39,33 (41%),6 (38%),7 (41%),,4,0,,3,0,14.0,22.0
8306,2022-10-08T16:30:00.000Z,1123073,UD Ibiza,0,0,True,63,26,6,1,1,429 (84%),15,14,37,3,2,0,0,210 (70%),18,3,,14,6,1,13,13,,1,0,0,1,2,509,184,245,22 (50%),2 (8%),19,2,299,124,86,24 (40%),1 (11%),19,6,,19,5,0,10,2,,19,14,6,23,6,,56,48 (55%),8 (40%),11 (55%),,52,40 (45%),12 (60%),6 (46%),,0,0,,7,0,36.0,9.0
8306,2022-10-12T19:00:00.000Z,8206,Lugo,1,0,False,67,15,5,2,1,468 (84%),7,9,33,7,2,1,1,167 (64%),17,2,,6,4,1,10,5,,4,1,0,1,6,557,261,207,35 (64%),3 (15%),31,2,261,102,65,23 (38%),4 (19%),21,2,,16,17,0,18,3,,14,17,4,11,4,,63,42 (58%),21 (55%),10 (67%),,47,30 (42%),17 (45%),9 (45%),,1,0,,3,0,22.0,7.0
