team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
10281,2021-08-15T20:00:00.000Z,8306,Las Palmas,1,1,False,51,16,4,2,1,300 (82%),18,3,49,12,3,1,0,289 (81%),22,2,,10,2,0,9,7,,2,7,0,2,10,364,160,140,27 (64%),10 (37%),20,15,2,359,174,115,24 (50%),3 (20%),20,8,1,,8,13,6,11,2,,14,8,2,27,3,,56,43 (49%),13 (62%),14 (70%),,53,45 (51%),8 (38%),14 (78%),,4,0,,2,1
10281,2021-08-20T18:00:00.000Z,8394,Real Zaragoza,2,0,True,45,11,2,1,0,316 (84%),15,3,55,14,2,2,2,398 (85%),11,4,,5,4,0,4,7,,9,3,2,7,7,376,145,171,21 (49%),6 (29%),18,15,2,469,219,179,31 (53%),3 (15%),13,12,0,,14,9,3,19,2,,16,6,4,17,0,,51,40 (49%),11 (46%),15 (63%),,55,42 (51%),13 (54%),11 (85%),,3,0,,4,0
10281,2021-08-29T17:30:00.000Z,8206,Lugo,2,0,False,48,5,3,1,0,278 (73%),10,1,52,10,2,2,2,300 (77%),18,5,,2,0,0,3,2,,5,3,0,6,4,383,152,126,24 (37%),2 (25%),21,10,0,392,132,168,20 (38%),6 (22%),25,19,2,,20,6,2,24,3,,12,9,0,15,1,,69,45 (61%),24 (50%),8 (62%),,53,29 (39%),24 (50%),9 (50%),,4,1,,1,0
10281,2021-09-05T14:00:00.000Z,7876,Burgos CF,0,3,False,66,10,1,0,0,405 (86%),13,1,34,14,8,3,1,175 (72%),16,4,,7,2,0,4,6,,5,1,0,13,1,472,203,202,30 (68%),4 (17%),17,13,0,244,95,80,29 (48%),7 (54%),19,25,4,,9,8,1,8,5,,22,5,2,14,1,,42,30 (43%),12 (50%),5 (26%),,51,39 (57%),12 (50%),4 (36%),,2,0,,4,0
10281,2021-09-12T14:00:00.000Z,9867,Tenerife,0,2,True,65,15,5,2,2,318 (79%),8,6,35,12,7,5,4,160 (70%),22,3,,6,4,1,8,7,,4,1,2,8,4,405,147,171,27 (46%),10 (24%),32,27,1,229,70,90,25 (44%),3 (33%),20,18,3,,10,16,3,13,4,,11,13,4,41,5,,70,49 (68%),21 (44%),18 (72%),,50,23 (32%),27 (56%),4 (50%),,3,0,,5,0
10281,2021-09-18T18:30:00.000Z,7732,Girona,0,1,False,51,15,3,0,0,365 (79%),16,3,49,9,2,2,1,386 (84%),10,3,,5,7,0,7,8,,5,2,0,5,4,461,215,150,17 (31%),6 (32%),24,19,1,457,216,170,22 (44%),2 (17%),22,15,3,,17,7,2,7,1,,9,11,7,19,3,,45,35 (47%),10 (38%),8 (62%),,55,39 (53%),16 (62%),14 (64%),,2,0,,2,0
10281,2021-09-26T19:00:00.000Z,161750,Alcorcon,2,0,True,59,19,8,4,3,455 (85%),11,10,41,10,4,2,2,315 (80%),9,0,,8,3,0,14,5,,2,4,1,6,4,534,205,250,41 (71%),9 (26%),24,35,0,392,201,114,29 (48%),2 (33%),17,14,2,,18,8,2,7,4,,12,13,3,30,6,,48,37 (54%),11 (46%),12 (60%),,44,31 (46%),13 (54%),8 (62%),,2,0,,1,0
10281,2021-10-01T19:00:00.000Z,8005,Ponferradina,2,2,False,52,7,3,3,2,294 (76%),12,3,48,10,4,2,0,257 (72%),10,7,,2,2,0,4,3,,4,2,0,5,5,385,181,113,30 (45%),4 (27%),33,13,4,357,135,122,25 (37%),3 (19%),27,14,2,,12,9,2,10,2,,7,18,2,13,1,,45,38 (59%),7 (39%),17 (77%),,37,26 (41%),11 (61%),8 (67%),,2,1,,3,0
10281,2021-10-08T19:00:00.000Z,9864,Malaga,1,1,True,63,18,5,6,5,346 (79%),13,8,37,7,3,1,0,161 (62%),16,5,,8,5,0,10,8,,4,0,0,5,2,437,193,153,29 (50%),6 (19%),30,32,2,261,89,72,13 (21%),5 (45%),21,14,1,,17,5,0,15,2,,16,15,5,27,5,,62,44 (56%),18 (58%),11 (58%),,48,35 (44%),13 (42%),8 (67%),,4,0,,3,0
10281,2021-10-17T14:00:00.000Z,7854,Leganes,2,0,False,43,12,4,3,1,279 (76%),12,2,57,12,4,1,1,399 (81%),17,3,,8,0,0,7,5,,6,2,0,7,5,365,189,90,32 (46%),4 (33%),21,13,1,493,187,212,28 (42%),4 (19%),33,19,1,,17,15,2,26,4,,12,11,0,5,2,,59,43 (56%),16 (50%),11 (73%),,50,34 (44%),16 (50%),10 (56%),,1,0,,3,0
