team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8306,2021-08-15T20:00:00.000Z,10281,Real Valladolid,1,1,True,49,12,3,1,0,289 (81%),22,2,51,16,4,2,1,300 (82%),18,3,,2,7,0,2,10,,10,2,0,9,7,359,174,115,24 (50%),3 (20%),20,8.0,1,364,160,140,27 (64%),10 (37%),20,15.0,2,,14,8,2,27,3,,8,13,6,11,2,,53,45 (51%),8 (38%),14 (78%),,56,43 (49%),13 (62%),14 (70%),,2,1,,4,0
8306,2021-08-22T17:30:00.000Z,7732,Girona,0,0,False,48,4,0,0,0,351 (84%),15,1,52,7,1,1,1,388 (84%),18,6,,3,1,0,1,3,,4,2,0,5,2,418,212,139,30 (53%),3 (27%),20,,0,460,231,157,32 (68%),3 (23%),26,,3,,13,16,3,12,0,,19,7,1,10,0,,47,38 (46%),9 (47%),9 (36%),,55,45 (54%),10 (53%),13 (62%),,6,0,,3,0
8306,2021-08-27T18:00:00.000Z,96925,SD Huesca,2,1,True,36,10,5,2,0,236 (76%),13,1,64,15,5,2,1,477 (88%),14,7,,5,0,0,4,6,,5,5,0,11,4,312,160,76,26 (50%),2 (25%),8,,6,539,263,214,27 (77%),9 (26%),17,,1,,18,10,0,20,5,,19,10,0,8,3,,54,44 (50%),10 (59%),13 (59%),,51,44 (50%),7 (41%),14 (61%),,0,0,,0,0
8306,2021-09-05T16:15:00.000Z,4032,CD Mirandes,2,4,False,61,15,3,1,0,398 (83%),21,7,39,7,5,3,0,224 (74%),11,2,,7,5,0,3,12,,1,1,0,5,2,478,210,188,29 (57%),2 (10%),16,,0,303,131,93,32 (52%),2 (22%),16,,2,,17,10,0,6,1,,23,14,0,19,1,,62,48 (43%),14 (48%),20 (83%),,78,63 (57%),15 (52%),21 (72%),,0,0,,0,0
8306,2021-09-11T16:15:00.000Z,1123073,UD Ibiza,1,1,True,60,13,7,1,0,413 (82%),8,8,40,7,2,2,1,245 (72%),23,3,,3,3,1,7,6,,4,1,0,3,4,506,217,196,28 (58%),2 (15%),27,,1,339,159,86,26 (39%),0 (0%),19,,0,,23,16,0,17,1,,20,7,0,17,6,,80,64 (63%),16 (50%),18 (60%),,54,38 (37%),16 (50%),12 (71%),,0,0,,0,0
8306,2021-09-20T19:00:00.000Z,7876,Burgos CF,0,0,False,59,14,3,1,1,513 (88%),13,4,41,10,2,0,0,309 (78%),10,1,,7,4,0,7,7,,7,1,0,3,7,586,264,249,31 (65%),3 (33%),29,,2,397,192,117,52 (62%),4 (31%),27,,1,,17,14,0,12,2,,20,13,0,14,3,,52,42 (51%),10 (37%),15 (56%),,57,40 (49%),17 (63%),8 (67%),,0,0,,0,0
8306,2021-09-25T16:15:00.000Z,8005,Ponferradina,2,1,True,45,13,8,5,3,292 (78%),16,3,55,16,4,1,1,348 (79%),16,3,,4,1,0,8,5,,9,3,0,11,5,374,162,130,26 (49%),0 (0%),20,,2,439,207,141,37 (52%),6 (32%),18,,1,,23,16,3,16,3,,14,10,1,7,6,,70,57 (61%),13 (52%),19 (73%),,48,36 (39%),12 (48%),6 (29%),,3,0,,2,0
8306,2021-10-03T16:15:00.000Z,8554,Cartagena,4,1,True,58,13,9,5,2,415 (85%),22,3,42,10,1,0,0,264 (76%),22,2,,3,1,0,8,5,,6,3,0,8,2,489,254,161,26 (54%),3 (38%),17,28.0,2,349,158,106,31 (53%),5 (29%),24,21.0,2,,11,16,3,17,0,,20,11,1,11,5,,54,46 (46%),8 (38%),14 (47%),,67,54 (54%),13 (62%),12 (92%),,3,0,,2,1
8306,2021-10-09T16:15:00.000Z,9865,Almeria,1,1,False,60,11,4,1,0,421 (83%),13,4,40,17,5,1,1,250 (76%),20,9,,6,1,0,4,7,,6,6,0,11,6,510,247,174,23 (62%),3 (25%),15,14.0,3,331,147,103,21 (40%),7 (44%),16,28.0,4,,26,9,6,13,4,,17,16,1,12,3,,64,57 (56%),7 (39%),11 (55%),,55,44 (44%),11 (61%),14 (50%),,4,0,,2,0
8306,2021-10-16T16:15:00.000Z,9867,Tenerife,2,1,True,56,10,5,3,2,359 (82%),10,4,44,10,2,1,1,249 (75%),28,2,,3,2,0,3,7,,6,2,0,3,7,439,216,143,24 (51%),1 (20%),22,10.0,2,333,141,108,37 (52%),2 (20%),26,9.0,2,,18,7,2,10,1,,15,12,2,4,3,,78,62 (63%),16 (44%),17 (71%),,56,36 (37%),20 (56%),11 (48%),,3,0,,5,0
