spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0.25,1.92,1.98,3.1,3.4,2.25,2024-08-09T19:00:00.000Z,8411,8657,True,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,1.92,1.98,3.1,3.4,2.25,2024-08-09T19:00:00.000Z,8411,8657,True,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,2.1,1.7,2,3.4,3.7,2024-08-17T14:00:00.000Z,8655,9850,False,2,2,1,4.0,2.05,11.0,7.0,47.0,5.0,16.0,2.0,1.08,12.0,4.0,53.0,2.0,22.0,3.0,0.364,0.571,0.167,0.5,0.0,0.83,10.0,2.0,49.0,0.0,18.0,2.0,0.91,12.0,4.0,51.0,3.0,23.0,0.0,0.0,0.0,0.167,0.5
-0.5,2.07,1.83,2,3.2,4.1,2024-08-17T14:00:00.000Z,8427,10004,True,4,3,2,2.0,2.0,16.0,4.0,54.0,7.0,25.0,3.0,1.12,10.0,5.0,46.0,2.0,12.0,0.0,0.125,0.5,0.3,0.6,1.0,1.25,15.0,3.0,54.0,1.0,31.0,1.0,1.67,11.0,5.0,46.0,2.0,19.0,1.0,0.067,0.333,0.091,0.2
-1,2.08,1.82,1.45,4.2,7,2024-08-17T14:00:00.000Z,8191,8344,True,5,0,2,0.0,1.02,12.0,4.0,64.0,2.0,22.0,2.0,1.8,11.0,4.0,36.0,2.0,21.0,0.0,0.0,0.0,0.182,0.5,4.0,1.46,11.0,6.0,42.0,4.0,22.0,1.0,1.43,10.0,3.0,58.0,2.0,21.0,3.0,0.364,0.667,0.1,0.333
0.25,1.82,2.08,2.8,3.7,2.3,2024-08-17T14:00:00.000Z,8667,8401,False,1,1,1,1.0,1.67,11.0,5.0,46.0,2.0,19.0,1.0,1.25,15.0,3.0,54.0,1.0,31.0,1.0,0.091,0.2,0.067,0.333,0.0,0.23,5.0,1.0,41.0,0.0,8.0,4.0,4.68,31.0,11.0,59.0,7.0,64.0,0.0,0.0,0.0,0.129,0.364
-0.5,2.03,1.87,1.95,3.4,3.9,2024-08-17T14:00:00.000Z,8411,10003,False,0,3,0,0.0,0.64,12.0,2.0,46.0,0.0,16.0,2.0,1.02,11.0,3.0,54.0,1.0,24.0,0.0,0.0,0.0,0.182,0.667,0.0,0.47,5.0,0.0,64.0,0.0,21.0,1.0,2.86,18.0,4.0,36.0,5.0,38.0,0.0,0.0,0.0,0.056,0.25
-0.75,1.95,1.95,1.8,3.75,4.2,2024-08-17T14:00:00.000Z,10172,8657,False,2,2,1,1.0,0.85,11.0,6.0,39.0,2.0,38.0,3.0,1.49,7.0,4.0,61.0,3.0,25.0,0.0,0.091,0.167,0.429,0.75,2.0,1.02,11.0,3.0,54.0,1.0,24.0,0.0,0.64,12.0,2.0,46.0,0.0,16.0,3.0,0.182,0.667,0.0,0.0
0,1.92,1.98,2.63,3.25,2.7,2024-08-17T14:00:00.000Z,10194,9817,False,0,3,0,1.0,0.95,11.0,2.0,42.0,1.0,15.0,0.0,0.74,8.0,1.0,58.0,0.0,22.0,3.0,0.091,0.5,0.0,0.0,3.0,1.12,10.0,5.0,46.0,2.0,12.0,2.0,2.0,16.0,4.0,54.0,7.0,25.0,3.0,0.3,0.6,0.125,0.5
-1,2.08,1.82,1.75,3.75,4.33,2024-08-24T14:00:00.000Z,8655,8653,True,2,1,2,2.0,0.935,9.5,3.0,43.5,2.5,17.5,1.5,1.89,18.0,6.0,56.5,3.0,32.0,1.5,0.211,0.667,0.083,0.25,3.0,1.45,9.0,5.0,50.5,4.0,13.0,2.0,1.6,13.0,4.0,49.5,4.0,23.5,2.0,0.333,0.6,0.154,0.5
