spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1.25,2,1.85,1.42,4.75,7.5,2025-08-24T18:45:00.000Z,9885,10167,True,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.25,2,1.85,1.42,4.75,7.5,2025-08-24T18:45:00.000Z,9885,10167,True,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,1.83,2.03,4.1,3.5,1.91,2025-08-30T16:30:00.000Z,8524,10167,False,1,1,1,1.0,1.91,21.0,6.0,66.0,3.0,44.0,1.0,0.63,11.0,2.0,34.0,1.0,13.0,1.0,0.048,0.167,0.091,0.5,0.0,0.62,8.0,2.0,36.0,1.0,10.0,2.0,2.35,25.0,8.0,64.0,4.0,35.0,0.0,0.0,0.0,0.08,0.25
0,2.03,1.83,2.45,3.1,3.1,2025-08-30T16:30:00.000Z,9857,10171,True,1,0,2,2.0,1.32,19.0,6.0,63.0,2.0,32.0,0.0,0.25,5.0,1.0,37.0,0.0,14.0,3.0,0.105,0.333,0.0,0.0,0.0,0.58,10.0,2.0,49.0,0.0,10.0,1.0,1.56,14.0,4.0,51.0,2.0,24.0,0.0,0.0,0.0,0.071,0.25
-1.25,1.88,1.98,1.4,4.5,8.5,2025-09-14T13:00:00.000Z,8524,9888,True,4,1,2,0.0,0.335,7.0,1.0,43.0,0.5,17.5,1.0,1.175,9.5,4.0,57.0,2.0,20.5,0.5,0.0,0.0,0.105,0.25,1.0,1.36,16.0,4.5,60.0,2.0,34.5,1.0,0.655,9.0,2.5,40.0,1.0,16.0,1.0,0.062,0.222,0.111,0.4
0,2,1.85,2.75,3.1,2.75,2025-09-14T13:00:00.000Z,6479,8600,True,0,1,0,1.5,0.97,12.0,4.5,47.5,1.0,15.5,1.0,1.265,12.5,3.5,52.5,2.0,23.0,2.0,0.125,0.333,0.08,0.286,0.5,0.595,9.0,2.5,32.5,1.5,10.5,1.0,1.345,15.5,5.5,67.5,2.0,39.5,0.5,0.056,0.2,0.065,0.182
0.5,1.85,2,3.25,3.4,2.2,2025-09-21T13:00:00.000Z,8524,9804,False,3,0,2,2.0,1.613,17.0,5.667,58.667,2.667,34.333,1.0,0.59,10.0,2.667,41.333,1.0,16.667,1.667,0.118,0.353,0.1,0.375,0.333,0.87,9.0,4.0,37.333,1.333,15.667,1.667,1.49,19.333,6.0,62.667,2.333,29.0,1.333,0.037,0.083,0.086,0.278
0,2.08,1.73,2.55,3.2,2.88,2025-09-21T13:00:00.000Z,7801,10167,True,0,0,1,0.333,1.087,10.667,3.333,43.667,2.0,18.333,1.667,1.43,16.0,5.333,56.333,3.0,25.333,0.333,0.031,0.1,0.104,0.313,1.667,1.257,7.0,3.667,44.0,2.333,9.0,1.0,1.567,17.667,7.0,56.0,2.333,32.667,2.333,0.238,0.455,0.057,0.143
-0.5,2,1.85,1.85,3.6,4.2,2025-09-27T16:00:00.000Z,8524,9885,False,1,1,1,2.25,1.62,15.0,5.5,59.25,2.5,30.75,0.75,0.743,10.25,3.25,40.75,1.25,17.25,2.0,0.15,0.409,0.073,0.231,2.0,1.133,15.0,4.75,58.25,2.0,22.75,1.0,0.915,12.5,2.75,41.75,1.0,17.75,2.5,0.133,0.421,0.08,0.364
-0.25,1.88,1.98,2.2,3.4,3.25,2025-10-04T18:45:00.000Z,8524,10171,True,1,1,1,1.2,1.278,15.6,5.0,59.8,2.2,23.2,0.8,0.926,9.8,2.4,40.2,1.4,16.2,1.6,0.077,0.24,0.082,0.333,2.0,1.442,14.4,4.8,54.0,2.2,27.0,0.8,0.912,13.0,4.6,46.0,1.4,21.6,1.8,0.139,0.417,0.062,0.174
-0.5,1.85,2,1.73,4,4.5,2025-10-19T16:00:00.000Z,8524,8543,True,0,0,1,2.0,1.67,12.6,4.2,52.4,3.2,20.6,1.0,1.326,13.6,5.2,47.6,1.8,22.2,1.4,0.159,0.476,0.074,0.192,2.0,1.34,13.4,4.4,50.8,2.2,25.6,0.8,1.05,13.2,5.0,49.2,1.4,23.2,1.8,0.149,0.455,0.061,0.16
1.25,1.9,1.95,5,4.2,1.62,2025-10-25T18:45:00.000Z,8524,7801,False,1,1,1,1.8,1.614,14.4,5.0,51.6,2.6,28.4,0.6,0.964,12.6,4.6,48.4,1.2,20.8,1.8,0.125,0.36,0.048,0.13,0.6,0.504,6.4,2.2,46.8,0.8,9.8,1.2,1.544,16.8,5.6,53.2,3.8,25.4,0.8,0.094,0.273,0.071,0.214
0,1.85,2,2.63,3.2,2.75,2025-10-28T19:45:00.000Z,8524,8564,True,1,1,1,1.8,1.49,13.2,4.8,53.8,2.4,23.8,0.8,1.386,10.8,3.4,46.2,1.2,17.0,2.2,0.136,0.375,0.074,0.235,1.2,1.42,14.6,4.6,53.4,2.0,27.6,0.6,1.096,12.0,5.0,46.6,1.6,19.2,1.4,0.082,0.261,0.05,0.12
0.75,1.98,1.88,4.5,3.6,1.8,2025-11-01T14:00:00.000Z,8524,8600,False,0,1,0,0.8,1.36,16.2,4.2,52.4,2.0,27.6,0.8,0.928,11.0,4.2,47.6,1.2,18.2,1.0,0.049,0.19,0.073,0.19,1.4,1.224,11.8,3.2,50.2,3.0,24.2,2.0,1.366,13.6,5.0,49.8,2.0,21.2,1.0,0.119,0.437,0.147,0.4
-1.25,2.05,1.8,1.44,4.5,7,2025-11-09T11:30:00.000Z,8524,7943,True,0,3,0,0.8,0.966,11.2,2.8,49.2,1.8,18.0,0.8,1.144,13.4,5.0,50.8,1.8,16.8,1.4,0.071,0.286,0.06,0.16,0.6,1.288,14.8,3.8,57.8,1.8,28.4,0.8,0.716,8.4,3.2,42.2,1.0,12.4,0.8,0.041,0.158,0.095,0.25
-0.25,1.98,1.88,2.25,3.25,3.4,2025-11-22T19:45:00.000Z,8524,9875,False,1,3,0,0.4,1.19,14.4,3.4,61.4,1.2,27.0,1.2,0.814,7.6,3.2,38.6,1.4,11.2,0.6,0.028,0.118,0.158,0.375,0.8,1.032,12.0,4.0,55.0,1.0,23.6,0.8,1.408,11.6,2.6,45.0,2.0,17.4,1.4,0.067,0.2,0.069,0.308
-0.75,1.78,2.1,1.73,3.75,4.75,2025-11-30T17:00:00.000Z,8524,8535,True,2,0,2,1.0,1.608,12.4,3.6,49.8,2.6,19.6,1.8,1.482,13.2,5.0,50.2,3.0,23.2,0.6,0.081,0.278,0.136,0.36,0.6,0.91,14.0,2.8,60.8,0.8,23.0,1.8,1.08,9.0,4.2,39.2,2.0,12.8,0.4,0.043,0.214,0.2,0.429
0.75,2,1.85,5,4,1.67,2025-12-06T19:45:00.000Z,8524,9876,False,1,3,0,0.8,1.0,14.2,3.4,57.4,1.2,25.6,1.6,1.172,10.2,3.8,42.6,2.0,14.8,0.8,0.056,0.235,0.157,0.421,0.8,1.092,9.8,4.0,39.2,1.8,20.2,1.8,1.258,15.4,5.6,60.8,2.4,20.2,0.2,0.082,0.2,0.117,0.321
-1.5,2.03,1.83,1.33,5,9.5,2025-12-13T19:45:00.000Z,8524,8529,True,2,1,2,1.0,1.078,10.4,4.6,42.8,2.0,15.0,1.4,1.048,10.2,5.0,57.2,1.2,23.0,1.0,0.096,0.217,0.137,0.28,0.8,1.026,13.2,3.8,59.0,1.2,27.6,2.0,1.298,11.4,5.0,41.0,2.4,16.4,0.6,0.061,0.211,0.175,0.4
0.5,1.8,2.05,4,3.4,1.95,2025-12-21T19:45:00.000Z,8524,10233,False,1,0,2,1.2,1.45,15.6,5.4,58.6,2.0,30.2,2.0,1.3,10.8,4.2,41.4,2.6,16.4,1.2,0.077,0.222,0.185,0.476,2.0,1.458,11.0,5.4,45.8,2.6,17.2,1.8,1.436,14.4,5.4,54.2,2.8,23.4,1.6,0.182,0.37,0.125,0.333
0.25,2.03,1.83,3.5,3.5,2,2025-12-28T19:45:00.000Z,8524,8636,True,0,1,0,2.0,1.704,14.2,5.4,56.8,3.6,29.0,0.4,1.07,9.0,3.2,43.2,1.4,14.8,2.4,0.141,0.37,0.044,0.125,1.4,1.556,16.0,5.8,59.2,2.4,30.2,1.4,1.1,10.4,4.0,40.8,2.4,16.8,1.8,0.087,0.241,0.135,0.35
-0.25,1.98,1.88,2.3,3.2,3.3,2026-01-03T19:45:00.000Z,8524,8686,True,1,0,2,1.0,0.966,11.6,4.2,56.2,1.6,28.6,1.0,1.356,11.6,5.0,43.8,2.8,19.4,1.2,0.086,0.238,0.086,0.2,1.2,1.556,14.6,5.2,57.2,2.8,29.2,1.0,1.014,11.2,3.6,42.8,2.4,19.2,1.8,0.082,0.231,0.089,0.278
0.25,1.8,2.05,2.75,3.3,2.6,2026-01-07T17:30:00.000Z,8524,9857,False,2,0,2,1.0,1.612,13.0,3.8,56.6,2.8,25.4,1.0,0.854,10.2,3.8,43.4,2.0,20.6,1.8,0.077,0.263,0.098,0.263,0.8,1.222,15.0,5.0,53.8,1.8,24.8,1.8,1.914,13.2,6.4,46.2,4.6,22.6,0.4,0.053,0.16,0.136,0.281
-1.5,2.03,1.83,1.36,5.5,7.5,2026-01-07T17:30:00.000Z,9876,9875,False,2,2,1,1.2,0.948,10.8,3.8,41.4,1.6,19.2,2.0,1.782,15.8,4.6,58.6,3.2,22.6,1.2,0.111,0.316,0.127,0.435,1.4,1.632,11.8,4.0,54.8,3.0,21.2,0.4,0.588,8.4,2.2,45.2,1.0,12.6,2.4,0.119,0.35,0.048,0.182
-1,2.05,1.8,1.6,3.9,6,2026-01-10T19:45:00.000Z,8524,9804,True,2,0,2,1.4,1.4,15.6,6.0,51.0,3.4,23.0,0.8,0.836,8.4,3.0,49.0,1.6,19.4,1.8,0.09,0.233,0.095,0.267,1.2,1.594,12.8,3.8,53.2,2.8,24.8,0.4,0.876,10.0,2.8,46.8,1.8,20.6,2.4,0.094,0.316,0.04,0.143
1,1.88,1.98,6.5,3.9,1.55,2026-01-16T19:45:00.000Z,8524,6479,False,1,1,1,1.2,1.618,13.0,3.2,52.8,2.8,24.4,0.2,0.932,10.4,3.2,47.2,1.8,23.4,2.4,0.092,0.375,0.019,0.062,1.0,1.37,11.4,3.2,38.6,2.2,22.8,2.0,1.522,13.4,5.0,61.4,1.6,26.4,0.6,0.088,0.312,0.149,0.4
-1.5,2.05,1.8,1.42,4.5,7.5,2026-01-25T14:00:00.000Z,8524,10167,True,4,0,2,0.6,0.638,10.0,2.0,45.0,1.0,12.6,0.8,1.338,14.8,3.8,55.0,1.6,31.0,1.2,0.06,0.3,0.054,0.211,1.2,1.56,11.6,3.2,50.0,2.8,22.8,0.4,1.008,12.0,3.8,50.0,2.0,28.6,2.0,0.103,0.375,0.033,0.105
0.25,1.8,2.05,3,3,2.6,2026-01-25T14:00:00.000Z,9857,10233,False,2,3,0,1.2,1.032,11.2,2.8,51.6,1.4,22.6,2.0,1.616,13.6,5.4,48.4,3.6,24.4,0.8,0.107,0.429,0.147,0.37,1.2,0.938,10.2,3.6,46.8,1.4,16.6,1.0,1.228,17.4,4.6,53.2,1.6,31.4,1.2,0.118,0.333,0.057,0.217
-0.25,1.88,1.98,2.1,3.3,3.5,2025-08-23T18:45:00.000Z,9857,8686,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,1.93,1.93,1.33,5.25,9,2025-08-23T18:45:00.000Z,7801,8564,False,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,2.03,1.83,1.91,3.4,4.2,2025-09-14T18:45:00.000Z,9857,8564,False,0,1,0,0.5,0.84,12.5,2.0,42.5,0.5,13.5,0.5,1.125,13.5,3.0,57.5,1.0,27.0,1.5,0.04,0.25,0.037,0.167,1.5,1.885,19.0,6.0,59.5,3.0,42.0,1.0,0.255,5.5,2.5,40.5,0.5,12.0,1.5,0.079,0.25,0.182,0.4
-0.5,2.1,1.7,1.83,3.2,5.25,2025-09-20T13:00:00.000Z,9857,10233,True,2,1,2,0.333,1.13,9.0,3.0,50.0,1.667,14.333,0.667,1.077,11.0,2.333,50.0,1.667,17.333,0.667,0.037,0.111,0.061,0.286,0.333,0.617,10.0,1.333,48.667,0.333,12.0,0.667,1.083,13.667,3.0,51.333,1.667,25.667,1.0,0.033,0.25,0.049,0.222
0.75,2,1.85,4.2,3,2.05,2025-09-28T16:00:00.000Z,9857,9888,False,2,2,1,0.75,0.86,11.0,2.5,51.25,0.75,15.25,0.75,0.945,12.0,3.25,48.75,1.75,22.0,1.5,0.068,0.3,0.062,0.231,0.5,0.53,9.25,2.5,45.5,1.0,17.75,2.0,1.678,13.25,5.5,54.5,2.75,26.0,0.25,0.054,0.2,0.151,0.364
-0.75,1.85,2,1.6,3.9,5.75,2025-10-05T13:00:00.000Z,9857,6479,True,4,0,2,0.6,1.026,11.2,2.8,38.0,1.8,15.8,1.2,1.132,15.2,4.4,62.0,1.6,31.6,0.4,0.054,0.214,0.079,0.273,1.0,0.962,11.6,3.0,54.4,1.0,17.2,1.0,1.116,12.0,3.4,45.6,2.2,22.2,1.4,0.086,0.333,0.083,0.294
0,2.1,1.7,3,3.3,2.4,2025-10-05T13:00:00.000Z,8535,8686,True,1,2,0,1.0,1.118,13.8,5.0,60.2,1.2,25.6,0.2,0.842,9.4,2.8,39.8,1.2,11.8,2.4,0.072,0.2,0.021,0.071,0.6,1.15,12.2,2.2,52.8,1.0,20.6,1.2,1.498,13.0,5.4,47.2,2.8,23.4,0.6,0.049,0.273,0.092,0.222
0.5,1.83,2.03,3.6,3.3,2.1,2025-10-19T13:00:00.000Z,9857,8529,False,2,0,2,1.8,1.57,14.4,4.0,58.8,2.2,22.2,0.8,0.812,9.6,2.6,41.2,1.8,18.4,2.0,0.125,0.45,0.083,0.308,1.0,1.01,10.2,2.8,42.8,2.0,15.2,1.0,2.006,18.2,5.0,57.2,4.4,31.6,1.4,0.098,0.357,0.055,0.2
-0.25,1.9,1.95,2.1,3,4,2025-10-19T13:00:00.000Z,10233,10167,True,0,0,1,0.6,1.082,12.4,3.0,48.6,1.8,18.0,1.0,0.664,9.6,3.2,51.4,1.2,20.8,1.0,0.048,0.2,0.104,0.312,0.6,1.098,10.4,3.4,45.6,2.2,16.0,1.8,1.366,12.2,4.8,54.4,3.2,21.0,0.2,0.058,0.176,0.148,0.375
