spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-2,1.99,1.94,1.25,7,9,2024-08-24T13:30:00.000Z,9911,178475,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,1.99,1.94,1.25,7,9,2024-08-24T13:30:00.000Z,9911,178475,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1.95,1.98,3.5,3.6,2.05,2024-08-24T13:30:00.000Z,8358,10269,True,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,2.03,1.9,1.65,4.5,4.5,2024-08-24T13:30:00.000Z,8226,8150,True,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,2.1,1.83,2,3.4,3.9,2024-08-24T13:30:00.000Z,9905,8149,True,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,2.09,1.84,2.38,3.5,2.9,2024-09-01T13:30:00.000Z,8406,94937,False,0,4,0,2.0,1.03,11.0,3.0,46.0,3.0,16.0,2.0,1.45,11.0,5.0,54.0,3.0,27.0,1.0,0.182,0.667,0.182,0.4,2.0,1.12,5.0,3.0,39.0,2.0,10.0,0.0,1.21,11.0,3.0,61.0,3.0,17.0,3.0,0.4,0.667,0.0,0.0
-0.5,2.1,1.83,2.1,3.6,3.4,2024-09-15T13:30:00.000Z,8406,8152,True,3,1,2,0.0,0.87,9.5,2.0,60.5,2.0,16.0,1.5,1.095,8.0,4.0,39.5,2.0,13.5,0.0,0.0,0.0,0.188,0.375,1.0,0.885,13.0,2.0,55.0,1.5,24.5,3.0,2.265,13.0,6.5,45.0,3.5,24.5,0.5,0.077,0.5,0.231,0.462
-0.25,2.08,1.85,2.38,3.5,2.9,2024-09-20T18:30:00.000Z,8406,9905,True,2,3,0,1.667,1.52,13.667,5.0,49.333,2.667,24.0,2.0,2.18,19.0,7.333,50.667,3.0,28.333,0.667,0.122,0.333,0.105,0.273,1.667,1.503,14.667,4.333,51.0,3.0,29.0,2.333,1.68,12.333,5.333,49.0,2.333,25.333,1.333,0.114,0.385,0.189,0.437
-1,1.78,2.03,1.4,5.25,6.5,2024-09-28T13:30:00.000Z,8406,178475,False,0,4,0,1.75,1.743,18.25,5.25,56.5,3.0,34.75,2.5,1.538,10.5,4.75,43.5,2.25,20.5,1.0,0.096,0.333,0.238,0.526,1.0,1.107,11.5,3.75,59.5,1.5,20.25,0.5,1.297,15.75,5.25,40.5,3.0,30.25,2.0,0.087,0.267,0.032,0.095
-0.25,1.89,2.04,2.1,3.5,3.4,2024-09-28T13:30:00.000Z,9788,8149,True,1,0,2,1.0,0.88,12.0,3.75,42.25,1.5,20.25,0.5,0.845,11.0,2.5,57.75,1.25,18.5,2.0,0.083,0.267,0.045,0.2,1.25,1.978,17.25,6.75,52.75,2.25,27.5,2.0,2.08,17.5,6.25,47.25,3.75,28.75,0.75,0.072,0.185,0.114,0.32
-0.5,1.87,2.06,1.83,3.75,4.2,2024-09-28T13:30:00.000Z,94937,9905,False,2,0,2,2.0,1.67,9.5,4.0,39.0,2.0,16.5,1.75,1.507,13.5,3.75,61.0,1.75,25.5,1.5,0.211,0.5,0.13,0.467,2.0,1.417,11.5,4.5,43.75,2.5,19.5,2.0,2.25,21.5,7.5,56.25,3.0,34.25,1.25,0.174,0.444,0.093,0.267
-1,2.01,1.92,1.62,4,5.5,2024-09-28T13:30:00.000Z,8358,8152,True,0,3,0,0.25,0.907,11.75,2.75,52.25,1.5,25.0,1.5,1.398,11.0,5.5,47.75,2.75,19.75,0.25,0.021,0.091,0.136,0.273,2.0,2.123,16.5,5.75,44.5,3.75,24.0,1.0,0.885,10.25,2.25,55.5,0.75,18.75,2.25,0.121,0.348,0.098,0.444
0.5,1.88,2.05,3.2,3.9,2.05,2024-09-28T13:30:00.000Z,10269,8721,False,2,2,1,3.0,2.448,16.5,7.5,59.75,4.75,23.25,2.0,1.675,12.25,5.75,40.25,3.5,16.5,1.75,0.182,0.4,0.163,0.348,2.0,1.36,12.5,3.75,39.0,2.0,18.5,2.25,1.998,15.5,6.5,61.0,2.5,27.5,0.75,0.16,0.533,0.145,0.346
0,1.81,2.09,2.38,3.7,2.7,2024-10-04T18:30:00.000Z,8406,9788,True,2,1,2,1.2,1.754,15.4,5.8,55.0,2.4,26.0,1.6,1.796,15.8,5.4,45.0,3.0,26.2,1.2,0.078,0.207,0.101,0.296,1.4,1.61,16.0,4.4,53.4,2.6,31.0,2.8,1.84,11.8,5.2,46.6,3.0,23.8,0.8,0.087,0.318,0.237,0.538
