index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
0,22/08/2025,Bayern Munich,RB Leipzig,6,0,1.22,7,9,-2,1.98,1.88
1,23/08/2025,Ein Frankfurt,Werder Bremen,4,1,1.7,4.1,4.5,-1,1.83,2.03
2,23/08/2025,Freiburg,Augsburg,1,3,1.85,3.6,4.33,-0.5,1.93,1.93
3,23/08/2025,Heidenheim,Wolfsburg,1,3,3.2,3.5,2.2,0,2.03,1.83
4,23/08/2025,Leverkusen,Hoffenheim,1,2,1.53,4.75,5.25,-0.75,1.98,1.88
5,23/08/2025,Union Berlin,Stuttgart,2,1,3.4,3.7,2.05,0.5,2.03,1.83
6,23/08/2025,St Pauli,Dortmund,3,3,4.5,3.9,1.75,0.5,1.98,1.88
7,24/08/2025,Mainz,FC Koln,0,1,1.9,3.7,4,-0.5,1.98,1.88
8,24/08/2025,M'gladbach,Hamburg,0,0,1.85,3.9,3.9,-0.5,2,1.85
9,29/08/2025,Hamburg,St Pauli,0,2,2.4,3.3,3,-0.25,2.1,1.78
10,30/08/2025,Hoffenheim,Ein Frankfurt,1,3,2.88,3.75,2.25,0,2.03,1.83
11,30/08/2025,RB Leipzig,Heidenheim,2,0,1.44,5,6.25,-1.25,2,1.85
12,30/08/2025,Stuttgart,M'gladbach,1,0,1.6,4.5,4.75,-1,1.88,1.98
13,30/08/2025,Werder Bremen,Leverkusen,3,3,3.7,3.8,1.91,0.5,1.93,1.93
14,30/08/2025,Augsburg,Bayern Munich,2,3,9,6.5,1.27,1.75,1.83,2.03
15,31/08/2025,Wolfsburg,Mainz,1,1,2,3.6,3.5,-0.25,1.9,1.95
16,31/08/2025,Dortmund,Union Berlin,3,0,1.4,5.25,6.5,-1.25,1.93,1.93
17,31/08/2025,FC Koln,Freiburg,4,1,2.55,3.3,2.8,0,1.9,1.95
18,12/09/2025,Leverkusen,Ein Frankfurt,3,1,2.1,3.8,3.2,-0.25,1.88,1.98
19,13/09/2025,Freiburg,Stuttgart,3,1,2.9,3.6,2.35,0,1.93,1.93
20,13/09/2025,Heidenheim,Dortmund,0,2,5.5,4.5,1.55,1,1.93,1.93
21,13/09/2025,Mainz,RB Leipzig,0,1,2.55,3.6,2.63,-0.25,2.05,1.8
