spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-0.75,1.93,1.93,1.67,4.33,4.5,2025-11-29T14:30:00.000Z,8406,8226,False,0,3,0,0.8,1.262,12.8,3.8,45.4,2.0,19.0,2.2,1.476,12.2,4.6,54.6,2.0,24.4,0.8,0.062,0.211,0.18,0.478,2.6,1.828,13.8,5.0,53.4,3.6,26.6,1.0,1.496,13.6,3.8,46.6,2.2,24.4,2.6,0.188,0.52,0.074,0.263
-1,2.05,1.8,1.67,4,5,2025-11-29T14:30:00.000Z,94937,8149,False,2,1,2,0.8,1.134,12.0,4.0,39.6,1.2,16.0,3.0,2.026,16.4,5.6,60.4,4.0,29.2,0.4,0.067,0.2,0.183,0.536,1.2,0.864,11.6,3.2,36.6,1.2,20.8,0.8,0.976,12.2,3.2,63.4,2.0,20.6,1.6,0.103,0.375,0.066,0.25
0.25,2.05,1.8,3.7,4,1.9,2025-12-06T14:30:00.000Z,8406,8178,True,2,0,2,2.4,1.434,14.4,4.4,61.8,3.2,22.8,1.2,1.198,11.4,4.2,38.2,2.4,21.8,1.8,0.167,0.545,0.105,0.286,0.6,1.23,13.6,3.8,44.6,1.6,21.2,2.6,1.776,13.8,4.8,55.4,2.6,26.0,0.6,0.044,0.158,0.188,0.542
1,1.88,1.98,5.75,5,1.45,2025-12-06T14:30:00.000Z,9823,10269,False,5,0,2,3.4,2.548,19.6,6.2,73.6,3.8,39.0,1.0,0.606,7.6,1.6,26.4,0.6,13.2,2.6,0.173,0.548,0.132,0.625,2.0,1.616,16.0,5.4,59.8,1.8,27.2,2.2,1.888,13.8,5.0,40.2,3.6,24.2,1.4,0.125,0.37,0.159,0.44
0.75,1.83,2.03,3.9,3.6,1.91,2025-12-06T14:30:00.000Z,94937,8358,True,2,1,2,1.6,1.616,12.4,4.6,51.4,2.8,21.6,1.8,1.308,12.0,3.4,48.6,2.6,20.4,1.4,0.129,0.348,0.15,0.529,0.8,0.6,7.8,2.2,40.0,0.8,12.4,2.8,1.958,16.0,5.2,60.0,3.4,28.8,0.8,0.103,0.364,0.175,0.538
-0.5,2.03,1.83,2.15,3.4,3.5,2025-12-06T14:30:00.000Z,8149,8721,False,1,3,0,0.8,0.812,10.2,2.6,37.8,0.8,19.4,1.0,0.968,12.6,3.2,62.2,1.8,19.8,1.0,0.078,0.308,0.079,0.312,1.2,1.294,11.2,5.0,42.2,2.4,19.2,1.8,1.628,15.8,4.6,57.8,3.0,30.2,0.8,0.107,0.24,0.114,0.391
-0.75,2,1.85,1.55,4.33,5.25,2025-12-13T17:30:00.000Z,8722,8178,False,0,2,0,2.0,2.002,14.8,6.0,53.4,4.2,24.6,2.0,1.438,10.6,4.2,46.6,2.4,19.4,1.0,0.135,0.333,0.189,0.476,2.0,1.418,14.6,4.0,61.6,3.0,26.0,1.6,1.31,12.0,4.8,38.4,3.0,22.8,1.2,0.137,0.5,0.133,0.333
0,1.78,2.1,2.3,3.3,3.1,2025-12-20T14:30:00.000Z,8722,8149,True,0,1,0,1.6,1.132,12.2,4.2,40.6,1.6,25.0,1.6,0.816,9.4,3.0,59.4,1.2,18.6,1.4,0.131,0.381,0.17,0.533,1.2,1.298,11.2,4.8,51.6,2.6,19.2,2.2,1.634,11.8,4.4,48.4,3.0,21.4,0.4,0.107,0.25,0.186,0.5
-0.25,1.93,1.93,2.25,3.5,3.1,2025-12-20T14:30:00.000Z,8406,8697,True,0,0,1,1.0,1.008,14.6,4.8,48.2,1.2,22.4,2.2,1.418,15.0,7.4,51.8,2.4,27.8,0.8,0.068,0.208,0.147,0.297,1.0,1.298,13.8,4.6,41.4,2.2,25.8,1.4,1.694,16.0,4.2,58.6,2.2,28.4,1.2,0.072,0.217,0.087,0.333
0,1.73,2.08,2.6,3.6,2.55,2025-12-20T14:30:00.000Z,9810,9790,False,1,1,1,1.4,1.262,11.8,4.0,52.6,2.8,24.6,2.0,1.526,10.4,3.2,47.4,2.4,25.2,2.0,0.119,0.35,0.192,0.625,1.4,1.12,11.8,4.4,45.2,1.8,20.4,1.8,1.1,12.8,3.8,54.8,2.4,25.4,1.4,0.119,0.318,0.141,0.474
0,1.7,2.1,2.5,3.6,2.75,2025-12-20T14:30:00.000Z,8358,8721,False,4,3,2,2.0,1.738,15.2,4.8,56.4,2.0,27.4,2.0,1.348,11.0,3.6,43.6,3.0,19.4,1.4,0.132,0.417,0.182,0.556,1.8,1.418,10.6,5.2,41.8,2.6,17.6,1.6,1.372,15.4,4.6,58.2,2.4,32.0,1.4,0.17,0.346,0.104,0.348
-0.5,1.95,1.9,2,3.8,3.4,2025-12-20T14:30:00.000Z,8226,10269,False,0,0,1,2.2,1.546,13.8,4.2,56.0,3.2,26.0,1.0,1.488,14.0,4.2,44.0,2.2,27.4,2.0,0.159,0.524,0.071,0.238,2.2,1.54,16.8,5.6,57.0,1.6,29.4,2.4,2.07,14.0,5.8,43.0,3.2,25.8,1.4,0.131,0.393,0.171,0.414
-1,-1,-1,-1,-1,-1,2026-01-10T14:30:00.000Z,8722,94937,False,0,0,1,1.0,0.964,10.0,4.2,51.2,2.2,17.6,1.8,1.29,12.2,4.2,48.8,2.8,20.2,0.4,0.1,0.238,0.148,0.429,1.0,1.306,12.0,3.0,46.8,2.8,23.4,2.2,1.878,14.4,4.8,53.2,2.0,29.4,1.2,0.083,0.333,0.153,0.458
-1,-1,-1,-1,-1,-1,2026-01-10T14:30:00.000Z,8358,9790,True,0,0,1,1.4,1.156,11.8,4.4,44.2,1.8,19.8,1.8,1.212,11.2,4.2,55.8,2.6,25.2,1.4,0.119,0.318,0.161,0.429,2.4,2.24,16.6,5.6,53.2,2.4,30.2,2.4,1.574,12.2,4.4,46.8,3.0,21.6,1.4,0.145,0.429,0.197,0.545
-1,-1,-1,-1,-1,-1,2026-01-10T14:30:00.000Z,8226,8697,False,0,0,1,1.6,1.208,12.2,3.6,56.8,2.4,25.4,0.8,1.38,12.6,3.8,43.2,2.4,24.4,1.6,0.131,0.444,0.063,0.211,0.6,0.838,12.4,3.4,45.6,0.8,21.4,2.0,1.51,16.4,7.8,54.4,2.8,31.8,0.4,0.048,0.176,0.122,0.256
-1,-1,-1,-1,-1,-1,2026-01-14T19:30:00.000Z,8722,9823,True,0,0,1,2.8,3.547,20.84,8.92,74.4,5.44,46.72,0.6,0.772,8.92,1.4,25.6,1.8,13.72,2.2,0.134,0.314,0.067,0.429,0.4,0.98,10.04,4.16,52.32,2.12,16.84,1.0,1.255,12.36,3.68,47.68,2.6,19.88,0.6,0.04,0.096,0.081,0.272
-1,-1,-1,-1,-1,-1,2026-01-14T19:30:00.000Z,9788,8226,False,0,0,1,0.4,0.999,10.6,2.68,46.88,0.72,25.16,1.0,1.257,12.4,3.96,53.12,2.12,22.4,1.0,0.038,0.149,0.081,0.253,1.4,1.241,11.16,3.44,57.0,2.64,22.6,0.6,1.272,12.0,4.04,43.0,1.84,20.68,1.6,0.125,0.407,0.05,0.149
-1,-1,-1,-1,-1,-1,2026-01-14T19:30:00.000Z,8358,178475,False,0,0,1,2.0,2.474,18.04,6.16,58.88,2.8,33.08,1.2,1.238,10.0,3.52,41.12,2.6,18.28,1.6,0.111,0.325,0.12,0.341,1.6,1.77,16.16,5.48,54.68,2.32,24.56,1.2,1.246,10.56,3.92,45.32,2.12,23.36,1.0,0.099,0.292,0.114,0.306
-1,-1,-1,-1,-1,-1,2026-01-17T14:30:00.000Z,8178,8226,False,0,0,1,1.0,1.975,16.64,5.12,62.52,4.16,31.56,0.6,1.094,11.88,5.6,37.48,2.52,19.84,1.6,0.06,0.195,0.051,0.107,0.8,1.067,10.2,3.56,56.36,2.52,22.28,0.6,1.356,11.72,4.0,43.64,2.32,20.96,1.2,0.078,0.225,0.051,0.15
-1,-1,-1,-1,-1,-1,2026-01-17T14:30:00.000Z,9788,9790,False,0,0,1,0.4,1.136,11.48,3.24,48.04,0.92,26.04,1.0,1.286,10.64,3.88,51.96,2.28,22.16,1.0,0.035,0.123,0.094,0.258,1.0,1.143,11.72,4.56,44.88,1.92,19.44,1.4,1.184,10.6,4.0,55.12,2.6,23.92,1.2,0.085,0.219,0.132,0.35
-1,-1,-1,-1,-1,-1,2026-01-17T14:30:00.000Z,94937,8721,False,0,0,1,0.6,1.608,13.16,3.36,44.32,3.56,25.92,1.4,1.954,15.24,5.48,55.68,2.08,30.44,1.0,0.046,0.179,0.092,0.255,1.8,1.449,10.08,5.16,45.56,2.28,17.56,1.2,1.882,15.96,5.48,54.44,2.64,32.96,1.6,0.179,0.349,0.075,0.219
-1,-1,-1,-1,-1,-1,2026-01-25T16:30:00.000Z,8722,8358,False,0,0,1,0.0,0.798,9.848,3.832,51.224,1.584,17.328,0.6,1.502,12.872,4.256,48.776,3.08,21.696,0.6,0.0,0.0,0.047,0.141,1.0,2.296,17.168,6.112,53.896,2.44,30.536,0.8,1.35,11.04,4.304,46.104,2.52,19.856,1.4,0.058,0.164,0.072,0.186
-1,-1,-1,-1,-1,-1,2026-01-30T19:30:00.000Z,8722,8721,True,0,0,1,0.6,1.531,11.04,5.32,46.824,2.4,19.616,0.8,2.083,15.368,5.6,53.176,3.064,31.672,0.8,0.054,0.113,0.052,0.143,0.0,0.955,10.856,3.952,53.896,1.776,19.16,0.2,1.344,11.752,3.8,46.104,2.632,20.16,0.8,0.0,0.0,0.017,0.053
-1,-1,-1,-1,-1,-1,2026-02-08T14:30:00.000Z,8722,178475,True,0,0,1,0.0,1.785,16.278,6.091,54.475,2.413,26.182,0.0,1.279,11.23,4.381,45.525,2.141,23.814,1.0,0.0,0.0,0.0,0.0,0.0,1.005,10.226,4.318,51.741,2.093,17.626,0.0,1.392,12.126,4.051,48.259,2.848,20.499,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-14T17:30:00.000Z,8722,10269,False,0,0,1,0.0,0.936,10.157,4.149,52.2,1.928,17.618,0.0,1.334,12.117,3.931,47.8,2.774,20.251,1.0,0.0,0.0,0.0,0.0,0.0,1.397,15.574,5.222,53.736,1.797,25.877,0.0,1.52,11.115,4.658,46.264,2.008,23.947,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-21T14:30:00.000Z,8722,8226,True,0,0,1,0.0,1.133,10.676,3.5,56.411,2.528,22.846,0.0,1.342,12.174,3.973,43.589,2.202,21.338,1.0,0.0,0.0,0.0,0.0,0.0,0.944,10.202,4.172,52.308,1.907,17.623,0.0,1.354,12.102,3.901,47.692,2.784,20.311,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-21T14:30:00.000Z,8406,8721,False,0,0,1,0.0,1.07,13.342,4.414,44.437,2.032,28.905,0.0,1.309,13.942,2.719,55.563,2.028,26.93,1.0,0.0,0.0,0.0,0.0,0.0,1.515,10.55,5.165,45.82,2.411,18.535,0.0,1.885,15.549,5.313,54.18,2.658,32.464,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-21T14:30:00.000Z,8178,8149,False,0,0,1,0.0,1.926,16.207,5.294,62.267,4.09,30.357,0.0,1.096,11.609,5.476,37.733,2.473,19.797,1.0,0.0,0.0,0.0,0.0,0.0,1.309,12.738,4.292,41.868,2.089,25.763,0.0,0.668,9.506,2.651,58.132,0.597,18.316,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-21T14:30:00.000Z,9823,9810,True,0,0,1,0.0,1.256,10.641,3.445,53.559,2.115,24.42,0.0,1.526,11.253,3.344,46.441,2.213,23.863,1.0,0.0,0.0,0.0,0.0,0.0,3.668,21.178,9.324,74.435,5.527,46.681,0.0,0.78,8.531,1.493,25.565,1.909,13.708,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-02-27T19:30:00.000Z,8722,8406,False,0,0,1,0.0,0.936,10.225,4.17,52.284,1.868,17.778,0.0,1.37,12.053,3.952,47.716,2.819,20.385,1.0,0.0,0.0,0.0,0.0,0.0,1.076,13.332,4.44,44.733,2.07,29.057,0.0,1.287,13.81,2.733,55.267,1.982,26.786,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,8722,9789,True,0,0,1,0.0,1.342,9.682,4.047,46.62,2.658,22.09,0.0,0.973,13.092,3.696,53.38,0.928,24.461,1.0,0.0,0.0,0.0,0.0,0.0,0.928,10.258,4.085,52.274,1.858,17.871,0.0,1.385,12.194,3.988,47.726,2.824,20.583,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,8406,178475,False,0,0,1,0.0,1.076,13.36,4.435,44.828,2.029,28.99,0.0,1.296,13.783,2.748,55.172,1.98,26.62,1.0,0.0,0.0,0.0,0.0,0.0,1.745,16.259,6.038,53.825,2.294,25.924,0.0,1.418,11.573,4.761,46.175,2.439,24.62,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,8178,8358,False,0,0,1,0.0,1.933,16.0,5.369,62.091,4.125,30.016,0.0,1.116,11.809,5.545,37.909,2.471,19.961,1.0,0.0,0.0,0.0,0.0,0.0,2.278,16.846,5.863,54.534,2.495,30.318,0.0,1.412,11.342,4.176,45.466,2.75,20.305,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,9823,9788,True,0,0,1,0.0,1.056,10.831,2.813,47.462,0.83,25.087,0.0,1.272,11.543,3.981,52.538,2.159,22.092,1.0,0.0,0.0,0.0,0.0,0.0,3.667,21.238,9.286,74.674,5.501,46.475,0.0,0.779,8.426,1.507,25.326,1.925,13.634,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,94937,8226,True,0,0,1,0.0,1.123,10.702,3.496,56.315,2.496,23.069,0.0,1.354,12.301,3.946,43.685,2.258,21.607,1.0,0.0,0.0,0.0,0.0,0.0,1.411,12.116,3.091,44.833,3.063,24.246,0.0,2.068,15.188,5.688,55.167,2.296,30.506,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,9790,8721,False,0,0,1,0.0,1.101,11.429,4.219,43.435,1.778,18.383,0.0,1.211,11.005,3.958,56.565,2.62,25.134,1.0,0.0,0.0,0.0,0.0,0.0,1.538,10.854,5.287,45.891,2.467,18.962,0.0,1.895,15.323,5.308,54.109,2.707,31.913,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-07T14:30:00.000Z,8149,8697,True,0,0,1,0.0,0.848,12.064,3.137,45.605,0.9,20.779,0.0,1.441,15.998,7.517,54.395,2.492,30.86,1.0,0.0,0.0,0.0,0.0,0.0,1.285,12.474,4.221,41.491,2.037,25.123,0.0,0.666,9.7,2.643,58.509,0.592,18.63,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,8722,9790,False,0,0,1,0.0,0.955,10.333,4.152,52.486,1.914,17.961,0.0,1.359,12.03,3.927,47.514,2.771,20.321,1.0,0.0,0.0,0.0,0.0,0.0,1.102,11.417,4.24,43.645,1.795,18.549,0.0,1.2,11.024,3.922,56.355,2.565,24.981,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,8406,9789,False,0,0,1,0.0,1.087,13.372,4.502,44.54,2.081,28.787,0.0,1.309,13.945,2.741,55.46,1.999,26.958,1.0,0.0,0.0,0.0,0.0,0.0,1.349,9.673,4.051,46.554,2.662,22.167,0.0,0.973,12.991,3.671,53.446,0.965,24.252,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,8178,9823,True,0,0,1,0.0,3.646,21.153,9.266,74.304,5.447,46.372,0.0,0.781,8.551,1.496,25.696,1.895,13.784,1.0,0.0,0.0,0.0,0.0,0.0,1.92,16.028,5.291,62.226,4.089,30.17,0.0,1.13,11.899,5.573,37.774,2.523,20.169,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,9810,94937,True,0,0,1,0.0,1.405,12.069,3.04,44.576,3.092,23.97,0.0,2.058,15.259,5.61,55.424,2.259,30.568,1.0,0.0,0.0,0.0,0.0,0.0,1.274,10.651,3.499,53.692,2.158,24.529,0.0,1.515,11.179,3.381,46.308,2.229,23.518,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,8358,8149,True,0,0,1,0.0,1.29,12.595,4.222,41.81,2.032,25.468,0.0,0.67,9.616,2.647,58.19,0.612,18.486,1.0,0.0,0.0,0.0,0.0,0.0,2.264,16.771,5.792,54.634,2.483,30.245,0.0,1.429,11.442,4.156,45.366,2.812,20.439,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,8226,8721,True,0,0,1,0.0,1.525,10.762,5.246,45.836,2.446,18.855,0.0,1.901,15.408,5.315,54.164,2.74,32.18,1.0,0.0,0.0,0.0,0.0,0.0,1.128,10.777,3.468,56.304,2.466,23.02,0.0,1.353,12.24,3.935,43.696,2.257,21.734,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-14T14:30:00.000Z,178475,10269,False,0,0,1,0.0,1.791,16.363,6.102,53.703,2.384,26.106,0.0,1.398,11.498,4.683,46.297,2.389,24.537,1.0,0.0,0.0,0.0,0.0,0.0,1.412,15.534,5.208,53.751,1.812,25.764,0.0,1.521,11.159,4.66,46.249,2.034,23.854,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-21T14:30:00.000Z,8722,9788,True,0,0,1,0.0,1.081,10.967,2.873,47.503,0.863,25.284,0.0,1.261,11.53,3.946,52.497,2.134,22.026,1.0,0.0,0.0,0.0,0.0,0.0,0.95,10.214,4.179,52.161,1.931,17.703,0.0,1.367,12.118,3.965,47.839,2.81,20.406,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-21T14:30:00.000Z,8406,10269,True,0,0,1,0.0,1.422,15.723,5.326,53.96,1.784,26.136,0.0,1.531,11.253,4.701,46.04,2.033,23.876,1.0,0.0,0.0,0.0,0.0,0.0,1.08,13.342,4.431,44.472,2.036,28.841,0.0,1.316,13.978,2.792,55.528,2.015,26.912,1.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2026-03-21T14:30:00.000Z,8178,94937,False,0,0,1,0.0,1.908,16.054,5.256,62.291,4.083,30.093,0.0,1.108,11.702,5.532,37.709,2.511,19.902,1.0,0.0,0.0,0.0,0.0,0.0,1.426,12.263,3.125,45.131,3.082,24.405,0.0,2.003,15.032,5.515,54.869,2.223,30.126,1.0,0.0,0.0,0.0,0.0
