spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0.25,1.88,2.05,3.2,3.3,2.3,2024-10-20T13:00:00.000Z,8535,9888,False,6,0,2,1.6,1.79,14.0,3.8,53.2,3.2,23.6,1.4,1.206,12.2,5.0,46.8,1.8,19.8,1.6,0.114,0.421,0.115,0.28,0.6,1.162,15.2,4.6,41.4,1.6,18.0,1.2,1.392,15.6,4.4,58.6,3.0,27.6,1.0,0.039,0.13,0.077,0.273
-1.75,2.05,1.88,1.38,4.75,8,2024-10-26T18:45:00.000Z,8524,9876,True,6,1,2,1.4,1.16,11.4,2.8,42.4,1.2,14.8,2.4,1.61,15.6,5.4,57.6,3.0,23.6,0.6,0.123,0.5,0.154,0.444,2.6,2.058,16.6,6.4,59.0,4.0,33.6,1.4,0.926,10.2,3.8,41.0,1.4,12.6,2.0,0.157,0.406,0.137,0.368
-1.5,1.92,2.01,1.3,5,10,2024-10-30T19:45:00.000Z,8524,6504,True,2,0,2,1.4,0.904,7.4,2.6,42.8,1.6,10.4,1.4,0.882,12.6,4.0,57.2,1.6,20.0,1.0,0.189,0.538,0.111,0.35,3.2,2.216,17.8,7.0,62.6,4.2,35.0,1.2,0.592,8.4,3.2,37.4,0.6,10.8,2.0,0.18,0.457,0.143,0.375
-1.25,1.99,1.94,1.4,4.75,8,2024-10-30T19:45:00.000Z,9885,10167,True,2,2,1,1.2,1.502,16.4,4.6,50.2,2.2,25.8,1.4,1.22,12.4,2.8,49.8,2.2,20.2,0.8,0.073,0.261,0.113,0.5,1.8,1.778,13.6,4.2,65.2,3.0,24.0,1.0,0.986,8.8,3.0,34.8,0.8,14.0,1.8,0.132,0.429,0.114,0.333
-0.25,2,1.93,2.05,3.4,3.7,2024-11-03T11:30:00.000Z,8524,9875,False,3,0,2,3.2,2.144,19.4,7.2,61.6,4.4,35.8,0.6,0.4,6.4,2.4,38.4,0.4,9.2,2.6,0.165,0.444,0.094,0.25,1.8,1.662,12.4,4.2,48.6,2.4,22.2,0.2,0.534,10.2,2.8,51.4,0.4,15.4,3.0,0.145,0.429,0.02,0.071
-1.25,2.1,1.83,1.38,5,7.5,2024-11-10T11:30:00.000Z,8524,8600,True,2,1,2,1.0,0.76,12.8,3.2,51.4,1.0,22.0,1.2,1.16,10.2,4.0,48.6,1.2,16.0,1.2,0.078,0.312,0.118,0.3,3.6,2.004,17.2,6.8,58.8,4.0,31.0,0.4,0.534,8.0,2.8,41.2,0.4,12.0,3.0,0.209,0.529,0.05,0.143
1,1.95,1.98,5,4.2,1.62,2024-11-23T19:45:00.000Z,8524,10167,False,3,1,2,3.0,1.456,14.6,5.8,57.0,3.0,27.4,0.4,0.556,8.8,3.6,43.0,0.4,13.6,3.0,0.205,0.517,0.045,0.111,1.2,1.102,12.4,3.0,45.2,1.2,18.8,1.2,1.232,13.6,4.6,54.8,2.4,25.4,1.2,0.097,0.4,0.088,0.261
0.25,2.07,1.83,3.2,3.5,2.2,2024-12-02T19:45:00.000Z,8524,8686,False,2,0,2,3.2,1.726,14.4,5.6,56.4,4.0,27.8,0.6,0.548,8.2,3.4,43.6,0.6,13.2,3.0,0.222,0.571,0.073,0.176,1.2,0.994,11.6,3.4,55.0,1.0,22.4,2.4,1.618,12.2,4.2,45.0,2.6,18.0,0.6,0.103,0.353,0.197,0.571
-0.25,1.75,2.05,2.15,3.4,3.3,2024-12-06T19:45:00.000Z,8524,8564,True,2,1,2,1.4,1.81,14.0,4.6,54.4,2.4,28.6,1.0,0.99,10.6,3.0,45.6,1.8,14.2,1.6,0.1,0.304,0.094,0.333,2.4,1.498,14.2,5.0,53.0,3.6,27.4,0.4,0.56,8.4,3.2,47.0,1.0,13.6,3.0,0.169,0.48,0.048,0.125
1,1.87,2.06,5.5,4.33,1.55,2024-12-14T14:00:00.000Z,8524,8529,False,1,0,2,2.4,1.674,14.4,5.4,52.6,3.8,26.2,0.6,0.664,8.8,3.0,47.4,1.2,14.8,3.0,0.167,0.444,0.068,0.2,1.4,1.516,13.2,4.0,50.8,3.0,23.4,1.6,1.778,14.4,4.4,49.2,2.4,26.4,1.0,0.106,0.35,0.111,0.364
-1.75,2.05,1.88,1.29,5.5,11,2024-12-22T17:00:00.000Z,8524,8534,True,3,2,2,1.2,0.626,9.8,3.4,44.8,0.4,14.2,1.4,1.328,16.0,3.4,55.2,1.4,29.0,1.0,0.122,0.353,0.087,0.412,2.0,1.706,14.4,5.2,53.8,4.6,26.8,0.6,0.812,8.6,4.0,46.2,2.0,13.6,3.0,0.139,0.385,0.07,0.15
0.25,1.84,2.09,3,3.3,2.4,2024-12-28T19:45:00.000Z,8524,8543,False,1,1,1,2.2,1.794,15.6,6.0,56.0,4.6,27.4,0.8,0.908,7.8,3.4,44.0,2.2,12.2,3.0,0.141,0.367,0.103,0.235,1.4,1.422,13.0,4.8,59.4,2.6,23.6,2.0,1.006,10.0,3.0,40.6,2.2,13.2,1.8,0.108,0.292,0.2,0.667
0.75,2.04,1.89,5.25,3.8,1.65,2025-01-11T14:00:00.000Z,8524,8600,False,0,0,1,1.8,1.806,15.4,5.6,57.0,4.4,26.6,0.8,0.882,8.2,3.8,43.0,2.2,11.4,2.6,0.117,0.321,0.098,0.211,1.4,1.084,10.6,3.8,43.8,1.4,17.4,1.4,1.452,16.8,4.0,56.2,1.4,25.8,1.6,0.132,0.368,0.083,0.35
-0.5,2.08,1.85,2,3.1,4.33,2025-01-11T14:00:00.000Z,8534,9888,True,1,3,0,0.8,0.818,9.2,2.2,46.2,1.0,17.8,1.8,1.49,12.8,5.0,53.8,2.4,24.0,0.8,0.087,0.364,0.141,0.36,1.6,1.264,12.4,5.2,50.6,1.6,22.4,1.6,1.2,12.8,4.4,49.4,1.8,18.4,0.8,0.129,0.308,0.125,0.364
-0.25,1.82,2.08,2.1,3.25,3.7,2025-01-14T19:45:00.000Z,8524,9885,True,1,1,1,1.8,1.48,13.6,6.0,59.6,2.0,25.8,1.6,0.89,11.4,3.4,40.4,1.0,18.4,1.4,0.132,0.3,0.14,0.471,1.4,1.608,12.6,4.6,57.4,3.8,24.0,0.8,1.166,9.6,4.2,42.6,2.4,13.0,2.2,0.111,0.304,0.083,0.19
-0.25,1.91,1.99,2.25,3.25,3.25,2025-01-18T19:45:00.000Z,8524,9875,True,2,3,0,2.2,1.638,15.6,4.2,63.8,2.8,31.6,0.4,0.874,8.4,2.4,36.2,1.2,14.0,3.0,0.141,0.524,0.048,0.167,1.2,1.472,12.6,4.2,59.0,3.4,26.2,0.8,1.35,11.8,5.6,41.0,2.8,15.4,1.8,0.095,0.286,0.068,0.143
0.5,1.95,1.98,4.2,3.6,1.85,2025-01-25T14:00:00.000Z,8524,10171,False,2,1,2,1.4,1.32,13.2,5.0,59.2,2.2,27.2,1.4,1.208,10.6,4.6,40.8,2.4,14.2,1.2,0.106,0.28,0.132,0.304,1.6,1.392,12.6,5.6,52.2,1.8,21.4,1.2,0.884,11.6,3.6,47.8,1.4,21.8,1.4,0.127,0.286,0.103,0.333
-1,2,1.93,1.42,4.5,7.5,2025-02-01T17:00:00.000Z,8524,9804,True,1,1,1,1.2,0.844,12.0,4.2,51.2,1.6,21.8,0.8,0.768,12.2,4.4,48.8,1.0,17.0,1.4,0.1,0.286,0.066,0.182,1.2,1.25,11.0,4.2,55.4,2.0,25.6,1.2,1.098,12.2,5.0,44.6,2.0,16.0,1.2,0.109,0.286,0.098,0.24
1.25,1.88,2.05,6.25,4.1,1.53,2025-02-08T14:00:00.000Z,8524,9876,False,5,0,2,1.2,1.282,12.6,5.4,56.4,1.6,29.8,1.2,1.09,11.0,4.6,43.6,1.8,14.8,1.2,0.095,0.222,0.109,0.261,0.4,1.052,13.6,3.4,37.6,1.4,19.2,1.2,0.878,12.2,3.4,62.4,1.0,23.0,1.0,0.029,0.118,0.098,0.353
-1,1.95,1.98,1.44,4.75,6.5,2025-02-15T14:00:00.000Z,8524,8529,True,0,0,1,1.6,1.22,12.0,3.6,41.8,2.2,19.0,1.4,1.388,14.0,5.2,58.2,3.2,26.4,1.4,0.133,0.444,0.1,0.269,2.2,1.662,15.2,6.4,58.0,2.0,32.0,1.2,1.076,12.4,5.6,42.0,1.6,15.8,1.6,0.145,0.344,0.097,0.214
1.25,1.75,2.05,6.25,3.9,1.57,2025-02-23T17:00:00.000Z,8524,8534,False,5,0,2,2.0,1.464,13.6,5.6,57.8,1.6,29.4,1.0,0.804,9.6,3.8,42.2,1.0,13.0,1.6,0.147,0.357,0.104,0.263,0.6,0.9,8.8,1.8,38.6,1.6,15.2,2.6,1.646,16.8,7.4,61.4,3.2,29.4,0.2,0.068,0.333,0.155,0.351
-2,2.05,1.75,1.2,6.5,15,2025-03-01T14:00:00.000Z,8524,7881,True,0,0,1,0.6,0.806,10.2,2.4,49.4,0.8,17.4,1.4,1.34,14.0,4.6,50.6,1.6,26.6,0.4,0.059,0.25,0.1,0.304,2.6,1.762,13.4,6.0,57.2,2.0,30.0,0.4,0.854,10.4,3.4,42.8,0.8,13.6,2.2,0.194,0.433,0.038,0.118
0,1.9,2.03,2.5,3.25,2.88,2025-03-09T19:45:00.000Z,8524,9885,False,4,0,2,2.2,1.95,16.0,6.0,59.8,2.8,35.4,0.2,0.878,9.0,2.8,40.2,1.2,12.6,1.8,0.138,0.367,0.022,0.071,2.0,1.674,17.6,7.0,56.6,2.6,30.2,0.4,0.862,11.2,3.0,43.4,1.0,15.6,3.0,0.114,0.286,0.036,0.133
0,1.86,2.04,2.55,3.3,2.8,2025-03-16T19:45:00.000Z,8524,8636,True,0,2,0,1.4,1.728,18.6,5.0,57.8,2.2,35.8,1.0,1.172,12.2,4.0,42.2,1.6,18.8,2.0,0.075,0.28,0.082,0.25,2.8,2.11,15.4,5.8,54.2,3.4,33.4,0.0,0.914,9.8,2.6,45.8,1.4,16.2,2.2,0.182,0.483,0.0,0.0
0.5,1.85,2.08,3.75,3.3,2.05,2025-03-30T13:00:00.000Z,8524,8535,False,0,1,0,1.8,1.796,15.2,5.0,51.6,3.0,32.8,0.4,1.066,8.8,2.0,48.4,1.8,16.4,1.6,0.118,0.36,0.045,0.2,1.0,0.966,7.8,2.8,48.4,1.6,12.2,1.0,1.282,10.6,4.6,51.6,2.2,20.6,1.2,0.128,0.357,0.094,0.217
-0.75,1.86,2.07,1.7,3.8,5,2025-04-06T16:00:00.000Z,8524,8543,True,0,1,0,0.8,1.342,12.6,4.8,51.8,1.8,25.4,1.6,1.3,11.8,3.8,48.2,1.8,26.4,1.2,0.063,0.167,0.136,0.421,1.8,1.952,15.2,4.6,50.8,3.2,33.4,0.6,1.354,10.6,2.8,49.2,2.6,17.2,1.4,0.118,0.391,0.057,0.214
-0.5,1.93,2,1.95,3.5,3.9,2025-04-13T10:30:00.000Z,8524,9857,True,2,0,2,2.2,1.506,13.0,5.2,60.8,2.6,26.8,0.6,0.818,5.6,2.0,39.2,1.6,11.8,2.6,0.169,0.423,0.107,0.3,0.8,1.62,14.4,3.4,51.6,3.0,34.8,0.8,1.248,10.2,3.2,48.4,2.6,16.6,0.8,0.056,0.235,0.078,0.25
0,1.95,1.98,2.5,3.4,2.75,2025-04-20T18:45:00.000Z,8524,8564,False,1,0,2,1.2,1.46,11.6,3.2,47.8,2.2,28.6,0.8,1.196,11.0,3.8,52.2,2.2,17.4,1.2,0.103,0.375,0.073,0.211,2.4,2.268,15.2,5.8,51.8,3.2,26.8,1.4,1.112,12.6,5.0,48.2,2.0,20.6,2.0,0.158,0.414,0.111,0.28
-1.75,1.97,1.93,1.25,6,11,2025-04-27T18:45:00.000Z,8524,9888,True,1,1,1,0.6,1.018,16.6,4.0,45.8,0.6,20.0,1.8,1.322,13.8,4.6,54.2,2.4,25.0,0.2,0.036,0.15,0.13,0.391,0.6,1.07,10.0,1.8,50.8,1.2,26.2,0.8,1.174,11.6,3.6,49.2,1.8,15.6,1.2,0.06,0.333,0.069,0.222
-1.25,1.88,2.02,1.42,4.33,8,2025-04-27T18:45:00.000Z,9875,9804,True,2,0,2,1.0,0.852,9.4,3.2,47.8,1.6,13.0,0.6,1.122,14.0,4.4,52.2,1.6,28.0,1.6,0.106,0.312,0.043,0.136,1.4,1.476,12.4,4.6,54.4,1.8,21.0,0.4,1.244,12.2,2.6,45.6,1.8,23.2,2.2,0.113,0.304,0.033,0.154
1.75,2.05,1.85,13,6,1.22,2025-05-04T13:00:00.000Z,8524,6504,False,4,0,2,0.8,1.416,11.0,2.4,55.8,1.6,31.6,0.6,0.988,10.8,3.2,44.2,1.6,13.6,1.4,0.073,0.333,0.056,0.187,0.2,0.666,10.2,2.6,52.6,0.6,14.2,2.0,1.636,12.4,5.0,47.4,3.0,17.8,0.0,0.02,0.077,0.161,0.4
-0.5,2.04,1.86,1.95,3.6,3.75,2025-05-12T18:45:00.000Z,8524,8686,True,2,1,2,1.0,1.08,11.4,4.4,44.2,2.2,18.8,0.4,0.9,12.2,4.6,55.8,1.4,24.4,2.2,0.088,0.227,0.033,0.087,1.6,1.666,12.2,3.4,54.4,2.6,35.4,0.4,0.826,11.2,3.8,45.6,1.0,14.0,2.0,0.131,0.471,0.036,0.105
0.25,1.89,2.01,4.5,3.9,1.75,2025-05-17T18:45:00.000Z,8524,10233,False,3,2,2,2.0,2.042,13.4,3.6,54.2,3.2,32.8,0.4,0.878,11.6,4.0,45.8,1.0,14.2,2.6,0.149,0.556,0.034,0.1,0.6,0.67,7.0,2.4,44.0,0.4,13.2,1.4,1.27,15.0,5.4,56.0,2.2,25.8,0.4,0.086,0.25,0.093,0.259
-0.5,1.83,2.03,1.75,3.5,5,2025-05-25T18:45:00.000Z,8524,10167,True,2,3,0,0.8,0.964,7.0,3.2,37.0,1.4,13.6,1.0,0.788,13.0,3.8,63.0,1.2,26.0,1.0,0.114,0.25,0.077,0.263,2.2,2.206,15.2,4.4,55.0,3.2,34.2,0.8,0.996,11.6,4.0,45.0,1.4,14.2,2.6,0.145,0.5,0.069,0.2
-0.5,1.98,1.88,1.95,3.2,4.33,2025-05-25T18:45:00.000Z,8534,9876,True,1,2,0,0.4,0.644,8.4,2.0,42.8,1.2,14.4,1.2,1.316,8.8,3.6,57.2,2.2,18.0,0.4,0.048,0.2,0.136,0.333,1.6,0.732,10.0,3.8,41.6,1.2,14.8,1.4,1.156,8.6,3.6,58.4,1.8,13.8,1.4,0.16,0.421,0.163,0.389
0.25,1.8,2.05,3.7,3.6,2,2025-05-25T18:45:00.000Z,8535,8600,False,3,2,2,1.6,1.086,9.8,4.4,54.0,1.6,15.2,1.4,1.126,10.4,3.6,46.0,1.8,19.0,1.8,0.163,0.364,0.135,0.389,0.6,1.004,12.4,4.0,48.6,0.8,19.6,1.4,1.374,11.8,3.2,51.4,2.2,17.6,0.8,0.048,0.15,0.119,0.437
1.25,1.85,2,5.75,4.33,1.53,2025-05-25T18:45:00.000Z,9885,7881,False,3,2,2,1.2,1.102,12.8,4.0,48.2,2.2,25.6,0.6,0.744,10.6,3.2,51.8,0.6,17.4,1.6,0.094,0.3,0.057,0.187,1.0,1.248,10.8,3.4,48.2,2.2,19.4,1.8,1.528,15.4,4.0,51.8,2.2,23.0,1.0,0.093,0.294,0.117,0.45
-1.25,1.93,1.93,1.53,3.7,7.5,2025-05-25T18:45:00.000Z,8543,9888,True,0,1,0,0.6,0.892,10.8,3.6,41.2,1.2,14.0,1.2,1.018,11.0,3.8,58.8,1.8,22.2,1.0,0.056,0.167,0.109,0.316,1.6,1.606,13.8,5.2,59.4,2.6,25.2,1.0,0.736,8.0,3.4,40.6,1.4,18.2,1.8,0.116,0.308,0.125,0.294
1,1.83,2.03,5.5,4.2,1.57,2025-05-25T18:45:00.000Z,8686,9804,False,2,0,2,1.4,1.184,12.4,4.8,44.8,2.2,22.2,0.6,1.294,13.2,3.0,55.2,2.2,26.8,2.4,0.113,0.292,0.045,0.2,0.6,1.186,13.0,3.0,48.2,1.4,21.8,1.2,1.278,9.4,4.4,51.8,1.6,22.2,0.8,0.046,0.2,0.128,0.273
-0.5,2.1,1.83,1.91,3.4,4.33,2024-08-18T16:30:00.000Z,9857,8600,True,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,2,1.93,4.75,3.6,1.75,2024-08-18T16:30:00.000Z,9876,9875,True,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,2.03,1.9,1.9,3.5,4.1,2024-08-25T18:45:00.000Z,9857,9875,False,0,3,0,1.0,3.25,22.0,7.0,74.0,5.0,40.0,1.0,0.99,4.0,2.0,26.0,1.0,11.0,1.0,0.045,0.143,0.25,0.5,0.0,0.96,14.0,4.0,67.0,1.0,18.0,3.0,1.85,9.0,4.0,33.0,3.0,10.0,0.0,0.0,0.0,0.333,0.75
-1,1.83,2.1,1.5,4.33,6.5,2024-08-25T18:45:00.000Z,8534,8686,False,2,1,2,0.0,0.47,11.0,2.0,38.0,0.0,14.0,0.0,0.34,6.0,1.0,62.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.94,15.0,3.0,57.0,1.0,26.0,0.0,0.98,13.0,2.0,43.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0
-0.75,1.96,1.97,1.62,3.75,6,2024-08-31T16:30:00.000Z,9857,8534,True,1,1,1,1.0,1.67,12.5,3.0,32.5,2.5,17.0,0.5,1.265,16.5,4.0,67.5,1.0,30.0,2.0,0.08,0.333,0.03,0.125,0.5,1.945,15.0,4.5,67.5,3.0,26.0,2.0,1.725,10.0,3.5,32.5,1.5,18.0,0.5,0.033,0.111,0.2,0.571
-0.25,1.88,2.05,2.25,3.2,3.4,2024-08-31T16:30:00.000Z,8529,9888,False,0,1,0,0.5,0.895,12.0,3.5,45.0,1.5,15.5,0.5,1.235,14.5,3.5,55.0,2.0,26.0,1.0,0.042,0.143,0.034,0.143,0.0,0.925,15.5,4.0,43.0,2.0,19.0,3.0,2.08,11.0,4.5,57.0,5.0,23.5,0.0,0.0,0.0,0.273,0.667
0,2.1,1.83,3,3.25,2.45,2024-09-14T13:00:00.000Z,9857,10171,False,2,2,1,0.667,1.75,14.667,4.0,67.667,2.667,25.667,1.667,1.473,7.667,3.0,32.333,1.667,14.333,0.667,0.045,0.167,0.217,0.556,0.333,1.127,12.667,2.667,50.333,1.333,20.667,1.667,0.997,11.333,5.0,49.667,1.667,18.667,0.333,0.026,0.125,0.147,0.333
0.25,1.68,2.15,3.3,3.1,2.4,2024-09-22T13:00:00.000Z,9857,6504,False,2,1,2,1.0,1.613,14.5,4.0,64.75,2.25,24.75,1.75,1.397,9.25,3.25,35.25,1.75,16.75,0.75,0.069,0.25,0.189,0.538,0.75,0.33,6.0,2.0,51.0,0.25,10.5,1.0,1.222,14.0,2.75,49.0,2.0,22.25,0.75,0.125,0.375,0.071,0.364
-0.5,2.02,1.91,1.8,3.7,4.33,2024-10-06T13:00:00.000Z,9857,10167,True,0,0,1,1.8,1.756,14.8,4.8,51.0,3.0,25.8,2.2,2.138,18.0,5.0,49.0,3.6,31.6,0.8,0.122,0.375,0.122,0.44,1.2,0.812,11.2,3.6,55.8,1.2,18.0,1.6,1.434,12.4,3.8,44.2,2.4,22.2,1.2,0.107,0.333,0.129,0.421
-1,2.04,1.89,1.57,4,6,2024-10-06T13:00:00.000Z,8534,8543,False,1,2,0,1.0,1.106,8.4,2.8,33.8,2.0,13.0,0.4,1.484,18.0,3.4,66.2,2.4,29.6,1.8,0.119,0.357,0.022,0.118,1.8,1.544,14.2,6.0,51.8,2.8,24.0,1.8,1.286,10.2,4.2,48.2,1.8,17.6,1.4,0.127,0.3,0.176,0.429
0.5,1.88,2.05,3.75,3.1,2.15,2024-10-19T13:00:00.000Z,9857,10233,False,2,2,1,1.2,0.844,13.4,3.8,57.8,1.0,21.4,1.0,1.096,11.8,3.2,42.2,2.2,21.0,1.4,0.09,0.316,0.085,0.312,0.4,0.884,10.8,2.6,45.8,1.0,16.4,2.6,2.326,14.6,4.8,54.2,5.0,26.0,0.2,0.037,0.154,0.178,0.542
-0.75,2,1.93,1.95,3.6,3.8,2024-10-19T13:00:00.000Z,10171,10167,True,1,1,1,1.4,1.564,15.6,4.2,49.0,2.4,26.6,2.0,1.908,18.4,4.6,51.0,3.0,29.2,0.4,0.09,0.333,0.109,0.435,1.8,1.306,16.8,5.6,54.6,1.6,23.4,2.0,1.364,9.4,4.2,45.4,1.8,20.2,1.4,0.107,0.321,0.213,0.476
0.25,1.92,1.98,3,3.25,2.35,2024-10-29T17:30:00.000Z,9857,8529,False,2,0,2,1.4,0.706,13.0,4.6,56.6,0.8,21.6,1.2,0.986,13.2,3.6,43.4,1.8,23.2,1.4,0.108,0.304,0.091,0.333,1.4,1.578,12.4,2.8,41.0,3.4,18.2,1.8,1.63,15.6,5.2,59.0,3.6,26.2,1.4,0.113,0.5,0.115,0.346
-0.25,1.93,1.97,2.25,3.25,3.25,2024-10-29T17:30:00.000Z,9876,9888,False,0,1,0,1.4,1.05,10.8,2.8,39.6,1.0,14.2,3.2,1.854,16.6,6.0,60.4,3.4,24.8,0.6,0.13,0.5,0.193,0.533,0.4,0.666,11.0,3.4,39.8,0.4,13.8,2.6,1.912,19.0,7.8,60.2,3.2,27.4,0.2,0.036,0.118,0.137,0.333
