spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-0.75,1.95,1.9,1.7,3.5,5.5,2025-08-25T17:30:00.000Z,8315,8370,True,1,0,2,3.0,3.43,16.0,5.0,56.0,4.0,26.0,1.0,0.56,7.0,2.0,44.0,1.0,9.0,3.0,0.188,0.6,0.143,0.5,3.0,2.89,14.0,3.0,46.0,3.0,29.0,2.0,1.01,12.0,6.0,54.0,0.0,22.0,3.0,0.214,1.0,0.167,0.333
-0.75,1.95,1.9,1.7,3.5,5.5,2025-08-25T17:30:00.000Z,8315,8370,True,1,0,2,3.0,3.43,16.0,5.0,56.0,4.0,26.0,1.0,0.56,7.0,2.0,44.0,1.0,9.0,3.0,0.188,0.6,0.143,0.5,3.0,2.89,14.0,3.0,46.0,3.0,29.0,2.0,1.01,12.0,6.0,54.0,0.0,22.0,3.0,0.214,1.0,0.167,0.333
0.25,1.88,1.98,3,3.1,2.55,2025-08-31T17:00:00.000Z,8315,8603,False,2,1,2,2.0,2.2,12.5,3.5,43.0,2.5,29.0,1.0,0.65,9.0,3.5,57.0,0.5,17.0,3.0,0.16,0.571,0.111,0.286,1.0,1.38,11.667,3.667,44.667,2.333,18.667,0.667,0.863,10.333,4.0,55.333,2.333,20.0,1.667,0.086,0.273,0.065,0.167
-0.75,1.78,2.1,1.6,3.9,5.75,2025-09-13T16:30:00.000Z,8315,9866,True,0,1,0,1.0,1.107,10.333,3.667,51.0,2.0,15.667,1.0,1.293,12.667,4.667,49.0,1.667,24.667,1.333,0.097,0.273,0.079,0.214,2.0,1.837,13.333,4.333,45.333,2.333,27.333,1.0,0.64,9.0,3.0,54.667,0.667,17.333,3.0,0.15,0.462,0.111,0.333
0.25,1.93,1.93,3,3,2.55,2025-09-20T19:00:00.000Z,8315,10267,False,0,2,0,1.5,1.647,13.0,4.0,48.5,2.0,27.25,1.0,0.502,7.75,2.75,51.5,0.5,14.5,2.25,0.115,0.375,0.129,0.364,1.0,0.927,7.75,2.0,46.0,1.5,14.0,2.0,1.6,16.0,4.5,54.0,2.25,27.0,1.0,0.129,0.5,0.125,0.444
-1,1.8,2.05,1.45,4.33,7,2025-09-23T17:00:00.000Z,8315,7732,True,1,1,1,0.4,0.794,10.4,3.6,45.2,1.2,21.4,3.0,2.486,16.6,6.0,54.8,4.0,32.0,0.2,0.038,0.111,0.181,0.5,1.2,1.416,12.6,4.2,50.0,1.6,26.8,1.2,0.778,8.8,3.2,50.0,1.2,15.8,1.8,0.095,0.286,0.136,0.375
-0.25,2.05,1.8,2.25,3.1,3.4,2025-09-23T17:00:00.000Z,8558,10267,True,2,2,1,1.2,1.118,8.8,2.6,45.6,2.0,15.4,1.6,1.378,15.0,4.6,54.4,1.8,26.6,1.4,0.136,0.462,0.107,0.348,1.6,1.54,10.0,3.2,37.8,2.2,13.6,1.4,1.396,16.0,5.8,62.2,2.4,27.6,2.0,0.16,0.5,0.087,0.241
-0.5,2.05,1.75,2.1,3.25,3.7,2025-09-27T19:00:00.000Z,8315,10205,False,0,1,0,0.8,1.13,13.2,4.6,54.2,1.8,28.0,1.0,0.732,7.6,2.6,45.8,1.6,13.2,1.4,0.061,0.174,0.132,0.385,2.0,1.774,14.6,4.8,45.4,3.6,28.4,1.0,0.976,9.0,2.4,54.6,2.0,21.2,2.0,0.137,0.417,0.111,0.417
-0.75,1.8,2.05,1.53,3.8,7,2025-10-04T16:30:00.000Z,8315,8661,True,2,1,2,1.0,1.01,12.0,4.8,44.0,1.2,16.8,1.4,2.016,13.4,4.8,56.0,2.8,28.8,0.8,0.083,0.208,0.104,0.292,0.6,1.116,14.2,4.6,57.8,1.8,26.0,1.2,0.918,9.2,3.4,42.2,2.0,15.4,0.8,0.042,0.13,0.13,0.353
0.5,1.85,2,3.75,3.25,2.1,2025-10-19T12:00:00.000Z,8315,10268,False,0,0,1,0.6,1.304,14.8,4.4,58.2,1.8,26.8,1.2,0.858,8.6,3.4,41.8,2.0,13.2,0.8,0.041,0.136,0.14,0.353,1.4,1.456,11.0,4.4,56.6,3.2,20.8,1.4,1.116,12.2,3.2,43.4,1.6,22.0,1.6,0.127,0.318,0.115,0.437
-0.75,1.85,2,1.67,3.5,6,2025-10-25T16:30:00.000Z,8315,8305,True,0,1,0,0.6,0.48,6.8,2.0,39.0,1.2,11.0,1.6,1.302,13.4,5.4,61.0,2.8,20.6,0.4,0.088,0.3,0.119,0.296,0.6,1.138,13.2,4.0,52.8,1.6,24.2,1.0,1.056,10.8,4.0,47.2,2.0,18.0,1.0,0.045,0.15,0.093,0.25
0,1.88,1.98,2.7,3,2.8,2025-11-01T17:30:00.000Z,8315,8560,False,2,3,0,0.6,1.116,12.4,3.8,52.8,1.6,21.2,0.8,0.866,9.8,3.6,47.2,1.6,18.0,1.0,0.048,0.158,0.082,0.222,1.0,1.536,11.2,3.8,48.0,2.8,23.6,1.0,0.992,9.2,3.8,52.0,2.2,18.0,1.4,0.089,0.263,0.109,0.263
-1,-1,-1,-1,-1,-1,2025-11-09T13:00:00.000Z,8315,8670,True,1,0,2,1.0,1.12,10.8,3.4,49.8,2.2,22.2,1.6,2.008,13.6,6.2,50.2,2.8,25.6,1.0,0.093,0.294,0.118,0.258,0.8,0.99,11.2,3.6,49.2,1.2,18.4,1.2,1.014,10.4,4.0,50.8,2.0,19.4,0.8,0.071,0.222,0.115,0.3
-1.25,1.93,1.93,1.36,5.5,7,2025-11-22T15:20:00.000Z,8315,8634,False,0,4,0,1.0,1.042,12.2,4.2,47.2,1.8,22.2,1.0,0.814,8.4,3.4,52.8,1.6,16.4,1.4,0.082,0.238,0.119,0.294,2.2,2.016,19.4,7.4,61.4,4.0,32.0,2.0,1.844,12.2,5.0,38.6,2.8,22.8,1.8,0.113,0.297,0.164,0.4
0.5,1.85,2,3.5,3.3,2.15,2025-11-29T17:30:00.000Z,8315,8581,False,2,0,2,0.6,0.792,11.2,3.6,43.2,1.8,21.2,1.6,1.15,11.0,4.4,56.8,2.2,22.8,0.8,0.054,0.167,0.145,0.364,0.6,1.22,10.4,3.0,38.8,2.4,22.6,2.0,1.908,17.8,5.6,61.2,3.6,34.4,0.2,0.058,0.2,0.112,0.357
0.5,2.03,1.83,4.1,3.9,1.8,2025-12-03T18:00:00.000Z,8315,8633,True,0,3,0,1.8,2.668,22.0,7.4,52.6,3.4,44.0,0.8,0.99,11.4,3.8,47.4,1.8,18.2,1.8,0.082,0.243,0.07,0.211,1.0,1.322,13.2,4.2,45.8,2.6,24.2,1.6,1.194,10.2,4.2,54.2,2.4,19.4,1.2,0.076,0.238,0.157,0.381
0,2.05,1.8,3.25,3.25,2.25,2025-12-06T20:00:00.000Z,8315,9906,True,1,0,2,2.0,2.07,14.8,6.4,54.8,4.0,32.2,0.8,1.376,11.2,2.6,45.2,2.2,18.8,2.4,0.135,0.312,0.071,0.308,1.0,1.414,13.6,4.2,42.2,3.0,26.4,2.0,1.45,11.2,5.2,57.8,3.2,20.0,1.2,0.074,0.238,0.179,0.385
0,2.05,1.8,2.63,3.25,2.75,2025-12-14T15:15:00.000Z,8315,9910,False,0,2,0,0.8,1.478,14.2,4.0,41.2,3.0,27.2,1.4,1.284,10.8,4.8,58.8,2.8,19.6,1.8,0.056,0.2,0.13,0.292,1.4,1.226,10.0,4.4,50.6,1.4,17.2,1.2,1.604,13.4,4.6,49.4,2.6,23.4,1.8,0.14,0.318,0.09,0.261
-0.5,1.88,1.98,1.75,3.6,5,2025-12-22T20:00:00.000Z,8315,8558,True,1,2,0,1.0,0.76,9.2,3.2,41.6,1.2,18.8,0.6,0.908,11.8,3.2,58.4,0.6,19.2,2.4,0.109,0.312,0.051,0.187,0.6,1.46,12.8,3.0,41.6,2.4,23.8,1.8,1.51,11.0,4.8,58.4,3.6,20.2,1.2,0.047,0.2,0.164,0.375
0,2.13,1.75,3,2.9,2.63,2026-01-03T15:15:00.000Z,8315,8371,False,1,1,1,0.8,1.618,13.6,4.0,48.4,2.4,24.8,1.4,1.29,9.2,4.4,51.6,3.0,15.0,1.2,0.059,0.2,0.152,0.318,1.6,1.172,12.2,4.2,40.4,1.4,20.0,1.4,1.316,13.6,5.6,59.6,2.0,23.8,1.4,0.131,0.381,0.103,0.25
0.25,2.03,1.83,3.8,2.9,2.25,2026-01-17T15:15:00.000Z,8315,8661,False,2,3,0,0.6,1.33,14.0,4.4,50.0,2.0,25.6,1.6,1.164,9.2,4.4,50.0,3.0,15.4,0.8,0.043,0.136,0.174,0.364,1.2,1.058,10.0,4.0,41.0,2.2,17.6,1.2,1.326,12.8,2.8,59.0,2.0,25.4,1.0,0.12,0.3,0.094,0.429
0,1.83,2.03,2.88,3,2.63,2026-01-24T17:30:00.000Z,8315,8302,False,1,2,0,1.0,1.578,16.4,5.8,52.2,2.4,27.0,1.6,1.28,10.0,4.6,47.8,3.0,14.2,0.8,0.061,0.172,0.16,0.348,1.2,1.712,14.8,5.8,55.2,2.6,25.6,1.6,1.434,9.4,5.0,44.8,3.0,18.4,0.8,0.081,0.207,0.17,0.32
1,1.73,2.08,6,3.9,1.57,2025-08-17T19:30:00.000Z,9906,8558,False,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,1.83,2.03,1.25,5.25,15,2025-08-23T17:30:00.000Z,9906,10268,True,1,1,1,1.0,0.64,6.0,2.0,68.0,2.0,17.0,1.0,1.86,12.0,4.0,32.0,2.0,15.0,1.0,0.167,0.5,0.083,0.25,1.0,1.1,15.0,4.0,60.0,1.0,25.0,2.0,1.26,9.0,5.0,40.0,2.0,16.0,0.0,0.067,0.25,0.222,0.4
0.75,1.87,1.87,4.75,3.5,1.8,2025-08-30T15:00:00.000Z,9906,9866,False,1,1,1,1.0,1.42,14.0,5.0,59.0,2.0,31.5,1.5,0.915,7.5,3.5,41.0,1.5,13.5,0.5,0.071,0.2,0.2,0.429,1.0,1.205,13.0,4.5,56.5,2.5,17.5,1.0,1.41,11.5,4.0,43.5,2.0,19.5,1.5,0.077,0.222,0.087,0.25
-0.75,2.03,1.83,1.8,3.7,4.33,2025-09-13T19:00:00.000Z,9906,10205,True,2,0,2,2.667,1.927,17.333,6.667,51.667,2.667,37.333,0.333,0.677,6.667,2.667,48.333,1.0,16.0,2.333,0.154,0.4,0.05,0.125,1.0,1.3,14.333,5.333,59.333,1.667,32.667,1.333,0.913,6.667,3.0,40.667,1.333,13.0,0.667,0.07,0.188,0.2,0.444
0.75,1.83,2.03,5,3.6,1.75,2025-09-21T14:15:00.000Z,9906,8661,False,1,1,1,1.25,1.228,12.75,4.75,59.75,2.0,28.5,1.0,0.943,7.0,2.5,40.25,1.25,13.75,1.25,0.098,0.263,0.143,0.4,1.0,0.96,12.25,5.0,45.75,1.25,17.5,2.25,1.788,14.5,5.0,54.25,2.25,27.25,0.25,0.082,0.2,0.155,0.45
-1,1.7,2.1,1.5,4.5,6,2025-09-24T19:30:00.000Z,9906,8370,True,3,2,2,1.0,1.548,13.6,4.6,56.4,2.6,21.2,1.2,1.26,9.6,4.2,43.6,2.6,19.2,1.0,0.074,0.217,0.125,0.286,1.2,1.434,12.6,5.2,59.4,2.4,29.0,1.0,0.874,7.2,2.6,40.6,1.2,14.0,1.2,0.095,0.231,0.139,0.385
-0.75,1.98,1.88,1.8,3.4,4.75,2025-09-24T19:30:00.000Z,8661,8560,False,0,1,0,1.0,0.888,11.4,4.6,45.0,1.2,17.0,2.0,1.882,14.0,5.4,55.0,2.6,28.0,0.4,0.088,0.217,0.143,0.37,1.0,1.176,16.0,5.0,55.8,2.0,26.4,1.8,1.804,15.4,3.6,44.2,2.0,23.2,0.4,0.062,0.2,0.117,0.5
0.25,1.88,1.98,3,3.6,2.3,2025-09-27T14:15:00.000Z,9906,8633,True,5,2,2,2.6,2.408,19.8,7.6,58.8,3.6,38.2,0.6,1.202,11.4,3.0,41.2,2.0,19.4,3.0,0.131,0.342,0.053,0.2,1.6,1.936,13.6,6.0,59.6,3.6,33.2,1.0,0.942,7.2,2.2,40.4,1.4,13.8,1.8,0.118,0.267,0.139,0.455
0.75,1.83,2.03,4.5,3.8,1.75,2025-10-05T19:00:00.000Z,9906,9910,False,1,1,1,2.4,2.056,13.6,6.2,55.4,4.2,29.8,1.2,0.96,7.2,2.2,44.6,1.6,14.2,2.2,0.176,0.387,0.167,0.545,1.0,1.174,12.4,4.2,50.2,2.2,25.8,1.2,1.334,12.0,5.2,49.8,3.0,23.8,0.8,0.081,0.238,0.1,0.231
