index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
0,05/08/2022,Lyon,Ajaccio,2,1,1.33,5.25,8.5,-1.5,2.08,1.85
1,06/08/2022,Strasbourg,Monaco,1,2,2.62,3.25,2.75,-0.25,2.03,1.9
2,06/08/2022,Clermont,Paris SG,0,5,9.5,6.5,1.25,2,1.94,1.99
3,07/08/2022,Toulouse,Nice,1,1,2.87,3.3,2.5,0,1.81,2.13
4,07/08/2022,Angers,Nantes,0,0,2.7,3.25,2.7,0.25,1.85,2.08
5,07/08/2022,Lens,Brest,3,2,1.57,4.33,5.25,-1,2.07,1.86
6,07/08/2022,Lille,Auxerre,4,1,1.7,4,4.5,-0.75,1.77,2.02
7,07/08/2022,Montpellier,Troyes,3,2,2.2,3.5,3.3,-0.25,1.9,2.03
8,07/08/2022,Rennes,Lorient,0,1,1.36,5.25,8.5,-1.25,2.08,1.73
9,07/08/2022,Marseille,Reims,4,1,1.57,4.2,5.5,-1,2.1,1.7
10,12/08/2022,Nantes,Lille,1,1,3,3.4,2.4,0.25,1.87,2.03
11,13/08/2022,Monaco,Rennes,1,1,2.15,3.5,3.25,-0.25,1.84,2.06
12,13/08/2022,Paris SG,Montpellier,5,2,1.08,12,21,-3.25,1.93,1.97
13,14/08/2022,Ajaccio,Lens,0,0,3.2,3.25,2.3,0.25,1.85,2.05
14,14/08/2022,Auxerre,Angers,2,2,2.2,3.25,3.5,-0.25,2.06,1.84
15,14/08/2022,Reims,Clermont,2,4,2.15,3.2,3.6,-0.5,2.04,1.86
16,14/08/2022,Troyes,Toulouse,0,3,2.7,3.2,2.7,0,2.13,1.78
17,14/08/2022,Nice,Strasbourg,1,1,2.15,3.3,3.5,-0.25,1.89,2.01
18,14/08/2022,Brest,Marseille,1,1,4.2,3.8,1.83,0.5,1.91,1.99
19,19/08/2022,Lyon,Troyes,4,1,1.28,5.75,9,-1.75,2.01,1.89
20,20/08/2022,Monaco,Lens,1,4,1.75,3.8,4.33,-0.5,1.85,2.05
21,20/08/2022,Marseille,Nantes,2,1,1.6,4.2,5.5,-0.75,1.89,2.01
22,21/08/2022,Strasbourg,Reims,1,1,1.75,3.5,4.75,-0.75,2.02,1.88
23,21/08/2022,Angers,Brest,1,3,2.3,3.25,3.2,-0.25,2.1,1.8
24,21/08/2022,Clermont,Nice,1,0,3.75,3.4,2.05,0.25,2.09,1.81
25,21/08/2022,Montpellier,Auxerre,1,2,2.1,3.4,3.5,-0.5,1.95,1.95
26,21/08/2022,Toulouse,Lorient,2,2,2.05,3.5,3.6,-0.5,1.8,2.1
27,21/08/2022,Rennes,Ajaccio,2,1,1.4,4.75,8,-1,1.88,2.02
28,21/08/2022,Lille,Paris SG,1,7,6,4.75,1.5,1.5,1.92,1.98
29,26/08/2022,Ajaccio,Lille,1,3,3.4,3.2,2.2,0.25,1.77,2.14
30,27/08/2022,Auxerre,Strasbourg,1,0,3.5,3.6,2.05,0.25,2.07,1.83
31,27/08/2022,Lens,Rennes,2,1,2.55,3.5,2.7,-0.25,1.96,1.94
32,28/08/2022,Nantes,Toulouse,3,1,2.37,3.3,3,-0.25,2.09,1.81
33,28/08/2022,Brest,Montpellier,0,7,1.9,3.6,4,-0.5,1.95,1.95
34,28/08/2022,Lorient,Clermont,2,1,2.05,3.4,3.8,-0.5,1.95,1.95
35,28/08/2022,Nice,Marseille,0,3,2.7,3.5,2.55,0,2.08,1.82
36,28/08/2022,Troyes,Angers,3,1,2.45,3.3,2.9,-0.25,1.93,1.97
37,28/08/2022,Reims,Lyon,1,1,4.2,4,1.75,0.5,2.02,1.77
38,28/08/2022,Paris SG,Monaco,1,1,1.18,8,13,-2,2.04,1.86
39,31/08/2022,Angers,Reims,2,4,2.45,3.3,2.87,0.25,1.89,2.01
40,31/08/2022,Lyon,Auxerre,2,1,1.28,6,8.5,-1.75,1.99,1.91
41,31/08/2022,Monaco,Troyes,2,4,1.36,5.25,8,-1.5,1.83,2.07
42,31/08/2022,Montpellier,Ajaccio,2,0,2.1,3.3,3.6,-0.25,1.95,1.95
43,31/08/2022,Strasbourg,Nantes,1,1,1.85,3.6,4.2,-0.25,1.82,2.08
44,31/08/2022,Lens,Lorient,5,2,1.53,4,6.5,-0.75,1.98,1.92
45,31/08/2022,Lille,Nice,1,2,2,3.5,3.75,-0.5,2.05,1.75
46,31/08/2022,Marseille,Clermont,1,0,1.36,5,8.5,-1.5,2.02,1.77
47,31/08/2022,Rennes,Brest,3,1,1.45,4.75,6.5,-1,1.96,1.94
48,31/08/2022,Toulouse,Paris SG,0,3,13,7,1.2,2,1.9,2
49,03/09/2022,Auxerre,Marseille,0,2,4.75,4,1.66,0.75,1.75,2.05
50,03/09/2022,Lyon,Angers,5,0,1.28,5.75,10,-1.5,1.77,2.02
51,03/09/2022,Nantes,Paris SG,0,3,9.5,6.5,1.28,2,1.9,2
52,04/09/2022,Montpellier,Lille,1,3,3.25,3.75,2.1,0.5,1.88,2.02
53,04/09/2022,Ajaccio,Lorient,0,1,2.45,3.2,2.9,-0.25,2.06,1.84
54,04/09/2022,Brest,Strasbourg,1,1,2.8,3.4,2.45,0,1.8,2.1
55,04/09/2022,Clermont,Toulouse,2,0,2.8,3.5,2.4,0.25,2.02,1.88
56,04/09/2022,Reims,Lens,1,1,3.2,3.5,2.25,0.25,1.88,2.02
57,04/09/2022,Troyes,Rennes,1,1,4.33,4,1.75,0.5,2.01,1.89
58,04/09/2022,Nice,Monaco,0,1,2.7,3.6,2.37,0.25,1.84,2.06
59,07/09/2022,Lorient,Lyon,3,1,4.5,4.5,1.65,0.75,1.88,2.02
60,09/09/2022,Lens,Troyes,1,0,1.5,4.5,6,-1,1.88,2.02
61,10/09/2022,Paris SG,Brest,1,0,1.07,13,23,-2.75,1.75,2.05
62,10/09/2022,Marseille,Lille,2,1,1.95,3.75,3.75,-0.25,1.87,2.03
63,11/09/2022,Strasbourg,Clermont,0,0,1.66,3.75,5.5,-0.75,1.89,2.01
64,11/09/2022,Ajaccio,Nice,0,1,3.3,3,2.4,0.25,1.88,2.02
65,11/09/2022,Angers,Montpellier,2,1,2.4,3.6,2.75,0,1.81,2.09
66,11/09/2022,Lorient,Nantes,3,2,2.1,3.25,3.75,-0.25,2.14,1.77
67,11/09/2022,Toulouse,Reims,1,0,2.2,3.5,3.2,-0.25,2.05,1.75
68,11/09/2022,Rennes,Auxerre,5,0,1.4,4.75,8,-1.25,1.91,1.99
69,11/09/2022,Monaco,Lyon,2,1,2.5,3.5,2.7,0,1.92,1.98
70,16/09/2022,Auxerre,Lorient,1,3,2.7,3.3,2.6,0,1.93,1.97
71,17/09/2022,Montpellier,Strasbourg,2,1,2.45,3.6,2.7,0,1.77,2.14
72,17/09/2022,Lille,Toulouse,2,1,1.75,3.9,4.5,-0.75,1.96,1.94
73,18/09/2022,Reims,Monaco,0,3,3.1,3.5,2.25,0.25,1.92,1.98
74,18/09/2022,Brest,Ajaccio,0,1,2.05,3.3,4,-0.25,1.73,2.08
75,18/09/2022,Clermont,Troyes,1,3,2.25,3.4,3.2,-0.25,1.97,1.93
76,18/09/2022,Marseille,Rennes,1,1,2.05,3.6,3.6,-0.5,2.05,1.85
77,18/09/2022,Nice,Angers,0,1,1.61,4,5.5,-0.75,1.83,2.07
78,18/09/2022,Nantes,Lens,0,0,3.1,3.5,2.2,0.5,1.89,2.01
79,18/09/2022,Lyon,Paris SG,0,1,4.5,4.75,1.61,1.25,1.84,2.06
80,30/09/2022,Angers,Marseille,0,3,4.5,3.8,1.72,0.75,1.77,2.02
81,01/10/2022,Strasbourg,Rennes,1,3,3,3.5,2.3,0.25,2.01,1.89
82,01/10/2022,Paris SG,Nice,2,1,1.16,8.5,13,-2,2.02,1.88
83,02/10/2022,Lorient,Lille,2,1,2.87,3.6,2.37,0.25,1.83,2.07
84,02/10/2022,Ajaccio,Clermont,1,3,2.2,3.1,3.6,-0.25,2.04,1.86
85,02/10/2022,Auxerre,Brest,1,1,2.7,3.5,2.55,0.25,1.83,2.07
86,02/10/2022,Toulouse,Montpellier,4,2,1.85,3.8,3.75,-0.5,1.96,1.94
87,02/10/2022,Troyes,Reims,2,2,2.5,3.4,2.8,0,1.96,1.94
88,02/10/2022,Monaco,Nantes,4,1,1.53,4.5,5.5,-1.25,1.86,2.04
89,02/10/2022,Lens,Lyon,1,0,2.5,3.8,2.55,-0.25,2.02,1.88
90,07/10/2022,Lyon,Toulouse,1,1,1.45,5,6,-1.25,1.88,2.02
91,08/10/2022,Marseille,Ajaccio,1,2,1.33,4.75,10,-1,1.97,1.93
92,08/10/2022,Reims,Paris SG,0,0,7,5.5,1.4,1.5,2,1.9
93,09/10/2022,Montpellier,Monaco,0,2,3.6,4,1.9,0.75,1.86,2.04
94,09/10/2022,Angers,Strasbourg,2,3,2.62,3.4,2.6,0,1.95,1.95
95,09/10/2022,Brest,Lorient,1,2,2.3,3.5,3,-0.25,1.97,1.93
96,09/10/2022,Clermont,Auxerre,2,1,2.1,3.5,3.5,-0.25,1.91,1.99
97,09/10/2022,Nice,Troyes,3,2,1.72,3.6,5,-0.5,1.86,2.04
98,09/10/2022,Rennes,Nantes,3,0,1.5,4.33,6,-1,1.83,2.07
99,09/10/2022,Lille,Lens,1,0,2.45,3.6,2.7,0,1.96,1.94
