spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0.25,1.85,2,3.1,3.25,2.3,2025-08-16T14:00:00.000Z,8658,8655,False,2,1,2,1.0,1.13,11.0,3.0,51.0,2.0,14.0,1.0,1.26,7.0,1.0,49.0,2.0,19.0,1.0,0.091,0.333,0.143,1.0,0.0,0.71,9.0,1.0,56.0,2.0,17.0,1.0,1.19,13.0,5.0,44.0,3.0,17.0,0.0,0.0,0.0,0.077,0.2
0.25,1.85,2,3.1,3.25,2.3,2025-08-16T14:00:00.000Z,8658,8655,False,2,1,2,1.0,1.13,11.0,3.0,51.0,2.0,14.0,1.0,1.26,7.0,1.0,49.0,2.0,19.0,1.0,0.091,0.333,0.143,1.0,0.0,0.71,9.0,1.0,56.0,2.0,17.0,1.0,1.19,13.0,5.0,44.0,3.0,17.0,0.0,0.0,0.0,0.077,0.2
-0.5,1.98,1.88,1.91,3.5,3.8,2025-08-16T14:00:00.000Z,8427,8451,True,0,0,1,1.0,1.16,12.0,5.0,42.0,4.0,26.0,0.0,0.72,10.0,1.0,58.0,1.0,23.0,3.0,0.083,0.2,0.0,0.0,4.0,1.3,9.0,5.0,26.0,3.0,19.0,1.0,2.3,20.0,6.0,74.0,3.0,50.0,3.0,0.444,0.8,0.05,0.167
0.5,1.9,1.95,3.6,3.3,2.05,2025-08-16T14:00:00.000Z,8197,8411,False,1,2,0,2.0,2.54,27.0,13.0,75.0,6.0,34.0,1.0,0.62,7.0,3.0,25.0,0.0,14.0,3.0,0.074,0.154,0.143,0.333,1.0,0.84,11.0,3.0,42.0,2.0,20.0,1.0,0.94,13.0,3.0,58.0,1.0,21.0,1.0,0.091,0.333,0.077,0.333
-0.25,1.85,2,2.15,3.25,3.4,2025-08-16T14:00:00.000Z,8549,10004,False,3,0,2,1.0,0.35,6.0,3.0,54.0,0.0,12.0,0.0,0.1,3.0,1.0,46.0,0.0,7.0,3.0,0.167,0.333,0.0,0.0,2.0,2.09,15.0,3.0,42.0,2.0,31.0,1.0,1.04,15.0,3.0,58.0,1.0,16.0,3.0,0.133,0.667,0.067,0.333
-0.5,1.93,1.93,2.15,3.1,3.6,2025-08-16T14:00:00.000Z,10172,9817,False,1,2,0,1.0,0.94,13.0,3.0,58.0,1.0,21.0,1.0,0.84,11.0,3.0,42.0,2.0,20.0,1.0,0.077,0.333,0.091,0.333,0.0,0.72,10.0,1.0,58.0,1.0,23.0,1.0,1.16,12.0,5.0,42.0,4.0,26.0,0.0,0.0,0.0,0.083,0.2
0,1.68,2.15,2.75,3.2,2.63,2025-08-16T14:00:00.000Z,8657,10003,False,0,1,0,1.0,2.3,20.0,6.0,74.0,3.0,50.0,4.0,1.3,9.0,5.0,26.0,3.0,19.0,0.0,0.05,0.167,0.444,0.8,0.0,0.1,3.0,1.0,46.0,0.0,7.0,1.0,0.35,6.0,3.0,54.0,0.0,12.0,0.0,0.0,0.0,0.167,0.333
0.25,1.98,1.88,3.9,3.4,1.95,2025-08-16T14:00:00.000Z,10163,10194,True,0,3,0,3.0,1.09,12.0,7.0,68.0,4.0,15.0,1.0,0.39,3.0,2.0,32.0,0.0,13.0,3.0,0.25,0.429,0.333,0.5,1.0,0.62,7.0,3.0,25.0,0.0,14.0,2.0,2.54,27.0,13.0,75.0,6.0,34.0,0.0,0.143,0.333,0.074,0.154
-1,1.8,2.05,1.45,4.5,6.5,2025-08-23T14:00:00.000Z,8658,8653,True,1,0,2,1.0,1.19,14.5,5.0,37.0,1.5,24.0,2.0,1.56,14.0,5.5,63.0,2.5,31.5,0.0,0.069,0.2,0.143,0.364,1.5,1.565,9.5,3.5,55.0,2.5,15.5,1.0,0.845,6.0,1.5,45.0,1.0,21.5,2.0,0.158,0.429,0.167,0.667
-1.25,1.98,1.88,1.55,4.2,5.5,2025-08-23T14:00:00.000Z,8669,10172,True,7,1,2,1.0,0.72,13.0,3.0,56.0,0.5,16.5,1.5,1.45,14.0,3.5,44.0,2.5,19.5,0.5,0.077,0.333,0.107,0.429,2.5,2.335,19.0,6.5,55.0,2.5,36.5,1.5,0.93,10.0,3.5,45.0,1.0,12.0,2.0,0.132,0.385,0.15,0.429
