spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
1,1.94,1.96,5.75,4.33,1.55,2021-10-17T13:00:00.000Z,8524,8534,False,4,1,2,1.6,1.95,15.2,4.8,53.6,3.2,5.2,1.6,1.984,11.4,3.4,46.4,3.4,4.2,1.4,0.105,0.333,0.14,0.471,1.4,1.31,16.0,5.0,49.0,1.0,3.0,1.8,1.61,15.4,4.6,51.0,2.2,6.4,1.2,0.087,0.28,0.117,0.391
-0.25,1.87,2.03,2.25,3.4,3.2,2021-10-17T13:00:00.000Z,9857,8600,False,1,1,1,1.8,1.494,13.8,3.8,52.2,2.6,2.2,2.4,1.38,11.6,5.6,47.8,2.6,3.2,1.4,0.13,0.474,0.207,0.429,0.8,1.022,11.2,4.0,44.2,1.0,8.4,1.8,1.754,13.8,4.2,55.8,2.0,5.0,0.8,0.071,0.2,0.13,0.429
0.25,1.79,2.11,3.1,3.5,2.25,2021-10-17T13:00:00.000Z,10233,7943,True,2,2,1,0.8,1.278,12.2,4.8,54.0,2.0,4.6,1.4,1.864,15.8,5.0,46.0,3.2,8.6,0.6,0.066,0.167,0.089,0.28,1.8,1.422,11.8,3.6,44.6,2.2,6.4,2.0,1.466,13.0,5.0,55.4,2.0,6.0,1.0,0.153,0.5,0.154,0.4
-1.25,1.89,2.04,1.4,5,7.5,2021-10-24T10:30:00.000Z,8524,8600,True,1,1,1,0.8,1.008,11.4,3.6,43.4,1.4,11.8,2.0,1.834,14.8,5.2,56.6,2.2,9.2,0.4,0.07,0.222,0.135,0.385,2.2,2.302,17.0,5.2,53.0,3.2,12.4,1.4,1.762,12.4,4.2,47.0,3.0,9.0,2.0,0.129,0.423,0.113,0.333
0.75,1.77,2.02,4.33,4.2,1.72,2021-10-27T16:35:00.000Z,8524,9882,False,3,1,2,2.2,2.064,16.6,5.2,55.0,3.0,16.4,1.6,1.758,12.2,4.6,45.0,3.2,11.2,1.6,0.133,0.423,0.131,0.348,1.6,0.882,10.8,3.2,48.0,1.6,13.4,2.8,1.808,16.0,6.8,52.0,3.0,17.6,0.8,0.148,0.5,0.175,0.412
-0.5,2.07,1.86,1.9,3.8,3.8,2021-10-30T13:00:00.000Z,8524,8543,True,2,2,1,1.6,1.332,10.2,4.4,52.2,2.8,12.2,2.0,1.524,13.4,4.6,47.8,2.0,17.6,1.8,0.157,0.364,0.149,0.435,2.4,1.95,16.4,5.0,57.4,3.0,23.0,1.6,1.854,12.2,5.0,42.6,3.2,14.4,1.6,0.146,0.48,0.131,0.32
1.25,1.89,2.01,6,4.5,1.5,2021-11-06T19:45:00.000Z,8524,8529,False,2,1,2,2.4,1.74,15.4,4.6,58.6,2.8,30.0,1.6,1.342,10.0,4.8,41.4,2.4,16.8,1.6,0.156,0.522,0.16,0.333,1.0,0.72,8.0,3.2,40.4,1.2,9.8,1.8,1.63,15.8,3.6,59.6,3.4,22.6,0.8,0.125,0.312,0.114,0.5
-1.75,1.99,1.91,1.25,6.5,9.5,2021-11-20T14:00:00.000Z,8524,9881,True,5,2,2,1.0,1.02,11.6,3.6,52.2,1.4,19.8,1.4,1.338,13.4,4.2,47.8,1.6,26.6,1.4,0.086,0.278,0.104,0.333,2.4,1.892,16.2,5.0,60.0,2.6,34.6,1.2,0.932,8.8,3.6,40.0,1.4,15.0,2.2,0.148,0.48,0.136,0.333
-0.25,1.84,2.06,2.2,3.5,3.25,2021-11-27T17:00:00.000Z,8524,9885,False,1,0,2,2.6,1.57,15.4,5.4,59.8,2.2,34.0,1.4,0.948,8.4,3.4,40.2,1.8,13.2,2.2,0.169,0.481,0.167,0.412,1.2,1.384,13.8,3.8,50.6,1.6,26.8,1.0,0.824,8.8,2.6,49.4,1.4,18.4,1.4,0.087,0.316,0.114,0.385
-1.5,1.86,2.04,1.22,6,12,2021-11-30T17:30:00.000Z,8524,7881,True,4,0,2,1.0,1.032,8.2,4.0,39.8,1.6,11.0,1.2,2.046,23.2,8.0,60.2,1.4,42.6,1.4,0.122,0.25,0.052,0.15,2.6,1.594,15.2,5.0,54.4,2.2,32.2,1.2,0.964,9.6,3.2,45.6,1.4,16.6,2.6,0.171,0.52,0.125,0.375
0,1.87,2.03,2.45,3.5,2.8,2021-12-04T19:45:00.000Z,8524,9875,False,3,2,2,2.8,1.832,16.4,5.4,54.2,2.2,32.8,1.0,0.804,9.6,3.4,45.8,1.2,15.4,2.6,0.171,0.519,0.104,0.294,2.0,1.14,14.0,3.8,57.4,1.0,27.6,1.2,0.79,10.4,4.4,42.6,0.8,18.0,1.6,0.143,0.526,0.115,0.273
0.5,1.73,2.08,3.8,3.8,1.9,2021-12-12T14:00:00.000Z,8524,9876,False,2,1,2,3.0,1.992,17.2,6.2,51.8,2.4,30.8,1.0,0.76,11.0,3.2,48.2,0.8,18.6,3.0,0.174,0.484,0.091,0.312,1.6,1.3,15.6,4.6,56.8,1.0,26.8,1.6,1.118,12.2,3.8,43.2,1.0,22.2,1.6,0.103,0.348,0.131,0.421
-0.75,1.99,1.94,1.7,4.33,4.33,2021-12-18T14:00:00.000Z,8524,8686,True,1,4,0,1.0,1.42,12.6,3.6,46.8,2.0,17.6,0.8,0.62,8.4,2.6,53.2,0.8,19.4,1.8,0.079,0.278,0.095,0.308,3.0,1.592,15.8,5.8,48.6,2.0,28.0,1.0,0.902,13.4,3.8,51.4,0.8,22.0,3.0,0.19,0.517,0.075,0.263
1,2.05,1.85,7.5,5.25,1.36,2021-12-21T19:45:00.000Z,8524,10233,False,0,0,1,2.2,1.366,15.6,5.2,52.6,1.6,26.8,1.4,1.096,13.0,3.8,47.4,0.8,20.8,2.4,0.141,0.423,0.108,0.368,0.4,0.452,6.8,1.8,45.4,0.4,12.6,2.2,1.628,17.4,6.0,54.6,2.0,28.8,0.2,0.059,0.222,0.126,0.367
-1.75,1.96,1.94,1.18,6.5,17,2021-12-21T19:45:00.000Z,8529,9885,False,0,2,0,0.4,0.836,11.2,2.6,43.2,0.4,17.8,2.0,1.492,13.0,6.2,56.8,1.8,22.6,0.6,0.036,0.154,0.154,0.323,1.4,1.684,18.2,6.8,61.2,2.0,30.8,0.4,0.334,7.0,1.6,38.8,0.4,14.0,2.0,0.077,0.206,0.057,0.25
0.75,1.8,2.1,3.5,3.6,2.05,2022-01-09T15:30:00.000Z,8524,8600,False,6,2,2,2.0,1.496,17.6,5.6,57.8,1.8,32.6,1.4,0.954,10.2,3.4,42.2,1.0,16.4,2.0,0.114,0.357,0.137,0.412,2.0,1.372,13.8,5.4,40.4,2.4,22.6,1.6,1.126,12.0,3.8,59.6,0.8,25.2,1.2,0.145,0.37,0.133,0.421
-1.25,2.02,1.88,1.4,5,7.5,2022-01-09T15:30:00.000Z,9875,9882,True,1,0,2,1.4,1.326,12.6,4.2,47.6,2.4,20.4,1.6,1.322,12.0,3.8,52.4,2.0,22.8,1.0,0.111,0.333,0.133,0.421,0.8,1.296,19.6,4.6,57.4,0.6,31.6,1.2,0.962,15.0,3.8,42.6,0.8,17.4,0.8,0.041,0.174,0.08,0.316
0.25,1.88,2.02,2.87,3.75,2.3,2022-01-16T19:45:00.000Z,8524,8636,True,0,0,1,3.0,2.194,17.8,7.2,64.2,4.0,31.4,0.2,0.754,8.2,2.0,35.8,1.0,14.8,3.0,0.169,0.417,0.024,0.1,2.4,1.644,18.0,5.8,58.0,2.0,33.4,1.8,1.05,10.2,3.4,42.0,1.2,16.4,2.0,0.133,0.414,0.176,0.529
-0.25,1.95,1.95,3.2,3.5,2.2,2022-01-22T19:45:00.000Z,8524,8543,False,0,0,1,1.8,1.644,16.2,5.6,56.2,2.2,33.6,1.4,1.186,9.4,3.2,43.8,1.4,16.6,1.6,0.111,0.321,0.149,0.437,2.6,1.834,12.2,5.8,56.8,2.8,28.2,1.4,1.036,9.8,3.0,43.2,1.6,18.0,2.0,0.213,0.448,0.143,0.467
-1.75,1.9,2,1.25,6.5,11,2022-02-06T11:30:00.000Z,8524,8529,True,1,2,0,1.0,1.534,10.8,3.4,44.6,2.6,16.4,1.2,1.288,11.8,4.2,55.4,2.6,24.0,1.4,0.093,0.294,0.102,0.286,1.4,1.542,14.6,4.8,54.6,2.0,28.4,1.2,1.01,7.4,2.6,45.4,1.4,14.6,1.2,0.096,0.292,0.162,0.462
0.25,1.85,2.08,2.8,3.5,2.37,2022-02-13T19:45:00.000Z,8524,9885,True,1,1,1,1.8,1.152,13.8,4.4,51.8,1.8,20.2,0.8,0.97,15.6,3.8,48.2,0.8,23.4,2.2,0.13,0.409,0.051,0.211,1.4,1.458,13.2,4.2,52.4,2.2,28.4,0.8,0.87,7.2,2.4,47.6,1.6,14.8,1.2,0.106,0.333,0.111,0.333
0,1.87,2.03,2.6,3.3,2.7,2022-02-20T11:30:00.000Z,8524,8535,False,0,1,0,1.6,1.744,14.0,4.2,49.6,2.6,27.2,1.0,1.006,10.0,3.6,50.4,1.6,20.4,1.2,0.114,0.381,0.1,0.278,1.8,1.818,15.6,5.6,61.2,3.2,25.0,1.8,1.47,9.0,3.4,38.8,3.2,15.8,1.4,0.115,0.321,0.2,0.529
-1.5,2.02,1.77,1.44,5,6.5,2022-02-28T19:50:00.000Z,8524,9882,True,4,0,2,1.4,0.908,8.4,2.8,45.2,1.2,11.6,0.8,0.98,15.6,6.4,54.8,1.4,28.0,1.2,0.167,0.5,0.051,0.125,0.4,1.16,11.2,3.0,47.6,1.8,20.2,0.8,0.956,9.6,3.4,52.4,1.4,20.2,0.6,0.036,0.133,0.083,0.235
0,1.83,2.07,2.55,3.4,2.7,2022-03-05T17:00:00.000Z,8524,8686,False,0,1,0,1.2,1.26,12.6,3.6,51.6,2.2,24.4,0.8,0.66,8.6,3.0,48.4,1.2,17.2,1.0,0.095,0.333,0.093,0.267,1.8,2.198,18.0,6.4,56.2,2.8,33.4,1.2,0.716,10.4,3.8,43.8,0.8,17.2,1.8,0.1,0.281,0.115,0.316
-1.5,1.97,1.93,1.33,5.25,9,2022-03-13T17:00:00.000Z,8524,10233,True,0,0,1,0.4,1.214,12.4,3.8,44.2,1.8,25.0,0.4,1.038,15.8,3.4,55.8,0.6,25.6,1.0,0.032,0.105,0.025,0.118,1.2,1.294,12.8,4.0,56.8,2.6,27.0,1.0,0.892,9.4,3.6,43.2,1.6,17.2,0.8,0.094,0.3,0.106,0.278
0.25,1.86,2.04,3.1,3.5,2.25,2022-03-13T17:00:00.000Z,8686,8600,False,1,1,1,1.2,1.946,17.4,5.6,54.8,2.6,31.2,0.8,0.658,8.6,3.2,45.2,1.0,16.2,1.8,0.069,0.214,0.093,0.25,1.2,1.51,14.8,4.4,43.6,1.6,29.6,1.4,0.97,7.6,3.0,56.4,1.2,18.8,1.6,0.081,0.273,0.184,0.467
0.5,2,1.9,4.5,3.6,1.8,2022-03-20T19:45:00.000Z,8524,9857,False,1,0,2,1.0,1.342,13.0,3.8,56.4,2.4,25.6,0.6,0.882,10.6,3.4,43.6,1.2,17.6,1.0,0.077,0.263,0.057,0.176,0.6,0.94,9.6,2.8,47.8,1.4,14.0,1.2,1.234,12.0,3.8,52.2,1.6,20.8,1.0,0.062,0.214,0.1,0.316
-0.25,1.88,2.02,2.4,3.3,3,2022-04-03T13:00:00.000Z,8524,9875,True,1,3,0,1.4,0.996,12.8,4.8,56.4,1.2,20.6,1.0,1.066,11.2,4.8,43.6,2.0,21.4,2.0,0.109,0.292,0.089,0.208,1.0,1.118,11.8,3.8,53.6,2.2,25.2,0.4,1.026,10.0,2.8,46.4,1.6,16.2,1.4,0.085,0.263,0.04,0.143
-0.5,1.96,1.94,1.8,3.5,4.75,2022-04-03T13:00:00.000Z,8529,8600,False,1,5,0,0.6,1.066,12.8,3.0,46.6,1.6,17.2,1.6,1.886,13.6,5.4,53.4,3.0,23.4,0.8,0.047,0.2,0.118,0.296,1.2,1.29,12.6,4.2,38.4,2.0,28.4,1.2,1.194,11.4,3.8,61.6,1.4,21.2,1.2,0.095,0.286,0.105,0.316
0.25,1.97,1.93,3.3,3.75,2.1,2022-04-10T13:00:00.000Z,8524,7943,False,1,2,0,1.2,1.338,14.2,4.2,54.8,2.6,32.8,0.8,1.174,10.0,3.2,45.2,2.0,16.6,1.4,0.085,0.286,0.08,0.25,2.6,2.092,17.6,7.0,52.6,3.4,24.4,1.4,1.826,13.0,4.4,47.4,2.4,30.6,2.0,0.148,0.371,0.108,0.318
-0.75,2.06,1.84,1.75,3.8,4.5,2022-04-10T13:00:00.000Z,8535,9875,False,3,2,2,1.0,1.756,15.6,5.6,54.8,2.0,29.0,0.8,0.954,8.0,2.8,45.2,1.6,14.8,1.6,0.064,0.179,0.1,0.286,1.8,1.042,12.6,5.2,54.6,1.4,19.8,1.0,1.014,12.4,4.4,45.4,1.8,26.0,2.4,0.143,0.346,0.081,0.227
0.5,1.83,2.07,3.5,3.3,2.15,2022-04-10T13:00:00.000Z,8600,7881,False,2,1,2,2.0,1.818,15.0,6.0,40.6,3.4,32.0,1.2,0.986,10.6,4.0,59.4,1.0,19.0,1.6,0.133,0.333,0.113,0.3,0.4,1.272,11.8,3.0,43.2,1.4,21.8,2.2,1.976,12.8,6.2,56.8,3.0,23.4,0.0,0.034,0.133,0.172,0.355
-0.75,1.86,2.04,1.65,4.1,5,2022-04-18T19:00:00.000Z,8524,9876,True,1,2,0,0.8,0.914,8.0,2.6,52.0,1.8,22.8,1.2,1.28,10.6,3.6,48.0,2.4,23.6,1.0,0.1,0.308,0.113,0.333,0.6,1.238,13.4,3.2,53.6,2.2,32.2,1.2,1.364,11.6,4.4,46.4,2.4,19.2,0.8,0.045,0.187,0.103,0.273
1.5,1.73,2.08,6.5,4.33,1.5,2022-04-23T13:00:00.000Z,8524,7881,False,3,1,2,0.8,1.396,15.4,3.2,51.8,2.0,36.2,1.4,1.728,13.2,4.8,48.2,3.2,22.8,0.8,0.052,0.25,0.106,0.292,0.2,0.752,9.2,2.2,42.4,0.8,18.6,1.4,1.802,13.4,4.2,57.6,2.8,28.0,0.0,0.022,0.091,0.104,0.333
-0.75,1.79,2.11,1.66,3.6,5.5,2022-04-23T13:00:00.000Z,9881,9804,False,1,2,0,1.0,1.012,9.8,4.0,42.6,1.0,19.0,1.4,1.336,15.8,4.4,57.4,1.2,26.4,1.4,0.102,0.25,0.089,0.318,0.6,1.242,11.2,3.8,52.4,1.6,19.8,0.6,1.052,11.8,3.8,47.6,1.8,21.6,1.2,0.054,0.158,0.051,0.158
-1,1.91,1.99,1.6,4,5.75,2022-04-27T18:15:00.000Z,8524,9804,True,4,4,1,0.8,1.376,11.6,4.2,54.8,1.6,21.6,0.6,0.758,10.4,2.8,45.2,1.0,20.2,1.6,0.069,0.19,0.058,0.214,1.4,1.944,17.0,3.8,52.2,2.6,41.2,1.6,1.722,12.2,4.6,47.8,3.2,23.8,1.2,0.082,0.368,0.131,0.348
1.5,1.94,1.96,7,5,1.4,2022-04-27T18:15:00.000Z,9857,8636,True,2,1,2,2.0,1.712,14.0,5.4,51.4,2.2,25.4,0.6,1.11,13.4,3.2,48.6,1.4,21.8,2.6,0.143,0.37,0.045,0.187,1.0,1.402,11.6,3.2,52.6,1.8,18.4,0.8,1.714,19.4,4.2,47.4,2.0,33.0,1.2,0.086,0.312,0.041,0.19
-1.75,2,1.9,1.25,6.5,9.5,2022-05-02T18:45:00.000Z,8524,6480,True,1,1,1,1.2,0.77,9.2,3.0,38.6,1.6,12.0,1.0,1.112,10.0,3.8,61.4,1.4,24.0,1.8,0.13,0.4,0.1,0.263,2.0,2.168,17.4,4.2,54.4,2.6,42.04,2.4,1.874,10.8,4.8,45.6,3.2,22.96,0.8,0.115,0.476,0.222,0.5
1.25,1.96,1.94,6.5,4.75,1.45,2022-05-08T10:30:00.000Z,8524,9881,False,3,1,2,2.0,2.272,17.6,4.6,55.6,2.4,41.68,2.0,1.812,11.8,5.6,44.4,3.0,25.52,1.0,0.114,0.435,0.169,0.357,1.2,0.96,9.6,3.4,40.2,1.2,17.6,1.8,1.946,17.8,5.8,59.8,2.0,28.88,0.8,0.125,0.353,0.101,0.31
-0.5,1.86,2.04,1.75,4.2,4.2,2022-05-15T16:00:00.000Z,8524,8564,False,0,2,0,2.4,2.3,18.0,5.0,58.6,2.8,39.68,1.8,1.73,10.0,4.4,41.4,2.8,22.12,1.6,0.133,0.48,0.18,0.409,1.6,1.704,16.0,5.2,54.0,2.8,31.28,0.4,0.67,9.2,2.2,46.0,0.4,12.12,2.6,0.1,0.308,0.043,0.182
-2.25,2.01,1.89,1.22,7,11,2022-05-21T18:50:00.000Z,8524,8534,True,0,1,0,1.6,1.448,12.6,4.6,44.2,2.4,25.024,2.8,2.444,21.4,5.8,55.8,2.8,29.704,0.8,0.127,0.348,0.131,0.483,2.2,2.152,17.0,4.6,58.2,2.8,39.616,1.8,1.298,8.2,4.4,41.8,2.0,19.824,1.6,0.129,0.478,0.22,0.409
-1,1.94,1.99,1.65,4,5,2021-08-22T16:30:00.000Z,9857,6480,True,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.91,1.99,7.5,4.33,1.45,2021-08-22T16:30:00.000Z,9885,8600,False,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,1.97,1.96,2.1,3.7,3.2,2021-09-13T18:45:00.000Z,9857,9876,True,1,0,2,1.5,1.71,11.5,2.5,41.0,3.0,0.0,3.0,1.565,16.5,7.0,59.0,2.0,0.0,0.0,0.13,0.6,0.182,0.429,1.5,0.98,11.0,4.0,57.0,1.5,0.0,1.0,1.18,16.0,3.5,43.0,1.0,0.0,2.0,0.136,0.375,0.062,0.286
-1.5,1.9,2.03,1.36,5,8.5,2021-09-18T16:00:00.000Z,9857,8636,False,1,6,0,1.333,1.02,12.333,3.667,52.0,1.333,0.0,0.667,0.883,12.333,2.333,48.0,0.667,0.0,2.333,0.108,0.364,0.054,0.286,3.0,1.413,13.0,6.0,55.0,2.333,0.0,1.0,1.047,10.667,2.667,45.0,1.333,0.0,2.333,0.231,0.5,0.094,0.375
-0.5,1.83,2.07,1.95,3.5,3.75,2021-09-21T16:30:00.000Z,9857,10233,True,2,2,1,1.25,0.925,9.0,3.25,40.5,1.75,0.0,2.5,1.295,13.5,6.0,59.5,2.25,0.0,0.75,0.139,0.385,0.185,0.417,1.25,0.89,11.0,3.25,52.75,2.0,0.0,2.0,1.365,14.0,4.5,47.25,2.25,0.0,1.75,0.114,0.385,0.143,0.444
0,2.07,1.86,2.6,3.75,2.5,2021-09-26T13:00:00.000Z,9857,8534,False,2,4,0,1.4,1.178,12.2,3.8,54.2,2.2,0.0,2.0,1.392,13.4,4.8,45.8,2.4,0.0,1.6,0.115,0.368,0.149,0.417,1.0,1.224,16.2,4.4,52.4,1.2,0.0,1.6,1.302,13.0,4.0,47.6,1.6,0.0,1.2,0.062,0.227,0.123,0.4
0.25,1.8,2.14,3.1,3.4,2.3,2021-09-26T13:00:00.000Z,8535,8600,False,1,0,2,1.6,1.284,11.4,5.4,55.8,1.4,14.567,1.8,1.724,11.0,4.0,44.2,3.4,8.867,1.8,0.14,0.296,0.164,0.45,1.2,1.122,11.8,4.8,43.6,2.0,0.0,1.4,1.644,14.0,4.4,56.4,2.6,0.0,1.4,0.102,0.25,0.1,0.318
-1.25,1.75,2.05,1.4,5,7.5,2021-09-26T13:00:00.000Z,6480,7943,False,0,1,0,0.8,1.112,9.6,2.2,35.8,1.4,0.0,2.8,1.836,16.2,6.2,64.2,2.4,0.0,0.2,0.083,0.364,0.173,0.452,1.0,1.356,13.8,4.4,56.0,2.0,0.0,1.4,1.814,15.0,4.6,44.0,3.4,0.0,0.8,0.072,0.227,0.093,0.304
0.25,1.84,2.09,3.1,3.6,2.2,2021-10-03T10:30:00.000Z,9857,8543,True,3,0,2,2.4,1.638,14.0,6.2,58.0,2.2,0.0,1.6,1.686,14.0,4.2,42.0,2.8,0.0,1.6,0.171,0.387,0.114,0.381,1.2,1.426,12.6,3.4,52.2,2.6,0.0,2.4,1.432,14.4,5.4,47.8,2.2,0.0,1.0,0.095,0.353,0.167,0.444
0.25,2.02,1.91,3.35,3.6,2.1,2021-10-23T18:45:00.000Z,9857,8564,True,2,4,0,2.2,1.608,15.0,4.6,57.0,2.6,10.0,1.2,1.412,10.4,3.8,43.0,2.0,10.0,2.6,0.147,0.478,0.115,0.316,1.8,1.56,15.6,5.4,55.8,2.6,6.4,2.6,1.478,12.6,6.0,44.2,3.0,6.6,1.0,0.115,0.333,0.206,0.433
-1.75,1.97,1.96,1.3,5.5,9.5,2021-10-28T18:45:00.000Z,9857,9875,False,0,3,0,2.0,1.644,16.0,5.8,52.2,2.0,8.2,2.2,1.116,11.8,5.2,47.8,1.6,11.4,1.0,0.125,0.345,0.186,0.423,1.8,1.424,13.4,5.6,55.8,2.4,12.4,0.2,0.728,10.6,2.6,44.2,1.0,10.8,2.6,0.134,0.321,0.019,0.077
-0.75,1.92,2.01,1.8,3.6,4.5,2021-11-01T19:45:00.000Z,9857,8529,True,2,0,2,1.0,0.624,7.4,3.0,38.2,1.2,7.6,1.8,1.746,17.6,4.4,61.8,3.2,19.6,0.8,0.135,0.333,0.102,0.409,1.6,1.23,14.2,4.8,47.2,1.4,9.6,2.4,1.356,13.2,5.2,52.8,1.6,18.6,0.8,0.113,0.333,0.182,0.462
