spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0,2.05,1.85,2.75,3.3,2.6,2023-08-05T14:00:00.000Z,8655,8659,True,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.05,1.85,2.75,3.3,2.6,2023-08-05T14:00:00.000Z,8655,8659,True,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,1.82,2.08,2.05,3.5,3.6,2023-08-05T14:00:00.000Z,8427,8411,True,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,2.02,1.88,2.2,3.4,3.25,2023-08-05T14:00:00.000Z,9796,8401,False,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,2.06,1.84,1.75,3.5,5,2023-08-05T14:00:00.000Z,8667,9850,False,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,1.8,2.1,1.91,3.3,4.33,2023-08-05T14:00:00.000Z,8549,10004,True,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,2.07,1.83,1.85,3.6,4.2,2023-08-05T14:00:00.000Z,10172,9817,False,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,1.89,2.01,1.62,3.8,5.75,2023-08-05T14:00:00.000Z,8119,10194,False,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,1.9,2,3.3,3.5,2.15,2023-08-12T14:00:00.000Z,8658,8463,True,1,0,2,2.0,1.77,25.0,6.0,72.0,3.0,57.0,2.0,1.34,7.0,2.0,28.0,1.0,11.0,1.0,0.08,0.333,0.286,1.0,1.0,0.77,11.0,5.0,41.0,0.0,26.0,1.0,1.37,11.0,6.0,59.0,2.0,16.0,1.0,0.091,0.2,0.091,0.167
0.25,2,1.9,2.9,3.4,2.4,2023-08-12T14:00:00.000Z,8655,8119,False,2,2,1,2.0,1.57,12.0,3.0,59.0,4.0,37.0,1.0,0.82,14.0,4.0,41.0,1.0,25.0,3.0,0.167,0.667,0.071,0.25,1.0,0.86,6.0,3.0,29.0,1.0,9.0,4.0,2.42,15.0,6.0,71.0,5.0,33.0,0.0,0.167,0.333,0.267,0.667
