spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-0.75,1.96,1.97,1.61,4.2,5.25,2020-09-19T13:30:00.000Z,9912,9810,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,1.96,1.97,1.61,4.2,5.25,2020-09-19T13:30:00.000Z,9912,9810,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,2.02,1.91,2.3,3.3,3.2,2020-09-19T13:30:00.000Z,8406,8149,False,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.87,2.06,2.6,3.5,2.62,2020-09-19T13:30:00.000Z,8177,8697,False,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,1.92,2.01,2.25,3.5,3.1,2020-09-19T13:30:00.000Z,8358,10269,False,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.72,2.07,2.62,3.5,2.6,2020-09-26T13:30:00.000Z,8722,9912,False,0,1,0,2.0,2.72,13.0,6.0,49.0,4.0,0.0,3.0,2.59,13.0,7.0,51.0,4.0,0.0,0.0,0.154,0.333,0.231,0.429,1.0,0.81,12.0,4.0,38.0,1.0,0.0,1.0,2.31,18.0,6.0,62.0,3.0,0.0,1.0,0.083,0.25,0.056,0.167
0.25,1.99,1.94,3,3.5,2.3,2020-09-26T13:30:00.000Z,8178,178475,True,1,1,1,3.0,2.85,23.0,10.0,72.0,3.0,0.0,1.0,1.25,9.0,1.0,28.0,2.0,0.0,3.0,0.13,0.3,0.111,1.0,0.0,0.5,7.0,3.0,59.0,0.0,0.0,0.0,0.91,9.0,1.0,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1.25,1.75,2.05,7,4.75,1.44,2020-09-26T13:30:00.000Z,9789,8406,False,0,2,0,3.0,1.84,10.0,4.0,48.0,2.0,18.0,0.0,0.65,8.0,2.0,52.0,1.0,18.0,3.0,0.3,0.75,0.0,0.0,3.0,1.46,9.0,5.0,41.0,3.0,0.0,1.0,1.16,15.0,3.0,59.0,2.0,0.0,3.0,0.333,0.6,0.067,0.333
-1.25,2.03,1.9,1.44,4.5,7.5,2020-09-26T13:30:00.000Z,9788,8149,True,1,1,1,1.0,1.16,15.0,3.0,59.0,2.0,0.0,3.0,1.46,9.0,5.0,41.0,3.0,0.0,0.0,0.067,0.333,0.333,0.6,0.0,0.65,8.0,2.0,52.0,1.0,18.0,3.0,1.84,10.0,4.0,48.0,2.0,18.0,0.0,0.0,0.0,0.3,0.75
0,1.85,2.08,2.37,3.5,2.9,2020-09-26T13:30:00.000Z,9905,10269,True,1,4,0,2.0,2.63,26.0,7.0,64.0,4.0,0.0,3.0,1.86,7.0,6.0,36.0,4.0,0.0,0.0,0.077,0.286,0.429,0.5,1.0,1.25,9.0,1.0,28.0,2.0,0.0,3.0,2.85,23.0,10.0,72.0,3.0,0.0,0.0,0.111,1.0,0.13,0.3
