spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1,-1,-1,-1,-1,-1,2022-08-06T14:00:00.000Z,8463,8602,True,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,-1,-1,-1,-1,-1,2022-08-06T14:00:00.000Z,8463,8602,True,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,1.97,1.96,1.66,3.8,5.25,2022-08-06T14:00:00.000Z,10261,10203,True,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,2.07,1.86,1.33,5.5,8.5,2022-08-06T14:00:00.000Z,8466,8586,False,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.75,1.95,1.95,1.06,13,29,2022-08-13T14:00:00.000Z,8678,8456,False,0,4,0,2.0,0.59,7.0,3.0,34.0,1.0,0.0,0.0,0.66,15.0,2.0,66.0,0.0,0.0,3.0,0.286,0.667,0.0,0.0,2.0,2.23,14.0,2.0,75.0,4.0,0.0,0.0,0.49,6.0,1.0,25.0,0.0,0.0,3.0,0.143,1.0,0.0,0.0
-1,1.98,1.92,1.53,4.33,5.75,2022-08-13T14:00:00.000Z,9825,8197,True,4,2,2,2.0,0.62,14.0,5.0,55.0,0.0,0.0,2.0,0.76,8.0,3.0,45.0,2.0,0.0,1.0,0.143,0.4,0.25,0.667,2.0,1.0,10.0,2.0,44.0,2.0,0.0,0.0,1.21,10.0,2.0,56.0,2.0,0.0,3.0,0.2,1.0,0.0,0.0
-0.25,2.11,1.79,2.45,3.2,3,2022-08-13T14:00:00.000Z,10204,10261,True,0,0,1,2.0,1.74,23.0,10.0,61.0,2.0,0.0,0.0,0.28,5.0,0.0,39.0,0.0,0.0,3.0,0.087,0.2,0.0,0.0,2.0,1.5,15.0,4.0,37.0,2.0,0.0,1.0,1.38,17.0,5.0,63.0,2.0,0.0,3.0,0.133,0.5,0.059,0.2
-0.25,1.9,2,2.3,3.3,3.2,2022-08-13T14:00:00.000Z,9879,8602,False,0,0,1,2.0,1.25,9.0,3.0,33.0,1.0,0.0,2.0,1.23,11.0,4.0,67.0,4.0,0.0,1.0,0.222,0.667,0.182,0.5,1.0,1.76,15.0,6.0,60.0,1.0,28.0,2.0,1.05,12.0,4.0,40.0,2.0,28.0,0.0,0.067,0.167,0.167,0.5
-1,-1,-1,-1,-1,-1,2022-08-13T14:00:00.000Z,8463,8466,False,2,2,1,2.0,1.05,12.0,4.0,40.0,2.0,28.0,1.0,1.76,15.0,6.0,60.0,1.0,28.0,3.0,0.167,0.5,0.067,0.167,1.0,0.48,10.0,2.0,42.0,0.0,0.0,4.0,1.57,18.0,8.0,58.0,1.0,0.0,0.0,0.1,0.5,0.222,0.5
1.25,1.9,2,8,4.75,1.4,2022-08-20T16:30:00.000Z,8678,9825,True,0,3,0,3.0,1.98,14.5,4.5,47.0,3.5,0.0,1.0,0.835,8.0,2.0,53.0,1.5,0.0,3.0,0.207,0.667,0.125,0.5,1.0,0.36,5.0,2.0,33.5,0.5,2.5,2.0,1.205,17.0,4.5,66.5,1.0,17.0,1.5,0.2,0.5,0.118,0.444
-2.25,1.91,1.99,1.1,10,26,2022-08-27T14:00:00.000Z,8678,8650,False,0,9,0,0.667,0.333,5.333,1.667,36.333,0.333,1.667,2.333,1.243,16.0,5.0,63.667,1.667,11.333,1.0,0.125,0.4,0.146,0.467,1.333,1.55,17.333,4.333,70.0,2.667,0.0,1.667,1.36,9.667,3.667,30.0,3.0,0.0,0.667,0.077,0.308,0.172,0.455
-0.5,2.06,1.84,2,3.5,3.75,2022-08-27T14:00:00.000Z,9937,8668,True,1,1,1,0.667,1.253,14.0,5.333,42.333,1.0,0.0,1.333,1.647,13.667,5.0,57.667,2.0,0.0,0.333,0.048,0.125,0.098,0.267,2.667,1.39,11.333,5.0,44.667,2.333,0.0,1.667,1.36,15.667,6.0,55.333,2.0,0.0,1.333,0.235,0.533,0.106,0.278
-1,-1,-1,-1,-1,-1,2022-08-27T14:00:00.000Z,10204,8463,True,1,0,2,2.333,1.733,12.333,5.0,45.333,2.667,21.0,1.0,1.287,14.333,4.333,54.667,1.0,25.0,2.333,0.189,0.467,0.07,0.231,1.333,1.57,13.0,4.333,47.0,2.667,0.0,0.333,0.83,11.333,3.0,53.0,0.667,0.0,2.333,0.103,0.308,0.029,0.111
-1.25,1.86,2.04,1.4,5,7,2022-08-27T14:00:00.000Z,8455,8197,True,2,1,2,1.667,0.457,8.667,2.667,55.667,0.333,0.0,2.667,1.547,12.0,4.333,44.333,3.333,0.0,0.333,0.192,0.625,0.222,0.616,1.0,1.367,15.0,4.0,62.667,1.333,10.333,1.667,1.3,10.0,5.0,37.333,2.333,5.0,1.333,0.067,0.25,0.167,0.333
-2,1.97,1.93,1.18,7.5,13,2022-08-27T14:00:00.000Z,9826,8456,False,2,4,0,1.333,1.647,11.333,4.667,44.667,3.667,0.0,1.333,1.323,15.667,3.667,55.333,2.0,0.0,1.333,0.118,0.286,0.085,0.364,3.0,2.03,18.0,6.333,70.333,4.333,11.333,1.0,0.81,7.0,2.667,29.667,1.333,1.667,2.333,0.167,0.474,0.143,0.375
0.25,1.9,2,3.5,3.3,2.15,2022-08-31T18:30:00.000Z,8678,8602,True,0,0,1,0.5,1.018,13.0,3.5,51.5,1.25,23.875,1.0,1.495,13.25,4.25,48.5,1.75,22.75,0.5,0.038,0.143,0.075,0.235,0.5,0.333,5.25,1.75,35.0,0.25,1.875,4.0,1.762,16.75,6.75,65.0,2.75,12.75,0.75,0.095,0.286,0.239,0.593
-1,1.9,2,1.45,4.5,6,2022-08-31T18:30:00.000Z,9825,10252,True,2,1,2,0.75,1.09,12.25,3.5,57.75,1.0,0.0,1.75,1.355,11.5,4.5,42.25,1.75,0.0,0.75,0.061,0.214,0.152,0.389,2.75,2.002,16.25,5.75,56.0,3.0,13.0,0.75,0.695,8.25,2.0,44.0,1.0,3.5,3.0,0.169,0.478,0.091,0.375
-2.75,1.92,1.98,1.06,13,29,2022-08-31T18:30:00.000Z,8456,10203,True,6,0,2,0.5,0.895,12.25,3.0,47.25,1.0,0.0,1.25,1.978,19.75,7.5,52.75,2.0,0.0,1.0,0.041,0.167,0.063,0.167,3.25,2.127,18.0,6.0,71.25,4.25,12.75,1.25,0.637,5.75,2.5,28.75,1.25,1.875,2.5,0.181,0.542,0.217,0.5
-0.25,1.87,2.03,1.95,3.5,3.8,2022-09-03T14:00:00.000Z,8678,10203,False,3,2,2,0.4,0.35,5.2,1.8,34.8,0.2,1.833,3.2,1.712,16.8,6.2,65.2,2.6,12.467,0.8,0.077,0.222,0.19,0.516,0.4,0.848,11.4,2.6,42.8,1.2,0.0,2.2,2.246,19.2,7.8,57.2,3.0,0.0,0.8,0.035,0.154,0.115,0.282
-1,-1,-1,-1,-1,-1,2022-09-03T14:00:00.000Z,9937,8463,True,5,2,2,1.6,1.61,12.2,4.4,52.4,2.2,23.4,1.0,1.376,12.6,3.8,47.6,1.6,21.4,1.6,0.131,0.364,0.079,0.263,2.0,1.55,12.6,4.6,48.6,3.0,0.0,1.4,1.226,14.8,5.8,51.4,1.8,0.0,1.2,0.159,0.435,0.095,0.241
-0.75,1.88,2.02,1.55,4.5,5.5,2022-09-03T14:00:00.000Z,8455,8654,True,2,1,2,0.4,1.088,11.8,3.0,42.4,0.8,0.0,1.2,1.284,11.8,3.2,57.6,2.0,0.0,0.8,0.034,0.133,0.102,0.375,1.2,1.39,12.4,4.0,60.2,1.8,8.267,1.6,1.504,11.2,5.4,39.8,2.8,4.0,1.4,0.097,0.3,0.143,0.296
-0.5,2.1,1.8,2,3.5,3.75,2022-09-03T14:00:00.000Z,9826,10261,False,0,0,1,1.4,1.208,9.8,4.0,41.8,2.4,0.0,1.8,1.564,14.8,3.8,58.2,3.0,0.0,1.0,0.143,0.35,0.122,0.474,1.4,1.252,13.0,5.0,46.0,1.8,0.0,1.2,1.22,14.4,5.4,54.0,2.6,0.0,1.2,0.108,0.28,0.083,0.222
-1,1.84,2.06,1.5,4.5,6.5,2022-09-03T14:00:00.000Z,9879,8586,False,1,2,0,1.6,1.358,11.4,4.2,36.8,2.2,6.533,1.4,1.614,12.0,4.4,63.2,2.8,14.933,1.6,0.14,0.381,0.117,0.318,2.0,1.456,13.8,5.4,50.2,1.6,0.0,0.8,0.992,15.4,2.6,49.8,0.8,0.0,2.2,0.145,0.37,0.052,0.308
-0.25,1.89,2.01,2.2,3.4,3.25,2022-09-03T14:00:00.000Z,8466,8602,False,0,1,0,1.4,1.034,11.8,4.2,40.6,1.8,5.867,1.8,1.258,11.6,4.8,59.4,1.8,7.333,1.4,0.119,0.333,0.155,0.375,0.4,1.116,13.8,3.6,54.4,1.4,23.967,0.8,1.28,11.6,3.8,45.6,1.4,22.867,0.6,0.029,0.111,0.069,0.211
