index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
0,05/08/2022,Crystal Palace,Arsenal,0,2,4.2,3.6,1.85,0.5,2.09,1.84
1,06/08/2022,Fulham,Liverpool,2,2,11,6,1.25,1.75,1.9,2.03
2,06/08/2022,Bournemouth,Aston Villa,2,0,3.75,3.5,2,0.5,1.93,2
3,06/08/2022,Leeds,Wolves,2,1,2.25,3.4,3.2,-0.25,2.08,1.85
4,06/08/2022,Newcastle,Nott'm Forest,2,0,1.66,3.8,5.25,-1,1.97,1.96
5,06/08/2022,Tottenham,Southampton,4,1,1.33,5.5,8.5,-1.5,2.07,1.86
6,06/08/2022,Everton,Chelsea,0,1,5.5,4,1.61,1,1.93,2
7,07/08/2022,Leicester,Brentford,2,2,2,3.75,3.5,-0.5,1.94,1.99
8,07/08/2022,Man United,Brighton,1,2,1.6,4.2,5.25,-0.75,2.06,1.87
9,07/08/2022,West Ham,Man City,0,2,8,5,1.36,1.5,1.85,2.08
10,13/08/2022,Aston Villa,Everton,2,1,1.8,3.5,4.75,-0.75,2.05,1.85
11,13/08/2022,Arsenal,Leicester,4,2,1.53,4.33,5.75,-1,1.98,1.92
12,13/08/2022,Brighton,Newcastle,0,0,2.45,3.2,3,-0.25,2.11,1.79
13,13/08/2022,Man City,Bournemouth,4,0,1.06,13,29,-2.75,1.95,1.95
14,13/08/2022,Southampton,Leeds,2,2,2.25,3.5,3.1,-0.25,2.09,1.81
15,13/08/2022,Wolves,Fulham,0,0,2.3,3.3,3.2,-0.25,1.9,2
16,13/08/2022,Brentford,Man United,4,0,3.75,3.5,2,0.5,2.08,1.73
17,14/08/2022,Nott'm Forest,West Ham,1,0,4.2,3.6,1.85,0.5,1.9,2
18,14/08/2022,Chelsea,Tottenham,2,2,2.25,3.4,3.2,-0.25,1.86,2.04
19,15/08/2022,Liverpool,Crystal Palace,1,1,1.18,6.75,16,-1.75,2.06,1.84
20,20/08/2022,Tottenham,Wolves,1,0,1.4,4.75,7.5,-1.25,2.03,1.87
21,20/08/2022,Crystal Palace,Aston Villa,3,1,2.5,3.25,2.9,-0.25,2.08,1.73
22,20/08/2022,Everton,Nott'm Forest,1,1,1.9,3.6,4,-0.5,1.86,2.04
23,20/08/2022,Fulham,Brentford,3,2,2.45,3.4,2.9,0,1.9,2
24,20/08/2022,Leicester,Southampton,1,2,1.83,4,4,-0.75,1.95,1.95
25,20/08/2022,Bournemouth,Arsenal,0,3,8,4.75,1.4,1.25,1.9,2
26,21/08/2022,Leeds,Chelsea,3,0,5.75,4.5,1.53,1,2.06,1.84
27,21/08/2022,West Ham,Brighton,0,2,2.3,3.4,3.1,0,1.83,2.07
28,21/08/2022,Newcastle,Man City,3,3,7.5,5,1.36,1.25,1.86,2.04
29,22/08/2022,Man United,Liverpool,2,1,5.25,4.33,1.6,0.75,2.03,1.87
30,27/08/2022,Southampton,Man United,0,1,4.2,4,1.8,0.5,1.9,2
31,27/08/2022,Brentford,Everton,1,1,2,3.5,3.75,-0.5,2.06,1.84
32,27/08/2022,Brighton,Leeds,1,0,1.9,3.8,3.8,-0.75,1.93,1.97
33,27/08/2022,Chelsea,Leicester,2,1,1.4,5,7,-1.25,1.86,2.04
34,27/08/2022,Liverpool,Bournemouth,9,0,1.1,10,26,-2.25,1.91,1.99
35,27/08/2022,Man City,Crystal Palace,4,2,1.18,7.5,13,-2,1.97,1.93
