index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
71,12/09/2021,Nott'm Forest,Cardiff,1,2,3.1,3.1,2.5,0,1.82,2.08
72,14/09/2021,Blackburn,Hull,2,0,1.75,3.6,5,-0.5,1.95,1.95
73,14/09/2021,Blackpool,Huddersfield,0,3,2.6,3.2,2.87,0,1.87,2.03
74,14/09/2021,Bournemouth,QPR,2,1,1.9,3.6,4,-0.5,1.77,2.02
75,14/09/2021,Sheffield United,Preston,2,2,1.85,3.3,4.75,-0.5,1.86,2.04
76,14/09/2021,Reading,Peterboro,3,1,2.3,3.4,3.1,-0.25,1.81,2.09
77,14/09/2021,West Brom,Derby,0,0,1.53,3.9,6.5,-1,1.81,2.09
78,15/09/2021,Birmingham,Fulham,1,4,3.8,3.3,2.05,0.25,2.06,1.84
79,15/09/2021,Bristol City,Luton,1,1,2.45,3.2,3,-0.25,2,1.9
80,15/09/2021,Coventry,Cardiff,1,0,2.2,3.3,3.4,-0.25,1.92,1.98
81,15/09/2021,Nott'm Forest,Middlesbrough,0,2,2.9,3.1,2.55,0,1.88,2.02
82,15/09/2021,Stoke,Barnsley,1,1,1.75,3.5,5,-0.75,1.86,2.04
83,15/09/2021,Swansea,Millwall,0,0,2.6,3.1,2.9,-0.25,2.08,1.73
84,18/09/2021,Hull,Sheffield United,1,3,3.25,3.3,2.3,0.25,2.05,1.75
85,18/09/2021,Barnsley,Blackburn,0,0,3,3,2.62,0.25,1.82,2.11
86,18/09/2021,Cardiff,Bournemouth,0,1,2.9,3.2,2.55,0.25,1.84,2.09
87,18/09/2021,Derby,Stoke,2,1,3.1,3.1,2.45,0.25,2.04,1.89
88,18/09/2021,Fulham,Reading,1,2,1.33,5,9.5,-1.5,2.04,1.89
89,18/09/2021,Huddersfield,Nott'm Forest,0,2,2.05,3.3,3.8,-0.5,2.05,1.88
90,18/09/2021,Luton,Swansea,3,3,2.05,3.25,3.8,-0.25,1.91,2.02
91,18/09/2021,Middlesbrough,Blackpool,1,2,1.83,3.4,4.75,-0.5,1.86,2.07
92,18/09/2021,Millwall,Coventry,1,1,2.55,3.1,3,0,1.8,2.14
93,18/09/2021,Peterboro,Birmingham,3,0,3.4,3.3,2.2,0.25,2.06,1.87
94,18/09/2021,Preston,West Brom,1,1,3.8,3.6,1.95,0.5,1.84,2.09
95,18/09/2021,QPR,Bristol City,1,2,1.83,3.6,4.33,-0.5,1.68,2.15
96,24/09/2021,Coventry,Peterboro,3,0,1.61,4,5.5,-0.75,1.75,2.05
97,24/09/2021,West Brom,QPR,2,1,1.7,4,4.75,-0.75,1.86,2.04
98,25/09/2021,Reading,Middlesbrough,1,0,3,3.2,2.45,0.25,1.96,1.94
99,25/09/2021,Birmingham,Preston,0,0,2.05,3.2,4,-0.25,2.13,1.78
100,25/09/2021,Blackburn,Cardiff,5,1,2.25,3.4,3.2,-0.25,2.07,1.83
101,25/09/2021,Blackpool,Barnsley,1,0,2.4,3.3,3,-0.25,2.08,1.82
102,25/09/2021,Bournemouth,Luton,2,1,1.57,4.33,5.5,-1,2.04,1.86
103,25/09/2021,Bristol City,Fulham,1,1,5,3.6,1.75,0.75,2.05,1.75
104,25/09/2021,Nott'm Forest,Millwall,1,1,2.5,3.1,3.1,-0.25,2.11,1.79
105,25/09/2021,Sheffield United,Derby,1,0,1.61,3.75,6,-1,2.02,1.77
106,25/09/2021,Stoke,Hull,2,0,1.57,3.8,6.5,-0.75,2.07,1.83
107,25/09/2021,Swansea,Huddersfield,1,0,2.5,3.2,3,-0.25,1.89,2.01
108,28/09/2021,Cardiff,West Brom,0,4,4.33,3.5,1.85,0.5,1.95,1.95
109,28/09/2021,Huddersfield,Blackburn,3,2,2.55,3.3,2.8,0,1.81,2.09
110,28/09/2021,Hull,Blackpool,1,1,2.25,3.2,3.4,-0.25,2.03,1.87
111,28/09/2021,Middlesbrough,Sheffield United,2,0,3,3.1,2.55,0.25,1.83,2.07
112,28/09/2021,Preston,Stoke,1,1,2.7,3.1,2.8,0,1.86,2.04
113,28/09/2021,QPR,Birmingham,2,0,1.95,3.6,3.8,-0.25,1.88,2.02
114,29/09/2021,Barnsley,Nott'm Forest,1,3,2.4,3,3.25,-0.25,2.1,1.8
115,29/09/2021,Derby,Reading,1,0,2.25,3.2,3.4,-0.25,1.84,2.06
116,29/09/2021,Fulham,Swansea,3,1,1.36,4.75,8.5,-1.25,1.95,1.95
117,29/09/2021,Luton,Coventry,5,0,2.7,3.2,2.7,0,2.03,1.87
118,29/09/2021,Millwall,Bristol City,1,0,2.05,3.2,4,-0.5,1.92,1.98
119,29/09/2021,Peterboro,Bournemouth,0,0,5.25,3.75,1.66,0.75,2.02,1.88
120,01/10/2021,Stoke,West Brom,1,0,3.5,3.2,2.2,0.25,1.9,2
121,02/10/2021,Coventry,Fulham,4,1,3.75,3.5,2,0.5,1.92,1.98
122,02/10/2021,Barnsley,Millwall,0,1,3,3.1,2.5,0,2.05,1.85
123,02/10/2021,Birmingham,Nott'm Forest,0,3,2.15,3.2,3.6,-0.25,1.94,1.96
124,02/10/2021,Blackpool,Blackburn,2,1,3,3.3,2.45,-0.25,2.11,1.79
125,02/10/2021,Bournemouth,Sheffield United,2,1,1.95,3.5,3.9,-0.25,1.87,2.03
126,02/10/2021,Cardiff,Reading,0,1,2,3.4,3.8,-0.5,2.04,1.86
127,02/10/2021,Derby,Swansea,0,0,2.45,3.1,3.1,0,1.81,2.09
128,02/10/2021,Hull,Middlesbrough,2,0,3,3.2,2.45,0.25,1.8,2.1
129,02/10/2021,Luton,Huddersfield,0,0,2.1,3.3,3.75,-0.5,1.92,1.98
130,02/10/2021,Peterboro,Bristol City,2,3,2.5,3.3,2.87,-0.25,2.09,1.81
131,02/10/2021,QPR,Preston,3,2,2.05,3.6,3.5,-0.5,1.95,1.95
132,15/10/2021,West Brom,Birmingham,1,0,1.61,4,5.5,-1,2.06,1.84
133,16/10/2021,Fulham,QPR,4,1,1.6,4.2,5.25,-0.75,1.83,2.07
134,16/10/2021,Blackburn,Coventry,2,2,2.8,3.25,2.6,0,1.81,2.09
135,16/10/2021,Bristol City,Bournemouth,0,2,4.5,3.4,1.85,0.5,2.03,1.87
136,16/10/2021,Huddersfield,Hull,2,0,2,3.3,4,-0.5,2.07,1.83
137,16/10/2021,Middlesbrough,Peterboro,2,0,1.8,3.5,4.75,-0.75,1.98,1.92
138,16/10/2021,Millwall,Luton,0,2,2.37,3.2,3.25,0,1.78,2.13
139,16/10/2021,Nott'm Forest,Blackpool,2,1,2,3.3,4,-0.5,1.92,1.98
140,16/10/2021,Preston,Derby,0,0,2,3.2,4.2,-0.5,1.96,1.94
141,16/10/2021,Reading,Barnsley,1,0,2.15,3.25,3.6,-0.25,2.02,1.88
142,16/10/2021,Sheffield United,Stoke,2,1,2.2,3.2,3.5,-0.25,1.85,2.05
143,17/10/2021,Swansea,Cardiff,3,0,2.4,3.2,3.1,-0.25,2.05,1.85
144,19/10/2021,Bristol City,Nott'm Forest,1,2,2.75,3.25,2.62,0,2.1,1.8
145,19/10/2021,Derby,Luton,2,2,3.3,3.2,2.3,0,2.07,1.83
146,19/10/2021,QPR,Blackburn,1,0,2.15,3.5,3.3,-0.25,1.87,2.03
147,19/10/2021,Sheffield United,Millwall,1,2,1.8,3.5,4.75,-0.5,1.87,2.03
148,19/10/2021,Stoke,Bournemouth,0,1,2.7,3.2,2.8,0,1.91,1.99
149,20/10/2021,Fulham,Cardiff,2,0,1.5,4.2,6.5,-1.25,1.92,1.98
150,20/10/2021,Huddersfield,Birmingham,0,0,2.4,3.2,3.1,-0.25,2.04,1.86
151,20/10/2021,Hull,Peterboro,1,2,2.1,3.4,3.6,-0.5,2.03,1.87
152,20/10/2021,Middlesbrough,Barnsley,2,0,1.85,3.4,4.5,-0.5,1.84,2.06
153,20/10/2021,Preston,Coventry,2,1,2.75,3.2,2.7,-0.25,2.1,1.7
154,20/10/2021,Swansea,West Brom,2,1,4,3.3,2,0.25,1.94,1.96
155,20/10/2021,Reading,Blackpool,2,3,2.2,3.3,3.4,-0.5,2.03,1.87
156,23/10/2021,Cardiff,Middlesbrough,0,2,2.7,3.2,2.7,0,1.83,2.07
157,23/10/2021,Birmingham,Swansea,2,1,2.45,3.1,3.1,0,1.83,2.07
158,23/10/2021,Blackburn,Reading,2,0,1.85,3.6,4.33,-0.75,1.95,1.95
159,23/10/2021,Blackpool,Preston,2,0,2.9,3.2,2.5,0,2.16,1.76
160,23/10/2021,Bournemouth,Huddersfield,3,0,1.6,4,5.5,-1,2.06,1.84
161,23/10/2021,Coventry,Derby,1,1,1.85,3.4,4.33,-0.75,2.03,1.87
162,23/10/2021,Luton,Hull,1,0,1.8,3.6,4.5,-0.5,1.95,1.95
163,23/10/2021,Millwall,Stoke,2,1,2.5,3.1,3,0,1.93,1.97
164,23/10/2021,Peterboro,QPR,2,1,3.6,3.6,1.95,0.5,1.98,1.92
165,23/10/2021,West Brom,Bristol City,3,0,1.45,4.33,7.5,-1.25,2.08,1.82
166,24/10/2021,Barnsley,Sheffield United,2,3,3.8,3.4,2.05,0.5,1.99,1.91
167,24/10/2021,Nott'm Forest,Fulham,0,4,4,3.5,1.95,0.5,1.95,1.95
168,29/10/2021,QPR,Nott'm Forest,1,1,2.15,3.5,3.3,-0.25,1.87,2.03
169,30/10/2021,Fulham,West Brom,3,0,2,3.5,3.8,-0.5,2.06,1.84
170,30/10/2021,Bristol City,Barnsley,2,1,2.3,3.3,3.2,-0.25,2.09,1.81
171,30/10/2021,Derby,Blackburn,1,2,2.8,3.25,2.55,0,1.91,1.99
172,30/10/2021,Huddersfield,Millwall,1,0,2.5,3.2,2.9,0,1.85,2.05
173,30/10/2021,Hull,Coventry,0,1,2.9,3.4,2.4,0.25,1.85,2.05
174,30/10/2021,Middlesbrough,Birmingham,0,2,2.1,3.3,3.6,-0.5,2.03,1.87
175,30/10/2021,Preston,Luton,2,0,2.45,3.2,3,0,1.77,2.14
176,30/10/2021,Sheffield United,Blackpool,0,1,1.57,4,6,-1,1.88,2.02
177,30/10/2021,Stoke,Cardiff,3,3,1.95,3.4,4,-0.75,2.02,1.88
178,30/10/2021,Swansea,Peterboro,3,0,1.6,3.8,5.75,-1,2.06,1.84
179,30/10/2021,Reading,Bournemouth,0,2,5,3.6,1.72,0.75,2.02,1.88
180,02/11/2021,Birmingham,Bristol City,3,0,1.83,3.6,4.2,-0.5,1.97,1.93
181,02/11/2021,Coventry,Swansea,1,2,2.15,3.4,3.4,-0.25,1.98,1.92
182,02/11/2021,Luton,Middlesbrough,3,1,2.25,3.3,3.25,-0.25,1.96,1.94
183,02/11/2021,Millwall,Reading,1,0,1.9,3.4,4.2,-0.5,1.82,2.08
184,02/11/2021,Nott'm Forest,Sheffield United,1,1,2.9,3.4,2.4,0.25,1.89,2.01
185,02/11/2021,Peterboro,Huddersfield,1,1,3.4,3.4,2.15,0.25,1.92,1.98
186,03/11/2021,Barnsley,Derby,2,1,2.2,3.2,3.5,-0.25,2.05,1.85
187,03/11/2021,Blackburn,Fulham,0,7,4,3.5,1.9,0.5,2.06,1.84
188,03/11/2021,Blackpool,Stoke,0,1,3.2,3.4,2.25,0.25,1.95,1.95
189,03/11/2021,Bournemouth,Preston,1,2,1.55,4,6.5,-0.75,2.03,1.87
190,03/11/2021,Cardiff,QPR,0,1,2.7,3.4,2.6,0,1.86,2.04
191,03/11/2021,West Brom,Hull,1,0,1.4,4.5,9,-1,2.08,1.82
192,06/11/2021,Barnsley,Hull,0,2,2.25,3.2,3.4,-0.25,2.09,1.81
193,06/11/2021,Blackburn,Sheffield United,3,1,2.9,3.4,2.4,0.5,1.9,2
194,06/11/2021,Bournemouth,Swansea,4,0,1.72,3.6,5,-0.75,2.02,1.77
195,06/11/2021,Cardiff,Huddersfield,2,1,2.3,3.4,3.1,-0.25,1.93,1.97
196,06/11/2021,Coventry,Bristol City,3,2,1.65,3.75,5.5,-1,1.86,2.04
197,06/11/2021,Luton,Stoke,0,1,2.4,3.2,3.1,-0.25,2.09,1.81
198,06/11/2021,Millwall,Derby,1,1,1.83,3.4,4.75,-0.5,2.04,1.86
199,06/11/2021,Nott'm Forest,Preston,3,0,2.15,3.3,3.5,-0.25,2.02,1.88
200,06/11/2021,Peterboro,Fulham,0,1,6,4.33,1.53,1.25,1.99,1.91
201,06/11/2021,West Brom,Middlesbrough,1,1,1.8,3.5,4.75,-0.75,1.87,2.03
202,06/11/2021,Birmingham,Reading,1,2,1.8,3.4,4.75,-0.5,1.96,1.94
203,06/11/2021,Blackpool,QPR,1,1,3,3.3,2.37,0,2.1,1.8
204,19/11/2021,QPR,Luton,2,0,2.3,3.4,3.1,-0.25,1.98,1.88
205,20/11/2021,Sheffield United,Coventry,0,0,2,3.5,3.8,-0.5,1.9,1.95
206,20/11/2021,Bristol City,Blackburn,1,1,3.1,3.4,2.3,0.25,1.85,2
207,20/11/2021,Fulham,Barnsley,4,1,1.28,5.5,11,-1.75,2.02,1.83
208,20/11/2021,Huddersfield,West Brom,1,0,3.8,3.3,2.05,0.5,1.83,2.02
209,20/11/2021,Hull,Birmingham,2,0,2.6,3.25,2.8,0,1.9,1.95
210,20/11/2021,Middlesbrough,Millwall,1,1,2.05,3.25,3.8,-0.25,1.88,1.98
211,20/11/2021,Preston,Cardiff,1,2,2.15,3.25,3.6,-0.5,2,1.85
212,20/11/2021,Reading,Nott'm Forest,1,1,3.1,3.3,2.37,0,2.1,1.77
213,20/11/2021,Stoke,Peterboro,2,0,1.55,4,6.5,-1,2.05,1.75
214,20/11/2021,Swansea,Blackpool,1,1,1.85,3.5,4.5,-0.75,2.05,1.8
215,21/11/2021,Derby,Bournemouth,3,2,4.5,3.5,1.8,0.5,2.02,1.77
216,23/11/2021,Blackpool,West Brom,0,0,4.33,3.5,1.85,0.5,1.95,1.9
217,23/11/2021,Coventry,Birmingham,0,0,2.05,3.3,3.8,-0.5,2.02,1.83
218,23/11/2021,Middlesbrough,Preston,1,2,2,3.3,3.8,-0.25,1.93,1.93
219,23/11/2021,Nott'm Forest,Luton,0,0,2.6,3.1,2.87,0,1.77,2.1
220,23/11/2021,Reading,Sheffield United,0,1,4,3.5,1.95,0.25,2.02,1.83
221,24/11/2021,Barnsley,Swansea,0,2,3,3.3,2.37,0.25,1.8,2.05
222,24/11/2021,Blackburn,Peterboro,4,0,1.7,3.75,5,-0.75,2.02,1.83
223,24/11/2021,Bristol City,Stoke,1,0,3.4,3.4,2.15,0.25,1.95,1.9
224,24/11/2021,Cardiff,Hull,0,1,2.05,3.4,3.8,-0.5,2.05,1.8
225,24/11/2021,Fulham,Derby,0,0,1.28,5.5,10,-1.25,1.88,1.98
226,24/11/2021,Millwall,Bournemouth,1,1,3.6,3.3,2.15,0.25,1.77,2.1
227,24/11/2021,QPR,Huddersfield,1,0,2.05,3.4,3.75,-0.5,2.02,1.83
228,26/11/2021,West Brom,Nott'm Forest,0,0,1.6,3.8,6,-0.75,1.8,2.05
229,27/11/2021,Preston,Fulham,1,1,4.33,3.6,1.83,0.5,1.98,1.88
230,27/11/2021,Birmingham,Blackpool,1,0,2.1,3.25,3.75,-0.25,1.83,2.02
231,27/11/2021,Bournemouth,Coventry,2,2,1.9,3.4,4.33,-0.5,1.75,2.05
232,27/11/2021,Huddersfield,Middlesbrough,1,2,2.62,3.2,2.75,0.25,1.77,2.1
233,27/11/2021,Hull,Millwall,2,1,2.62,3.2,2.75,0,1.85,2
234,27/11/2021,Luton,Cardiff,1,2,1.9,3.5,4,-0.5,2.02,1.83
235,27/11/2021,Peterboro,Barnsley,0,0,2.4,3.3,3,-0.25,1.9,1.95
236,27/11/2021,Stoke,Blackburn,0,1,2.1,3.4,3.5,-0.25,1.83,2.02
237,27/11/2021,Swansea,Reading,2,3,1.75,3.6,4.75,-0.75,2.03,1.87
238,28/11/2021,Sheffield United,Bristol City,2,0,1.5,4.33,7,-1,1.8,2.05
239,29/11/2021,Derby,QPR,1,2,3,3.4,2.4,0,2.05,1.8
240,03/12/2021,Fulham,Bournemouth,1,1,1.8,3.75,4.33,-0.5,1.8,2.05
241,04/12/2021,Coventry,West Brom,1,2,3.2,3.2,2.37,0.25,1.8,2.05
242,04/12/2021,Barnsley,Huddersfield,1,1,2.8,3.2,2.7,0,1.83,2.02
243,04/12/2021,Blackburn,Preston,1,0,2.25,3.3,3.25,-0.25,2.02,1.83
244,04/12/2021,Blackpool,Luton,0,3,2.8,3.1,2.7,0,2,1.85
245,04/12/2021,Bristol City,Derby,1,0,2.5,3.2,2.9,0,1.83,2.02
246,04/12/2021,Cardiff,Sheffield United,2,3,3.2,3.4,2.3,0.25,1.93,1.93
247,04/12/2021,Middlesbrough,Swansea,1,0,1.95,3.6,3.75,-0.5,2.02,1.83
248,04/12/2021,Millwall,Birmingham,3,1,2.15,3.2,3.6,-0.25,1.77,2.14
249,04/12/2021,Nott'm Forest,Peterboro,2,0,1.72,3.6,4.75,-0.5,1.86,2.04
250,04/12/2021,Reading,Hull,1,1,2.4,3.3,3,0,1.75,2.05
251,05/12/2021,QPR,Stoke,0,2,2.37,3.2,3.1,-0.25,2.02,1.83
252,11/12/2021,Huddersfield,Coventry,1,1,2.75,3.1,2.7,0,1.93,1.97
253,11/12/2021,Birmingham,Cardiff,2,2,2.37,3.3,3.1,0,1.9,2
254,11/12/2021,Bournemouth,Blackburn,0,2,1.7,3.8,5,-0.5,1.89,2.01
255,11/12/2021,Derby,Blackpool,1,0,2.4,3,3.3,-0.25,2.08,1.73
256,11/12/2021,Hull,Bristol City,2,2,1.9,3.5,4,-0.5,1.97,1.93
257,11/12/2021,Luton,Fulham,1,1,3.8,3.8,1.85,0.5,1.99,1.91
258,11/12/2021,Peterboro,Millwall,2,1,3.3,3.2,2.3,0.25,1.87,2.03
259,11/12/2021,Preston,Barnsley,2,1,1.75,3.75,4.75,-0.5,1.86,2.04
260,11/12/2021,Stoke,Middlesbrough,0,0,2.4,3.1,3.2,0,1.92,1.98
261,11/12/2021,Swansea,Nott'm Forest,1,4,2.15,3.2,3.6,-0.25,1.85,2.05
262,11/12/2021,West Brom,Reading,1,0,1.44,4.75,7,-1.25,1.81,2.09
263,17/12/2021,Barnsley,West Brom,0,0,5,3.8,1.66,0.75,2.05,1.75
264,18/12/2021,Middlesbrough,Bournemouth,1,0,2.6,3.25,2.8,0,1.96,1.94
265,18/12/2021,Blackburn,Birmingham,4,0,1.9,3.6,4,-0.5,2.05,1.85
266,18/12/2021,Blackpool,Peterboro,3,1,2.1,3.4,3.6,-0.5,2.02,1.77
267,18/12/2021,Bristol City,Huddersfield,2,3,2.7,3.1,2.8,0,1.79,2.11
268,18/12/2021,Nott'm Forest,Hull,2,1,1.9,3.6,4,-0.5,1.98,1.92
269,20/12/2021,Fulham,Sheffield United,0,1,1.75,3.6,5,-1,2.03,1.87
270,26/12/2021,Huddersfield,Blackpool,3,2,2.15,3.3,3.5,-0.25,1.77,2.02
271,26/12/2021,Middlesbrough,Nott'm Forest,2,0,2.1,3.2,3.75,-0.5,1.92,1.98
272,27/12/2021,Derby,West Brom,1,0,5,3.5,1.8,1,1.79,2.11
273,27/12/2021,QPR,Bournemouth,0,1,2.8,3.4,2.45,0,2.07,1.83
274,29/12/2021,Blackburn,Barnsley,2,1,1.66,3.8,5.5,-0.75,2,1.9
275,29/12/2021,Blackpool,Middlesbrough,1,2,3.4,3.3,2.2,0.25,1.94,1.96
276,29/12/2021,Coventry,Millwall,0,1,2,3.4,3.8,-0.5,2.11,1.79
277,30/12/2021,Bournemouth,Cardiff,3,0,1.61,4,5.5,-0.75,1.85,2.05
278,30/12/2021,Bristol City,QPR,1,2,2.9,3.4,2.4,0.25,1.75,2.05
279,30/12/2021,Nott'm Forest,Huddersfield,0,1,2,3.4,3.8,-0.25,1.79,2.11
280,30/12/2021,Stoke,Derby,1,2,1.66,3.75,5.5,-0.75,1.94,1.96
281,01/01/2022,Blackpool,Hull,1,0,2.1,3.5,3.3,-0.25,2.05,1.85
282,02/01/2022,Bristol City,Millwall,3,2,2.9,3.2,2.45,0,2.07,1.83
283,02/01/2022,Birmingham,QPR,1,2,2.7,3.1,2.75,0.25,1.76,2.15
284,02/01/2022,Blackburn,Huddersfield,0,0,1.85,3.5,4.2,-0.75,2.03,1.87
285,02/01/2022,West Brom,Cardiff,1,1,1.55,3.8,6.5,-1,1.79,2.11
286,03/01/2022,Reading,Derby,2,2,2.2,3.4,3.25,0,1.82,2.08
287,03/01/2022,Stoke,Preston,1,2,2,3.3,4,-0.25,1.93,1.97
288,11/01/2022,Reading,Fulham,0,7,7,4.5,1.44,1.25,2.04,1.86
289,15/01/2022,Cardiff,Blackburn,0,1,2.7,3.3,2.6,0.25,1.82,2.08
290,15/01/2022,Luton,Bournemouth,3,2,2.8,3.4,2.45,0.25,1.83,2.07
