spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
0,1.83,2.1,3.5,3.3,2.15,2021-08-14T14:00:00.000Z,8678,10203,False,2,1,2,2.0,0.66,7.0,4.0,57.0,1.0,20.0,2.0,2.09,15.0,5.0,43.0,2.0,29.0,1.0,0.286,0.5,0.133,0.4,1.0,0.93,10.0,2.0,37.0,1.0,14.0,2.0,1.1,12.0,6.0,63.0,0.0,21.0,0.0,0.1,0.5,0.167,0.333
0,1.83,2.1,3.5,3.3,2.15,2021-08-14T14:00:00.000Z,8678,10203,False,2,1,2,2.0,0.66,7.0,4.0,57.0,1.0,20.0,2.0,2.09,15.0,5.0,43.0,2.0,29.0,1.0,0.286,0.5,0.133,0.4,1.0,0.93,10.0,2.0,37.0,1.0,14.0,2.0,1.1,12.0,6.0,63.0,0.0,21.0,0.0,0.1,0.5,0.167,0.333
-0.5,2.13,1.81,2,3.3,3.9,2021-08-14T14:00:00.000Z,8283,8669,True,1,0,2,2.0,1.1,12.0,6.0,63.0,0.0,21.0,1.0,0.93,10.0,2.0,37.0,1.0,14.0,3.0,0.167,0.333,0.1,0.5,1.0,0.44,10.0,3.0,55.0,0.0,0.0,1.0,1.74,10.0,6.0,45.0,2.0,0.0,1.0,0.1,0.333,0.1,0.167
0.25,1.81,2.13,2.7,3.1,2.8,2021-08-14T14:00:00.000Z,8658,10194,True,0,0,1,3.0,1.63,18.0,6.0,47.0,3.0,0.0,2.0,1.01,11.0,5.0,53.0,1.0,0.0,3.0,0.167,0.5,0.182,0.4,1.0,0.92,9.0,2.0,24.0,2.0,18.0,0.0,0.67,16.0,2.0,76.0,0.0,32.0,3.0,0.111,0.5,0.0,0.0
-0.25,2.06,1.87,2.45,3.2,3,2021-08-14T14:00:00.000Z,8655,10004,False,1,1,1,2.0,3.46,21.0,10.0,28.0,6.0,21.0,1.0,1.31,7.0,4.0,72.0,1.0,19.0,3.0,0.095,0.2,0.143,0.25,1.0,0.66,10.0,3.0,41.0,1.0,0.0,1.0,0.44,11.0,4.0,59.0,0.0,0.0,1.0,0.1,0.333,0.091,0.25
0,1.94,1.99,3.1,3.2,2.4,2021-08-14T14:00:00.000Z,8483,8344,True,0,2,0,1.0,1.74,10.0,6.0,45.0,2.0,0.0,1.0,0.44,10.0,3.0,55.0,0.0,0.0,1.0,0.1,0.167,0.1,0.333,1.0,0.44,7.0,1.0,50.0,1.0,0.0,1.0,1.12,11.0,2.0,50.0,4.0,0.0,1.0,0.143,1.0,0.091,0.5
-0.5,2.17,1.77,1.8,3.4,5,2021-08-14T14:00:00.000Z,8427,8549,False,1,2,0,1.0,1.12,11.0,2.0,50.0,4.0,0.0,1.0,0.44,7.0,1.0,50.0,1.0,0.0,1.0,0.091,0.5,0.143,1.0,1.0,0.47,7.0,1.0,34.0,0.0,15.0,1.0,1.1,16.0,3.0,66.0,0.0,23.0,1.0,0.143,1.0,0.062,0.333
0.5,1.98,1.95,4.75,3.3,1.85,2021-08-14T14:00:00.000Z,9879,9796,False,5,1,2,1.0,1.1,16.0,3.0,66.0,0.0,23.0,1.0,0.47,7.0,1.0,34.0,0.0,15.0,1.0,0.062,0.333,0.143,1.0,1.0,1.83,17.0,6.0,50.0,2.0,0.0,1.0,0.97,11.0,3.0,50.0,2.0,0.0,1.0,0.059,0.167,0.091,0.333
-0.25,2.1,1.83,2.8,3.25,2.6,2021-08-14T14:00:00.000Z,8667,10172,True,0,3,0,1.0,0.44,11.0,4.0,59.0,0.0,0.0,1.0,0.66,10.0,3.0,41.0,1.0,0.0,1.0,0.091,0.25,0.1,0.333,4.0,1.49,16.0,5.0,52.0,2.0,0.0,1.0,0.83,7.0,4.0,48.0,2.0,0.0,3.0,0.25,0.8,0.143,0.25
-0.75,1.89,2.04,1.7,3.6,5.5,2021-08-14T14:00:00.000Z,8346,8659,False,2,3,0,3.0,2.16,12.0,6.0,49.0,4.0,0.0,0.0,0.15,4.0,1.0,51.0,0.0,0.0,3.0,0.25,0.5,0.0,0.0,2.0,2.09,15.0,5.0,43.0,2.0,29.0,2.0,0.66,7.0,4.0,57.0,1.0,20.0,1.0,0.133,0.4,0.286,0.5
