index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
19,20/08/2022,Augsburg,Mainz,1,2,3.5,3.5,2.1,0.5,1.94,1.96
20,20/08/2022,Dortmund,Werder Bremen,2,3,1.36,5.25,7.5,-1.25,1.88,2.02
21,20/08/2022,Leverkusen,Hoffenheim,0,3,1.66,4.33,4.5,-1,1.93,1.97
22,20/08/2022,Stuttgart,Freiburg,0,1,2.62,3.6,2.55,0,1.97,1.93
23,20/08/2022,Wolfsburg,Schalke 04,0,0,1.83,3.8,4.2,-0.5,1.84,2.06
24,20/08/2022,Union Berlin,RB Leipzig,2,1,3.6,3.5,2.05,0.25,1.92,1.98
25,21/08/2022,Ein Frankfurt,FC Koln,1,1,1.95,3.75,3.6,-0.25,1.89,2.01
26,21/08/2022,Bochum,Bayern Munich,0,7,13,8,1.18,2.25,1.87,2.03
27,26/08/2022,Freiburg,Bochum,1,0,1.5,4.5,6,-1,1.88,2.02
28,27/08/2022,Hertha,Dortmund,0,1,4.5,4.33,1.66,0.75,1.93,1.97
29,27/08/2022,Hoffenheim,Augsburg,1,0,1.45,4.5,7,-1.25,1.85,2.05
30,27/08/2022,Mainz,Leverkusen,0,3,2.75,3.75,2.37,-0.25,2.08,1.82
31,27/08/2022,RB Leipzig,Wolfsburg,2,0,1.45,4.75,6,-1,1.91,1.99
32,27/08/2022,Schalke 04,Union Berlin,1,6,3.1,3.4,2.3,0.25,1.85,2.05
33,27/08/2022,Bayern Munich,M'gladbach,1,1,1.18,8,12,-2.25,1.75,2.05
34,28/08/2022,FC Koln,Stuttgart,0,0,2.05,3.75,3.4,-0.25,2.1,1.8
35,28/08/2022,Werder Bremen,Ein Frankfurt,3,4,2.45,3.5,2.8,-0.25,2.07,1.83
36,02/09/2022,Dortmund,Hoffenheim,1,0,1.61,4.5,4.75,-0.75,1.95,1.95
37,03/09/2022,Bochum,Werder Bremen,0,2,2.9,3.6,2.3,0.25,1.87,2.03
38,03/09/2022,Leverkusen,Freiburg,2,3,1.9,3.75,3.8,-0.5,1.75,2.05
39,03/09/2022,Stuttgart,Schalke 04,1,1,1.75,4,4.33,-0.75,1.9,2
40,03/09/2022,Union Berlin,Bayern Munich,1,1,7,5.25,1.36,1.5,1.83,2.07
41,03/09/2022,Wolfsburg,FC Koln,2,4,2.05,3.4,3.75,-0.25,1.88,2.02
42,03/09/2022,Ein Frankfurt,RB Leipzig,4,0,3.5,3.75,2,0.25,2.03,1.87
43,04/09/2022,Augsburg,Hertha,0,2,2.45,3.3,2.87,0,1.9,2
44,04/09/2022,M'gladbach,Mainz,0,1,2.2,3.8,3,-0.25,2.05,1.85
45,09/09/2022,Werder Bremen,Augsburg,0,1,1.53,4.5,5.5,-1.25,2.02,1.88
46,10/09/2022,Bayern Munich,Stuttgart,2,2,1.14,8,17,-2,1.96,1.94
47,10/09/2022,Ein Frankfurt,Wolfsburg,0,1,2,3.6,3.6,-0.5,1.87,2.03
48,10/09/2022,Hertha,Leverkusen,2,2,3.6,4,1.9,0.5,2.08,1.82
49,10/09/2022,Hoffenheim,Mainz,4,1,2.25,3.75,2.9,0,1.78,2.13
50,10/09/2022,RB Leipzig,Dortmund,3,0,2.3,3.9,2.75,0,1.8,2.1
51,10/09/2022,Schalke 04,Bochum,3,1,2,3.8,3.5,-0.25,1.85,2.05
52,11/09/2022,FC Koln,Union Berlin,0,1,2.37,3.4,2.9,0,1.75,2.05
53,11/09/2022,Freiburg,M'gladbach,0,0,2,3.6,3.5,-0.25,1.9,2
54,16/09/2022,Mainz,Hertha,1,1,1.72,4,4.33,-0.75,2.02,1.88
55,17/09/2022,Augsburg,Bayern Munich,1,0,17,8,1.16,2.25,2,1.9
56,17/09/2022,Dortmund,Schalke 04,1,0,1.36,5,8,-1.25,1.87,2.03
57,17/09/2022,Leverkusen,Werder Bremen,1,1,1.61,4.33,5,-1,2.02,1.88
58,17/09/2022,Stuttgart,Ein Frankfurt,1,3,2.25,3.5,3.1,0,1.87,2.03
59,17/09/2022,M'gladbach,RB Leipzig,3,0,3,3.6,2.25,0.25,1.9,2
60,18/09/2022,Union Berlin,Wolfsburg,2,0,1.95,3.5,3.8,-0.25,1.85,2.05
61,18/09/2022,Bochum,FC Koln,1,1,3.1,3.6,2.2,0.25,2.06,1.84
62,18/09/2022,Hoffenheim,Freiburg,0,0,2.15,3.6,3.2,-0.25,1.95,1.95
63,30/09/2022,Bayern Munich,Leverkusen,4,0,1.36,6,7,-1.5,1.87,2.03
64,01/10/2022,Ein Frankfurt,Union Berlin,2,0,2.25,3.4,3.2,-0.25,2.07,1.83
65,01/10/2022,FC Koln,Dortmund,3,2,3.1,4,2.05,0.25,1.93,1.97
66,01/10/2022,Freiburg,Mainz,2,1,2.1,3.6,3.4,-0.25,1.91,1.99
67,01/10/2022,RB Leipzig,Bochum,4,0,1.22,6.5,12,-1.75,1.92,1.98
68,01/10/2022,Wolfsburg,Stuttgart,3,2,2.4,3.4,2.9,0,1.81,2.09
69,01/10/2022,Werder Bremen,M'gladbach,5,1,2.5,3.9,2.5,0,1.99,1.91
70,02/10/2022,Hertha,Hoffenheim,1,1,2.75,3.75,2.37,0.25,1.82,2.08
71,02/10/2022,Schalke 04,Augsburg,2,3,1.95,3.8,3.6,-0.5,1.88,2.02
72,07/10/2022,Hoffenheim,Werder Bremen,1,2,1.95,3.8,3.5,-0.5,1.96,1.94
73,08/10/2022,Augsburg,Wolfsburg,1,1,2.9,3.4,2.4,0,2.09,1.81
74,08/10/2022,Bochum,Ein Frankfurt,3,0,3.75,3.8,1.9,0.5,1.95,1.95
75,08/10/2022,Leverkusen,Schalke 04,4,0,1.45,4.5,7,-1.5,2.03,1.87
76,08/10/2022,Mainz,RB Leipzig,1,1,3,3.6,2.3,0.25,1.97,1.93
77,08/10/2022,Dortmund,Bayern Munich,2,2,4.33,4.75,1.65,0.75,1.98,1.92
78,09/10/2022,M'gladbach,FC Koln,5,2,1.95,3.75,3.6,-0.5,2.02,1.77
79,09/10/2022,Hertha,Freiburg,2,2,3,3.5,2.3,0.25,1.92,1.98
80,09/10/2022,Stuttgart,Union Berlin,0,1,2.55,3.1,2.9,0,2.02,1.88
81,14/10/2022,Schalke 04,Hoffenheim,0,3,3.6,3.8,1.95,0.5,1.82,2.08
82,15/10/2022,Ein Frankfurt,Leverkusen,5,1,2.75,3.6,2.45,0,1.91,1.99
83,15/10/2022,Stuttgart,Bochum,4,1,1.65,4,5.25,-0.75,1.9,2
84,15/10/2022,Werder Bremen,Mainz,0,2,2.37,3.6,2.87,-0.25,1.98,1.92
85,15/10/2022,Wolfsburg,M'gladbach,2,2,2.62,3.5,2.6,0.25,1.81,2.09
86,15/10/2022,RB Leipzig,Hertha,3,2,1.4,5,7,-1.25,2.02,1.88
87,16/10/2022,FC Koln,Augsburg,3,2,1.66,4,5,-1,2,1.9
88,16/10/2022,Union Berlin,Dortmund,2,0,2.9,3.5,2.37,0,2.1,1.8
89,16/10/2022,Bayern Munich,Freiburg,5,0,1.25,6.5,9,-1.25,1.86,2.04
90,21/10/2022,Mainz,FC Koln,5,0,2.15,3.5,3.25,-0.25,1.8,2.1
91,22/10/2022,Augsburg,RB Leipzig,3,3,5.5,4.33,1.57,1,1.75,2.05
92,22/10/2022,Dortmund,Stuttgart,5,0,1.53,4.75,5.5,-1,1.96,1.94
93,22/10/2022,Freiburg,Werder Bremen,2,0,1.9,3.75,3.8,-0.5,1.93,1.97
94,22/10/2022,Hoffenheim,Bayern Munich,0,2,5.5,5,1.5,1,1.93,1.97
95,22/10/2022,Leverkusen,Wolfsburg,2,2,1.7,4.2,4.5,-0.75,1.99,1.91
96,22/10/2022,M'gladbach,Ein Frankfurt,1,3,2.3,3.75,2.87,0,2.02,1.88
97,23/10/2022,Bochum,Union Berlin,2,1,4.33,3.4,1.9,0.5,2.04,1.86
98,23/10/2022,Hertha,Schalke 04,2,1,1.75,3.75,4.75,-0.75,1.98,1.92
99,28/10/2022,Werder Bremen,Hertha,1,0,2,3.8,3.4,-0.25,1.81,2.09
100,29/10/2022,Bayern Munich,Mainz,6,2,1.25,6.5,11,-2,1.88,2.02
101,29/10/2022,RB Leipzig,Leverkusen,2,0,1.8,4,4.1,-0.75,1.83,2.07
102,29/10/2022,Stuttgart,Augsburg,2,1,1.8,3.8,4.33,-1,1.89,2.01
103,29/10/2022,Wolfsburg,Bochum,4,0,1.65,4.2,4.75,-0.75,2.02,1.88
104,29/10/2022,Ein Frankfurt,Dortmund,1,2,2.75,3.75,2.4,0,1.93,1.97
105,30/10/2022,Union Berlin,M'gladbach,2,1,2.05,3.4,3.8,-0.5,1.96,1.94
106,30/10/2022,Schalke 04,Freiburg,0,2,4,3.75,1.9,0.5,2.01,1.89
107,30/10/2022,FC Koln,Hoffenheim,1,1,2.9,3.5,2.37,0.25,1.98,1.92
108,04/11/2022,M'gladbach,Stuttgart,3,1,2.15,3.75,3.1,-0.25,2.02,1.88
109,05/11/2022,Augsburg,Ein Frankfurt,1,2,4.33,4,1.72,0.75,1.92,1.98
110,05/11/2022,Dortmund,Bochum,3,0,1.22,7,11,-1.75,1.96,1.94
111,05/11/2022,Hertha,Bayern Munich,2,3,10,6.5,1.25,1.75,2.02,1.88
112,05/11/2022,Hoffenheim,RB Leipzig,1,3,2.9,3.75,2.25,0.25,1.68,2.15
113,05/11/2022,Mainz,Wolfsburg,0,3,2,3.75,3.5,-0.5,2.04,1.86
114,05/11/2022,Werder Bremen,Schalke 04,2,1,1.65,4.33,4.5,-1,1.93,1.97
115,06/11/2022,Leverkusen,Union Berlin,5,0,2.15,3.4,3.4,-0.25,1.91,1.99
116,06/11/2022,Freiburg,FC Koln,2,0,1.7,4,4.75,-0.75,1.75,2.05
117,08/11/2022,Wolfsburg,Dortmund,2,0,3.1,3.6,2.2,0.25,1.81,2.09
118,08/11/2022,Bayern Munich,Werder Bremen,6,1,1.14,9.5,15,-2.25,1.91,1.99
119,08/11/2022,Bochum,M'gladbach,2,1,3.2,3.5,2.25,0,1.99,1.91
120,08/11/2022,Stuttgart,Hertha,2,1,1.95,3.8,3.75,-0.25,1.77,2.02
121,09/11/2022,FC Koln,Leverkusen,1,2,3,3.75,2.2,0.25,1.91,1.99
122,09/11/2022,Ein Frankfurt,Hoffenheim,4,2,1.9,3.8,3.75,-1,2.02,1.77
123,09/11/2022,RB Leipzig,Freiburg,3,1,1.72,4,4.5,-0.75,1.97,1.93
124,09/11/2022,Schalke 04,Mainz,1,0,3.4,3.75,2.05,0.5,1.81,2.09
125,09/11/2022,Union Berlin,Augsburg,2,2,1.55,4.2,6,-0.75,2,1.9
126,11/11/2022,M'gladbach,Dortmund,4,2,3.2,4,2.15,0.5,1.86,2.04
127,12/11/2022,Augsburg,Bochum,0,1,2.2,3.5,3.2,0,1.78,2.13
128,12/11/2022,Hertha,FC Koln,2,0,2.2,3.6,3.1,0,1.88,2.02
129,12/11/2022,Hoffenheim,Wolfsburg,1,2,2.25,3.75,3.1,-0.25,1.79,2.11
130,12/11/2022,Leverkusen,Stuttgart,2,0,1.72,4.2,4.33,-0.75,2.08,1.82
131,12/11/2022,Werder Bremen,RB Leipzig,1,2,3.6,4,1.9,0.5,1.94,1.96
132,12/11/2022,Schalke 04,Bayern Munich,0,2,15,7.5,1.16,2,1.86,2.04
133,13/11/2022,Mainz,Ein Frankfurt,1,1,2.75,3.5,2.45,0,1.95,1.95
134,13/11/2022,Freiburg,Union Berlin,4,1,2,3.3,4,-0.5,2.1,1.8
135,20/01/2023,RB Leipzig,Bayern Munich,1,1,3.6,4.33,1.85,0.5,2.01,1.92
136,21/01/2023,Bochum,Hertha,3,1,2.38,3.5,2.9,-0.25,2.04,1.89
137,21/01/2023,Ein Frankfurt,Schalke 04,3,0,1.36,5,8.5,-1.5,1.96,1.97
138,21/01/2023,Stuttgart,Mainz,1,1,2.4,3.5,2.88,-0.25,1.99,1.94
139,21/01/2023,Union Berlin,Hoffenheim,3,1,2.25,3.4,3.2,-0.25,1.92,2.01
140,21/01/2023,Wolfsburg,Freiburg,6,0,2.55,3.4,2.75,-0.25,1.91,2.02
141,21/01/2023,FC Koln,Werder Bremen,7,1,2.25,3.8,2.9,-0.25,1.7,2.1
142,22/01/2023,Dortmund,Augsburg,4,3,1.3,6,8,-1.75,1.9,2.03
143,22/01/2023,M'gladbach,Leverkusen,2,3,2.63,3.8,2.45,0.25,1.75,2.05
144,24/01/2023,Schalke 04,RB Leipzig,1,6,5.75,4.33,1.53,1,2.01,1.92
145,24/01/2023,Bayern Munich,FC Koln,1,1,1.2,7.5,12,-2.25,2.06,1.87
146,24/01/2023,Hertha,Wolfsburg,0,5,3,3.4,2.3,0.25,1.82,2.11
147,24/01/2023,Hoffenheim,Stuttgart,2,2,2.1,3.5,3.4,-0.25,1.85,2.08
148,25/01/2023,Mainz,Dortmund,1,2,2.9,3.6,2.3,0.25,1.98,1.92
149,25/01/2023,Augsburg,M'gladbach,1,0,3,3.6,2.25,0.25,1.96,1.94
150,25/01/2023,Freiburg,Ein Frankfurt,1,1,2.5,3.5,2.7,-0.25,2.02,1.88
151,25/01/2023,Leverkusen,Bochum,2,0,1.4,5.25,6.5,-1.25,2.04,1.86
152,25/01/2023,Werder Bremen,Union Berlin,1,2,2.8,3.2,2.63,0,2.09,1.81
153,27/01/2023,RB Leipzig,Stuttgart,2,1,1.33,5,9,-1.5,1.84,2.06
154,28/01/2023,Freiburg,Augsburg,3,1,1.5,4.5,6.25,-0.75,1.86,2.07
155,28/01/2023,Hertha,Union Berlin,0,2,3.5,3.25,2.2,0.25,2.06,1.87
156,28/01/2023,Hoffenheim,M'gladbach,1,4,2,3.9,3.4,-0.5,2.03,1.9
157,28/01/2023,Mainz,Bochum,5,2,1.7,4,4.75,-0.75,2.02,1.77
158,28/01/2023,Werder Bremen,Wolfsburg,2,1,3.2,3.6,2.15,0.5,1.83,2.1
159,28/01/2023,Bayern Munich,Ein Frankfurt,1,1,1.33,6,7.5,-1.5,1.91,2.02
160,29/01/2023,Schalke 04,FC Koln,0,0,3.8,3.6,1.95,0.5,1.88,2.05
161,29/01/2023,Leverkusen,Dortmund,0,2,2.45,3.8,2.63,0,1.89,2.04
162,03/02/2023,Augsburg,Leverkusen,1,0,4,3.8,1.85,0.5,1.95,1.98
163,04/02/2023,Bochum,Hoffenheim,5,2,2.75,3.5,2.5,0,2.06,1.87
164,04/02/2023,Dortmund,Freiburg,5,1,1.67,4,5,-0.75,1.91,2.02
165,04/02/2023,Ein Frankfurt,Hertha,3,0,1.45,4.5,6.5,-1,1.95,1.98
166,04/02/2023,FC Koln,RB Leipzig,0,0,4.2,3.6,1.91,0.5,1.86,2.07
167,04/02/2023,Union Berlin,Mainz,2,1,1.95,3.5,4,-0.5,1.96,1.97
168,04/02/2023,M'gladbach,Schalke 04,0,0,1.53,4.5,5.75,-1,2.05,1.88
169,05/02/2023,Stuttgart,Werder Bremen,0,2,2,3.6,3.6,-0.5,1.81,2.13
170,05/02/2023,Wolfsburg,Bayern Munich,2,4,5.25,4.5,1.57,1,2.05,1.88
171,10/02/2023,Schalke 04,Wolfsburg,0,0,3.6,3.8,1.95,0.5,1.81,2.09
172,11/02/2023,Bayern Munich,Bochum,3,0,1.11,10,17,-2.5,1.9,2.03
173,11/02/2023,Freiburg,Stuttgart,2,1,1.8,3.8,4.33,-0.25,1.7,2.1
174,11/02/2023,Hoffenheim,Leverkusen,1,3,2.88,3.6,2.38,0,1.99,1.94
175,11/02/2023,Mainz,Augsburg,3,1,1.8,4,4.2,-0.75,2.08,1.85
176,11/02/2023,Werder Bremen,Dortmund,0,2,4,4,1.8,0.75,2.04,1.89
177,11/02/2023,RB Leipzig,Union Berlin,1,2,1.7,3.75,5,-0.5,1.79,2.15
178,12/02/2023,Hertha,M'gladbach,4,1,2.88,3.5,2.4,0,2.08,1.85
179,12/02/2023,FC Koln,Ein Frankfurt,3,0,2.7,3.5,2.5,0,2.01,1.92
180,17/02/2023,Augsburg,Hoffenheim,1,0,2.7,3.5,2.6,0,1.93,2
181,18/02/2023,Bochum,Freiburg,0,2,3.1,3.5,2.25,0,2.05,1.85
182,18/02/2023,M'gladbach,Bayern Munich,3,2,7,5.75,1.36,1.5,1.88,2.02
183,18/02/2023,Stuttgart,FC Koln,3,0,2.45,3.4,2.88,-0.25,1.94,1.96
184,18/02/2023,Wolfsburg,RB Leipzig,0,3,3.3,3.6,2.15,0.25,1.85,2.05
185,18/02/2023,Ein Frankfurt,Werder Bremen,2,0,1.62,4.2,5.25,-1,1.93,1.97
186,19/02/2023,Union Berlin,Schalke 04,0,0,1.6,3.8,6,-0.75,1.94,1.96
187,19/02/2023,Dortmund,Hertha,4,1,1.33,5.5,8.5,-1.25,1.77,2.02
188,19/02/2023,Leverkusen,Mainz,2,3,1.8,3.8,4.2,-0.5,1.96,1.94
189,24/02/2023,Mainz,M'gladbach,4,0,2.15,3.6,3.2,-0.25,1.9,2
190,25/02/2023,FC Koln,Wolfsburg,0,2,2.3,3.5,3,-0.25,2.09,1.84
191,25/02/2023,Hertha,Augsburg,2,0,2.1,3.6,3.25,-0.25,1.84,2.09
192,25/02/2023,Hoffenheim,Dortmund,0,1,4,4.2,1.75,0.75,2.06,1.87
193,25/02/2023,RB Leipzig,Ein Frankfurt,2,1,1.7,4,4.6,-0.75,1.8,2.14
194,25/02/2023,Werder Bremen,Bochum,3,0,2,3.8,3.6,-0.5,1.92,2.01
195,25/02/2023,Schalke 04,Stuttgart,2,1,3,3.4,2.45,0.25,1.87,2.06
196,26/02/2023,Freiburg,Leverkusen,1,1,2.15,3.5,3.25,-0.25,2.08,1.82
197,26/02/2023,Bayern Munich,Union Berlin,3,0,1.33,5.25,9,-1.25,1.94,1.96
198,03/03/2023,Dortmund,RB Leipzig,2,1,2.2,3.5,3.2,-0.25,2.08,1.85
199,04/03/2023,Augsburg,Werder Bremen,2,1,2.3,3.5,3,-0.25,1.95,1.98
200,04/03/2023,Bochum,Schalke 04,0,2,2.3,3.4,3.1,0,1.9,2.03
201,04/03/2023,Mainz,Hoffenheim,1,0,1.91,3.6,4,-0.5,1.95,1.98
202,04/03/2023,M'gladbach,Freiburg,0,0,2.4,3.6,2.8,-0.25,1.98,1.95
203,04/03/2023,Union Berlin,FC Koln,0,0,1.91,3.4,4.33,-0.5,2.1,1.83
204,04/03/2023,Stuttgart,Bayern Munich,1,2,7,5.25,1.4,1.25,1.99,1.94
205,05/03/2023,Leverkusen,Hertha,4,1,1.53,4.2,6,-1,1.83,2.07
206,05/03/2023,Wolfsburg,Ein Frankfurt,2,2,2.45,3.5,2.8,-0.25,2.1,1.8
207,10/03/2023,FC Koln,Bochum,0,2,1.73,3.75,4.75,-0.75,1.97,1.96
208,11/03/2023,Bayern Munich,Augsburg,5,3,1.13,9,19,-2.75,1.87,2.06
209,11/03/2023,Ein Frankfurt,Stuttgart,1,1,1.8,4,4.2,-0.25,1.85,2.08
210,11/03/2023,Hertha,Mainz,1,1,2.9,3.4,2.45,0.25,1.88,2.05
211,11/03/2023,RB Leipzig,M'gladbach,3,0,1.4,5,7,-1.5,2.01,1.92
212,11/03/2023,Schalke 04,Dortmund,2,2,4.5,4,1.73,0.5,2.07,1.86
213,12/03/2023,Freiburg,Hoffenheim,2,1,1.91,3.6,4,-0.5,1.86,2.07
214,12/03/2023,Werder Bremen,Leverkusen,2,3,3.3,3.75,2.1,0.5,1.84,2.09
215,12/03/2023,Wolfsburg,Union Berlin,1,1,2.25,3.25,3.3,0,1.91,2.02
216,17/03/2023,M'gladbach,Werder Bremen,2,2,1.8,4,4.2,-0.5,1.89,2.04
217,18/03/2023,Augsburg,Schalke 04,1,1,2.3,3.4,3.1,-0.25,2.13,1.81
218,18/03/2023,Bochum,RB Leipzig,1,0,5.5,4.33,1.55,1,1.95,1.98
219,18/03/2023,Hoffenheim,Hertha,3,1,2.05,3.5,3.5,-0.5,1.97,1.96
220,18/03/2023,Stuttgart,Wolfsburg,0,1,2.38,3.4,2.9,-0.5,2.03,1.9
221,18/03/2023,Dortmund,FC Koln,6,1,1.45,4.75,6.5,-1,1.97,1.96
222,19/03/2023,Union Berlin,Ein Frankfurt,2,0,2.38,3.2,3.2,-0.25,1.98,1.92
223,19/03/2023,Leverkusen,Bayern Munich,2,1,5.25,4.5,1.55,0.75,1.97,1.93
224,19/03/2023,Mainz,Freiburg,1,1,2.1,3.5,3.3,-0.5,2.06,1.84
225,31/03/2023,Ein Frankfurt,Bochum,1,1,1.5,4.33,6.5,-1,1.94,1.96
226,01/04/2023,Freiburg,Hertha,1,1,1.62,4,5.5,-0.5,1.9,2.03
227,01/04/2023,RB Leipzig,Mainz,0,3,1.53,4.5,5.5,-1,1.86,2.07
228,01/04/2023,Schalke 04,Leverkusen,0,3,3.8,3.75,1.91,0.5,2.03,1.9
229,01/04/2023,Union Berlin,Stuttgart,3,0,2.05,3.2,3.9,-0.25,1.87,2.06
230,01/04/2023,Wolfsburg,Augsburg,2,2,1.62,4,5.5,-1,2,1.93
231,01/04/2023,Bayern Munich,Dortmund,4,2,1.45,5,6,-1.25,2.07,1.86
232,02/04/2023,FC Koln,M'gladbach,0,0,2.25,3.6,3,-0.25,1.93,2
233,02/04/2023,Werder Bremen,Hoffenheim,1,2,2.3,3.5,3,-0.25,1.89,2.04
234,08/04/2023,Augsburg,FC Koln,1,3,2.8,3.4,2.55,0.25,2.09,1.84
235,08/04/2023,Dortmund,Union Berlin,2,1,1.6,4,5.75,-0.75,1.87,2.06
236,08/04/2023,Freiburg,Bayern Munich,0,1,6.5,5,1.45,1.25,1.88,2.05
237,08/04/2023,Leverkusen,Ein Frankfurt,3,1,1.8,4,4,-0.5,1.91,2.02
238,08/04/2023,Mainz,Werder Bremen,2,2,1.7,4,4.75,-0.75,1.88,2.05
239,08/04/2023,Hertha,RB Leipzig,0,1,5.5,4,1.62,0.75,2.01,1.92
240,09/04/2023,M'gladbach,Wolfsburg,2,0,2.38,3.6,2.88,0,1.86,2.07
241,09/04/2023,Bochum,Stuttgart,2,3,3.1,3.5,2.25,0.25,1.81,2.13
242,09/04/2023,Hoffenheim,Schalke 04,2,0,1.91,3.8,3.8,-0.5,1.97,1.96
243,14/04/2023,Schalke 04,Hertha,5,2,2.25,3.3,3.2,-0.25,2.05,1.88
244,15/04/2023,Bayern Munich,Hoffenheim,1,1,1.22,7.5,11,-2.25,2.05,1.85
245,15/04/2023,FC Koln,Mainz,1,1,2.55,3.4,2.7,0,1.96,1.94
246,15/04/2023,RB Leipzig,Augsburg,3,2,1.25,6.5,10,-2,2.01,1.89
247,15/04/2023,Stuttgart,Dortmund,3,3,3.5,3.8,1.95,0.25,1.8,2.1
248,15/04/2023,Ein Frankfurt,M'gladbach,1,1,1.73,4.2,4.33,-0.5,1.94,1.96
249,16/04/2023,Werder Bremen,Freiburg,1,2,2.7,3.5,2.55,0,1.96,1.97
250,16/04/2023,Union Berlin,Bochum,1,1,1.6,3.8,6,-0.75,2.03,1.9
251,16/04/2023,Wolfsburg,Leverkusen,0,0,2.75,3.6,2.4,0,2.06,1.87
252,21/04/2023,Augsburg,Stuttgart,1,1,3.2,3.6,2.15,0.25,2,1.93
253,22/04/2023,Bochum,Wolfsburg,1,5,3,3.5,2.3,0.25,1.93,2
254,22/04/2023,Hertha,Werder Bremen,2,4,2.25,3.5,3.1,-0.25,2.05,1.88
255,22/04/2023,Hoffenheim,FC Koln,1,3,2.2,3.5,3.2,-0.25,2.07,1.86
256,22/04/2023,Mainz,Bayern Munich,3,1,5.25,4.5,1.57,1,2.07,1.86
257,22/04/2023,Dortmund,Ein Frankfurt,4,0,1.62,4.5,4.75,-1,1.98,1.95
258,23/04/2023,Freiburg,Schalke 04,4,0,1.8,3.75,4.5,-0.5,1.75,2.05
259,23/04/2023,Leverkusen,RB Leipzig,2,0,2.5,3.6,2.63,0,1.98,1.95
260,23/04/2023,M'gladbach,Union Berlin,0,1,2.38,3.3,3.1,0,1.81,2.13
261,28/04/2023,Bochum,Dortmund,1,1,6,5.25,1.44,1.25,1.88,2.02
262,29/04/2023,Ein Frankfurt,Augsburg,1,1,1.53,4.5,5.5,-1,2,1.93
263,29/04/2023,FC Koln,Freiburg,0,1,2.4,3.25,3,-0.25,2.08,1.73
264,29/04/2023,RB Leipzig,Hoffenheim,1,0,1.44,5,6.5,-1.5,2.07,1.86
265,29/04/2023,Stuttgart,M'gladbach,2,1,1.8,4,4.2,-0.75,1.9,2.03
266,29/04/2023,Union Berlin,Leverkusen,0,0,2.8,3.4,2.45,0,2.05,1.88
267,29/04/2023,Schalke 04,Werder Bremen,2,1,2.25,3.5,3.1,-0.25,2.14,1.8
268,30/04/2023,Bayern Munich,Hertha,2,0,1.11,10,19,-2.75,1.77,2.02
269,30/04/2023,Wolfsburg,Mainz,3,0,2.2,3.5,3.1,-0.25,1.98,1.95
270,05/05/2023,Leverkusen,FC Koln,1,2,1.67,4,5,-1,2.03,1.87
271,05/05/2023,Mainz,Schalke 04,2,3,1.62,4,5.25,-0.75,1.83,2.07
272,06/05/2023,Augsburg,Union Berlin,1,0,3.4,3.25,2.2,0.25,1.9,2.03
273,06/05/2023,Freiburg,RB Leipzig,0,1,4,3.75,1.85,0.5,2.06,1.87
274,06/05/2023,Hertha,Stuttgart,2,1,3.1,3.5,2.25,0.25,1.86,2.07
275,06/05/2023,Hoffenheim,Ein Frankfurt,3,1,2.3,3.6,2.9,0,1.89,2.04
276,06/05/2023,M'gladbach,Bochum,2,0,1.85,3.8,4,-0.25,1.83,2.1
277,06/05/2023,Werder Bremen,Bayern Munich,1,2,8.5,6,1.3,1.75,1.98,1.82
