spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1.25,1.94,1.96,1.44,4.75,7,2022-08-13T13:30:00.000Z,8722,178475,False,2,2,1,3.0,4.25,32.0,12.0,75.0,5.0,0.0,1.0,0.24,5.0,2.0,25.0,0.0,0.0,3.0,0.094,0.25,0.2,0.5,1.0,1.69,28.0,9.0,68.0,3.0,0.0,1.0,0.83,11.0,2.0,32.0,1.0,0.0,1.0,0.036,0.111,0.091,0.5
-1.25,1.94,1.96,1.44,4.75,7,2022-08-13T13:30:00.000Z,8722,178475,False,2,2,1,3.0,4.25,32.0,12.0,75.0,5.0,0.0,1.0,0.24,5.0,2.0,25.0,0.0,0.0,3.0,0.094,0.25,0.2,0.5,1.0,1.69,28.0,9.0,68.0,3.0,0.0,1.0,0.83,11.0,2.0,32.0,1.0,0.0,1.0,0.036,0.111,0.091,0.5
-1.75,2.04,1.86,1.3,5.75,9.5,2022-08-13T13:30:00.000Z,8178,8406,True,1,2,0,0.0,0.65,11.0,2.0,53.0,0.0,18.0,4.0,1.27,18.0,7.0,47.0,2.0,30.0,0.0,0.0,0.0,0.222,0.571,0.0,1.31,8.0,3.0,55.0,2.0,0.0,1.0,1.62,14.0,4.0,45.0,3.0,0.0,0.0,0.0,0.0,0.071,0.25
0.25,1.81,2.09,3,3.5,2.3,2022-08-13T13:30:00.000Z,9810,8177,False,1,1,1,1.0,0.85,8.0,2.0,37.0,2.0,0.0,6.0,4.14,23.0,10.0,63.0,9.0,0.0,0.0,0.125,0.5,0.261,0.6,1.0,0.34,7.0,3.0,52.0,0.0,0.0,3.0,1.05,19.0,8.0,48.0,2.0,0.0,0.0,0.143,0.333,0.158,0.375
-1,1.91,1.99,1.57,4.5,5.25,2022-08-13T13:30:00.000Z,8226,9911,True,3,2,2,1.0,0.87,16.0,3.0,60.0,1.0,0.0,2.0,1.45,13.0,6.0,40.0,3.0,0.0,0.0,0.062,0.333,0.154,0.333,1.0,0.13,2.0,1.0,38.0,0.0,0.0,3.0,1.99,18.0,7.0,62.0,3.0,0.0,0.0,0.5,1.0,0.167,0.429
-0.25,2.02,1.88,2.25,3.6,3,2022-08-13T13:30:00.000Z,10269,8697,False,2,2,1,1.0,0.83,11.0,2.0,32.0,1.0,0.0,1.0,1.69,28.0,9.0,68.0,3.0,0.0,1.0,0.091,0.5,0.036,0.111,2.0,0.8,10.0,4.0,39.0,1.0,0.0,2.0,0.97,11.0,3.0,61.0,2.0,0.0,1.0,0.2,0.5,0.182,0.667
-0.25,1.89,2.01,1.95,3.75,3.6,2022-08-21T13:30:00.000Z,8722,9810,False,1,1,1,2.5,2.885,22.5,8.0,61.5,3.5,0.0,1.5,0.6,7.0,3.5,38.5,1.0,0.0,2.0,0.111,0.312,0.214,0.429,1.0,1.21,9.5,1.5,49.5,2.0,0.0,3.5,2.92,17.5,7.5,50.5,6.0,0.0,0.5,0.105,0.667,0.2,0.467
-0.25,2.1,1.8,2.05,3.75,3.4,2022-08-28T13:30:00.000Z,8722,10269,True,0,0,1,1.0,1.047,14.0,4.333,45.0,1.333,0.0,1.333,0.933,14.0,5.0,55.0,1.667,0.0,0.667,0.071,0.231,0.095,0.267,2.0,2.03,16.667,6.0,56.667,2.333,0.0,1.333,0.697,7.667,3.333,43.333,1.0,0.0,1.667,0.12,0.333,0.174,0.4
-0.25,1.88,2.02,2.05,3.4,3.75,2022-09-03T13:30:00.000Z,8722,8721,False,4,2,2,1.5,1.667,14.25,5.0,58.5,1.75,0.0,1.0,1.062,9.25,3.75,41.5,1.75,0.0,1.5,0.105,0.3,0.108,0.267,0.5,0.818,11.25,3.75,55.75,0.75,0.0,1.5,1.935,15.0,5.25,44.25,2.25,0.0,0.5,0.044,0.133,0.1,0.286
-0.5,1.75,2.05,1.9,3.75,3.8,2022-09-03T13:30:00.000Z,8178,8358,True,2,3,0,1.75,1.708,18.0,7.5,43.25,4.0,18.75,0.75,0.975,14.0,4.25,56.75,0.75,11.25,2.25,0.097,0.233,0.054,0.176,1.0,1.742,13.5,5.25,54.25,2.75,0.0,1.5,1.245,12.0,4.0,45.75,2.0,0.0,0.75,0.074,0.19,0.125,0.375
1.5,1.83,2.07,7,5.25,1.36,2022-09-03T13:30:00.000Z,9823,8149,False,1,1,1,4.0,3.035,25.5,12.5,66.25,5.25,0.0,0.5,0.637,8.5,3.5,33.75,1.0,0.0,2.5,0.157,0.32,0.059,0.143,2.75,0.823,12.0,5.0,41.25,0.5,0.0,0.75,0.96,12.5,4.25,58.75,0.5,0.0,2.5,0.229,0.55,0.06,0.176
