team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8554,2023-08-13T17:30:00.000Z,8288,Eldense,0,1,True,55,12,2,1,1,358 (82%),9,6,45,8,2,0,0,281 (80%),18,6,,7,3,0,7,5,,4,2,0,2,6,434,177,181,23 (48%),4 (15%),22,21.0,1,351,111,170,28 (45%),1 (5%),9,8.0,2,,11,8,2,13,1,,14,13,3,25,2,,63,41 (59%),22 (59%),15 (79%),,43,28 (41%),15 (41%),5 (56%),,1,0,,1,0
8554,2023-08-18T17:00:00.000Z,494050,FC Andorra,2,3,False,28,5,3,2,0,171 (73%),11,0,72,17,5,4,3,586 (91%),14,6,,1,1,0,4,1,,8,4,2,13,4,235,105,66,19 (40%),3 (30%),10,,4,646,314,272,22 (65%),2 (15%),20,,1,,29,11,4,14,2,,12,2,1,7,1,,56,44 (56%),12 (60%),4 (44%),,43,35 (44%),8 (40%),12 (41%),,4,0,,2,0
8554,2023-08-25T19:30:00.000Z,8581,Levante,0,1,True,55,9,3,2,2,390 (84%),14,2,45,13,5,2,1,300 (80%),15,12,,5,1,0,5,4,,6,2,0,8,5,465,241,149,25 (45%),10 (40%),17,22.0,1,377,170,130,27 (49%),9 (47%),15,23.0,1,,15,6,2,16,4,,9,9,1,25,3,,44,38 (54%),6 (29%),8 (57%),,48,33 (46%),15 (71%),10 (67%),,4,0,,6,0
8554,2023-09-02T19:00:00.000Z,161771,Villarreal B,2,1,False,41,13,6,5,3,286 (79%),14,7,59,18,6,0,0,481 (88%),9,3,,6,1,0,8,5,,7,5,0,11,7,364,165,121,35 (44%),9 (35%),16,19.0,1,548,267,214,31 (62%),3 (23%),12,23.0,0,,16,3,5,11,5,,6,7,1,14,4,,41,31 (53%),10 (48%),6 (60%),,39,28 (47%),11 (52%),8 (42%),,3,0,,2,0
8554,2023-09-10T16:30:00.000Z,8394,Real Zaragoza,1,3,True,50,19,5,0,0,328 (82%),11,6,50,9,5,2,0,338 (81%),6,4,,9,5,3,12,7,,2,2,0,4,5,398,162,166,21 (53%),6 (17%),23,,2,419,193,145,28 (43%),3 (33%),9,,0,,17,4,2,10,3,,15,9,5,34,4,,42,32 (52%),10 (38%),10 (63%),,46,30 (48%),16 (62%),6 (40%),,2,0,,1,0
8554,2023-09-16T16:30:00.000Z,10281,Real Valladolid,0,1,False,42,9,4,0,0,272 (76%),14,3,58,22,8,2,1,410 (84%),14,9,,1,4,0,5,4,,10,4,1,12,10,358,163,109,24 (36%),3 (16%),21,,4,491,200,210,44 (67%),7 (23%),21,,1,,16,10,4,28,7,,15,3,4,12,4,,55,35 (47%),20 (51%),5 (42%),,58,39 (53%),19 (49%),11 (73%),,1,0,,3,0
8554,2023-09-22T19:00:00.000Z,8372,Eibar,1,2,True,44,7,4,2,2,327 (79%),10,5,56,11,5,1,0,448 (84%),23,6,,2,1,0,6,1,,2,4,0,6,5,415,192,135,22 (48%),0 (0%),15,,4,534,245,203,26 (44%),3 (15%),19,,2,,11,7,3,26,3,,13,5,1,20,3,,57,44 (62%),13 (50%),13 (62%),,40,27 (38%),13 (50%),6 (43%),,2,1,,5,0
8554,2023-10-01T16:30:00.000Z,189624,SD Amorebieta,0,0,False,43,8,1,1,1,268 (72%),10,2,57,5,2,0,0,383 (80%),14,3,,4,3,2,3,5,,2,1,0,1,4,371,156,112,46 (49%),3 (33%),24,17.0,3,480,207,176,26 (43%),4 (16%),32,16.0,2,,19,18,1,23,2,,14,6,3,9,1,,54,36 (55%),18 (51%),4 (40%),,47,30 (45%),17 (49%),8 (50%),,2,0,,2,0
8554,2023-10-05T19:30:00.000Z,8558,Espanyol,0,2,True,41,10,1,1,1,266 (75%),17,6,59,8,4,4,2,450 (83%),14,1,,6,3,1,5,5,,4,0,0,6,2,356,165,101,13 (28%),4 (16%),11,15.0,2,544,254,196,27 (43%),4 (29%),13,23.0,2,,14,7,0,16,2,,13,10,3,21,1,,48,31 (46%),17 (50%),5 (45%),,53,36 (54%),17 (50%),6 (50%),,4,0,,3,0
8554,2023-10-08T16:30:00.000Z,8474,Racing de Ferrol,1,1,False,33,11,4,2,1,192 (72%),19,6,67,12,4,1,1,463 (87%),11,4,,5,2,0,8,3,,4,4,0,9,3,266,98,94,29 (43%),1 (9%),9,14.0,4,534,218,245,35 (64%),7 (19%),32,17.0,0,,17,8,4,31,3,,7,4,2,5,3,,54,34 (50%),20 (53%),8 (73%),,52,34 (50%),18 (47%),8 (42%),,4,0,,0,0
