team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
10281,2023-08-11T19:30:00.000Z,9869,Sporting Gijon,2,0,True,47,17,5,2,0,314 (84%),12,8,53,9,2,1,1,351 (82%),15,2,,6,6,0,12,5,,3,4,0,8,1,376,197,117,28 (54%),6 (35%),17,5,426,226,125,24 (45%),6 (46%),21,0,,14,8,4,15,2,,24,4,6,15,3,,37,32 (43%),5 (29%),6 (26%),,54,42 (57%),12 (71%),8 (50%),,5,0,,5,0,,
10281,2023-08-18T19:30:00.000Z,8394,Real Zaragoza,0,1,False,57,11,5,0,0,372 (87%),14,0,43,12,5,0,0,244 (77%),10,5,,4,2,1,5,6,,4,3,0,8,4,430,176,196,32 (57%),0 (0%),17,2,317,143,101,29 (52%),6 (35%),23,7,,15,6,3,10,4,,16,6,2,14,5,,37,32 (48%),5 (20%),8 (47%),,54,34 (52%),20 (80%),4 (44%),,2,0,,3,0,,
10281,2023-08-26T19:30:00.000Z,161750,Alcorcon,0,2,True,72,28,2,0,0,488 (85%),10,10,28,12,5,5,4,143 (63%),20,3,,10,16,0,15,13,,3,4,0,8,4,574,189,299,27 (53%),12 (31%),16,4,228,56,87,32 (44%),2 (29%),16,3,,12,8,4,6,3,,16,6,16,33,2,,64,44 (59%),20 (56%),12 (71%),,46,30 (41%),16 (44%),5 (71%),,1,0,,4,0,,
10281,2023-09-01T19:30:00.000Z,8393,Albacete,0,2,False,55,7,1,1,1,343 (77%),12,4,45,11,3,4,3,260 (72%),19,5,,4,2,0,4,3,,3,5,0,10,1,448,219,124,27 (48%),5 (28%),35,0,360,148,112,22 (35%),4 (24%),26,0,,10,5,5,19,1,,14,7,2,23,1,,63,38 (54%),25 (69%),9 (56%),,44,33 (46%),11 (31%),8 (62%),,5,0,,1,0,,
10281,2023-09-10T19:00:00.000Z,10268,Elche,1,1,True,52,15,5,3,2,350 (83%),15,7,48,8,3,2,1,321 (81%),13,6,,7,3,0,8,7,,3,2,0,6,2,422,138,212,27 (59%),3 (12%),29,1,396,189,132,32 (44%),2 (13%),24,2,,21,5,2,20,2,,6,2,3,32,4,,63,45 (61%),18 (56%),11 (65%),,43,29 (39%),14 (44%),10 (45%),,4,1,,2,1,,
10281,2023-09-16T16:30:00.000Z,8554,Cartagena,1,0,True,58,22,8,2,1,410 (84%),14,9,42,9,4,0,0,272 (76%),14,3,,10,4,1,12,10,,1,4,0,5,4,491,200,210,44 (67%),7 (23%),21,1,358,163,109,24 (36%),3 (16%),21,4,,15,3,4,12,4,,16,10,4,28,7,,58,39 (53%),19 (49%),11 (73%),,55,35 (47%),20 (51%),5 (42%),,3,0,,1,0,,
10281,2023-09-24T14:15:00.000Z,8670,Real Oviedo,1,0,False,51,16,5,1,1,321 (80%),13,6,49,10,3,1,1,294 (77%),14,6,,8,3,0,10,6,,2,5,1,5,5,401,155,166,30 (47%),6 (33%),17,0,381,175,119,23 (45%),5 (28%),29,3,,15,7,4,21,3,,13,8,2,21,4,,52,40 (53%),12 (44%),13 (59%),,50,35 (47%),15 (56%),9 (56%),,3,0,,1,0,,
10281,2023-10-01T16:30:00.000Z,7876,Burgos CF,3,0,True,50,11,6,3,1,347 (82%),14,3,50,12,2,3,3,331 (79%),10,6,,4,1,1,7,4,,6,4,1,8,4,423,176,171,35 (56%),4 (36%),21,0,419,181,150,24 (43%),2 (11%),23,2,,11,8,4,22,2,,15,10,1,11,3,,54,32 (48%),22 (63%),11 (52%),,48,35 (52%),13 (37%),7 (50%),,2,0,,2,0,25.0,16.0
10281,2023-10-04T17:00:00.000Z,8288,Eldense,1,0,False,46,8,2,1,0,282 (72%),18,2,54,4,0,0,0,329 (74%),16,3,,3,3,0,4,4,,1,3,0,2,2,393,139,143,32 (40%),1 (8%),24,2,445,182,147,26 (35%),6 (29%),28,4,,22,5,3,17,0,,20,16,3,11,1,,66,42 (49%),24 (62%),6 (46%),,58,43 (51%),15 (38%),8 (50%),,4,0,,1,0,12.0,10.0
10281,2023-10-08T14:15:00.000Z,4032,CD Mirandes,3,2,True,71,23,9,2,1,501 (87%),10,7,29,6,3,2,0,151 (64%),11,1,,6,8,0,11,12,,2,1,0,3,3,575,176,325,45 (68%),7 (19%),25,1,235,96,55,14 (22%),1 (14%),18,2,,7,6,0,12,1,,11,10,8,33,6,,46,27 (54%),19 (70%),9 (69%),,31,23 (46%),8 (30%),3 (38%),,3,0,,3,0,27.0,7.0
10281,2023-10-14T19:00:00.000Z,8558,Espanyol,0,2,False,66,11,3,1,1,470 (88%),14,5,34,5,3,3,1,188 (69%),15,0,,5,3,0,6,5,,1,1,0,3,2,536,226,244,28 (64%),2 (11%),22,6,272,121,67,22 (41%),1 (20%),18,2,,10,9,1,11,1,,28,5,3,12,3,,46,33 (44%),13 (54%),11 (46%),,53,42 (56%),11 (46%),1 (25%),,3,0,,3,0,18.0,11.0
