team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
4033,2020-09-19T19:00:00.000Z,8370,Rayo Vallecano,1,2,False,47,7,2,1,1,218 (66%),17,1,53,16,4,3,1,264 (74%),16,6,,4,1,0,3,4,,10,2,3,10,6,330,131,87,25 (28%),2 (33%),22,5,2,355,98,166,25 (45%),8 (24%),43,28,4,,18,12,2,20,2,,23,12,1,9,1,,52,40 (47%),12 (38%),7 (30%),,66,46 (53%),20 (63%),6 (60%),,3,0,,1,0
4033,2020-09-27T14:00:00.000Z,8661,Mallorca,0,1,False,51,10,2,0,0,324 (80%),18,2,49,16,5,0,0,297 (82%),11,6,,6,2,0,6,4,,9,2,0,8,8,407,222,102,24 (36%),3 (27%),19,9,0,363,123,174,34 (57%),11 (28%),25,22,5,,15,9,2,27,4,,12,8,2,6,2,,50,29 (50%),21 (64%),4 (40%),,41,29 (50%),12 (36%),4 (50%),,2,1,,1,0
4033,2020-10-04T14:00:00.000Z,8558,Espanyol,0,1,True,52,7,2,1,1,367 (84%),11,7,48,15,7,5,4,346 (83%),12,5,,4,1,0,4,3,,5,3,1,11,4,439,239,128,36 (54%),8 (24%),28,12,1,419,147,199,37 (57%),3 (18%),23,28,0,,9,8,4,20,5,,12,9,1,22,2,,39,28 (48%),11 (52%),7 (47%),,40,30 (52%),10 (48%),10 (71%),,1,0,,2,0
4033,2020-10-10T11:00:00.000Z,4032,CD Mirandes,0,2,True,56,5,1,0,0,386 (82%),14,6,44,9,5,1,0,270 (74%),13,7,,1,3,0,3,2,,3,1,0,3,6,468,226,160,37 (59%),4 (14%),18,7,1,366,156,114,32 (46%),1 (6%),28,16,3,,19,19,1,16,3,,15,10,3,11,1,,60,40 (52%),20 (67%),8 (67%),,47,37 (48%),10 (33%),8 (80%),,2,0,,0,0
4033,2020-10-17T14:00:00.000Z,8393,Albacete,0,3,False,46,10,4,4,4,292 (77%),14,4,54,11,6,2,0,370 (81%),7,3,,4,2,0,8,2,,4,1,1,6,5,380,166,126,27 (51%),3 (15%),26,26,2,459,190,180,30 (45%),4 (22%),17,15,4,,12,6,1,18,3,,13,8,2,18,4,,46,27 (44%),19 (46%),10 (53%),,56,34 (56%),22 (54%),9 (64%),,1,0,,1,0
4033,2020-10-25T20:00:00.000Z,8394,Real Zaragoza,0,0,False,54,12,5,2,2,312 (80%),17,5,46,6,0,0,0,254 (77%),16,5,,3,4,1,7,5,,2,4,1,3,3,389,197,115,38 (63%),7 (32%),16,20,1,329,113,141,34 (56%),2 (10%),25,17,3,,13,12,2,21,0,,15,6,4,9,5,,52,34 (41%),18 (53%),7 (47%),,64,48 (59%),16 (47%),16 (59%),,2,0,,3,0
4033,2020-10-29T20:30:00.000Z,7854,Leganes,1,0,True,52,8,4,0,0,312 (74%),15,3,48,13,3,4,4,281 (73%),10,6,,2,2,0,7,1,,9,1,3,10,3,421,176,136,27 (35%),5 (31%),18,8,1,387,127,154,29 (45%),5 (19%),30,22,5,,15,10,1,21,3,,18,11,2,7,3,,60,30 (47%),30 (51%),5 (50%),,63,34 (53%),29 (49%),3 (43%),,3,0,,5,0
4033,2020-11-01T17:15:00.000Z,8005,Ponferradina,3,0,False,38,11,5,7,4,218 (71%),20,2,62,15,5,4,4,381 (81%),7,9,,5,1,0,10,1,,5,5,1,10,5,308,139,79,27 (44%),4 (50%),21,17,0,468,181,200,31 (48%),12 (27%),27,25,5,,6,17,5,29,5,,13,6,1,8,2,,47,22 (35%),25 (68%),11 (65%),,52,40 (65%),12 (32%),9 (90%),,3,0,,1,0
4033,2020-11-05T18:00:00.000Z,9865,Almeria,1,2,True,53,11,3,2,1,335 (81%),18,3,47,8,5,2,0,301 (80%),22,2,,6,2,0,7,4,,2,1,0,3,5,413,210,125,30 (55%),7 (26%),14,16,3,376,162,139,22 (46%),1 (11%),23,10,3,,12,8,1,9,3,,7,13,1,20,2,,54,39 (51%),15 (54%),6 (75%),,51,38 (49%),13 (46%),14 (67%),,5,0,,5,1
4033,2020-11-08T13:00:00.000Z,9864,Malaga,1,2,True,59,10,6,1,1,408 (83%),16,2,41,10,3,3,1,258 (77%),16,2,,2,2,0,8,2,,5,2,1,9,1,494,276,132,45 (56%),8 (50%),20,15,2,333,148,110,35 (51%),6 (33%),20,19,3,,13,3,2,10,1,,11,6,2,11,5,,57,33 (51%),24 (56%),5 (63%),,51,32 (49%),19 (44%),8 (62%),,4,0,,3,0
4033,2020-11-15T17:30:00.000Z,7880,Logrones,0,1,False,57,7,0,0,0,432 (83%),8,1,43,12,2,0,0,294 (75%),18,3,,6,1,1,2,5,,8,2,0,6,6,520,282,150,25 (45%),3 (18%),23,12,2,393,201,93,24 (41%),5 (31%),27,16,1,,16,15,2,10,1,,15,7,1,23,0,,53,43 (58%),10 (32%),11 (69%),,52,31 (42%),21 (68%),8 (53%),,2,0,,1,0
