team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
8393,2020-09-12T19:00:00.000Z,8558,Espanyol,0,3,False,28,7,1,0,0,139 (58%),14,5,72,20,6,5,3,548 (86%),12,8,,5,1,0,5,2,,12,2,1,13,7,239,61,78,25 (36%),8 (40%),23,1,639,249,299,37 (55%),7 (27%),14,0,,14,14,2,19,3,,13,6,1,20,1,,50,27 (47%),23 (48%),2 (25%),,56,31 (53%),25 (52%),6 (43%),,2,0,,0,0,,
8393,2020-09-20T16:15:00.000Z,8005,Ponferradina,0,2,True,51,9,0,2,2,293 (73%),13,3,49,14,4,2,1,308 (75%),16,3,,8,1,1,5,4,,5,5,0,9,5,404,135,158,39 (52%),6 (21%),22,2,408,202,106,35 (42%),4 (36%),16,5,,20,5,5,9,2,,9,16,0,24,0,,62,40 (62%),22 (54%),6 (60%),,44,25 (38%),19 (46%),4 (22%),,2,1,,2,0,,
8393,2020-09-26T18:30:00.000Z,8555,Fuenlabrada,0,1,False,49,4,1,0,0,193 (64%),16,4,51,12,6,3,3,207 (65%),21,5,,3,0,0,4,0,,4,2,0,8,4,302,103,90,25 (38%),4 (29%),35,0,319,122,85,31 (39%),8 (57%),18,2,,10,14,1,7,5,,19,8,0,23,1,,61,31 (41%),30 (58%),4 (31%),,66,44 (59%),22 (42%),10 (71%),,3,0,,2,0,14.0,17.0
8393,2020-10-03T16:15:00.000Z,8670,Real Oviedo,1,1,True,66,11,4,3,3,355 (83%),17,7,34,6,3,2,1,153 (66%),22,2,,5,2,1,6,5,,2,1,1,5,1,430,161,194,29 (67%),7 (17%),31,1,233,59,94,25 (38%),1 (14%),18,4,,9,4,1,5,2,,19,8,0,37,3,,51,37 (49%),14 (35%),7 (41%),,64,38 (51%),26 (65%),7 (100%),,5,0,,3,2,13.0,5.0
8393,2020-10-11T16:00:00.000Z,8394,Real Zaragoza,0,1,False,42,7,3,0,0,201 (69%),13,8,58,12,3,1,0,332 (79%),14,8,,4,0,0,5,2,,5,4,0,5,7,292,58,143,38 (51%),4 (15%),21,1,421,203,129,42 (55%),4 (17%),25,1,,9,15,3,23,2,,11,10,0,19,3,,46,28 (52%),18 (60%),6 (43%),,38,26 (48%),12 (40%),3 (50%),,2,0,,3,0,11.0,11.0
8393,2020-10-17T14:00:00.000Z,4033,Sabadell,3,0,True,54,11,6,2,0,370 (81%),7,3,46,10,4,4,4,292 (77%),14,4,,4,1,1,6,5,,4,2,0,8,2,459,190,180,30 (45%),4 (22%),17,4,380,166,126,27 (51%),3 (15%),26,2,,13,8,2,18,4,,12,6,1,18,3,,56,34 (56%),22 (54%),9 (64%),,46,27 (44%),19 (46%),10 (53%),,1,0,,1,0,15.0,26.0
8393,2020-10-22T17:00:00.000Z,8661,Mallorca,0,0,False,48,7,0,1,1,261 (77%),18,5,52,18,9,4,4,292 (80%),22,4,,6,1,0,3,4,,6,3,0,12,6,337,155,106,28 (54%),5 (26%),14,0,367,120,172,25 (54%),2 (14%),25,1,,11,10,4,13,8,,9,6,1,13,0,,55,37 (52%),18 (47%),6 (50%),,54,34 (48%),20 (53%),8 (57%),,2,0,,3,0,13.0,31.0
8393,2020-10-25T19:30:00.000Z,8370,Rayo Vallecano,2,1,True,40,7,2,1,0,225 (71%),25,2,60,11,3,0,0,379 (84%),13,3,,3,2,0,4,3,,7,1,0,9,2,318,115,110,31 (50%),4 (50%),24,1,450,156,223,32 (53%),8 (25%),37,1,,19,11,1,22,2,,11,7,2,8,0,,64,38 (47%),26 (60%),6 (55%),,60,43 (53%),17 (40%),11 (69%),,2,0,,1,0,7.0,24.0
8393,2020-10-28T18:00:00.000Z,8306,Las Palmas,1,1,True,49,6,1,1,1,272 (73%),15,3,51,8,2,2,1,294 (76%),18,2,,3,2,0,5,1,,4,2,0,3,5,374,146,126,37 (51%),3 (23%),28,4,389,198,96,33 (49%),6 (35%),27,5,,10,12,2,12,1,,15,18,2,17,0,,45,30 (45%),15 (38%),4 (44%),,60,36 (55%),24 (62%),9 (60%),,2,0,,5,0,11.0,10.0
8393,2020-10-31T15:00:00.000Z,8554,Cartagena,1,3,False,60,10,4,1,1,374 (81%),12,5,40,12,6,1,0,231 (71%),20,3,,4,2,0,6,4,,2,4,0,7,5,464,170,204,42 (58%),6 (20%),15,1,325,114,117,30 (43%),3 (27%),19,2,,16,9,4,8,3,,18,15,2,24,3,,56,40 (52%),16 (48%),8 (47%),,54,37 (48%),17 (52%),8 (57%),,4,0,,2,0,9.0,16.0
8393,2020-11-06T20:00:00.000Z,7854,Leganes,0,0,True,46,6,1,0,0,206 (68%),22,0,54,10,0,1,1,263 (73%),20,3,,1,4,0,3,3,,8,2,1,4,6,305,97,109,31 (44%),2 (17%),26,1,360,129,134,23 (39%),3 (19%),26,3,,7,11,2,16,0,,6,8,4,17,1,,57,34 (52%),23 (48%),9 (75%),,56,31 (48%),25 (52%),5 (71%),,5,0,,0,0,10.0,15.0
8393,2020-11-14T17:30:00.000Z,8206,Lugo,0,1,False,63,11,3,2,2,387 (84%),23,5,37,7,4,2,1,204 (72%),11,5,,5,3,0,9,2,,1,2,0,5,2,458,169,218,34 (58%),6 (19%),14,0,284,117,87,29 (49%),1 (11%),15,0,,14,11,2,13,3,,13,11,3,23,3,,45,27 (33%),18 (53%),4 (36%),,71,55 (67%),16 (47%),22 (73%),,2,0,,0,1,24.0,12.0
8393,2020-11-23T20:00:00.000Z,9865,Almeria,1,2,True,49,14,3,2,1,268 (79%),21,6,51,10,5,2,0,326 (85%),21,5,,5,6,0,9,5,,5,0,0,5,5,341,158,110,23 (50%),12 (33%),21,5,384,187,139,25 (61%),3 (20%),19,3,,21,8,0,8,3,,11,8,5,36,2,,64,50 (52%),14 (50%),10 (67%),,60,46 (48%),14 (50%),14 (67%),,5,0,,6,0,26.0,17.0
