team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against
9864,2020-09-13T19:00:00.000Z,9867,Tenerife,0,2,False,48,6,2,1,1,224 (66%),16,2,52,10,3,3,1,258 (70%),26,1,,3,1,0,3,3,,7,0,0,6,4,338,132,92,32 (36%),1 (9%),27,2,367,130,128,45 (55%),4 (29%),22,3,,13,6,0,16,1,,11,9,0,11,1,,76,46 (58%),30 (45%),8 (67%),,70,34 (43%),36 (55%),8 (57%),,0,0,,0,0,,
9864,2020-09-19T16:15:00.000Z,10279,Castellon,1,0,False,36,7,2,0,0,213 (73%),18,3,64,8,1,1,1,457 (88%),15,3,,3,2,0,3,4,,7,0,0,6,2,290,127,86,33 (41%),2 (15%),9,0,521,245,212,26 (53%),7 (27%),16,7,,17,8,0,20,1,,9,6,0,13,1,,46,34 (55%),12 (52%),3 (50%),,39,28 (45%),11 (48%),5 (38%),,0,0,,0,0,,
9864,2020-09-26T16:15:00.000Z,161750,Alcorcon,1,0,True,49,8,1,0,0,289 (72%),15,3,51,5,2,0,0,311 (74%),19,0,,1,6,0,4,4,,2,1,0,2,3,403,171,118,25 (35%),3 (21%),24,2,420,188,123,37 (42%),1 (8%),26,5,,19,15,1,17,2,,16,10,6,14,0,,67,39 (52%),28 (46%),4 (31%),,69,36 (48%),33 (54%),7 (58%),,1,0,,0,1,7.0,10.0
9864,2020-10-03T19:00:00.000Z,8370,Rayo Vallecano,0,4,False,47,7,2,1,1,247 (67%),16,2,53,13,7,4,1,299 (74%),17,8,,5,0,0,4,3,,6,0,1,11,2,367,139,108,33 (39%),3 (23%),30,0,404,128,171,23 (35%),5 (19%),28,4,,22,6,0,16,4,,18,15,0,11,2,,57,40 (45%),17 (47%),3 (33%),,67,48 (55%),19 (53%),17 (59%),,1,0,,1,0,6.0,18.0
9864,2020-10-11T14:00:00.000Z,8306,Las Palmas,0,0,True,55,12,1,0,0,298 (73%),12,5,45,11,2,2,2,234 (71%),20,0,,6,5,0,8,4,,7,2,0,8,3,406,182,116,39 (49%),6 (33%),30,3,331,128,106,34 (48%),7 (44%),40,3,,15,7,2,16,2,,27,16,5,21,1,,66,34 (40%),32 (58%),4 (33%),,74,51 (60%),23 (42%),12 (60%),,3,0,,2,1,23.0,23.0
9864,2020-10-18T16:15:00.000Z,8394,Real Zaragoza,2,1,False,31,4,2,3,1,167 (61%),11,1,69,13,3,4,3,486 (82%),13,4,,1,1,0,3,1,,8,2,0,8,5,272,95,72,24 (31%),2 (22%),30,1,590,228,258,40 (57%),7 (32%),30,4,,19,11,2,19,2,,4,8,1,11,0,,50,36 (62%),14 (38%),4 (100%),,45,22 (38%),23 (62%),10 (67%),,2,0,,1,0,8.0,19.0
9864,2020-10-22T19:30:00.000Z,9869,Sporting Gijon,1,0,True,40,11,7,1,1,267 (77%),10,7,60,10,3,1,1,442 (84%),5,5,,1,3,0,6,5,,6,1,1,7,3,348,137,130,30 (41%),6 (33%),25,1,524,278,164,30 (48%),5 (24%),26,6,,12,10,1,33,3,,14,8,3,8,6,,47,30 (53%),17 (46%),15 (75%),,47,27 (47%),20 (54%),5 (42%),,1,0,,2,0,22.0,16.0
9864,2020-10-25T19:30:00.000Z,4032,CD Mirandes,1,1,True,44,6,3,0,0,232 (69%),17,2,56,12,4,1,0,316 (76%),20,6,,2,1,0,3,3,,3,5,1,4,8,335,134,98,34 (43%),5 (31%),24,1,417,150,166,34 (47%),4 (19%),29,4,,13,14,5,16,3,,12,11,1,13,2,,44,32 (42%),12 (39%),5 (42%),,63,44 (58%),19 (61%),20 (87%),,0,0,,2,0,11.0,14.0
9864,2020-10-29T18:00:00.000Z,8661,Mallorca,1,3,False,51,4,2,0,0,287 (76%),20,4,49,10,5,2,0,293 (78%),16,5,,1,1,0,2,2,,2,3,0,2,8,380,178,109,31 (45%),3 (20%),19,2,378,145,148,21 (45%),2 (17%),24,1,,17,9,3,16,2,,12,10,1,13,1,,42,32 (40%),10 (40%),2 (33%),,64,49 (60%),15 (60%),17 (71%),,2,0,,2,0,9.0,21.0
9864,2020-11-02T20:00:00.000Z,8558,Espanyol,0,3,True,47,10,1,1,1,378 (85%),7,3,53,7,5,4,2,447 (87%),9,1,,8,1,0,5,5,,2,0,0,5,2,446,239,139,54 (68%),4 (29%),17,3,516,238,209,35 (54%),4 (36%),23,6,,17,7,0,9,2,,13,9,1,10,1,,45,35 (59%),10 (56%),9 (47%),,32,24 (41%),8 (44%),5 (45%),,2,0,,2,0,11.0,13.0
