team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Expected goals (xG),Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Expected goals (xG) against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,xG open play,xG set play,xG non-penalty,xG on target (xGOT),xG open play against,xG set play against,xG non-penalty against,xG on target (xGOT) against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against,Points Earned,goals average,goals against average,Ball possession average,Expected goals (xG) average,Total shots average,Shots on target average,Big chances average,Ball possession against average,Expected goals (xG) against average,Total shots against average,Shots on target against average,Big chances against average,Touches in opposition box average,Touches in opposition box against average,Points Earned average,Total shots average/goals average,Shots on target average/goals average,Total shots against average/goals against average,Shots on target against average/goals against average
9810,2022-08-05T18:35:00.000Z,9823,Bayern München,1,6,True,37,0.85,8,2,2,1,275 (77%),10,5,63,4.14,23,10,9,5,548 (88%),11,6,,5,1,1,5,3,,6,7,3,14,9,0.77,0.08,0.85,0.41,3.83,0.32,4.14,3.75,359,167,108,17 (39%),3 (20%),15,4,625,293,255,25 (57%),5 (36%),11,3,,16,17,7,15,4,,20,11,1,14,1,,43,37 (49%),6 (67%),10 (40%),,42,39 (51%),3 (33%),9 (56%),,2,0,,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9810,2022-08-13T13:30:00.000Z,8177,Hertha BSC,1,1,False,62,1.57,11,1,2,1,376 (78%),11,5,38,1.70,12,5,3,3,212 (70%),11,4,,8,2,0,11,0,,6,1,0,8,4,1.42,0.15,1.57,0.58,1.61,0.10,1.70,1.00,482,196,180,17 (27%),5 (25%),25,3,303,103,109,23 (48%),4 (33%),20,1,,22,7,0,9,4,,11,16,2,25,0,,55,43 (56%),12 (39%),10 (67%),,53,34 (44%),19 (61%),12 (52%),,1,0,,3,0,,,1,1.0,6.0,37.0,0.85,8.0,2.0,2.0,63.0,4.14,23.0,10.0,9.0,0.0,0.0,0.0,0.125,0.5,0.261,0.6
9810,2022-08-21T13:30:00.000Z,8722,1. FC Köln,1,1,True,53,0.89,9,3,1,1,316 (76%),16,5,47,0.32,5,2,0,0,247 (69%),11,9,,5,1,0,4,5,,3,0,0,3,2,0.58,0.31,0.89,0.46,0.17,0.15,0.32,0.87,417,170,146,29 (48%),2 (12%),30,3,356,174,73,16 (33%),3 (14%),18,4,,14,6,0,29,1,,25,18,1,20,2,,50,37 (45%),13 (42%),13 (52%),,63,45 (55%),18 (58%),5 (42%),,0,0,,1,0,,,1,1.0,3.5,49.5,1.21,9.5,1.5,2.0,50.5,2.92,17.5,7.5,6.0,0.0,0.0,0.5,0.105,0.667,0.2,0.467
9810,2022-08-28T15:30:00.000Z,8697,Werder Bremen,4,3,False,45,1.83,10,7,4,2,280 (73%),18,7,55,1.77,10,4,3,2,354 (74%),17,5,,3,0,0,8,2,,5,1,0,7,3,1.31,0.51,1.83,1.90,0.89,0.09,0.98,1.54,384,149,131,16 (34%),3 (18%),30,5,479,230,124,38 (54%),2 (17%),18,3,,11,11,1,11,1,,13,6,1,19,2,,46,33 (43%),13 (48%),8 (73%),,57,43 (57%),14 (52%),13 (57%),,3,0,,1,0,,,3,1.0,2.667,50.667,1.103,9.333,2.0,1.667,49.333,2.053,13.333,5.667,4.0,0.0,0.0,0.667,0.107,0.5,0.2,0.471
9810,2022-09-03T16:30:00.000Z,178475,RB Leipzig,4,0,True,44,3.10,14,9,6,3,336 (82%),14,4,56,0.18,4,0,0,0,441 (84%),11,3,,2,3,0,11,3,,2,2,0,4,0,1.45,0.86,2.31,3.88,0.04,0.14,0.18,0.00,411,174,162,20 (45%),3 (30%),18,4,525,281,160,19 (40%),4 (20%),16,0,,20,18,2,16,0,,26,11,3,26,5,,40,34 (43%),6 (43%),4 (22%),,53,45 (57%),8 (57%),5 (33%),,1,0,,1,0,,,3,1.75,2.75,49.25,1.285,9.5,3.25,2.25,50.75,1.982,12.5,5.25,3.75,0.0,0.0,1.25,0.184,0.538,0.22,0.524
9810,2022-09-10T13:30:00.000Z,8721,Wolfsburg,0,1,True,63,0.73,10,0,0,0,427 (82%),16,10,37,1.01,7,3,2,2,225 (73%),13,5,,7,3,1,6,4,,4,0,0,5,2,0.42,0.31,0.73,0.00,0.47,0.54,1.01,0.51,521,256,171,28 (53%),5 (19%),22,3,308,161,64,25 (40%),5 (38%),19,2,,10,5,0,9,2,,10,15,3,29,0,,39,27 (50%),12 (57%),4 (57%),,36,27 (50%),9 (43%),2 (33%),,2,0,,4,0,,,0,2.2,2.2,48.2,1.648,10.4,4.4,3.0,51.8,1.622,10.8,4.2,3.0,0.0,0.0,1.6,0.212,0.5,0.204,0.524
9810,2022-09-17T13:30:00.000Z,10269,VfB Stuttgart,3,1,False,44,1.00,13,8,2,1,318 (78%),11,4,56,1.06,15,2,1,1,406 (81%),9,7,,3,2,0,6,7,,10,3,0,8,7,0.55,0.46,1.00,1.36,0.66,0.40,1.06,0.18,408,193,125,16 (36%),3 (33%),21,1,501,210,196,26 (52%),5 (20%),25,4,,18,3,3,33,1,,26,18,2,12,5,,42,36 (44%),6 (25%),9 (35%),,64,46 (56%),18 (75%),10 (56%),,0,0,,2,0,,,3,2.0,1.2,53.4,1.624,10.8,4.0,2.6,46.6,0.996,7.6,2.8,1.6,0.0,0.0,1.6,0.185,0.5,0.158,0.429
9810,2022-10-01T13:30:00.000Z,8149,Union Berlin,2,0,True,47,0.85,13,4,2,0,358 (78%),4,4,53,0.97,16,5,1,1,386 (78%),11,7,,7,2,1,6,7,,6,5,0,9,7,0.77,0.08,0.85,2.61,0.92,0.05,0.97,1.36,457,246,112,24 (45%),0 (0%),26,0,495,186,200,14 (30%),5 (17%),26,2,,14,14,5,28,5,,22,3,2,7,2,,63,46 (62%),17 (50%),21 (62%),,45,28 (38%),17 (50%),2 (22%),,1,1,,4,0,25.0,31.0,3,2.4,1.2,49.8,1.51,11.2,5.4,2.6,50.2,0.868,8.2,2.2,1.2,0.0,0.0,2.0,0.214,0.444,0.146,0.545
9810,2022-10-08T13:30:00.000Z,9911,Bochum,0,3,False,54,0.87,12,2,1,1,273 (71%),10,4,46,0.61,11,5,1,0,217 (65%),12,9,,9,1,1,7,5,,4,2,0,8,3,0.61,0.26,0.87,0.27,0.42,0.19,0.61,1.25,385,170,103,26 (38%),3 (19%),32,1,332,125,92,37 (44%),1 (6%),29,2,,17,6,2,28,3,,21,9,1,21,2,,53,36 (52%),17 (38%),8 (47%),,61,33 (48%),28 (62%),4 (31%),,1,0,,2,0,29.0,16.0,0,2.6,1.0,48.6,1.502,12.0,5.6,2.8,51.4,0.998,10.4,2.8,1.4,5.0,6.2,2.4,0.217,0.464,0.096,0.357
9810,2022-10-15T13:30:00.000Z,8178,Bayer Leverkusen,5,1,True,49,3.93,19,10,6,2,428 (87%),10,7,51,0.43,5,2,1,1,444 (85%),9,1,,3,6,0,15,4,,2,1,1,4,1,2.33,0.03,2.36,4.19,0.38,0.05,0.43,0.34,491,230,198,19 (49%),4 (20%),16,3,523,302,142,26 (54%),2 (33%),12,0,,15,7,1,12,1,,13,3,6,18,5,,37,26 (48%),11 (65%),4 (36%),,34,28 (52%),6 (35%),5 (38%),,0,0,,2,1,35.0,13.0,3,1.8,1.0,50.4,1.31,12.4,4.6,2.2,49.6,0.766,10.6,3.0,1.0,10.8,9.4,1.8,0.145,0.391,0.094,0.333
