team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Expected goals (xG),Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Expected goals (xG) against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,xG open play,xG set play,xG non-penalty,xG on target (xGOT),xG open play against,xG set play against,xG non-penalty against,xG on target (xGOT) against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against,Touches in opposition box,Touches in opposition box against,Points Earned,goals average,goals against average,Ball possession average,Expected goals (xG) average,Total shots average,Shots on target average,Big chances average,Ball possession against average,Expected goals (xG) against average,Total shots against average,Shots on target against average,Big chances against average,Touches in opposition box average,Touches in opposition box against average,Points Earned average,Total shots average/goals average,Shots on target average/goals average,Total shots against average/goals against average,Shots on target against average/goals against average
8657,2020-09-14T17:00:00.000Z,8602,Wolverhampton Wanderers,0,2,True,55,1.04,9,2,1,1,373 (81%),13,12,45,1.40,11,4,3,2,307 (79%),7,5,,5,2,1,8,1,,5,2,1,7,4,0.92,0.12,1.04,0.04,1.21,0.19,1.40,1.26,460,119,254,29 (49%),7 (16%),23,4,391,200,107,46 (52%),6 (40%),19,0,,16,9,2,10,2,,14,13,3,35,1,,59,28 (41%),31 (53%),6 (46%),,69,41 (59%),28 (47%),14 (64%),,2,0,,1,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8657,2020-09-21T17:00:00.000Z,10252,Aston Villa,0,1,False,28,0.93,4,1,1,1,131 (59%),13,4,72,1.01,18,2,0,0,486 (88%),12,10,,2,1,0,3,1,,11,5,0,11,7,0.05,0.10,0.14,0.98,0.58,0.43,1.01,0.52,221,59,72,16 (28%),1 (7%),17,0,553,174,312,26 (53%),6 (15%),20,1,,9,7,5,36,1,,5,7,1,14,1,,49,27 (55%),22 (41%),6 (75%),,54,22 (45%),32 (59%),4 (57%),,1,1,,3,0,,,0,0.0,2.0,55.0,1.04,9.0,2.0,1.0,45.0,1.4,11.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.182,0.5
8657,2020-09-27T11:00:00.000Z,8463,Leeds United,0,1,True,36,1.40,14,4,2,2,232 (71%),18,5,64,1.17,17,9,2,1,470 (81%),4,7,,5,5,0,9,5,,5,3,0,9,8,0.82,0.57,1.40,0.76,0.96,0.21,1.17,1.20,327,99,133,18 (36%),5 (33%),18,2,578,262,208,35 (49%),7 (28%),28,1,,23,7,4,30,7,,13,7,5,10,4,,62,39 (53%),23 (48%),12 (80%),,60,35 (47%),25 (52%),7 (50%),,2,0,,1,0,31.0,22.0,0,0.0,1.5,41.5,0.985,6.5,1.5,1.0,58.5,1.205,14.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.103,0.5
8657,2020-10-04T13:00:00.000Z,9825,Arsenal,1,2,False,36,0.19,6,2,0,0,295 (79%),9,4,64,0.56,6,5,1,0,623 (89%),3,2,,2,2,0,1,5,,0,1,0,5,1,0.16,0.03,0.19,0.39,0.56,0.00,0.56,2.01,373,108,187,15 (36%),2 (11%),16,3,699,335,288,26 (46%),1 (6%),22,0,,11,5,1,22,3,,8,10,2,18,1,,35,21 (43%),14 (45%),7 (70%),,45,28 (57%),17 (55%),12 (67%),,1,0,,0,0,15.0,14.0,0,0.0,1.333,39.667,1.123,9.0,2.333,1.333,60.333,1.193,15.333,5.0,1.667,10.333,7.333,0.0,0.0,0.0,0.087,0.267
8657,2020-10-18T11:00:00.000Z,9879,Fulham,1,1,True,42,1.65,10,6,3,2,320 (80%),5,2,58,1.49,15,6,2,2,475 (84%),9,5,,3,1,0,6,4,,5,4,1,9,6,0.86,0.00,0.86,1.63,0.44,0.27,0.71,0.75,399,143,177,20 (41%),3 (20%),16,4,563,251,224,19 (40%),7 (44%),20,0,,15,18,3,17,5,,14,12,1,22,5,,52,27 (45%),25 (56%),4 (33%),,53,33 (55%),20 (44%),15 (65%),,0,0,,2,0,16.0,20.0,1,0.25,1.5,38.75,0.89,8.25,2.25,1.0,61.25,1.035,13.0,5.0,1.5,11.5,9.0,0.0,0.03,0.111,0.115,0.3
8657,2020-10-24T19:00:00.000Z,8650,Liverpool,1,2,False,38,1.57,13,2,2,1,309 (76%),15,3,62,2.29,17,5,5,3,589 (86%),7,7,,7,4,0,9,4,,7,5,1,10,7,0.73,0.05,0.78,1.00,2.09,0.20,2.29,2.17,406,108,201,23 (39%),4 (20%),17,0,683,276,313,46 (59%),6 (27%),16,2,,22,4,5,25,3,,7,6,4,30,1,,71,37 (52%),34 (61%),9 (90%),,56,34 (48%),22 (39%),12 (63%),,3,0,,0,0,32.0,37.0,0,0.4,1.4,39.4,1.042,8.6,3.0,1.4,60.6,1.126,13.4,5.2,1.6,12.4,11.2,0.2,0.047,0.133,0.104,0.269
8657,2020-10-31T12:30:00.000Z,8456,Manchester City,0,1,True,35,0.49,3,1,1,1,292 (78%),14,2,65,1.64,16,8,2,2,624 (87%),6,5,,1,1,0,2,1,,4,4,0,10,6,0.49,0.00,0.49,0.27,1.26,0.38,1.64,2.19,375,140,152,17 (31%),2 (13%),15,0,715,349,275,39 (57%),5 (45%),29,2,,19,9,4,24,7,,12,5,1,13,1,,42,29 (41%),13 (43%),4 (40%),,59,42 (59%),17 (57%),17 (59%),,0,0,,0,0,13.0,36.0,0,0.6,1.4,36.0,1.148,9.4,3.0,1.6,64.0,1.304,14.6,5.4,2.0,18.8,18.6,0.2,0.064,0.2,0.096,0.259
8657,2020-11-07T17:30:00.000Z,8455,Chelsea,1,4,False,30,0.43,6,3,1,0,223 (70%),14,7,70,2.22,20,9,4,1,669 (88%),5,6,,1,2,0,4,2,,5,6,2,10,10,0.15,0.28,0.43,0.79,1.27,0.95,2.22,2.77,320,97,126,19 (35%),0 (0%),24,1,762,349,320,45 (62%),5 (31%),20,1,,11,5,6,23,6,,13,10,2,14,2,,33,19 (39%),14 (52%),3 (60%),,43,30 (61%),13 (48%),3 (38%),,2,0,,0,0,8.0,36.0,0,0.6,1.4,37.4,1.06,9.2,3.0,1.6,62.6,1.43,14.2,6.6,2.4,21.4,25.8,0.2,0.065,0.2,0.099,0.212
8657,2020-11-22T14:00:00.000Z,8654,West Ham United,0,1,True,51,0.89,9,5,2,2,415 (80%),7,2,49,2.16,15,3,2,2,397 (80%),6,6,,3,1,1,6,3,,5,7,1,13,2,0.85,0.04,0.89,0.93,1.79,0.37,2.16,0.54,517,162,253,24 (44%),3 (14%),18,4,497,166,231,40 (49%),6 (27%),27,2,,25,8,7,15,2,,12,9,1,12,5,,58,37 (58%),21 (40%),6 (46%),,58,27 (42%),31 (60%),8 (38%),,0,0,,0,0,15.0,30.0,0,0.8,2.0,36.2,0.866,7.6,2.8,1.4,63.8,1.64,14.8,6.6,2.8,16.8,28.6,0.2,0.105,0.286,0.135,0.303
8657,2020-11-28T20:00:00.000Z,8659,West Bromwich Albion,0,1,False,51,3.12,21,5,6,6,325 (81%),9,9,49,1.29,17,6,2,2,298 (78%),10,14,,10,6,0,18,3,,7,4,0,9,8,2.64,0.48,3.12,1.13,0.36,0.92,1.29,0.89,402,120,205,36 (51%),7 (30%),18,2,380,145,153,28 (45%),6 (24%),21,2,,14,7,4,20,5,,12,8,4,15,5,,55,35 (61%),20 (43%),13 (72%),,49,22 (39%),27 (57%),5 (71%),,3,0,,2,0,35.0,18.0,0,0.6,1.8,39.2,1.006,8.2,3.4,1.8,60.8,1.96,16.6,6.2,3.0,16.8,31.8,0.2,0.073,0.176,0.108,0.29
8657,2020-12-06T14:15:00.000Z,8197,Leicester City,1,2,True,30,0.24,4,1,0,0,182 (67%),13,6,70,1.42,13,4,2,0,574 (85%),6,5,,2,1,0,3,1,,4,5,2,9,4,0.08,0.16,0.24,0.42,1.21,0.21,1.42,1.66,273,76,106,17 (32%),4 (18%),22,4,674,236,338,31 (56%),2 (7%),19,4,,16,9,5,26,2,,18,7,1,17,0,,53,30 (40%),23 (55%),8 (62%),,64,45 (60%),19 (45%),16 (70%),,1,0,,3,0,12.0,25.0,0,0.4,1.8,41.0,1.3,10.4,3.2,2.4,59.0,1.92,17.0,6.2,3.0,20.6,31.4,0.0,0.038,0.125,0.106,0.29
8657,2020-12-13T12:00:00.000Z,8466,Southampton,0,3,False,32,0.32,3,0,0,0,179 (69%),14,4,68,1.99,16,6,4,2,491 (86%),8,8,,3,0,0,3,0,,7,3,0,11,5,0.13,0.18,0.32,0.00,1.42,0.58,1.99,2.36,259,65,114,22 (36%),2 (13%),23,0,572,327,164,21 (39%),7 (37%),19,3,,17,13,3,19,3,,21,9,0,18,0,,46,31 (42%),15 (41%),6 (43%),,65,43 (58%),22 (59%),9 (69%),,1,0,,0,0,7.0,27.0,0,0.4,1.8,39.4,1.034,8.6,3.0,2.0,60.6,1.746,16.2,6.0,2.4,16.6,29.0,0.0,0.047,0.133,0.111,0.3
8657,2020-12-17T20:00:00.000Z,10260,Manchester United,2,3,True,40,1.47,12,6,1,0,266 (73%),17,6,60,1.93,15,9,4,3,465 (83%),8,3,,5,1,0,9,3,,4,2,0,9,6,1.12,0.35,1.47,1.46,1.79,0.14,1.93,1.79,362,87,179,31 (40%),4 (24%),22,2,557,253,212,30 (45%),2 (25%),23,4,,20,10,3,12,5,,18,5,1,22,4,,53,33 (43%),20 (48%),7 (47%),,65,43 (57%),22 (52%),8 (44%),,3,0,,2,0,28.0,16.0,0,0.4,2.2,38.8,1.0,8.6,2.8,1.8,61.2,1.816,16.2,5.6,2.8,15.4,27.2,0.0,0.047,0.143,0.136,0.393
8657,2020-12-20T12:00:00.000Z,10204,Brighton & Hove Albion,1,1,False,26,0.54,5,3,1,1,130 (64%),11,2,74,2.88,21,5,4,3,463 (85%),9,14,,2,0,0,3,2,,8,8,1,16,5,0.51,0.03,0.54,0.40,1.81,1.06,2.88,0.98,203,60,70,12 (24%),1 (11%),18,2,545,199,264,32 (58%),12 (32%),24,1,,12,7,7,37,3,,12,1,0,6,2,,52,25 (45%),27 (54%),5 (56%),,54,31 (55%),23 (46%),9 (69%),,5,1,,1,0,11.0,39.0,1,0.6,2.0,40.8,1.208,9.8,3.4,1.8,59.2,1.758,15.2,5.6,2.8,19.4,23.2,0.0,0.061,0.176,0.132,0.357
8657,2020-12-26T20:00:00.000Z,8668,Everton,0,1,True,44,1.36,10,2,1,1,305 (73%),11,5,56,0.70,7,3,1,1,432 (79%),10,3,,5,3,0,9,1,,3,1,0,4,3,0.66,0.69,1.36,0.71,0.58,0.12,0.70,0.72,420,142,163,28 (40%),6 (40%),26,0,545,267,165,41 (52%),3 (23%),24,2,,18,11,1,17,2,,13,8,4,23,1,,54,34 (45%),20 (38%),7 (70%),,74,42 (55%),32 (62%),18 (69%),,2,0,,4,0,21.0,20.0,0,0.8,2.0,35.8,1.138,9.0,3.0,1.6,64.2,1.902,16.4,6.0,3.2,18.6,25.0,0.2,0.089,0.267,0.122,0.333
8657,2020-12-29T18:00:00.000Z,8191,Burnley,0,1,False,63,0.68,7,3,1,1,447 (81%),17,5,37,1.01,5,3,2,2,224 (70%),13,3,,2,2,0,4,3,,2,0,0,4,1,0.36,0.32,0.68,0.27,0.69,0.32,1.01,0.89,551,166,281,21 (30%),3 (13%),27,2,322,114,110,34 (49%),4 (33%),11,2,,13,8,0,7,2,,12,8,3,27,2,,57,35 (53%),22 (42%),11 (85%),,62,31 (47%),31 (58%),3 (33%),,2,0,,1,0,11.0,13.0,0,0.8,2.0,34.4,0.786,6.8,2.4,0.6,65.6,1.784,14.4,5.4,3.0,15.8,25.4,0.2,0.118,0.333,0.139,0.37
8657,2021-01-02T15:00:00.000Z,9826,Crystal Palace,0,2,False,56,0.37,7,2,0,0,411 (81%),18,6,44,0.58,9,4,0,0,298 (72%),8,3,,1,4,0,4,3,,2,3,1,6,3,0.32,0.05,0.37,0.08,0.53,0.05,0.58,1.16,510,240,171,39 (50%),4 (20%),39,3,414,129,169,21 (34%),4 (36%),35,0,,22,18,3,8,2,,24,9,4,23,2,,62,37 (41%),25 (52%),7 (35%),,76,53 (59%),23 (48%),15 (63%),,3,0,,1,0,16.0,17.0,0,0.6,1.8,41.0,0.874,7.4,2.8,0.8,59.0,1.702,12.8,5.2,3.0,15.6,23.0,0.2,0.081,0.214,0.141,0.346
8657,2021-01-12T18:00:00.000Z,10261,Newcastle United,1,0,True,66,2.10,17,4,2,1,484 (87%),13,5,34,0.64,7,3,1,1,193 (68%),12,2,,6,7,1,13,4,,3,1,0,4,3,1.28,0.03,1.32,1.78,0.48,0.16,0.64,0.19,559,169,315,41 (61%),5 (21%),24,2,283,94,99,27 (42%),3 (25%),23,2,,11,8,1,16,3,,15,6,7,32,3,,50,29 (48%),21 (53%),7 (47%),,51,32 (52%),19 (48%),4 (50%),,2,0,,3,1,40.0,11.0,3,0.6,1.6,45.8,0.884,8.2,3.2,0.8,54.2,1.42,11.4,4.8,2.2,17.4,21.0,0.2,0.073,0.187,0.14,0.333
8657,2021-01-17T14:00:00.000Z,8586,Tottenham Hotspur,1,3,True,42,0.86,15,5,1,0,321 (78%),13,5,58,0.96,14,5,2,1,481 (83%),4,7,,3,7,0,7,8,,4,5,1,5,9,0.81,0.05,0.86,0.77,0.75,0.22,0.96,1.25,413,121,200,17 (33%),4 (18%),22,4,580,304,177,21 (40%),2 (15%),23,1,,19,13,5,21,2,,17,11,7,17,4,,56,30 (42%),26 (60%),8 (62%),,59,42 (58%),17 (40%),12 (52%),,4,0,,0,0,17.0,25.0,0,0.4,1.0,51.0,1.01,9.2,2.8,1.0,49.0,1.162,9.8,3.6,1.6,19.8,20.0,0.8,0.043,0.143,0.102,0.278
8657,2021-01-27T20:15:00.000Z,10260,Manchester United,2,1,False,24,0.96,5,3,0,0,177 (69%),12,2,76,1.09,16,4,1,1,711 (89%),10,7,,1,1,0,5,0,,5,7,1,10,6,0.24,0.72,0.96,1.16,0.72,0.37,1.09,0.46,257,86,91,10 (17%),1 (14%),12,5,803,317,394,64 (80%),4 (17%),23,0,,15,16,7,28,3,,21,4,1,8,1,,33,28 (36%),5 (18%),3 (23%),,72,49 (64%),23 (82%),17 (68%),,1,0,,1,0,8.0,28.0,3,0.4,1.4,54.2,1.074,11.2,3.2,1.0,45.8,0.778,8.4,3.6,1.2,21.0,17.2,0.6,0.036,0.125,0.167,0.389
8657,2021-01-30T15:00:00.000Z,8456,Manchester City,0,1,False,25,0.19,4,1,0,0,206 (75%),10,0,75,1.57,10,5,2,1,729 (91%),7,10,,2,1,0,0,4,,1,4,0,6,4,0.19,0.00,0.19,0.03,1.33,0.24,1.57,2.10,273,126,80,21 (40%),0 (0%),10,1,805,283,446,51 (70%),5 (24%),18,0,,15,10,4,22,4,,12,4,1,6,1,,40,26 (46%),14 (50%),4 (67%),,44,30 (54%),14 (50%),8 (50%),,3,0,,0,0,9.0,31.0,0,0.8,1.4,50.2,0.994,10.2,3.4,0.8,49.8,0.856,10.2,3.8,1.2,18.4,18.8,1.2,0.078,0.235,0.137,0.368
8657,2021-02-02T18:00:00.000Z,8659,West Bromwich Albion,2,1,True,68,1.32,14,6,1,0,495 (83%),11,9,32,1.55,8,4,3,2,174 (65%),9,2,,4,4,0,9,5,,2,2,0,7,1,0.99,0.33,1.32,1.41,1.44,0.11,1.55,2.17,593,215,280,30 (50%),2 (7%),28,0,268,79,95,24 (36%),4 (24%),18,3,,20,10,2,22,3,,18,12,4,25,4,,66,39 (57%),27 (47%),10 (59%),,60,30 (43%),30 (53%),2 (15%),,2,0,,1,0,32.0,23.0,3,0.8,1.4,42.6,0.896,9.6,3.0,0.6,57.4,0.968,11.2,4.2,1.2,18.0,22.4,1.2,0.083,0.267,0.125,0.333
8657,2021-02-07T19:15:00.000Z,8455,Chelsea,1,2,True,31,0.65,8,3,1,1,244 (72%),8,1,69,1.60,9,3,3,1,654 (87%),8,8,,3,2,0,5,3,,4,2,0,7,2,0.54,0.11,0.65,0.54,0.77,0.04,0.82,1.51,338,112,132,21 (38%),0 (0%),24,2,756,359,295,29 (63%),6 (43%),20,2,,18,12,3,15,0,,17,5,2,19,3,,52,38 (51%),14 (41%),12 (80%),,57,37 (49%),20 (59%),12 (67%),,1,0,,0,0,19.0,26.0,0,1.2,1.2,45.0,1.086,11.0,3.8,0.8,55.0,1.162,11.0,4.2,1.8,21.2,23.6,1.8,0.109,0.316,0.109,0.286
8657,2021-02-15T18:00:00.000Z,8654,West Ham United,0,3,False,54,0.67,8,5,2,2,427 (85%),12,7,46,1.94,13,9,3,1,348 (81%),11,7,,2,1,0,5,3,,3,1,0,9,4,0.67,0.00,0.67,1.29,0.82,0.33,1.15,3.14,500,169,258,25 (51%),8 (31%),17,1,429,195,153,22 (50%),2 (13%),16,1,,18,6,1,19,6,,9,9,1,19,5,,51,36 (56%),15 (50%),7 (64%),,43,28 (44%),15 (50%),7 (47%),,2,0,,0,0,25.0,20.0,0,1.2,1.6,38.0,0.796,9.2,3.6,0.6,62.0,1.354,11.4,4.2,2.2,17.0,26.6,1.2,0.13,0.333,0.14,0.381
8657,2021-02-20T20:00:00.000Z,9879,Fulham,0,1,False,35,0.92,4,2,2,2,209 (65%),14,4,65,1.20,15,7,2,1,494 (83%),11,6,,2,0,0,4,0,,6,2,0,7,8,0.35,0.57,0.92,0.87,1.11,0.08,1.20,0.68,321,120,89,34 (43%),1 (8%),30,3,597,262,232,32 (44%),4 (18%),22,1,,20,8,4,23,4,,6,7,0,19,2,,60,33 (42%),27 (51%),3 (60%),,72,46 (58%),26 (49%),26 (67%),,2,0,,1,0,8.0,28.0,0,1.0,1.6,40.4,0.758,7.8,3.6,0.8,59.6,1.55,11.2,5.0,2.4,18.6,25.6,1.2,0.128,0.278,0.143,0.32
8657,2021-02-28T19:15:00.000Z,8650,Liverpool,0,2,True,39,0.74,8,2,2,2,304 (75%),9,4,61,2.67,16,8,6,5,533 (84%),9,3,,4,2,0,5,3,,4,4,0,13,3,0.58,0.16,0.74,0.91,2.57,0.10,2.67,2.52,406,142,162,37 (48%),5 (26%),22,3,638,259,274,30 (48%),4 (29%),18,1,,11,11,4,17,7,,12,5,2,15,3,,48,23 (45%),25 (56%),3 (43%),,48,28 (55%),20 (44%),7 (58%),,0,0,,0,0,13.0,25.0,0,0.6,1.6,42.6,0.75,7.6,3.4,1.2,57.4,1.572,11.0,5.6,2.6,18.6,25.6,0.6,0.079,0.176,0.145,0.286
8657,2021-03-03T18:00:00.000Z,10252,Aston Villa,1,0,True,28,0.88,9,2,1,0,183 (70%),13,2,72,2.32,16,4,3,3,541 (84%),6,7,,5,2,0,6,3,,5,7,1,12,4,0.73,0.15,0.88,0.83,2.05,0.27,2.32,0.72,263,84,99,28 (38%),0 (0%),13,1,641,242,299,48 (62%),7 (16%),30,1,,13,13,7,47,4,,9,9,2,9,1,,36,21 (36%),15 (44%),2 (22%),,56,37 (64%),19 (56%),15 (68%),,1,1,,0,0,10.0,34.0,3,0.6,1.8,45.4,0.86,8.4,3.6,1.6,54.6,1.792,12.2,6.2,3.4,19.4,24.4,0.6,0.071,0.167,0.148,0.29
8657,2021-03-06T15:00:00.000Z,8466,Southampton,0,2,True,51,0.73,8,2,2,2,275 (70%),17,7,49,1.91,15,7,3,2,294 (75%),11,3,,5,1,0,4,4,,4,4,0,7,8,0.50,0.23,0.73,0.30,1.02,0.10,1.12,2.09,393,125,150,31 (42%),6 (29%),26,2,390,174,120,23 (34%),2 (20%),19,2,,16,9,4,21,5,,17,11,1,23,2,,59,37 (45%),22 (58%),10 (50%),,61,45 (55%),16 (42%),11 (61%),,4,0,,3,0,16.0,27.0,0,0.4,1.6,37.4,0.772,7.4,2.8,1.6,62.6,1.946,13.8,6.2,3.4,15.0,26.6,0.6,0.054,0.143,0.116,0.258
8657,2021-03-14T14:00:00.000Z,8197,Leicester City,0,5,False,28,0.10,1,0,0,0,207 (71%),9,1,72,3.98,19,10,8,6,668 (89%),10,9,,1,0,0,1,0,,4,5,1,14,5,0.10,0.00,0.10,0.00,3.28,0.69,3.98,3.32,291,130,77,17 (35%),2 (29%),15,0,750,372,296,28 (54%),3 (20%),22,2,,14,18,6,20,5,,19,10,0,10,0,,41,32 (44%),9 (50%),8 (53%),,50,41 (56%),9 (50%),13 (68%),,2,0,,0,0,3.0,25.0,0,0.2,1.6,41.4,0.788,7.4,2.6,1.8,58.6,2.008,15.0,7.0,3.4,14.4,26.8,0.6,0.027,0.077,0.107,0.229
