team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
4032,2024-08-16T17:00:00.000Z,7869,Cordoba,1,0,True,31,4,1,1,0,166 (70%),7,2,69,24,6,3,3,441 (87%),13,9,,1,2,0,4,0,,7,11,0,12,12,236,106,60,16 (31%),0 (0%),15,7,1,505,155,286,26 (57%),7 (19%),31,31,0,,16,8,12,29,5,,10,9,2,9,0,,46,36 (56%),10 (40%),7 (54%),,43,28 (44%),15 (60%),11 (52%),,1,0,,1,0
4032,2024-08-24T19:30:00.000Z,9864,Malaga,1,1,False,32,8,3,0,0,168 (69%),22,2,68,6,2,0,0,432 (87%),18,2,,3,2,1,4,4,,2,2,0,4,2,242,103,65,19 (39%),2 (25%),18,10,2,498,223,209,39 (70%),5 (18%),23,15,0,,20,10,2,25,1,,26,8,2,11,2,,61,43 (43%),18 (58%),6 (46%),,70,57 (57%),13 (42%),11 (44%),,3,0,,2,0
4032,2024-09-01T17:00:00.000Z,8394,Real Zaragoza,0,0,True,42,18,2,0,0,183 (70%),8,6,58,10,1,0,0,275 (75%),18,6,,7,9,1,7,11,,6,3,1,3,7,261,83,100,18 (30%),7 (33%),21,21,0,365,159,116,25 (39%),3 (19%),26,10,4,,19,10,3,25,1,,19,5,8,21,2,,53,42 (60%),11 (31%),5 (36%),,52,28 (40%),24 (69%),1 (10%),,2,0,,2,0
4032,2024-09-08T12:00:00.000Z,8474,Racing de Ferrol,0,0,False,44,11,4,2,2,254 (74%),13,6,56,11,1,0,0,361 (80%),13,2,,3,4,0,5,6,,7,3,0,5,6,345,129,125,24 (52%),4 (21%),21,22,2,454,212,149,39 (57%),4 (19%),27,12,1,,27,10,3,18,1,,21,16,4,26,5,,61,44 (49%),17 (46%),4 (27%),,65,45 (51%),20 (54%),13 (48%),,4,0,,1,0
4032,2024-09-15T12:00:00.000Z,8393,Albacete,2,0,True,47,17,5,2,1,274 (72%),10,4,53,6,2,2,2,336 (77%),11,2,,6,6,0,10,7,,3,1,1,5,1,381,116,158,31 (46%),8 (42%),27,31,1,434,197,139,35 (47%),2 (13%),25,13,2,,12,8,1,27,2,,16,9,6,34,3,,61,34 (54%),27 (50%),12 (63%),,56,29 (46%),27 (50%),4 (36%),,2,0,,2,0
4032,2024-09-22T16:30:00.000Z,10268,Elche,0,1,False,40,5,3,0,0,257 (79%),14,0,60,17,8,3,2,423 (86%),15,5,,2,0,0,1,4,,8,1,0,13,4,325,155,102,16 (39%),1 (11%),13,12,2,491,212,211,36 (59%),6 (30%),20,20,1,,18,7,1,22,7,,17,11,0,13,3,,57,43 (50%),14 (42%),12 (60%),,62,43 (50%),19 (58%),12 (67%),,3,0,,2,0
4032,2024-09-28T14:15:00.000Z,96925,SD Huesca,1,0,True,43,15,2,3,2,239 (74%),18,6,57,7,1,0,0,363 (82%),14,2,,7,6,0,10,5,,4,2,0,4,3,324,96,143,27 (47%),6 (30%),25,29,1,442,245,118,39 (53%),2 (13%),22,11,0,,15,6,2,15,1,,12,7,6,22,1,,54,37 (51%),17 (47%),9 (64%),,54,35 (49%),19 (53%),6 (55%),,2,0,,6,0
4032,2024-10-05T14:15:00.000Z,7878,Granada,0,1,True,55,11,4,1,1,339 (79%),13,8,45,5,1,2,1,271 (75%),15,1,,2,5,0,8,3,,4,0,0,2,3,431,188,151,31 (53%),6 (24%),29,26,2,363,197,74,32 (39%),0 (0%),23,6,0,,12,9,0,7,0,,17,7,5,25,4,,48,33 (50%),15 (60%),6 (40%),,43,33 (50%),10 (40%),4 (40%),,1,0,,5,0
4032,2024-10-13T16:30:00.000Z,7876,Burgos CF,1,0,False,37,11,3,1,1,204 (68%),7,6,63,9,3,1,1,433 (85%),14,4,,5,3,0,7,4,,3,3,0,5,4,299,97,107,14 (25%),8 (35%),23,24,0,511,226,207,21 (48%),6 (23%),28,21,1,,22,7,3,30,3,,8,13,3,31,2,,59,38 (63%),21 (45%),4 (50%),,48,22 (37%),26 (55%),8 (38%),,3,0,,5,0
4032,2024-10-19T19:00:00.000Z,8372,Eibar,1,0,True,41,8,3,1,0,194 (63%),12,4,59,7,2,1,1,335 (75%),15,3,,3,2,0,6,2,,4,1,0,3,4,309,80,114,27 (39%),5 (42%),31,21,1,448,204,131,35 (44%),5 (33%),30,15,1,,14,13,1,19,2,,12,11,2,34,2,,52,29 (48%),23 (38%),2 (29%),,68,31 (52%),37 (62%),7 (37%),,2,0,,3,1
