team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8581,2024-08-18T15:00:00.000Z,9869,Sporting Gijon,2,1,False,31,9,5,1,0,196 (72%),15,1,69,12,1,0,0,490 (83%),13,7,,1,3,0,4,5,,8,3,0,8,4,271,86,110,28 (37%),0 (0%),16,20,1,589,219,271,27 (47%),6 (21%),31,34,1,,14,9,3,28,0,,19,5,2,7,3,,42,31 (45%),11 (33%),5 (29%),,60,38 (55%),22 (67%),6 (43%),,2,0,,2,0
8581,2024-08-24T17:00:00.000Z,8385,Cadiz,1,1,True,44,16,6,4,3,274 (81%),14,6,56,14,7,2,1,345 (83%),15,4,,8,2,1,13,3,,6,1,0,11,3,339,141,133,28 (46%),4 (22%),28,26,2,415,183,162,41 (64%),11 (41%),15,23,1,,15,3,1,21,6,,16,6,1,22,5,,47,32 (47%),15 (54%),3 (30%),,49,36 (53%),13 (46%),7 (58%),,2,0,,5,0
8581,2024-09-02T17:00:00.000Z,8372,Eibar,2,2,False,34,8,5,2,0,204 (71%),13,2,66,28,9,7,5,477 (88%),9,10,,2,1,0,4,4,,8,11,1,18,10,288,109,95,21 (36%),1 (17%),26,12,2,544,207,270,38 (66%),7 (17%),31,44,2,,21,7,9,38,7,,18,8,1,10,3,,48,34 (42%),14 (44%),4 (31%),,65,47 (58%),18 (56%),16 (55%),,2,0,,2,0
8581,2024-09-08T14:15:00.000Z,8554,Cartagena,1,0,False,52,10,8,4,3,399 (86%),12,5,48,14,3,2,2,359 (85%),8,5,,2,0,0,7,3,,6,5,0,9,5,464,212,187,31 (58%),2 (17%),16,15,2,424,194,165,24 (45%),12 (44%),13,24,5,,10,2,5,21,3,,18,4,0,10,7,,37,26 (42%),11 (69%),8 (44%),,41,36 (58%),5 (31%),8 (67%),,1,0,,0,0
8581,2024-09-14T14:15:00.000Z,8288,Eldense,3,1,True,72,29,6,2,2,523 (89%),13,9,28,5,3,1,0,152 (68%),7,2,,14,9,1,19,10,,1,1,0,3,2,590,156,367,22 (58%),7 (27%),21,59,0,225,85,67,23 (34%),4 (29%),9,10,1,,5,6,1,11,2,,15,9,9,25,3,,29,20 (39%),9 (75%),11 (79%),,34,31 (61%),3 (25%),3 (50%),,2,0,,5,2
8581,2024-09-21T19:00:00.000Z,8394,Real Zaragoza,1,2,False,49,13,4,4,3,310 (79%),9,8,51,18,5,1,0,343 (82%),15,4,,5,4,1,10,3,,9,4,2,8,10,391,181,129,28 (41%),3 (13%),18,25,1,417,147,196,31 (56%),5 (22%),20,18,0,,12,11,4,21,3,,15,6,4,17,3,,44,33 (53%),11 (50%),6 (38%),,40,29 (47%),11 (50%),6 (43%),,2,0,,1,0
8581,2024-09-29T12:00:00.000Z,9865,Almeria,4,2,True,44,13,8,5,2,375 (85%),9,5,56,16,4,1,1,480 (87%),8,3,,5,0,1,10,3,,8,4,1,9,7,443,215,160,27 (48%),6 (38%),15,23,0,552,213,267,28 (54%),7 (35%),15,25,1,,10,9,4,13,2,,12,9,0,10,4,,30,24 (50%),6 (40%),6 (43%),,33,24 (50%),9 (60%),3 (30%),,1,0,,1,0
8581,2024-10-06T16:30:00.000Z,8670,Real Oviedo,0,0,True,51,8,1,0,0,340 (87%),10,1,49,11,1,0,0,316 (86%),18,9,,4,3,0,5,3,,4,6,0,6,5,393,208,132,24 (51%),2 (17%),29,25,4,366,160,156,22 (55%),8 (31%),17,19,1,,17,6,6,16,1,,19,6,2,18,1,,44,36 (51%),8 (44%),3 (25%),,44,34 (49%),10 (56%),7 (39%),,3,0,,3,0
8581,2024-10-13T14:15:00.000Z,8696,Racing Santander,0,1,False,46,5,1,2,2,269 (75%),14,3,54,16,2,3,2,330 (81%),7,7,,3,1,0,3,2,,11,3,0,13,3,360,178,91,34 (44%),2 (14%),23,5,8,409,130,200,17 (43%),6 (25%),24,45,2,,17,7,3,22,1,,20,11,1,23,1,,37,32 (43%),5 (38%),9 (53%),,51,43 (57%),8 (62%),9 (60%),,4,0,,2,0
8581,2024-10-19T16:30:00.000Z,10279,Castellon,0,2,False,50,13,3,4,4,268 (73%),13,6,50,15,5,3,1,277 (76%),11,4,,8,2,0,10,3,,7,3,2,11,4,367,129,139,26 (37%),3 (17%),24,34,2,364,137,140,26 (41%),5 (33%),16,25,4,,31,4,3,18,3,,16,11,3,15,2,,61,50 (61%),11 (39%),8 (47%),,49,32 (39%),17 (61%),4 (20%),,3,0,,2,0
