team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
7869,2024-08-16T17:00:00.000Z,4032,CD Mirandes,0,1,False,69,24,6,3,3,441 (87%),13,9,31,4,1,1,0,166 (70%),7,2,,7,11,0,12,12,,1,2,0,4,0,505,155,286,26 (57%),7 (19%),31,31,0,236,106,60,16 (31%),0 (0%),15,7,1,,10,9,2,9,0,,16,8,12,29,5,,43,28 (44%),15 (60%),11 (52%),,46,36 (56%),10 (40%),7 (54%),,1,0,,1,0
7869,2024-08-26T19:30:00.000Z,7876,Burgos CF,2,2,True,53,11,4,3,2,305 (80%),17,4,47,12,5,2,1,268 (78%),10,4,,5,2,0,9,2,,4,3,0,7,5,379,175,130,21 (44%),5 (31%),10,23,3,343,133,135,30 (51%),2 (18%),16,14,6,,13,8,3,10,3,,13,13,2,18,2,,49,29 (46%),20 (54%),6 (46%),,51,34 (54%),17 (46%),6 (50%),,1,1,,2,0
7869,2024-09-02T19:30:00.000Z,10268,Elche,1,3,False,38,5,3,1,0,220 (78%),23,4,62,18,5,7,4,394 (84%),4,5,,1,1,0,3,2,,8,5,0,13,5,283,158,62,18 (46%),0 (0%),19,10,3,469,222,172,15 (31%),5 (36%),18,30,3,,16,9,5,11,2,,16,7,1,8,2,,28,25 (34%),3 (43%),5 (42%),,52,48 (66%),4 (57%),10 (59%),,2,0,,0,0
7869,2024-09-07T19:00:00.000Z,9864,Malaga,0,0,True,55,16,4,2,2,291 (77%),19,8,45,3,1,0,0,236 (74%),11,1,,8,4,0,9,7,,2,0,0,1,2,376,161,130,38 (58%),10 (37%),21,25,5,321,136,100,33 (43%),1 (11%),22,9,1,,17,12,0,4,1,,22,5,4,20,4,,53,36 (44%),17 (49%),9 (36%),,64,46 (56%),18 (51%),6 (55%),,6,0,,2,0
7869,2024-09-13T18:30:00.000Z,9783,Deportivo La Coruna,2,0,True,44,16,6,5,4,246 (75%),17,6,56,15,5,4,4,352 (80%),5,4,,7,3,1,10,6,,6,4,0,10,5,330,110,136,28 (45%),7 (33%),14,26,4,438,251,101,28 (49%),3 (43%),24,25,4,,26,5,4,28,5,,18,8,3,17,4,,56,39 (46%),17 (53%),8 (67%),,60,45 (54%),15 (47%),11 (50%),,3,0,,2,0
7869,2024-09-23T18:30:00.000Z,96925,SD Huesca,1,4,False,69,16,4,0,0,380 (83%),7,7,31,9,5,3,0,136 (63%),9,3,,6,6,0,9,7,,3,1,0,7,2,460,169,211,35 (57%),8 (23%),30,31,4,216,54,82,25 (39%),3 (33%),19,11,4,,9,5,1,11,1,,13,5,6,45,4,,51,29 (53%),22 (56%),11 (65%),,43,26 (47%),17 (44%),6 (50%),,2,1,,2,0
7869,2024-09-29T16:30:00.000Z,8474,Racing de Ferrol,3,1,True,58,21,5,1,0,275 (77%),18,6,42,7,3,1,0,167 (65%),16,4,,8,8,2,7,14,,3,1,0,5,2,355,117,158,20 (38%),5 (28%),17,17,1,255,113,54,12 (22%),2 (13%),19,14,4,,16,8,1,21,2,,21,5,8,21,2,,58,37 (45%),21 (62%),6 (50%),,59,46 (55%),13 (38%),7 (50%),,3,0,,2,0
7869,2024-10-06T19:00:00.000Z,8393,Albacete,1,1,False,60,10,3,0,0,320 (82%),16,3,40,17,5,2,1,180 (71%),9,8,,6,1,0,6,4,,8,4,0,13,4,392,182,138,27 (49%),6 (24%),18,20,1,253,59,121,34 (52%),6 (19%),18,28,3,,17,11,4,33,4,,15,11,1,15,2,,39,31 (41%),8 (42%),6 (60%),,56,45 (59%),11 (58%),15 (58%),,2,0,,1,0
7869,2024-10-13T16:30:00.000Z,7878,Granada,0,1,False,36,6,2,0,0,192 (70%),14,4,64,17,5,2,1,393 (83%),12,5,,2,2,0,3,3,,9,3,0,10,7,274,108,84,26 (38%),2 (22%),17,11,1,473,207,186,25 (51%),5 (19%),30,26,1,,22,6,3,29,4,,21,3,2,15,2,,63,44 (52%),19 (61%),11 (50%),,53,41 (48%),12 (39%),6 (32%),,2,1,,0,0
7869,2024-10-18T18:30:00.000Z,8554,Cartagena,2,1,True,63,20,6,2,1,395 (84%),12,7,37,5,3,1,1,185 (69%),11,2,,10,4,1,11,9,,2,0,0,3,2,470,226,169,38 (51%),8 (35%),19,35,0,268,111,74,26 (41%),2 (13%),27,15,5,,16,6,0,18,2,,15,12,4,23,4,,48,30 (48%),18 (58%),3 (38%),,46,33 (52%),13 (42%),7 (64%),,4,0,,3,0
7869,2024-10-23T19:00:00.000Z,8696,Racing Santander,0,2,False,50,12,4,0,0,318 (82%),17,2,50,18,7,2,2,307 (78%),11,7,,7,1,0,5,7,,5,6,0,11,7,390,175,143,34 (52%),1 (10%),21,11,6,393,147,160,11 (31%),3 (20%),22,34,7,,16,10,6,22,5,,24,10,1,25,4,,47,35 (42%),12 (48%),9 (41%),,62,49 (58%),13 (52%),9 (45%),,5,1,,2,0
7869,2024-10-26T16:30:00.000Z,8288,Eldense,2,0,True,48,17,9,2,0,270 (77%),15,2,52,7,3,0,0,289 (77%),13,6,,5,3,0,11,6,,3,1,0,6,1,349,141,129,22 (39%),3 (17%),23,24,1,373,166,123,25 (46%),3 (20%),17,20,4,,13,5,1,18,3,,13,11,3,15,7,,40,32 (50%),8 (36%),6 (75%),,46,32 (50%),14 (64%),5 (38%),,1,0,,2,1
7869,2024-11-10T13:00:00.000Z,10279,Castellon,2,2,True,59,17,6,4,3,282 (72%),18,8,41,14,6,4,3,152 (54%),19,6,,7,4,2,12,5,,5,3,0,12,2,389,160,122,31 (39%),7 (26%),29,27,1,282,76,76,16 (25%),2 (25%),11,29,3,,17,8,3,17,4,,15,9,4,28,5,,64,49 (54%),15 (38%),14 (67%),,65,41 (46%),24 (62%),10 (71%),,4,0,,4,0
