team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
9864,2024-11-09T20:00:00.000Z,8554,Cartagena,1,0,True,74,18,6,2,1,474 (88%),12,8,26,9,2,1,1,133 (69%),16,2,,8,4,0,13,5,,3,4,0,6,3,541,202,272,39 (61%),10 (36%),18,36,1,194,60,73,26 (46%),1 (10%),13,9,5,,19,2,4,12,2,,14,9,4,30,5,,61,45 (61%),16 (38%),11 (79%),,55,29 (39%),26 (62%),3 (25%),,2,0,,3,0
9864,2024-11-17T20:00:00.000Z,8394,Real Zaragoza,0,0,False,39,8,2,0,0,248 (79%),13,5,61,20,8,4,4,426 (87%),15,5,,4,2,1,5,3,,11,1,0,10,10,315,145,103,39 (54%),1 (7%),20,14,0,489,175,251,29 (63%),7 (23%),21,22,5,,15,11,1,31,8,,14,1,2,17,2,,46,39 (57%),7 (30%),9 (56%),,45,29 (43%),16 (70%),3 (23%),,4,1,,4,0
9864,2024-11-23T20:00:00.000Z,8696,Racing Santander,0,0,True,42,18,6,5,5,237 (76%),18,3,58,11,7,3,3,343 (78%),11,2,,5,7,0,15,3,,3,1,0,4,7,313,148,89,32 (46%),4 (29%),28,32,11,439,188,155,9 (31%),2 (40%),27,23,1,,20,18,1,25,7,,31,8,7,29,6,,57,51 (48%),6 (32%),20 (54%),,69,56 (52%),13 (68%),8 (35%),,2,0,,3,0
9864,2024-11-27T18:00:00.000Z,8581,Levante,2,4,False,52,12,3,0,0,430 (87%),13,3,48,20,7,7,3,390 (88%),11,7,,5,4,1,7,5,,9,4,0,15,5,494,251,179,32 (60%),1 (7%),15,15,0,442,226,164,30 (60%),7 (32%),14,30,3,,11,5,4,20,3,,12,7,4,19,1,,35,29 (48%),6 (50%),7 (54%),,38,32 (52%),6 (50%),7 (70%),,1,0,,2,0
9864,2024-12-01T13:00:00.000Z,10279,Castellon,0,2,False,53,7,2,1,1,290 (77%),17,3,47,14,8,1,0,256 (78%),11,3,,3,2,0,7,0,,2,4,0,5,9,379,167,123,33 (54%),2 (11%),33,22,0,327,137,119,21 (47%),4 (27%),21,15,0,,20,6,4,20,6,,22,6,2,26,2,,56,45 (49%),11 (48%),14 (54%),,59,47 (51%),12 (52%),8 (42%),,3,0,,2,0
9864,2024-12-08T15:15:00.000Z,9865,Almeria,1,1,True,43,8,0,1,1,248 (81%),21,3,57,21,7,0,0,345 (86%),12,10,,3,5,1,6,2,,9,5,0,10,11,308,126,122,27 (48%),1 (8%),15,11,2,403,180,165,22 (55%),6 (19%),17,32,0,,15,10,4,34,7,,20,5,5,15,0,,40,32 (36%),8 (38%),5 (33%),,70,57 (64%),13 (62%),16 (76%),,2,0,,5,0
9864,2024-12-15T15:15:00.000Z,7876,Burgos CF,0,0,False,51,9,1,0,0,301 (78%),12,7,49,11,3,1,1,281 (73%),10,6,,6,2,1,5,4,,6,2,0,7,4,385,156,145,25 (42%),5 (18%),25,23,0,383,143,138,31 (42%),2 (15%),26,20,4,,17,8,2,25,3,,17,10,2,35,1,,58,36 (51%),22 (56%),9 (41%),,52,35 (49%),17 (44%),8 (53%),,1,0,,2,0
9864,2024-12-18T20:15:00.000Z,8288,Eldense,3,0,True,62,22,6,4,3,421 (89%),10,3,38,15,4,1,1,220 (80%),17,2,,12,4,1,14,8,,7,4,0,9,6,475,230,191,29 (63%),3 (43%),12,19,4,276,114,106,28 (55%),5 (36%),22,18,2,,15,9,3,26,4,,12,7,4,12,3,,55,43 (62%),12 (50%),11 (79%),,38,26 (38%),12 (50%),4 (36%),,2,0,,5,1
9864,2024-12-21T17:30:00.000Z,9869,Sporting Gijon,3,1,False,45,7,4,0,0,276 (75%),8,2,55,23,8,6,5,337 (77%),18,10,,1,2,0,3,4,,8,7,2,17,6,367,159,117,29 (39%),0 (0%),25,14,1,435,178,159,21 (49%),11 (46%),26,44,3,,14,12,7,36,7,,20,6,2,28,1,,54,38 (54%),16 (43%),8 (42%),,53,32 (46%),21 (57%),6 (55%),,2,0,,4,0
9864,2025-01-11T17:30:00.000Z,9783,Deportivo La Coruna,1,1,True,54,11,1,2,1,345 (82%),10,5,46,13,4,1,1,296 (80%),12,4,,5,5,0,4,7,,4,5,0,5,8,422,165,180,43 (57%),2 (8%),27,17,2,371,201,95,30 (52%),2 (29%),18,22,1,,12,11,5,10,3,,23,14,5,26,0,,40,31 (40%),9 (38%),8 (50%),,61,46 (60%),15 (63%),13 (72%),,2,0,,1,0
9864,2025-01-20T19:30:00.000Z,4032,CD Mirandes,2,3,False,53,7,4,1,0,369 (82%),12,1,47,19,8,5,3,303 (78%),14,8,,2,1,1,4,3,,6,5,0,12,7,451,229,140,33 (48%),1 (8%),27,15,2,386,160,143,25 (46%),8 (30%),17,26,1,,11,4,5,37,5,,31,9,1,30,2,,52,35 (39%),17 (45%),11 (39%),,75,54 (61%),21 (55%),14 (70%),,2,0,,2,0
9864,2025-01-26T17:30:00.000Z,8394,Real Zaragoza,1,2,True,51,12,4,2,1,255 (74%),18,4,49,11,5,2,1,236 (74%),28,8,,4,4,0,8,4,,5,1,0,5,6,343,139,116,22 (35%),5 (31%),18,30,1,318,138,98,29 (45%),5 (26%),13,14,1,,17,7,1,24,3,,21,6,3,27,3,,64,45 (52%),19 (46%),2 (22%),,64,42 (48%),22 (54%),5 (29%),,2,0,,3,0
9864,2025-02-01T20:00:00.000Z,8696,Racing Santander,1,2,False,55,9,2,1,1,330 (81%),18,4,45,21,6,3,3,247 (77%),14,8,,5,2,0,5,4,,8,7,0,15,6,407,208,122,33 (49%),4 (29%),19,22,7,322,98,149,18 (41%),7 (33%),15,31,3,,16,8,7,32,4,,18,8,2,22,1,,55,44 (48%),11 (41%),14 (58%),,64,48 (52%),16 (59%),13 (68%),,4,0,,4,0
9864,2025-02-08T17:30:00.000Z,8581,Levante,1,1,True,61,12,3,3,3,429 (85%),9,8,39,13,5,2,1,253 (77%),9,5,,5,4,1,8,4,,3,5,0,8,5,502,213,216,38 (60%),6 (17%),29,31,0,330,135,118,23 (43%),2 (11%),16,19,4,,17,7,5,26,4,,23,8,4,35,2,,41,31 (46%),10 (37%),6 (35%),,54,37 (54%),17 (63%),6 (55%),,1,1,,2,0
9864,2025-02-15T15:15:00.000Z,8554,Cartagena,1,0,False,68,14,6,2,2,547 (89%),11,5,32,10,3,3,3,195 (69%),17,6,,6,2,0,7,7,,4,3,0,8,2,615,240,307,17 (53%),3 (14%),16,24,2,284,114,81,23 (36%),6 (35%),19,19,0,,11,4,3,18,3,,21,6,2,28,5,,47,37 (51%),10 (53%),9 (41%),,44,35 (49%),9 (47%),5 (38%),,4,0,,4,1
9864,2025-02-21T19:30:00.000Z,9867,Tenerife,1,0,True,49,12,3,2,2,262 (77%),18,9,51,6,4,0,0,287 (79%),22,0,,5,4,0,7,5,,2,0,0,5,1,342,139,123,39 (53%),3 (16%),21,21,0,364,137,150,25 (48%),4 (36%),20,13,7,,12,4,0,15,4,,14,9,4,26,2,,57,43 (56%),14 (42%),11 (58%),,53,34 (44%),19 (58%),5 (45%),,2,0,,3,0
9864,2025-03-01T20:00:00.000Z,9865,Almeria,2,2,False,47,9,3,1,0,286 (79%),12,3,53,20,7,9,7,319 (81%),13,7,,4,2,0,4,5,,8,5,1,16,4,361,174,112,26 (45%),3 (27%),12,11,1,394,180,139,26 (43%),10 (42%),27,35,2,,17,8,7,20,3,,19,14,2,15,1,,42,33 (48%),9 (31%),3 (25%),,56,36 (52%),20 (69%),6 (43%),,4,0,,1,0
9864,2025-03-09T15:15:00.000Z,8385,Cadiz,0,2,True,52,6,1,0,0,316 (78%),18,6,48,6,2,2,0,282 (77%),14,4,,5,0,0,2,4,,4,0,0,4,2,404,206,110,39 (61%),4 (20%),18,14,2,368,147,135,37 (52%),4 (21%),16,19,1,,22,4,0,26,0,,18,11,0,25,1,,59,40 (48%),19 (37%),6 (46%),,77,44 (52%),33 (63%),9 (56%),,0,0,,2,0
9864,2025-03-15T15:15:00.000Z,8393,Albacete,0,2,False,71,21,4,2,2,370 (84%),16,8,29,11,3,3,1,118 (65%),8,3,,12,5,0,14,7,,6,2,0,6,5,438,119,251,41 (67%),12 (27%),17,27,2,181,56,62,25 (39%),3 (20%),15,14,0,,23,2,3,19,0,,15,8,5,55,4,,50,38 (51%),12 (50%),7 (41%),,48,36 (49%),12 (50%),7 (35%),,2,1,,2,2
9864,2025-03-22T17:30:00.000Z,8474,Racing de Ferrol,2,0,True,51,8,6,2,2,343 (81%),15,2,49,13,1,1,1,316 (82%),12,2,,2,0,0,8,0,,6,6,0,8,5,425,204,139,25 (44%),1 (17%),25,19,3,387,186,130,22 (45%),7 (39%),28,15,6,,16,8,6,27,1,,19,5,0,17,4,,42,37 (49%),5 (24%),10 (43%),,54,38 (51%),16 (76%),5 (28%),,3,0,,2,0
9864,2025-03-30T14:15:00.000Z,8670,Real Oviedo,1,2,False,58,9,3,1,1,381 (79%),6,8,42,14,5,2,2,259 (76%),9,4,,3,3,0,7,2,,7,2,1,8,6,482,237,144,27 (40%),4 (18%),30,22,3,339,126,133,18 (44%),4 (18%),15,23,3,,14,8,2,17,4,,19,7,3,18,2,,42,30 (48%),12 (43%),7 (37%),,49,33 (52%),16 (57%),9 (41%),,0,0,,1,0
9864,2025-04-06T16:30:00.000Z,7869,Cordoba,0,1,True,45,12,2,2,2,194 (69%),16,5,55,13,4,0,0,274 (77%),19,10,,5,5,1,7,5,,4,5,0,7,6,283,109,85,21 (34%),4 (25%),25,23,5,355,173,101,29 (45%),0 (0%),16,15,7,,21,9,5,27,3,,30,6,5,29,2,,70,53 (50%),17 (57%),16 (55%),,66,53 (50%),13 (43%),8 (50%),,3,0,,6,0
9864,2025-04-14T18:30:00.000Z,96925,SD Huesca,0,1,False,49,8,1,0,0,278 (77%),17,2,51,11,3,2,1,271 (74%),17,8,,5,2,0,5,3,,6,2,0,7,4,363,163,115,27 (42%),3 (23%),19,10,2,364,146,125,32 (43%),9 (33%),31,32,2,,17,8,3,55,1,,11,3,2,37,1,,56,37 (53%),19 (50%),4 (36%),,52,33 (47%),19 (50%),5 (31%),,3,0,,3,0
9864,2025-04-21T18:30:00.000Z,8372,Eibar,2,2,False,50,13,6,0,0,306 (74%),11,7,50,14,5,3,2,328 (78%),15,2,,4,3,1,8,5,,7,2,0,9,5,412,173,133,35 (42%),4 (17%),24,21,0,419,159,169,28 (51%),6 (30%),25,20,4,,22,12,2,24,4,,13,8,2,36,4,,59,44 (61%),15 (50%),9 (64%),,43,28 (39%),15 (50%),4 (27%),,1,0,,2,0
9864,2025-04-27T16:30:00.000Z,10279,Castellon,1,0,True,39,6,3,3,3,186 (73%),12,3,61,9,2,2,2,327 (83%),11,6,,2,1,0,5,1,,3,4,0,7,2,256,97,89,25 (47%),2 (17%),17,15,5,394,162,165,19 (44%),4 (17%),28,27,5,,23,5,4,33,2,,15,5,1,17,2,,54,39 (54%),15 (58%),5 (50%),,44,33 (46%),11 (42%),7 (44%),,5,0,,3,0
9864,2025-05-03T16:30:00.000Z,7878,Granada,1,0,True,52,16,6,4,3,259 (82%),16,8,48,7,0,0,0,238 (80%),21,4,,8,2,0,11,5,,5,2,1,6,1,317,146,113,16 (39%),6 (33%),19,27,1,299,143,95,22 (42%),6 (38%),20,13,2,,20,4,2,22,0,,17,3,2,26,5,,60,51 (55%),9 (35%),13 (81%),,58,41 (45%),17 (65%),8 (62%),,2,0,,2,0
9864,2025-05-11T16:30:00.000Z,8288,Eldense,0,1,False,46,5,1,1,1,244 (71%),6,3,54,17,5,4,3,320 (84%),24,5,,3,1,0,5,0,,9,3,0,15,2,342,141,103,21 (36%),4 (33%),17,16,2,383,141,179,33 (50%),9 (23%),17,39,2,,15,6,5,32,2,,13,12,1,21,1,,56,40 (63%),16 (48%),3 (23%),,40,23 (37%),17 (52%),5 (42%),,0,1,,2,1
9864,2025-05-17T19:00:00.000Z,9869,Sporting Gijon,2,1,True,54,17,6,3,2,354 (79%),6,9,46,10,4,1,0,273 (71%),11,3,,8,3,1,13,4,,4,2,0,2,8,448,199,155,27 (44%),5 (38%),19,33,0,387,155,118,21 (31%),4 (36%),23,19,2,,20,8,1,14,3,,24,12,3,11,4,,54,37 (50%),17 (46%),7 (33%),,57,37 (50%),20 (54%),7 (41%),,4,0,,2,0
9864,2025-05-25T16:30:00.000Z,10268,Elche,0,2,False,43,7,2,1,1,313 (83%),8,1,57,18,5,4,2,414 (85%),10,9,,3,2,0,2,5,,4,9,1,12,6,379,178,135,33 (59%),1 (17%),20,6,0,486,187,227,20 (43%),8 (35%),19,25,0,,22,11,10,22,2,,16,14,2,11,2,,47,40 (50%),7 (37%),8 (57%),,52,40 (50%),12 (63%),16 (67%),,1,0,,2,0
9864,2025-05-31T16:30:00.000Z,7876,Burgos CF,2,2,True,68,17,6,3,2,484 (86%),6,9,32,9,6,5,3,204 (76%),10,4,,8,3,0,9,8,,3,0,0,7,2,562,209,275,27 (59%),4 (18%),27,20,1,268,128,76,31 (49%),4 (31%),20,17,1,,28,4,0,10,4,,26,9,4,28,3,,50,43 (53%),7 (39%),8 (30%),,49,38 (47%),11 (61%),6 (32%),,0,0,,0,0
