team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
9869,2024-08-18T15:00:00.000Z,8581,Levante,1,2,True,69,12,1,0,0,490 (83%),13,7,31,9,5,1,0,196 (72%),15,1,,8,3,0,8,4,,1,3,0,4,5,589,219,271,27 (47%),6 (21%),31,34,1,271,86,110,28 (37%),0 (0%),16,20,1,,19,5,2,7,3,,14,9,3,28,0,,60,38 (55%),22 (67%),6 (43%),,42,31 (45%),11 (33%),5 (29%),,2,0,,2,0
9869,2024-08-24T15:00:00.000Z,8288,Eldense,0,0,True,57,18,4,4,4,357 (81%),10,6,43,11,4,1,1,249 (73%),6,6,,10,4,2,16,2,,7,0,1,8,3,442,177,180,19 (43%),8 (30%),24,36,0,342,142,107,26 (31%),3 (20%),19,20,0,,12,8,0,16,4,,18,12,3,18,4,,37,21 (33%),16 (70%),6 (46%),,50,43 (67%),7 (30%),15 (71%),,2,0,,2,0
9869,2024-08-31T19:30:00.000Z,9865,Almeria,1,1,False,41,9,4,1,0,359 (83%),13,1,59,26,6,2,2,526 (89%),13,10,,2,3,0,6,3,,8,12,0,17,9,430,229,130,20 (41%),1 (20%),6,16,1,593,214,312,24 (57%),6 (21%),15,41,0,,22,10,13,27,5,,17,6,3,11,3,,48,37 (50%),11 (46%),5 (38%),,50,37 (50%),13 (54%),7 (44%),,3,0,,0,0
9869,2024-09-07T16:30:00.000Z,8670,Real Oviedo,3,1,True,32,10,8,3,2,180 (73%),21,1,68,11,3,1,1,455 (88%),10,6,,2,0,0,8,2,,6,2,0,7,4,246,116,64,12 (28%),2 (40%),21,13,0,517,244,211,32 (58%),3 (18%),21,20,1,,25,13,3,19,1,,21,8,1,3,4,,50,38 (46%),12 (50%),5 (38%),,56,44 (54%),12 (50%),3 (20%),,4,0,,4,0
9869,2024-09-14T16:30:00.000Z,8696,Racing Santander,0,1,False,58,9,0,3,3,359 (74%),23,4,42,13,4,4,3,238 (69%),6,5,,5,4,1,7,2,,3,6,1,10,3,484,199,160,24 (33%),3 (17%),33,14,3,347,121,117,22 (35%),2 (12%),21,24,4,,23,11,6,13,3,,19,12,4,23,0,,55,39 (46%),16 (59%),11 (52%),,56,45 (54%),11 (41%),4 (27%),,5,0,,2,0
9869,2024-09-22T12:00:00.000Z,9867,Tenerife,1,1,False,39,7,3,2,1,248 (75%),17,7,61,14,3,3,2,427 (86%),12,5,,3,1,0,4,3,,8,3,0,8,6,329,117,131,27 (42%),1 (7%),16,18,0,497,192,235,37 (61%),11 (39%),16,18,5,,9,11,3,16,2,,19,8,1,17,2,,42,29 (41%),13 (62%),9 (53%),,50,42 (59%),8 (38%),6 (55%),,2,0,,2,0
9869,2024-09-28T16:30:00.000Z,8394,Real Zaragoza,1,0,True,60,21,8,2,2,417 (81%),8,5,40,7,2,1,1,266 (76%),8,5,,10,3,0,14,7,,5,0,0,5,2,515,212,205,26 (45%),6 (26%),16,28,2,350,124,142,32 (50%),3 (20%),23,21,2,,18,12,0,24,2,,9,8,3,27,7,,56,33 (58%),23 (56%),7 (70%),,42,24 (42%),18 (44%),7 (50%),,0,0,,4,2
9869,2024-10-05T14:15:00.000Z,8372,Eibar,3,1,False,40,11,5,3,2,265 (72%),13,5,60,14,7,2,1,449 (81%),9,2,,4,2,1,6,5,,6,1,0,8,6,369,108,157,36 (44%),2 (40%),21,16,3,554,226,223,28 (42%),8 (40%),31,24,1,,19,15,1,19,6,,9,6,2,14,3,,51,34 (57%),17 (43%),6 (55%),,49,26 (43%),23 (58%),7 (39%),,5,0,,4,0
9869,2024-10-14T18:30:00.000Z,10279,Castellon,2,1,True,54,17,8,5,3,332 (76%),11,7,46,10,1,0,0,265 (72%),9,4,,6,3,0,13,4,,6,3,0,7,3,436,208,124,31 (40%),3 (23%),39,29,4,366,123,142,26 (37%),1 (10%),25,16,0,,15,4,3,31,0,,13,3,3,27,6,,59,36 (55%),23 (68%),12 (55%),,40,29 (45%),11 (32%),4 (27%),,3,0,,2,0
9869,2024-10-20T16:30:00.000Z,10268,Elche,1,2,False,54,9,2,0,0,430 (83%),26,4,46,12,4,2,0,362 (80%),11,4,,5,2,0,3,6,,5,3,0,6,6,520,180,250,30 (48%),6 (27%),23,22,0,450,213,149,24 (38%),2 (18%),14,9,0,,17,7,3,11,2,,21,14,2,20,1,,44,31 (36%),13 (52%),3 (23%),,68,56 (64%),12 (48%),9 (60%),,7,0,,0,0
