team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8474,2024-08-17T15:00:00.000Z,9864,Malaga,2,2,True,44,12,5,2,0,253 (78%),13,3,56,9,3,1,0,348 (80%),18,3,,3,4,1,9,3,,4,2,0,7,2,326,157,96,24 (45%),9 (50%),25,19,3,436,205,143,22 (32%),3 (30%),17,18,2,,10,8,2,20,1,,17,8,4,17,3,,55,34 (52%),21 (57%),7 (47%),,47,31 (48%),16 (43%),4 (50%),,1,0,,3,0
8474,2024-08-24T15:00:00.000Z,7878,Granada,0,1,True,46,17,2,1,1,239 (73%),12,7,54,11,6,3,3,310 (77%),17,7,,10,5,0,12,5,,4,1,0,10,1,327,142,97,14 (31%),7 (28%),25,28,2,401,172,138,24 (44%),5 (24%),23,33,1,,19,8,1,37,5,,24,8,5,26,2,,67,45 (51%),22 (50%),12 (55%),,65,43 (49%),22 (50%),7 (47%),,2,0,,3,0
8474,2024-09-01T15:00:00.000Z,9783,Deportivo La Coruna,0,1,False,43,8,1,0,0,229 (74%),13,7,57,13,2,0,0,332 (80%),17,9,,3,4,0,5,3,,6,5,0,5,8,309,143,86,12 (24%),4 (17%),24,19,2,413,156,176,23 (47%),6 (27%),22,22,2,,25,5,5,17,1,,21,7,4,22,1,,66,47 (51%),19 (37%),8 (44%),,78,45 (49%),33 (63%),11 (46%),,1,0,,3,0
8474,2024-09-08T12:00:00.000Z,4032,CD Mirandes,0,0,True,56,11,1,0,0,361 (80%),13,2,44,11,4,2,2,254 (74%),13,6,,7,3,0,5,6,,3,4,0,5,6,454,212,149,39 (57%),4 (19%),27,12,1,345,129,125,24 (52%),4 (21%),21,22,2,,21,16,4,26,5,,27,10,3,18,1,,65,45 (51%),20 (54%),13 (48%),,61,44 (49%),17 (46%),4 (27%),,1,0,,4,0
8474,2024-09-15T16:30:00.000Z,8385,Cadiz,0,0,False,52,15,1,1,1,310 (82%),11,3,48,13,3,1,1,266 (79%),21,4,,6,8,0,9,6,,6,4,0,10,3,380,191,119,31 (51%),2 (15%),19,14,2,337,120,146,27 (44%),8 (35%),17,29,0,,15,9,4,17,3,,21,5,8,17,1,,61,41 (50%),20 (53%),7 (35%),,59,41 (50%),18 (47%),9 (47%),,3,0,,2,0
8474,2024-09-21T14:15:00.000Z,8393,Albacete,1,4,True,57,16,4,1,1,353 (84%),8,6,43,20,9,3,0,261 (79%),11,3,,6,6,0,12,4,,7,4,2,13,7,421,225,128,28 (56%),7 (24%),29,20,1,332,142,119,26 (47%),3 (23%),29,32,2,,22,9,4,12,5,,20,7,6,24,3,,53,42 (51%),11 (58%),9 (43%),,49,41 (49%),8 (42%),14 (61%),,1,0,,2,0
8474,2024-09-29T16:30:00.000Z,7869,Cordoba,1,3,False,42,7,3,1,0,167 (65%),16,4,58,21,5,1,0,275 (77%),18,6,,3,1,0,5,2,,8,8,2,7,14,255,113,54,12 (22%),2 (13%),19,14,4,355,117,158,20 (38%),5 (28%),17,17,1,,21,5,8,21,2,,16,8,1,21,2,,59,46 (55%),13 (38%),7 (50%),,58,37 (45%),21 (62%),6 (50%),,2,0,,3,0
8474,2024-10-05T12:00:00.000Z,10268,Elche,1,0,True,28,7,1,0,0,161 (72%),21,5,72,10,4,0,0,549 (89%),10,5,,3,3,0,5,2,,4,2,0,4,6,224,77,84,24 (46%),6 (38%),6,11,0,615,284,265,16 (53%),5 (24%),24,25,1,,23,10,2,27,4,,15,6,3,11,0,,49,38 (47%),11 (50%),7 (44%),,54,43 (53%),11 (50%),7 (64%),,4,0,,4,0
8474,2024-10-12T14:15:00.000Z,8554,Cartagena,1,0,False,60,7,3,1,0,426 (86%),8,1,40,8,1,1,1,258 (81%),13,3,,2,2,0,5,2,,3,4,0,4,4,494,265,161,26 (51%),4 (31%),15,17,1,317,160,98,24 (53%),3 (18%),15,16,2,,8,11,5,16,0,,7,7,1,16,2,,41,25 (49%),16 (70%),8 (67%),,33,26 (51%),7 (30%),12 (71%),,0,0,,3,0
8474,2024-10-20T14:15:00.000Z,96925,SD Huesca,0,0,True,42,12,4,2,2,263 (81%),10,8,58,10,2,0,0,395 (88%),11,3,,6,2,1,9,3,,7,1,0,8,2,326,166,97,20 (42%),9 (43%),21,17,1,449,202,193,20 (61%),4 (18%),23,15,1,,7,10,1,21,2,,8,5,2,18,4,,32,20 (50%),12 (52%),4 (67%),,31,20 (50%),11 (48%),3 (43%),,3,1,,2,0
