team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8372,2024-08-17T15:00:00.000Z,10279,Castellon,1,0,True,36,8,3,2,1,137 (55%),16,3,64,11,4,1,1,365 (80%),9,3,,2,3,1,5,3,,4,3,0,10,1,251,46,91,30 (39%),3 (20%),23,13,0,458,191,174,26 (55%),2 (10%),31,41,3,,20,19,3,24,4,,10,10,3,15,2,,60,33 (46%),27 (64%),6 (60%),,53,38 (54%),15 (36%),15 (56%),,4,0,,1,0
8372,2024-08-23T17:00:00.000Z,8696,Racing Santander,2,2,False,44,16,3,5,4,277 (72%),13,5,56,14,7,5,3,367 (76%),10,7,,9,4,1,11,5,,4,3,0,10,4,386,159,118,32 (36%),7 (50%),10,19,3,483,146,221,16 (35%),2 (8%),26,23,1,,15,7,3,32,4,,15,12,4,6,1,,53,35 (55%),18 (50%),11 (48%),,47,29 (45%),18 (50%),4 (33%),,2,0,,3,0
8372,2024-09-02T17:00:00.000Z,8581,Levante,2,2,True,66,28,9,7,5,477 (88%),9,10,34,8,5,2,0,204 (71%),13,2,,8,11,1,18,10,,2,1,0,4,4,544,207,270,38 (66%),7 (17%),31,44,2,288,109,95,21 (36%),1 (17%),26,12,2,,18,8,1,10,3,,21,7,9,38,7,,65,47 (58%),18 (56%),16 (55%),,48,34 (42%),14 (44%),4 (31%),,2,0,,2,0
8372,2024-09-09T19:00:00.000Z,8393,Albacete,1,0,False,52,10,1,1,1,376 (82%),7,3,48,16,3,2,2,339 (80%),8,4,,5,4,0,7,3,,5,8,0,11,5,457,183,193,28 (44%),2 (12%),26,18,0,425,186,153,33 (52%),5 (31%),23,28,0,,20,4,8,29,3,,15,6,4,17,2,,48,30 (52%),18 (53%),3 (38%),,44,28 (48%),16 (47%),6 (46%),,2,0,,2,0
8372,2024-09-14T14:15:00.000Z,9867,Tenerife,1,0,True,49,5,3,0,0,328 (75%),9,4,51,7,0,0,0,355 (78%),13,6,,2,0,0,5,0,,5,2,1,4,3,437,196,132,27 (36%),7 (47%),19,9,0,454,195,160,35 (46%),6 (25%),36,21,1,,15,9,1,24,0,,15,16,0,7,2,,60,34 (52%),26 (55%),6 (50%),,52,31 (48%),21 (45%),9 (69%),,1,0,,2,0
8372,2024-09-22T19:00:00.000Z,9865,Almeria,2,2,False,33,8,2,1,0,198 (71%),16,3,67,13,5,2,1,456 (82%),14,9,,5,1,1,5,3,,5,3,1,8,5,277,118,80,21 (32%),3 (27%),16,14,4,554,229,227,38 (54%),8 (25%),30,28,1,,16,7,2,45,3,,9,5,1,14,1,,51,35 (56%),16 (52%),6 (60%),,43,28 (44%),15 (48%),5 (36%),,2,1,,4,0
8372,2024-09-29T16:30:00.000Z,8670,Real Oviedo,0,1,False,56,8,2,0,0,394 (82%),12,4,44,18,5,3,2,297 (80%),7,7,,3,3,0,3,5,,8,5,0,10,8,481,251,143,22 (38%),1 (8%),30,6,2,371,145,152,24 (56%),4 (20%),23,20,2,,17,10,5,26,4,,20,15,3,17,2,,49,31 (44%),18 (53%),8 (47%),,55,39 (56%),16 (47%),8 (47%),,0,1,,1,0
8372,2024-10-05T14:15:00.000Z,9869,Sporting Gijon,1,3,True,60,14,7,2,1,449 (81%),9,2,40,11,5,3,2,265 (72%),13,5,,6,1,0,8,6,,4,2,1,6,5,554,226,223,28 (42%),8 (40%),31,24,1,369,108,157,36 (44%),2 (40%),21,16,3,,9,6,2,14,3,,19,15,1,19,6,,49,26 (43%),23 (58%),7 (39%),,51,34 (57%),17 (43%),6 (55%),,4,0,,5,0
8372,2024-10-12T16:30:00.000Z,8288,Eldense,1,0,True,46,15,7,2,1,298 (74%),16,6,54,14,3,1,1,358 (77%),6,6,,4,4,1,9,6,,8,3,0,8,6,401,133,165,26 (37%),3 (19%),20,19,2,463,221,137,23 (33%),3 (18%),24,16,3,,15,14,4,18,2,,20,4,4,22,6,,42,22 (37%),20 (53%),3 (23%),,56,38 (63%),18 (47%),4 (31%),,1,0,,0,0
8372,2024-10-19T19:00:00.000Z,4032,CD Mirandes,0,1,False,59,7,2,1,1,335 (75%),15,3,41,8,3,1,0,194 (63%),12,4,,4,1,0,3,4,,3,2,0,6,2,448,204,131,35 (44%),5 (33%),30,15,1,309,80,114,27 (39%),5 (42%),31,21,1,,12,11,2,34,2,,14,13,1,19,2,,68,31 (52%),37 (62%),7 (37%),,52,29 (48%),23 (38%),2 (29%),,3,1,,2,0
