team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8288,2024-08-19T18:30:00.000Z,9867,Tenerife,2,1,True,47,14,4,1,0,206 (68%),10,7,53,12,5,2,2,248 (72%),15,2,,6,4,0,7,7,,5,2,0,7,5,302,105,101,33 (42%),4 (24%),20,27,0,344,156,92,21 (34%),4 (25%),29,17,2,,8,15,2,17,4,,14,9,4,16,1,,50,31 (54%),19 (56%),10 (59%),,41,26 (46%),15 (44%),3 (50%),,1,0,,3,0
8288,2024-08-24T15:00:00.000Z,9869,Sporting Gijon,0,0,False,43,11,4,1,1,249 (73%),6,6,57,18,4,4,4,357 (81%),10,6,,7,0,1,8,3,,10,4,2,16,2,342,142,107,26 (31%),3 (20%),19,20,0,442,177,180,19 (43%),8 (30%),24,36,0,,18,12,3,18,4,,12,8,0,16,4,,50,43 (67%),7 (30%),15 (71%),,37,21 (33%),16 (70%),6 (46%),,2,0,,2,0
8288,2024-09-01T17:00:00.000Z,8554,Cartagena,1,2,True,61,23,11,7,7,327 (83%),10,7,39,6,3,1,0,180 (73%),12,0,,7,5,1,14,9,,2,1,0,3,3,394,189,138,16 (32%),10 (45%),29,28,4,247,106,74,26 (46%),2 (13%),16,12,1,,17,4,1,13,1,,12,10,5,21,10,,49,34 (56%),15 (56%),7 (58%),,39,27 (44%),12 (44%),6 (55%),,4,0,,3,0
8288,2024-09-08T16:30:00.000Z,9865,Almeria,1,0,True,45,7,3,1,0,201 (73%),17,3,55,10,2,0,0,270 (79%),11,4,,2,2,0,4,3,,5,3,2,5,5,274,106,95,26 (37%),4 (22%),25,12,3,342,139,131,24 (46%),7 (44%),22,17,3,,9,8,3,21,2,,8,5,2,21,2,,38,23 (43%),15 (68%),3 (60%),,38,31 (57%),7 (32%),6 (60%),,1,0,,3,0
8288,2024-09-14T14:15:00.000Z,8581,Levante,1,3,False,28,5,3,1,0,152 (68%),7,2,72,29,6,2,2,523 (89%),13,9,,1,1,0,3,2,,14,9,1,19,10,225,85,67,23 (34%),4 (29%),9,10,1,590,156,367,22 (58%),7 (27%),21,59,0,,15,9,9,25,3,,5,6,1,11,2,,34,31 (61%),3 (25%),3 (50%),,29,20 (39%),9 (75%),11 (79%),,5,2,,2,0
8288,2024-09-21T16:30:00.000Z,8670,Real Oviedo,1,1,True,49,14,4,5,4,244 (78%),11,7,51,10,5,0,0,268 (80%),12,5,,6,4,1,7,7,,3,2,0,3,7,314,145,99,28 (56%),6 (30%),21,14,1,333,159,109,18 (43%),4 (21%),24,21,0,,13,10,2,19,4,,15,9,4,24,3,,39,35 (51%),4 (29%),12 (52%),,43,33 (49%),10 (71%),7 (41%),,2,1,,4,0
8288,2024-09-28T14:15:00.000Z,8385,Cadiz,2,1,False,45,15,6,4,3,267 (78%),17,4,55,21,6,2,2,336 (84%),23,2,,5,4,1,12,3,,8,7,0,13,8,342,145,122,33 (50%),3 (23%),17,27,1,398,145,191,19 (50%),11 (35%),15,32,1,,10,11,6,20,5,,15,12,2,16,4,,50,40 (50%),10 (42%),9 (50%),,54,40 (50%),14 (58%),9 (75%),,5,0,,1,0
8288,2024-10-06T14:15:00.000Z,10279,Castellon,2,3,True,45,14,6,6,4,195 (69%),11,8,55,13,6,2,1,281 (77%),13,1,,5,3,0,13,1,,5,2,1,7,6,282,90,105,27 (36%),8 (31%),32,27,0,365,102,179,31 (46%),4 (50%),17,19,4,,10,9,2,10,3,,16,13,3,30,4,,41,29 (45%),12 (36%),8 (62%),,57,36 (55%),21 (64%),9 (64%),,2,0,,1,0
8288,2024-10-12T16:30:00.000Z,8372,Eibar,0,1,False,54,14,3,1,1,358 (77%),6,6,46,15,7,2,1,298 (74%),16,6,,8,3,0,8,6,,4,4,1,9,6,463,221,137,23 (33%),3 (18%),24,16,3,401,133,165,26 (37%),3 (19%),20,19,2,,20,4,4,22,6,,15,14,4,18,2,,56,38 (63%),18 (47%),4 (31%),,42,22 (37%),20 (53%),3 (23%),,0,0,,1,0
8288,2024-10-19T14:15:00.000Z,9783,Deportivo La Coruna,1,1,False,36,6,2,1,0,217 (77%),14,4,64,22,6,2,2,422 (87%),12,16,,3,1,1,3,3,,8,8,1,16,6,283,134,83,15 (32%),1 (7%),15,8,2,485,203,219,23 (55%),10 (31%),20,54,0,,16,5,9,37,4,,8,6,0,21,1,,42,32 (49%),10 (45%),5 (63%),,45,33 (51%),12 (55%),13 (62%),,4,0,,3,0
