team_id,date,opponentID,opponentName,goals,goals against,isHome,Ball possession,Total shots,Shots on target,Big chances,Big chances missed,Accurate passes,Fouls committed,Corners,Ball possession against,Total shots against,Shots on target against,Big chances against,Big chances missed against,Accurate passes against,Fouls committed against,Corners against,Shots,Shots off target,Blocked shots,Hit woodwork,Shots inside box,Shots outside box,Shots against,Shots off target against,Blocked shots against,Hit woodwork against,Shots inside box against,Shots outside box against,Passes,Own half,Opposition half,Accurate long balls,Accurate crosses,Throws,Touches in opposition box,Offsides,Passes against,Own half against,Opposition half against,Accurate long balls against,Accurate crosses against,Throws against,Touches in opposition box against,Offsides against,Defence,Tackles,Interceptions,Blocks,Clearances,Keeper saves,Defence against,Tackles against,Interceptions against,Blocks against,Clearances against,Keeper saves against,Duels,Duels won,Ground duels won,Aerial duels won,Successful dribbles,Duels against,Duels won against,Ground duels won against,Aerial duels won against,Successful dribbles against,Discipline,Yellow cards,Red cards,Discipline against,Yellow cards against,Red cards against
8670,2024-08-17T17:00:00.000Z,9783,Deportivo La Coruna,1,0,False,36,7,4,2,1,219 (73%),20,5,64,16,7,0,0,444 (86%),12,3,,1,2,0,4,3,,4,5,0,12,4,298,132,87,23 (45%),2 (29%),22,12,1,519,224,220,22 (46%),7 (47%),27,27,1,,27,11,5,22,7,,19,13,2,15,3,,62,47 (49%),15 (54%),8 (57%),,61,48 (51%),13 (46%),10 (43%),,4,0,,3,0
8670,2024-08-25T19:30:00.000Z,10279,Castellon,0,0,False,41,6,0,2,2,212 (69%),14,3,59,17,5,2,2,340 (77%),12,10,,5,1,0,3,3,,7,5,0,14,3,307,128,84,36 (47%),3 (27%),23,12,0,439,160,180,36 (54%),4 (21%),22,39,5,,14,10,5,33,5,,22,7,1,10,0,,51,30 (41%),21 (68%),5 (36%),,53,43 (59%),10 (32%),8 (42%),,2,0,,0,0
8670,2024-08-30T19:30:00.000Z,8696,Racing Santander,1,3,True,63,17,3,1,1,452 (84%),10,4,37,11,5,1,1,226 (74%),23,4,,6,8,0,12,5,,4,2,0,6,5,535,257,195,43 (58%),8 (38%),27,26,1,307,112,114,13 (30%),4 (57%),19,24,2,,13,10,1,16,2,,19,10,8,24,1,,67,45 (59%),22 (69%),10 (50%),,41,31 (41%),10 (31%),3 (38%),,2,0,,3,0
8670,2024-09-07T16:30:00.000Z,9869,Sporting Gijon,1,3,False,68,11,3,1,1,455 (88%),10,6,32,10,8,3,2,180 (73%),21,1,,6,2,0,7,4,,2,0,0,8,2,517,244,211,32 (58%),3 (18%),21,20,1,246,116,64,12 (28%),2 (40%),21,13,0,,21,8,1,3,4,,25,13,3,19,1,,56,44 (54%),12 (50%),3 (20%),,50,38 (46%),12 (50%),5 (38%),,4,0,,4,0
8670,2024-09-15T14:15:00.000Z,8554,Cartagena,1,0,True,70,15,3,2,1,480 (87%),16,6,30,5,2,1,1,156 (66%),7,0,,7,5,0,7,8,,2,1,0,4,1,551,214,266,32 (57%),4 (12%),27,34,2,236,108,48,21 (33%),2 (33%),20,5,1,,9,5,1,12,2,,12,10,5,37,3,,37,22 (45%),15 (50%),6 (55%),,42,27 (55%),15 (50%),1 (33%),,3,0,,3,0
8670,2024-09-21T16:30:00.000Z,8288,Eldense,1,1,False,51,10,5,0,0,268 (80%),12,5,49,14,4,5,4,244 (78%),11,7,,3,2,0,3,7,,6,4,1,7,7,333,159,109,18 (43%),4 (21%),24,21,0,314,145,99,28 (56%),6 (30%),21,14,1,,15,9,4,24,3,,13,10,2,19,4,,43,33 (49%),10 (71%),7 (41%),,39,35 (51%),4 (29%),12 (52%),,4,0,,2,1
8670,2024-09-29T16:30:00.000Z,8372,Eibar,1,0,True,44,18,5,3,2,297 (80%),7,7,56,8,2,0,0,394 (82%),12,4,,8,5,0,10,8,,3,3,0,3,5,371,145,152,24 (56%),4 (20%),23,20,2,481,251,143,22 (38%),1 (8%),30,6,2,,20,15,3,17,2,,17,10,5,26,4,,55,39 (56%),16 (47%),8 (47%),,49,31 (44%),18 (53%),8 (47%),,1,0,,0,1
8670,2024-10-06T16:30:00.000Z,8581,Levante,0,0,False,49,11,1,0,0,316 (86%),18,9,51,8,1,0,0,340 (87%),10,1,,4,6,0,6,5,,4,3,0,5,3,366,160,156,22 (55%),8 (31%),17,19,1,393,208,132,24 (51%),2 (17%),29,25,4,,19,6,2,18,1,,17,6,6,16,1,,44,34 (49%),10 (56%),7 (39%),,44,36 (51%),8 (44%),3 (25%),,3,0,,3,0
8670,2024-10-13T14:15:00.000Z,9865,Almeria,3,2,True,59,22,9,4,1,363 (85%),14,6,41,8,5,2,0,239 (78%),18,0,,10,3,0,17,5,,3,0,0,5,3,428,192,171,34 (62%),9 (38%),14,40,2,308,182,57,19 (33%),0 (0%),16,8,1,,15,4,0,9,3,,9,8,2,19,6,,58,39 (61%),19 (68%),8 (67%),,34,25 (39%),9 (32%),3 (33%),,2,0,,4,2
8670,2024-10-19T14:15:00.000Z,9864,Malaga,0,0,False,47,18,7,2,2,264 (79%),20,6,53,11,4,1,1,298 (82%),10,6,,7,4,0,13,5,,3,4,0,4,7,333,141,123,33 (57%),7 (39%),24,36,1,365,182,116,30 (49%),0 (0%),24,16,3,,23,5,4,20,4,,23,10,5,24,6,,68,53 (50%),15 (47%),20 (63%),,70,53 (50%),17 (53%),11 (55%),,3,1,,3,0
8670,2024-10-22T17:00:00.000Z,4032,CD Mirandes,4,1,True,53,15,8,5,1,396 (87%),12,5,47,5,2,1,0,337 (84%),16,3,,5,2,0,7,8,,2,1,0,3,2,456,227,169,37 (60%),4 (24%),15,24,2,401,240,97,24 (60%),2 (25%),15,10,0,,20,10,1,11,1,,19,4,3,25,3,,52,40 (50%),12 (46%),6 (33%),,54,40 (50%),14 (54%),11 (61%),,1,0,,3,0
8670,2024-10-26T14:15:00.000Z,8385,Cadiz,0,2,False,53,4,1,1,1,306 (78%),15,7,47,10,4,2,0,263 (76%),14,3,,2,1,0,4,0,,4,2,0,5,5,392,195,111,26 (46%),3 (16%),28,20,2,348,140,123,32 (47%),3 (17%),25,15,4,,19,17,2,22,2,,20,12,1,26,1,,56,41 (47%),15 (38%),8 (42%),,70,46 (53%),24 (62%),12 (63%),,2,0,,0,0
8670,2024-11-03T13:00:00.000Z,7876,Burgos CF,3,1,True,47,18,6,2,0,312 (81%),5,4,53,10,3,1,0,361 (82%),9,7,,7,5,0,12,6,,6,1,0,7,3,384,143,169,33 (58%),11 (39%),29,30,3,440,231,130,38 (52%),6 (38%),17,17,1,,11,9,1,13,2,,24,14,5,15,3,,40,26 (42%),14 (45%),8 (36%),,53,36 (58%),17 (55%),7 (54%),,0,0,,1,0
8670,2024-11-10T17:30:00.000Z,8393,Albacete,2,2,False,53,10,5,2,1,322 (82%),13,2,47,6,3,2,1,261 (75%),7,2,,5,0,0,6,4,,2,1,0,4,2,394,180,142,38 (53%),2 (10%),26,18,0,348,122,139,29 (45%),4 (24%),29,14,2,,13,9,1,18,1,,17,14,0,23,3,,37,24 (36%),13 (57%),5 (38%),,53,43 (64%),10 (43%),13 (65%),,3,0,,2,0
8670,2024-11-17T15:15:00.000Z,9867,Tenerife,3,1,True,46,15,7,5,3,264 (77%),21,4,54,12,3,2,2,310 (76%),11,4,,6,2,0,12,3,,7,2,0,9,3,342,158,106,28 (48%),6 (46%),29,23,1,408,213,97,32 (47%),5 (33%),19,21,6,,21,12,1,15,2,,28,9,2,9,4,,61,39 (41%),22 (50%),9 (36%),,77,55 (59%),22 (50%),8 (40%),,4,0,,2,0
8670,2024-11-24T20:00:00.000Z,10268,Elche,0,4,False,51,4,1,0,0,369 (88%),11,0,49,21,9,3,1,357 (88%),11,6,,2,1,0,2,2,,5,7,0,13,8,420,229,140,24 (65%),3 (25%),12,6,3,408,201,156,28 (60%),4 (33%),20,31,3,,20,5,7,20,5,,20,5,1,15,1,,47,37 (50%),10 (59%),6 (50%),,44,37 (50%),7 (41%),7 (44%),,4,0,,3,0
8670,2024-11-29T19:30:00.000Z,96925,SD Huesca,0,3,True,66,18,4,4,4,471 (87%),12,3,34,12,8,2,0,206 (73%),14,4,,12,2,2,8,10,,1,3,0,8,4,542,277,194,27 (60%),9 (32%),25,28,1,281,125,81,28 (45%),3 (38%),21,21,1,,18,4,3,4,5,,17,4,2,30,4,,48,32 (51%),16 (39%),3 (50%),,56,31 (49%),25 (61%),5 (45%),,4,0,,3,0
8670,2024-12-08T13:00:00.000Z,8474,Racing de Ferrol,5,1,False,48,25,12,9,5,232 (73%),18,5,52,7,2,1,0,262 (77%),12,1,,6,7,1,17,8,,1,4,0,4,3,317,100,132,26 (44%),5 (23%),26,42,2,342,165,97,22 (39%),3 (19%),18,13,1,,15,8,4,14,1,,14,11,7,29,7,,60,32 (48%),28 (56%),5 (38%),,57,35 (52%),22 (44%),6 (40%),,1,0,,2,0
8670,2024-12-14T20:00:00.000Z,7878,Granada,2,0,True,44,8,4,2,0,247 (79%),15,6,56,9,1,1,1,335 (83%),14,8,,3,1,0,6,2,,1,7,0,6,3,313,138,109,25 (57%),4 (24%),16,22,2,406,224,111,24 (39%),2 (10%),22,9,0,,16,7,7,25,1,,16,8,1,33,2,,63,33 (46%),30 (68%),5 (31%),,53,39 (54%),14 (32%),10 (50%),,3,0,,3,0
8670,2024-12-17T20:15:00.000Z,8394,Real Zaragoza,3,2,False,54,15,5,1,1,386 (84%),21,5,46,21,10,1,1,318 (81%),15,3,,7,3,1,7,8,,3,8,0,11,10,461,236,150,26 (49%),5 (31%),22,19,2,392,200,118,31 (46%),3 (15%),22,20,1,,23,6,8,24,8,,21,6,3,18,2,,66,46 (48%),20 (65%),10 (45%),,60,49 (52%),11 (35%),9 (35%),,5,0,,3,0
8670,2024-12-21T15:15:00.000Z,7869,Cordoba,2,3,True,54,15,5,3,1,313 (79%),15,7,46,13,7,2,0,262 (76%),21,2,,4,6,0,12,3,,4,2,0,8,5,396,205,108,26 (45%),5 (22%),21,33,3,345,136,126,29 (43%),2 (18%),25,17,0,,19,5,2,21,4,,31,9,5,30,3,,60,45 (48%),15 (48%),8 (35%),,65,49 (52%),16 (52%),5 (31%),,5,0,,3,0
8670,2025-01-11T20:00:00.000Z,9869,Sporting Gijon,1,1,True,47,10,4,2,1,231 (71%),12,4,53,8,2,1,0,281 (74%),16,4,,3,3,0,6,4,,2,4,0,6,2,326,119,112,29 (48%),4 (20%),27,17,1,379,161,120,17 (28%),3 (25%),30,19,1,,18,8,3,24,1,,20,16,3,30,3,,75,45 (56%),30 (71%),13 (50%),,47,35 (44%),12 (29%),3 (23%),,3,0,,4,0
8670,2025-01-17T19:30:00.000Z,8554,Cartagena,1,0,False,60,16,7,2,1,424 (86%),21,4,40,8,3,1,1,257 (77%),14,2,,6,3,0,11,5,,5,0,0,5,3,493,235,189,37 (52%),3 (18%),13,21,0,333,126,131,36 (53%),4 (22%),21,12,2,,11,4,0,20,3,,12,6,3,20,6,,50,37 (49%),13 (43%),12 (67%),,55,38 (51%),17 (57%),6 (46%),,2,0,,2,0
8670,2025-01-26T15:15:00.000Z,10279,Castellon,1,0,True,42,14,3,2,1,197 (70%),9,4,58,7,1,1,1,299 (76%),16,7,,8,3,0,6,8,,2,4,0,4,3,281,117,80,25 (36%),5 (42%),17,15,7,391,198,101,30 (39%),1 (5%),17,15,5,,19,2,4,39,1,,16,2,3,23,2,,67,39 (55%),28 (65%),5 (45%),,47,32 (45%),15 (35%),8 (44%),,1,0,,2,0
8670,2025-02-01T17:30:00.000Z,9865,Almeria,1,1,False,45,9,2,1,1,271 (81%),15,3,55,11,4,1,1,352 (83%),13,1,,4,3,0,5,4,,6,1,0,8,3,335,186,85,26 (55%),5 (33%),21,20,2,424,201,151,28 (47%),3 (23%),13,17,1,,14,10,1,29,3,,16,7,3,18,1,,42,29 (41%),13 (54%),4 (31%),,52,41 (59%),11 (46%),11 (61%),,5,0,,3,0
