spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-0.25,1.98,1.92,2.5,3.2,3,2022-08-22T18:00:00.000Z,9865,10268,False,1,1,1,1.0,0.71,10.0,6.0,32.0,1.0,0.0,2.0,2.12,29.0,15.0,68.0,5.0,0.0,0.0,0.1,0.167,0.069,0.133,0.0,0.43,4.0,2.0,28.0,0.0,0.0,3.0,3.16,17.0,8.0,72.0,6.0,0.0,0.0,0.0,0.0,0.176,0.375
-0.25,1.98,1.92,2.5,3.2,3,2022-08-22T18:00:00.000Z,9865,10268,False,1,1,1,1.0,0.71,10.0,6.0,32.0,1.0,0.0,2.0,2.12,29.0,15.0,68.0,5.0,0.0,0.0,0.1,0.167,0.069,0.133,0.0,0.43,4.0,2.0,28.0,0.0,0.0,3.0,3.16,17.0,8.0,72.0,6.0,0.0,0.0,0.0,0.0,0.176,0.375
0.25,2.03,1.87,3.6,3.25,2.15,2022-08-27T20:00:00.000Z,9865,8302,True,2,1,2,1.0,1.445,14.0,2.5,63.5,2.0,13.0,1.5,1.01,9.0,4.0,36.5,1.5,4.0,0.5,0.071,0.4,0.167,0.375,1.0,0.73,11.0,6.5,39.0,1.0,0.0,1.5,1.58,21.0,9.0,61.0,3.0,0.0,0.5,0.091,0.154,0.071,0.167
-0.25,1.92,1.98,2.3,3.3,3.1,2022-09-05T19:00:00.000Z,9865,10281,False,0,1,0,1.333,1.253,11.0,6.0,36.667,2.333,0.0,1.333,1.383,18.333,7.667,63.333,2.667,0.0,1.333,0.121,0.222,0.073,0.174,0.333,0.767,8.667,4.0,41.0,1.333,11.0,2.667,2.07,17.333,5.0,59.0,3.333,38.333,0.333,0.038,0.083,0.154,0.533
0,2.1,1.8,2.6,3.25,2.75,2022-09-12T19:00:00.000Z,9865,8371,True,0,1,0,1.5,1.907,13.25,4.0,45.25,3.0,3.75,0.75,0.63,7.75,2.25,54.75,0.5,2.75,2.25,0.113,0.375,0.097,0.333,1.0,1.075,11.25,4.75,39.5,1.75,4.5,1.25,1.33,17.25,7.25,60.5,3.0,6.0,1.0,0.089,0.211,0.072,0.172
-0.5,1.95,1.95,2,3.3,4,2022-09-17T12:00:00.000Z,9865,8661,False,0,1,0,0.8,0.906,10.4,4.2,43.8,1.4,3.6,1.2,1.46,16.8,6.6,56.2,3.2,4.8,0.8,0.077,0.19,0.071,0.182,1.0,0.59,8.6,3.8,40.4,1.8,0.0,1.4,1.596,15.6,4.0,59.6,1.8,0.0,1.0,0.116,0.263,0.09,0.35
-1.25,1.73,2.08,1.33,5,9.5,2022-09-30T19:00:00.000Z,9865,8315,False,0,4,0,0.6,0.842,10.2,3.6,48.6,1.2,4.5,1.0,1.156,12.0,4.0,51.4,2.6,6.0,0.8,0.059,0.167,0.083,0.25,2.4,1.868,15.8,5.4,51.6,3.4,0.0,0.8,0.664,9.6,1.8,48.4,1.2,0.0,2.4,0.152,0.444,0.083,0.444
0.25,1.85,2.05,2.9,3.3,2.55,2022-10-08T12:00:00.000Z,9865,8370,True,3,1,2,1.4,0.82,12.0,3.4,59.6,0.6,8.15,1.8,1.542,11.8,4.6,40.4,3.2,6.55,1.2,0.117,0.412,0.153,0.391,0.4,0.838,9.4,2.6,47.6,1.0,6.1,1.6,1.36,12.8,4.2,52.4,2.8,11.8,0.6,0.043,0.154,0.125,0.381
-1,1.99,1.91,1.57,4.1,5.75,2022-10-16T19:00:00.000Z,9865,8603,False,1,3,0,0.6,0.616,9.2,2.4,48.6,0.4,9.3,1.6,1.332,12.6,4.0,51.4,2.8,15.6,0.6,0.065,0.25,0.127,0.4,0.8,1.084,9.2,3.4,47.2,1.2,7.2,0.8,1.468,13.4,3.6,52.8,3.2,7.6,1.4,0.087,0.235,0.06,0.222
0,1.95,1.95,2.6,3.25,2.8,2022-10-20T17:00:00.000Z,9865,7732,True,3,2,2,1.6,1.44,14.4,5.2,52.0,2.0,23.0,2.2,1.46,11.2,4.2,48.0,2.6,16.2,0.8,0.111,0.308,0.196,0.524,0.8,0.668,9.2,3.2,48.0,0.8,10.3,2.0,1.594,13.0,4.0,52.0,3.2,17.4,0.6,0.087,0.25,0.154,0.5
