index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
71,08/10/2022,Almeria,Vallecano,3,1,2.9,3.3,2.55,0.25,1.85,2.05
72,08/10/2022,Ath Madrid,Girona,2,1,1.45,4.33,7.5,-1.25,1.91,1.99
73,08/10/2022,Sevilla,Ath Bilbao,1,1,3,3.3,2.4,0.25,2.01,1.89
74,08/10/2022,Getafe,Real Madrid,0,1,6.5,4.5,1.5,1.25,1.9,2
75,09/10/2022,Valladolid,Betis,0,0,2.8,3.4,2.4,0.25,1.77,2.14
76,09/10/2022,Cadiz,Espanol,2,2,2.87,3.2,2.55,0,2.04,1.86
77,09/10/2022,Sociedad,Villarreal,1,0,2.5,3.4,2.75,0,1.86,2.04
78,09/10/2022,Barcelona,Celta,1,0,1.28,6,9,-1.5,1.8,2
79,10/10/2022,Elche,Mallorca,1,1,3,3.1,2.5,0,2.06,1.84
80,14/10/2022,Vallecano,Getafe,0,0,2.05,3.2,3.8,-0.5,1.92,1.98
81,15/10/2022,Girona,Cadiz,1,1,1.9,3.3,4.5,-0.5,1.95,1.95
82,15/10/2022,Valencia,Elche,2,2,1.4,4.75,7.5,-1.25,1.99,1.91
83,15/10/2022,Mallorca,Sevilla,0,1,2.9,3,2.7,0.25,1.7,2.1
84,15/10/2022,Ath Bilbao,Ath Madrid,0,1,2.45,3.2,3,-0.25,1.96,1.94
85,16/10/2022,Celta,Sociedad,1,2,2.6,3.2,2.8,-0.25,2.05,1.85
86,16/10/2022,Real Madrid,Barcelona,3,1,2.2,3.6,3.1,-0.25,1.98,1.92
87,16/10/2022,Espanol,Valladolid,1,0,2.2,3.3,3.5,-0.5,2.03,1.87
88,16/10/2022,Betis,Almeria,3,1,1.57,4.1,5.75,-1,1.99,1.91
89,17/10/2022,Villarreal,Osasuna,2,0,1.57,4.2,6,-0.75,2.04,1.86
90,18/10/2022,Sevilla,Valencia,1,1,2.25,3.4,3.2,-0.25,2,1.9
91,18/10/2022,Getafe,Ath Bilbao,2,2,4.75,3.3,1.83,0.5,2.04,1.86
92,18/10/2022,Ath Madrid,Vallecano,1,1,1.55,3.75,7,-1,2.02,1.77
93,19/10/2022,Cadiz,Betis,0,0,4,3.3,2,0.25,2,1.9
94,19/10/2022,Valladolid,Celta,4,1,2.9,3.3,2.45,0.25,1.86,2.04
95,19/10/2022,Sociedad,Mallorca,1,0,1.55,4,6.5,-1,2.06,1.84
96,19/10/2022,Elche,Real Madrid,0,3,8.5,5.75,1.3,1.75,1.88,2.02
97,20/10/2022,Almeria,Girona,3,2,2.6,3.25,2.8,0,1.95,1.95
98,20/10/2022,Osasuna,Espanol,1,0,2.05,3.6,3.5,-0.25,1.95,1.95
99,20/10/2022,Barcelona,Villarreal,3,0,1.5,4.5,6,-1.25,2.02,1.88
100,22/10/2022,Vallecano,Cadiz,5,1,1.72,3.5,5.25,-0.75,1.98,1.92
101,22/10/2022,Valladolid,Sociedad,1,0,3.6,3.4,2.05,0.5,1.91,1.99
102,22/10/2022,Valencia,Mallorca,1,2,1.75,3.5,5,-0.75,2.04,1.86
103,22/10/2022,Real Madrid,Sevilla,3,1,1.36,4.75,8.5,-1.25,1.87,2.03
104,23/10/2022,Espanol,Elche,2,2,1.66,3.75,5.25,-0.75,1.79,2.11
105,23/10/2022,Betis,Ath Madrid,1,2,3.2,3.3,2.3,0.25,1.81,2.09
106,23/10/2022,Girona,Osasuna,1,1,2.55,3.2,2.9,-0.25,2.1,1.8
107,23/10/2022,Villarreal,Almeria,2,1,1.36,4.75,9,-1.5,2.01,1.89
108,23/10/2022,Barcelona,Ath Bilbao,4,0,1.55,4.5,5.5,-1.25,1.96,1.94
109,24/10/2022,Celta,Getafe,1,1,1.75,3.5,5,-0.75,1.93,1.97
110,28/10/2022,Mallorca,Espanol,1,1,2.25,3.1,3.4,-0.25,2.05,1.85
111,29/10/2022,Almeria,Celta,3,1,3.3,3.3,2.25,0.25,1.85,2.05
112,29/10/2022,Cadiz,Ath Madrid,3,2,7,3.6,1.6,0.75,2.1,1.8
113,29/10/2022,Sevilla,Vallecano,0,1,2,3.3,4,-0.5,2.04,1.86
114,29/10/2022,Valencia,Barcelona,0,1,5,4.33,1.57,1,2.06,1.84
115,30/10/2022,Osasuna,Valladolid,2,0,1.9,3.4,4.33,-0.5,1.83,2.07
116,30/10/2022,Real Madrid,Girona,1,1,1.2,6.5,13,-1.75,1.99,1.91
117,30/10/2022,Ath Bilbao,Villarreal,1,0,2.2,3.3,3.4,-0.25,1.79,2.11
118,30/10/2022,Sociedad,Betis,0,2,2,3.5,3.8,-0.5,2.07,1.83
119,31/10/2022,Elche,Getafe,0,1,2.7,3,2.87,0,1.85,2.05
120,04/11/2022,Girona,Ath Bilbao,2,1,3.75,3.5,2,0.5,1.8,2.1
121,05/11/2022,Getafe,Cadiz,0,0,2.2,3.1,3.75,-0.25,1.79,2.11
122,05/11/2022,Valladolid,Elche,2,1,1.83,3.6,4.33,-0.5,1.98,1.92
123,05/11/2022,Celta,Osasuna,1,2,2.1,3.3,3.75,-0.25,1.92,1.98
124,05/11/2022,Barcelona,Almeria,2,0,1.08,10,26,-2.5,1.88,2.02
125,06/11/2022,Ath Madrid,Espanol,1,1,1.44,4.5,8,-1,1.96,1.94
126,06/11/2022,Sociedad,Valencia,1,1,1.95,3.4,4,-0.5,1.96,1.94
127,06/11/2022,Villarreal,Mallorca,0,2,1.57,4,5.75,-0.75,2.04,1.86
128,06/11/2022,Betis,Sevilla,1,1,2.2,3.2,3.6,-0.25,1.82,2.08
129,07/11/2022,Vallecano,Real Madrid,3,2,4.75,4.2,1.65,0.75,1.9,2
130,08/11/2022,Elche,Girona,1,2,3.25,3.3,2.2,0.25,2.05,1.85
131,08/11/2022,Ath Bilbao,Valladolid,3,0,1.4,4.5,7.5,-1.25,1.99,1.91
132,08/11/2022,Osasuna,Barcelona,1,2,5.75,4.2,1.53,1,1.93,1.97
133,09/11/2022,Almeria,Getafe,1,0,2.15,3.3,3.5,-0.5,2.04,1.86
134,09/11/2022,Sevilla,Sociedad,1,2,2.6,3.2,2.8,-0.25,2.05,1.75
135,09/11/2022,Espanol,Villarreal,0,1,3.2,3.2,2.37,0,1.94,1.96
136,09/11/2022,Mallorca,Ath Madrid,1,0,3.8,3.1,2.1,0.25,1.98,1.92
137,10/11/2022,Vallecano,Celta,0,0,2.2,3.2,3.5,-0.5,2.1,1.8
138,10/11/2022,Valencia,Betis,3,0,2.1,3.4,3.6,-0.25,1.83,2.07
139,10/11/2022,Real Madrid,Cadiz,2,1,1.14,8.5,15,-2,2.03,1.87
140,29/12/2022,Girona,Vallecano,2,2,2.3,3.2,3.3,-0.25,1.83,1.98
141,29/12/2022,Betis,Ath Bilbao,0,0,2.88,3.3,2.5,0.25,1.78,2.13
142,29/12/2022,Ath Madrid,Elche,2,0,1.29,5.5,10,-1.5,1.68,2.15
143,30/12/2022,Getafe,Mallorca,2,0,2.75,2.75,3.1,0,1.83,2.1
144,30/12/2022,Cadiz,Almeria,1,1,2.38,3.1,3.25,-0.25,1.88,2.05
145,30/12/2022,Celta,Sevilla,1,1,2.2,3.3,3.4,-0.25,1.99,1.94
146,30/12/2022,Valladolid,Real Madrid,0,2,6.5,4.75,1.45,1.25,1.94,1.99
147,31/12/2022,Barcelona,Espanol,1,1,1.25,6.5,10,-2,1.97,1.96
148,31/12/2022,Sociedad,Osasuna,2,0,1.85,3.3,4.75,-0.5,1.94,1.99
149,31/12/2022,Villarreal,Valencia,2,1,1.95,3.4,4.2,-0.5,2.05,1.88
150,06/01/2023,Elche,Celta,0,1,4,3.25,1.95,0.5,1.75,2.05
151,06/01/2023,Valencia,Cadiz,0,1,1.57,4,5.75,-1,2.01,1.92
152,07/01/2023,Villarreal,Real Madrid,2,1,3.25,3.8,2.05,0.5,1.85,2.08
153,07/01/2023,Mallorca,Valladolid,1,0,1.95,3.3,4.2,-0.5,2.09,1.84
154,07/01/2023,Espanol,Girona,2,2,2.25,3.4,3.2,0,1.88,2.05
155,08/01/2023,Almeria,Sociedad,0,2,4.2,3.3,1.95,0.5,1.95,1.98
156,08/01/2023,Vallecano,Betis,1,2,2.3,3.3,3.2,-0.25,2.11,1.82
157,08/01/2023,Sevilla,Getafe,2,1,1.75,3.4,5.25,-0.5,1.86,2.07
158,08/01/2023,Ath Madrid,Barcelona,0,1,3.1,3.4,2.3,0.25,1.84,2.09
159,09/01/2023,Ath Bilbao,Osasuna,0,0,1.67,3.6,5.75,-1,2.06,1.87
160,13/01/2023,Celta,Villarreal,1,1,2.88,3.3,2.5,0,2.01,1.92
161,14/01/2023,Valladolid,Vallecano,0,1,2.75,3.25,2.63,0,1.97,1.96
162,14/01/2023,Girona,Sevilla,2,1,2.38,3.4,3,-0.25,2.09,1.84
163,14/01/2023,Osasuna,Mallorca,1,0,2,3.1,4.33,-0.25,1.85,2.08
164,14/01/2023,Sociedad,Ath Bilbao,3,1,2.4,3.2,3.1,-0.25,1.94,1.99
165,15/01/2023,Getafe,Espanol,1,2,2.5,3,3.1,-0.25,2.08,1.85
166,15/01/2023,Almeria,Ath Madrid,1,1,5,3.75,1.7,0.75,1.95,1.98
167,16/01/2023,Cadiz,Elche,1,1,1.91,3.4,4.33,-0.5,1.98,1.95
168,20/01/2023,Mallorca,Celta,1,0,2.8,2.75,3,0,1.79,2.11
169,21/01/2023,Vallecano,Sociedad,0,2,3.1,3.2,2.38,0,2.05,1.88
170,21/01/2023,Espanol,Betis,1,0,2.7,3.2,2.7,0,1.91,2.02
171,21/01/2023,Ath Madrid,Valladolid,3,0,1.4,4.75,8.5,-1.5,2,1.93
172,21/01/2023,Sevilla,Cadiz,1,0,1.7,3.75,5,-0.75,2.08,1.85
173,22/01/2023,Villarreal,Girona,1,0,1.73,3.8,4.5,-0.75,1.97,1.96
174,22/01/2023,Elche,Osasuna,1,1,3.5,3.25,2.15,0,2.11,1.82
175,22/01/2023,Barcelona,Getafe,1,0,1.18,8,15,-1.75,2.06,1.87
176,22/01/2023,Ath Bilbao,Real Madrid,0,2,2.9,3.4,2.38,0.25,1.73,2.08
177,23/01/2023,Valencia,Almeria,2,2,1.6,4.2,5.25,-1,2.08,1.85
178,27/01/2023,Almeria,Espanol,3,1,2.38,3.1,3.2,-0.25,2.03,1.87
179,28/01/2023,Cadiz,Mallorca,2,0,2.88,2.8,2.9,0,1.86,2.07
180,28/01/2023,Girona,Barcelona,0,1,5,4.33,1.57,1,1.92,2.01
181,28/01/2023,Sevilla,Elche,3,0,1.53,4,7,-1,1.98,1.95
182,28/01/2023,Getafe,Betis,0,1,3.2,2.88,2.63,0,2.04,1.89
183,29/01/2023,Valladolid,Valencia,1,0,3.25,3.1,2.4,0.25,1.8,2.14
184,29/01/2023,Osasuna,Ath Madrid,0,1,3.6,3.1,2.2,0.5,1.85,2.08
185,29/01/2023,Celta,Ath Bilbao,1,0,2.88,3,2.7,0.25,1.73,2.08
186,29/01/2023,Real Madrid,Sociedad,0,0,1.67,3.8,5,-0.75,2.05,1.88
187,30/01/2023,Villarreal,Vallecano,0,1,1.67,3.8,5.25,-0.75,2.03,1.87
188,01/02/2023,Betis,Barcelona,1,2,5,3.8,1.67,0.75,1.86,2.07
189,02/02/2023,Real Madrid,Valencia,2,0,1.44,4.75,6.5,-1.25,1.9,2.03
190,03/02/2023,Ath Bilbao,Cadiz,4,1,1.36,4.5,9.5,-1.25,1.96,1.97
191,04/02/2023,Espanol,Osasuna,1,1,2.55,3,3,0,1.89,2.04
192,04/02/2023,Elche,Villarreal,3,1,5,3.8,1.67,0.75,2.06,1.87
193,04/02/2023,Ath Madrid,Getafe,1,1,1.4,4.33,9,-1,1.88,2.05
194,04/02/2023,Betis,Celta,3,4,2.2,3.2,3.5,-0.5,2.05,1.75
195,05/02/2023,Mallorca,Real Madrid,1,0,5,3.5,1.73,0.75,1.82,2.11
196,05/02/2023,Girona,Valencia,1,0,2.2,3.2,3.5,-0.25,2.03,1.9
197,05/02/2023,Sociedad,Valladolid,0,1,1.44,4.33,7.5,-1,1.83,2.1
198,05/02/2023,Barcelona,Sevilla,3,0,1.33,5.25,8.5,-1.5,1.98,1.95
199,06/02/2023,Vallecano,Almeria,2,0,1.73,3.6,5,-0.5,1.96,1.97
200,10/02/2023,Cadiz,Girona,2,0,3,3.2,2.45,0.25,1.79,2.15
201,11/02/2023,Almeria,Betis,2,3,2.8,3.4,2.5,0,2.09,1.84
202,11/02/2023,Sevilla,Mallorca,2,0,1.91,3.2,4.5,-0.5,1.93,2
203,11/02/2023,Valencia,Ath Bilbao,1,2,3,3.2,2.45,0.25,1.86,2.07
204,12/02/2023,Getafe,Vallecano,1,1,2.8,2.9,2.88,0,2.14,1.8
205,12/02/2023,Celta,Ath Madrid,0,1,3.6,3.1,2.2,0.25,1.99,1.94
206,12/02/2023,Valladolid,Osasuna,0,0,2.75,3.1,2.7,-0.25,2.07,1.86
207,12/02/2023,Villarreal,Barcelona,0,1,3.75,4,1.85,0.75,1.84,2.09
208,13/02/2023,Espanol,Sociedad,2,3,3.5,3,2.3,0.25,2.11,1.82
209,15/02/2023,Real Madrid,Elche,4,0,1.18,7.5,15,-1.75,1.75,2.05
210,17/02/2023,Girona,Almeria,6,2,1.8,3.75,4.33,-0.5,1.88,2.05
211,18/02/2023,Sociedad,Celta,1,1,1.8,3.3,5.25,-0.5,1.82,2.08
212,18/02/2023,Betis,Valladolid,2,1,1.6,3.75,6.5,-0.75,1.85,2.05
213,18/02/2023,Mallorca,Villarreal,4,2,3.2,3,2.45,0,2.11,1.79
214,18/02/2023,Osasuna,Real Madrid,0,2,4.33,3.6,1.8,0.75,1.96,1.94
215,19/02/2023,Elche,Espanol,0,1,2.9,3.1,2.63,0,1.83,2.07
216,19/02/2023,Vallecano,Sevilla,1,1,2.5,3.1,3,-0.25,2.05,1.85
217,19/02/2023,Ath Madrid,Ath Bilbao,1,0,2,3.3,4,-0.5,1.95,1.95
218,19/02/2023,Barcelona,Cadiz,2,0,1.18,7,13,-1.75,1.88,2.02
219,20/02/2023,Getafe,Valencia,1,0,2.75,3,2.8,0.25,1.77,2.14
220,24/02/2023,Elche,Betis,2,3,3.5,3.3,2.1,0.5,1.82,2.08
221,25/02/2023,Espanol,Mallorca,2,1,2.5,2.9,3.2,-0.25,2.2,1.75
222,25/02/2023,Cadiz,Vallecano,1,0,2.9,3,2.7,0,2.04,1.89
223,25/02/2023,Real Madrid,Ath Madrid,1,1,1.8,3.5,5,-0.5,1.85,2.08
224,25/02/2023,Valencia,Sociedad,1,0,3.1,3.1,2.5,0.25,1.83,2.1
225,26/02/2023,Ath Bilbao,Girona,2,3,1.67,3.8,5.25,-0.75,1.84,2.06
226,26/02/2023,Celta,Valladolid,3,0,1.7,3.75,5.25,-0.75,1.89,2.01
227,26/02/2023,Almeria,Barcelona,1,0,7,4.75,1.44,1.25,1.99,1.91
228,26/02/2023,Sevilla,Osasuna,2,3,1.85,3.25,4.5,-0.75,1.93,1.97
229,27/02/2023,Villarreal,Getafe,2,1,1.67,3.6,5.75,-0.75,1.99,1.94
230,03/03/2023,Sociedad,Cadiz,0,0,1.5,3.9,7.5,-1,1.91,2.02
231,04/03/2023,Getafe,Girona,3,2,2.75,3,2.8,0,1.85,2.08
232,04/03/2023,Almeria,Villarreal,0,2,3.5,3.6,2.05,0.25,2.04,1.89
233,04/03/2023,Mallorca,Elche,0,1,1.7,3.4,5.75,-0.75,1.89,2.04
234,04/03/2023,Ath Madrid,Sevilla,6,1,1.67,3.6,5.25,-0.75,1.81,2.13
235,05/03/2023,Valladolid,Espanol,2,1,2.5,3.2,2.88,-0.25,2.01,1.89
236,05/03/2023,Barcelona,Valencia,1,0,1.53,4.5,5.75,-1.5,2.05,1.85
237,05/03/2023,Vallecano,Ath Bilbao,0,0,2.9,3.1,2.6,0,2,1.9
238,05/03/2023,Betis,Real Madrid,0,0,4.75,3.75,1.73,0.75,1.98,1.92
239,06/03/2023,Osasuna,Celta,0,0,2.8,3,2.8,0,1.87,2.06
240,10/03/2023,Cadiz,Getafe,2,2,2.5,2.88,3.3,-0.25,2.09,1.84
241,11/03/2023,Real Madrid,Espanol,3,1,1.25,6.5,9.5,-1.75,1.92,2.01
242,11/03/2023,Elche,Valladolid,1,1,2.7,3.3,2.7,0,1.82,2.11
243,11/03/2023,Celta,Vallecano,3,0,2.1,3.2,4,-0.5,2.06,1.87
244,11/03/2023,Valencia,Osasuna,1,0,2.1,3.2,3.8,-0.5,2.06,1.87
245,12/03/2023,Mallorca,Sociedad,1,1,3.5,2.9,2.38,0.25,1.91,2.02
246,12/03/2023,Sevilla,Almeria,2,1,1.73,3.6,5.25,-0.75,1.82,2.11
247,12/03/2023,Villarreal,Betis,1,1,1.95,3.6,3.8,-0.75,1.84,2.09
248,12/03/2023,Ath Bilbao,Barcelona,0,1,3.5,3.3,2.15,0.25,2.09,1.84
249,13/03/2023,Girona,Ath Madrid,0,1,3.75,3.4,2.05,0.5,1.75,2.05
250,17/03/2023,Valladolid,Ath Bilbao,1,3,4.2,3.6,1.83,0.5,1.96,1.97
251,18/03/2023,Almeria,Cadiz,1,1,2,3.5,3.6,-0.5,2.1,1.83
252,18/03/2023,Vallecano,Girona,2,2,2,3.4,3.8,-0.5,2.09,1.84
253,18/03/2023,Espanol,Celta,1,3,2.75,3.25,2.55,0,2.09,1.84
254,18/03/2023,Ath Madrid,Valencia,3,0,1.55,4.2,5.75,-1,1.91,2.02
255,19/03/2023,Betis,Mallorca,1,0,1.8,3.2,5.25,-0.5,2.05,1.85
256,19/03/2023,Osasuna,Villarreal,0,3,3,3.1,2.45,0.25,1.73,2.08
257,19/03/2023,Sociedad,Elche,2,0,1.4,4.75,8.5,-1.25,1.96,1.94
258,19/03/2023,Getafe,Sevilla,2,0,2.9,3.1,2.5,0,1.88,2.02
259,19/03/2023,Barcelona,Real Madrid,2,1,2.15,3.5,3.25,-0.25,1.94,1.96
260,31/03/2023,Mallorca,Osasuna,0,0,2.2,2.9,3.9,-0.25,1.82,2.08
261,01/04/2023,Girona,Espanol,2,1,1.91,3.3,4.33,-0.5,1.95,1.98
262,01/04/2023,Ath Bilbao,Getafe,0,0,1.57,3.8,6.5,-0.75,1.96,1.97
263,01/04/2023,Cadiz,Sevilla,0,2,3.4,3.1,2.3,0.25,1.91,2.02
264,01/04/2023,Elche,Barcelona,0,4,9.5,5,1.33,1.5,1.97,1.96
265,02/04/2023,Celta,Almeria,2,2,1.55,4,6,-1,1.82,2.08
266,02/04/2023,Real Madrid,Valladolid,6,0,1.2,7.5,11,-2.25,2.02,1.77
267,02/04/2023,Villarreal,Sociedad,2,0,2.4,3.1,3.2,0,1.82,2.08
268,02/04/2023,Ath Madrid,Betis,1,0,1.53,4,6.5,-1.25,1.93,1.97
269,03/04/2023,Valencia,Vallecano,1,1,2.05,3.2,3.8,-0.5,2.09,1.84
270,07/04/2023,Sevilla,Celta,2,2,2.1,3.4,3.5,-0.25,2.06,1.84
271,08/04/2023,Osasuna,Elche,2,1,1.73,3.6,5,-0.75,2.1,1.83
272,08/04/2023,Espanol,Ath Bilbao,1,2,3.5,3.2,2.2,0.5,1.8,2.14
273,08/04/2023,Sociedad,Getafe,2,0,1.7,3.3,6,-0.75,2.04,1.89
274,08/04/2023,Real Madrid,Villarreal,2,3,1.53,4.33,5.75,-1.25,2.06,1.87
275,09/04/2023,Valladolid,Mallorca,3,3,2.5,2.9,3.2,-0.25,2.16,1.78
276,09/04/2023,Betis,Cadiz,0,2,1.62,3.75,5.75,-0.75,1.91,2.02
277,09/04/2023,Almeria,Valencia,2,1,3,3.3,2.4,0.25,2,1.93
278,09/04/2023,Vallecano,Ath Madrid,1,2,4.33,3.5,1.85,0.5,2.07,1.83
279,10/04/2023,Barcelona,Girona,0,0,1.3,5.5,10,-1.5,1.97,1.96
280,14/04/2023,Vallecano,Osasuna,2,1,2.2,3.1,3.6,-0.5,2,1.93
281,15/04/2023,Villarreal,Valladolid,1,2,1.44,4.75,6.5,-1.25,2.05,1.85
282,15/04/2023,Ath Bilbao,Sociedad,2,0,2.25,3.1,3.5,-0.25,1.89,2.01
283,15/04/2023,Betis,Espanol,3,1,1.83,3.5,4.5,-0.5,2.08,1.82
284,15/04/2023,Cadiz,Real Madrid,0,2,5.75,4.2,1.55,1,1.99,1.91
285,16/04/2023,Girona,Elche,2,0,1.53,4.33,6,-1.25,1.98,1.95
286,16/04/2023,Getafe,Barcelona,0,0,6,3.8,1.6,0.75,1.88,2.05
287,16/04/2023,Ath Madrid,Almeria,2,1,1.22,7,11,-2,2.09,1.84
288,16/04/2023,Valencia,Sevilla,0,2,2.2,3.2,3.6,-0.25,1.87,2.06
289,17/04/2023,Celta,Mallorca,0,1,1.8,3.3,5.25,-0.75,2.06,1.84
290,21/04/2023,Espanol,Cadiz,0,0,2.05,3.25,3.8,-0.25,1.91,2.02
