index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
62,03/10/2021,Bielefeld,Leverkusen,0,4,5,4,1.61,0.75,2.03,1.9
63,15/10/2021,Hoffenheim,FC Koln,5,0,2,3.9,3.3,-0.5,2.08,1.85
64,16/10/2021,Dortmund,Mainz,3,1,1.4,5,7.5,-1.25,1.86,2.07
65,16/10/2021,Ein Frankfurt,Hertha,1,2,1.75,3.8,4.5,-0.75,1.99,1.94
66,16/10/2021,Freiburg,RB Leipzig,1,1,4,4,1.85,0.5,1.92,2.01
67,16/10/2021,Greuther Furth,Bochum,0,1,2.37,3.5,2.9,-0.25,2,1.93
68,16/10/2021,Union Berlin,Wolfsburg,2,0,2.7,3.25,2.7,0,1.63,2.25
69,16/10/2021,M'gladbach,Stuttgart,1,1,1.5,4.75,6,-1,1.75,2.05
70,17/10/2021,Leverkusen,Bayern Munich,1,5,4.75,4.6,1.6,1,1.89,2.04
71,17/10/2021,Augsburg,Bielefeld,1,1,2.25,3.2,3.4,-0.25,1.89,2.04
72,22/10/2021,Mainz,Augsburg,4,1,1.61,3.8,5.75,-0.75,1.82,2.11
73,23/10/2021,Bayern Munich,Hoffenheim,4,0,1.14,9,15,-2.25,1.94,1.99
74,23/10/2021,Bielefeld,Dortmund,1,3,6,4.5,1.5,1,2.02,1.91
75,23/10/2021,RB Leipzig,Greuther Furth,4,1,1.12,8.5,21,-2.5,1.89,2.04
76,23/10/2021,Wolfsburg,Freiburg,0,2,2.1,3.3,3.6,-0.25,1.9,2.03
77,23/10/2021,Hertha,M'gladbach,1,0,3.75,3.5,2,0.25,2.05,1.88
78,24/10/2021,FC Koln,Leverkusen,2,2,3.3,3.8,2.05,0.25,1.97,1.96
79,24/10/2021,Stuttgart,Union Berlin,1,1,2.37,3.5,2.9,-0.25,2.09,1.84
80,24/10/2021,Bochum,Ein Frankfurt,2,0,3.2,3.5,2.2,0.5,1.86,2.07
81,29/10/2021,Hoffenheim,Hertha,2,0,1.66,4,4.75,-0.75,2,1.93
82,30/10/2021,Bielefeld,Mainz,1,2,3.75,3.5,2,0.25,2.05,1.88
83,30/10/2021,Dortmund,FC Koln,2,0,1.45,5,6,-1.25,2.03,1.9
84,30/10/2021,Freiburg,Greuther Furth,3,1,1.36,5,8,-1.25,1.98,1.95
85,30/10/2021,Leverkusen,Wolfsburg,0,2,1.9,3.75,4,-0.5,1.92,2.01
86,30/10/2021,Union Berlin,Bayern Munich,2,5,9,5.75,1.3,1.5,2,1.93
87,30/10/2021,Ein Frankfurt,RB Leipzig,1,1,4.2,4,1.75,0.75,1.99,1.94
88,31/10/2021,Augsburg,Stuttgart,4,1,3,3.3,2.4,0,1.93,2
89,31/10/2021,M'gladbach,Bochum,2,1,1.36,5,8.5,-1.5,1.95,1.98
90,05/11/2021,Mainz,M'gladbach,1,1,2.62,3.6,2.55,0,2,1.9
91,06/11/2021,Bayern Munich,Freiburg,2,1,1.16,8,15,-2.25,1.95,1.95
92,06/11/2021,Bochum,Hoffenheim,2,0,3.8,3.8,1.9,0.5,1.96,1.94
93,06/11/2021,Stuttgart,Bielefeld,0,1,1.8,3.8,4.33,-0.5,2.01,1.89
94,06/11/2021,Wolfsburg,Augsburg,1,0,1.5,4.2,6.5,-1,2.06,1.84
95,06/11/2021,RB Leipzig,Dortmund,2,1,1.9,3.8,3.8,-0.5,1.84,2.06
96,07/11/2021,Hertha,Leverkusen,1,1,3.5,3.75,2,0.25,1.98,1.92
97,07/11/2021,FC Koln,Union Berlin,2,2,2.05,3.5,3.6,-0.5,2.04,1.86
98,07/11/2021,Greuther Furth,Ein Frankfurt,1,2,3.75,3.75,1.95,0.5,1.88,2.02
99,19/11/2021,Augsburg,Bayern Munich,2,1,15,8,1.16,2.25,1.86,2.04
100,20/11/2021,Bielefeld,Wolfsburg,2,2,4.2,3.5,1.9,0.5,1.86,2.04
101,20/11/2021,Dortmund,Stuttgart,2,1,1.33,5.5,8,-1.5,1.95,1.95
102,20/11/2021,Hoffenheim,RB Leipzig,2,0,4,4.33,1.75,0.75,1.95,1.95
103,20/11/2021,Leverkusen,Bochum,1,0,1.36,5,9,-1.25,2.02,1.88
104,20/11/2021,M'gladbach,Greuther Furth,4,0,1.28,6,10,-1.75,1.95,1.95
105,20/11/2021,Union Berlin,Hertha,2,0,2,3.5,3.8,-0.5,1.99,1.91
106,21/11/2021,Freiburg,Ein Frankfurt,0,2,2,3.6,3.6,-0.5,1.89,2.01
107,21/11/2021,Mainz,FC Koln,1,1,2.1,3.6,3.4,-0.5,2.07,1.83
108,26/11/2021,Stuttgart,Mainz,2,1,2.9,3.3,2.45,0,1.91,2.02
109,27/11/2021,Bochum,Freiburg,2,1,3.2,3.4,2.25,0.25,1.87,2.03
110,27/11/2021,FC Koln,M'gladbach,4,1,2.7,3.8,2.37,0.25,1.87,2.03
111,27/11/2021,Greuther Furth,Hoffenheim,3,6,4.75,4.33,1.65,1,1.89,2.01
112,27/11/2021,Hertha,Augsburg,1,1,2.05,3.25,3.8,-0.5,1.95,1.95
113,27/11/2021,Wolfsburg,Dortmund,1,3,2.9,3.5,2.37,0,1.99,1.91
114,27/11/2021,Bayern Munich,Bielefeld,1,0,1.07,12,27,-3,2.01,1.89
115,28/11/2021,Ein Frankfurt,Union Berlin,2,1,2.3,3.5,3,-0.25,2.07,1.83
116,28/11/2021,RB Leipzig,Leverkusen,1,3,1.85,4,3.8,-0.5,2.01,1.89
117,03/12/2021,Union Berlin,RB Leipzig,2,1,3.5,3.7,2,0.5,1.84,2.06
118,04/12/2021,Augsburg,Bochum,2,3,2.3,3.4,3.1,-0.25,1.95,1.95
119,04/12/2021,Bielefeld,FC Koln,1,1,3.4,3.5,2.1,0.25,1.87,2.03
120,04/12/2021,Hoffenheim,Ein Frankfurt,3,2,1.9,3.8,3.75,-0.5,1.95,1.95
121,04/12/2021,Leverkusen,Greuther Furth,7,1,1.22,6.5,12,-2,1.91,1.99
122,04/12/2021,Mainz,Wolfsburg,3,0,2.5,3.3,2.87,-0.25,1.91,1.99
123,04/12/2021,Dortmund,Bayern Munich,2,3,4,4.33,1.75,0.5,1.95,1.95
124,05/12/2021,Stuttgart,Hertha,2,2,2.2,3.4,3.3,-0.25,1.75,2.05
125,05/12/2021,M'gladbach,Freiburg,0,6,1.83,3.75,4.2,-0.75,2.04,1.86
126,10/12/2021,FC Koln,Augsburg,0,2,1.65,4,5,-0.75,1.98,1.95
127,11/12/2021,Bayern Munich,Mainz,2,1,1.2,7.5,12,-2,2.05,1.88
128,11/12/2021,Bochum,Dortmund,1,1,6,4.5,1.5,1.25,1.87,2.06
129,11/12/2021,Freiburg,Hoffenheim,1,2,2.3,3.5,3,-0.25,1.96,1.97
130,11/12/2021,Hertha,Bielefeld,2,0,2,3.3,4,-0.5,2.04,1.89
131,11/12/2021,RB Leipzig,M'gladbach,4,1,1.75,4.2,4.2,-0.5,1.87,2.06
132,11/12/2021,Wolfsburg,Stuttgart,0,2,1.8,3.75,4.33,-0.5,2.01,1.92
133,12/12/2021,Greuther Furth,Union Berlin,1,0,4.75,4,1.7,0.5,1.9,2.03
134,12/12/2021,Ein Frankfurt,Leverkusen,5,2,3.2,3.8,2.1,0.25,1.95,1.98
135,14/12/2021,Stuttgart,Bayern Munich,0,5,9,6,1.28,1.75,1.75,2.05
136,14/12/2021,Bielefeld,Bochum,2,0,2.3,3.4,3.1,-0.25,1.88,2.05
137,14/12/2021,Mainz,Hertha,4,0,1.9,3.5,4.2,-0.5,1.95,1.98
138,14/12/2021,Wolfsburg,FC Koln,2,3,2.1,3.5,3.4,-0.25,1.96,1.97
139,15/12/2021,M'gladbach,Ein Frankfurt,2,3,1.95,3.8,3.6,-0.25,1.73,2.08
140,15/12/2021,Augsburg,RB Leipzig,1,1,6.5,4.75,1.45,1.25,1.84,2.09
141,15/12/2021,Dortmund,Greuther Furth,3,0,1.1,10,21,-2.5,1.95,1.98
142,15/12/2021,Leverkusen,Hoffenheim,2,2,1.8,4,4,-0.5,2.06,1.87
143,15/12/2021,Union Berlin,Freiburg,0,0,2.4,3.4,2.9,-0.25,2.1,1.83
144,17/12/2021,Bayern Munich,Wolfsburg,4,0,1.18,8,13,-2,1.7,2.1
145,18/12/2021,Bochum,Union Berlin,0,1,2.9,3.4,2.37,0.25,2.08,1.85
146,18/12/2021,Ein Frankfurt,Mainz,1,0,2.25,3.5,3,-0.25,2.1,1.7
147,18/12/2021,Greuther Furth,Augsburg,0,0,2.9,3.4,2.37,0.25,2.05,1.88
148,18/12/2021,Hoffenheim,M'gladbach,1,1,1.95,3.8,3.5,-0.5,2.02,1.91
149,18/12/2021,RB Leipzig,Bielefeld,0,2,1.2,7,13,-2,2.06,1.87
150,18/12/2021,Hertha,Dortmund,3,2,5.25,4.33,1.57,1,1.84,2.09
151,19/12/2021,Freiburg,Leverkusen,2,1,2.75,3.5,2.45,0,1.9,2.03
152,19/12/2021,FC Koln,Stuttgart,1,0,1.9,3.9,3.6,-0.5,2,1.93
153,07/01/2022,Bayern Munich,M'gladbach,1,2,1.33,5.75,8,-1.75,2.05,1.88
154,08/01/2022,Freiburg,Bielefeld,2,2,1.6,4,5.75,-0.75,2.04,1.89
155,08/01/2022,Greuther Furth,Stuttgart,0,0,3.75,3.6,1.95,0.25,2.03,1.9
156,08/01/2022,Hoffenheim,Augsburg,3,1,1.53,4.33,5.75,-1,1.86,2.07
157,08/01/2022,Leverkusen,Union Berlin,2,2,1.8,3.8,4.2,-0.75,2.04,1.89
158,08/01/2022,RB Leipzig,Mainz,4,1,1.8,3.75,4.33,-0.75,2.01,1.92
159,08/01/2022,Ein Frankfurt,Dortmund,2,3,3.5,3.9,1.95,0.5,2.02,1.91
160,09/01/2022,Hertha,FC Koln,1,3,2.75,3.5,2.5,0,2.13,1.81
161,09/01/2022,Bochum,Wolfsburg,1,0,3.5,3.4,2.1,0.25,1.88,2.05
162,14/01/2022,Dortmund,Freiburg,5,1,1.44,5,5.75,-1.25,1.96,1.94
163,15/01/2022,FC Koln,Bayern Munich,0,4,8,5.75,1.33,1.5,1.85,2.05
164,15/01/2022,Mainz,Bochum,1,0,1.65,3.75,5.5,-0.75,1.84,2.06
165,15/01/2022,Stuttgart,RB Leipzig,0,2,6,4,1.57,1,1.92,1.98
166,15/01/2022,Union Berlin,Hoffenheim,2,1,2.87,3.5,2.4,0.25,1.75,2.05
167,15/01/2022,Wolfsburg,Hertha,0,0,1.95,3.6,3.8,-0.5,1.97,1.93
168,15/01/2022,M'gladbach,Leverkusen,1,2,2.55,3.8,2.45,0,2,1.9
169,16/01/2022,Augsburg,Ein Frankfurt,1,1,3.3,3.5,2.15,0.25,1.96,1.94
170,16/01/2022,Bielefeld,Greuther Furth,2,2,1.95,3.6,4,-0.5,2,1.9
171,21/01/2022,Ein Frankfurt,Bielefeld,0,2,1.75,3.75,4.75,-0.75,1.97,1.93
172,22/01/2022,Freiburg,Stuttgart,2,0,1.9,3.6,4,-0.5,1.82,2.08
173,22/01/2022,Greuther Furth,Mainz,2,1,5,3.6,1.75,0.5,2.02,1.88
174,22/01/2022,Hoffenheim,Dortmund,2,3,3,4,2.1,0.5,1.91,1.99
175,22/01/2022,Leverkusen,Augsburg,5,1,1.44,4.5,7,-1.25,1.91,1.99
176,22/01/2022,M'gladbach,Union Berlin,1,2,2.15,3.6,3.2,-0.5,1.99,1.91
177,22/01/2022,Bochum,FC Koln,2,2,3.2,3.4,2.25,0.25,1.97,1.93
178,23/01/2022,RB Leipzig,Wolfsburg,2,0,1.53,4.33,6,-1,1.9,2
179,23/01/2022,Hertha,Bayern Munich,1,4,11,6.5,1.2,2,2.06,1.84
180,04/02/2022,Hertha,Bochum,1,1,2.15,3.6,3.25,-0.25,2.05,1.85
181,05/02/2022,Augsburg,Union Berlin,2,0,2.75,3.3,2.6,0,2.01,1.89
182,05/02/2022,Bielefeld,M'gladbach,1,1,3.4,3.6,2.1,0.25,2.08,1.82
183,05/02/2022,FC Koln,Freiburg,1,0,2.3,3.5,3,0,1.87,2.03
184,05/02/2022,Mainz,Hoffenheim,2,0,2.6,3.4,2.7,0,1.98,1.92
185,05/02/2022,Stuttgart,Ein Frankfurt,2,3,2.7,3.4,2.62,0,1.73,2.08
186,05/02/2022,Bayern Munich,RB Leipzig,3,2,1.4,5.5,6,-1.5,2,1.8
187,06/02/2022,Dortmund,Leverkusen,2,5,1.95,4.2,3.3,-0.5,1.99,1.91
188,06/02/2022,Wolfsburg,Greuther Furth,4,1,1.57,3.8,6,-1,2.04,1.86
189,11/02/2022,RB Leipzig,FC Koln,3,1,1.44,4.75,7,-1.25,1.96,1.97
190,12/02/2022,Bochum,Bayern Munich,4,2,10,7.5,1.22,2.25,1.8,2
191,12/02/2022,Ein Frankfurt,Wolfsburg,0,2,2.2,3.6,3.2,-0.25,1.89,2.04
192,12/02/2022,Freiburg,Mainz,1,1,2.15,3.3,3.5,-0.25,1.85,2.08
193,12/02/2022,Greuther Furth,Hertha,2,1,3,3.25,2.45,0,1.98,1.95
194,12/02/2022,M'gladbach,Augsburg,3,2,1.65,4.33,4.75,-1,1.88,2.05
195,12/02/2022,Leverkusen,Stuttgart,4,2,1.4,4.75,7,-1.5,1.91,2.02
196,13/02/2022,Union Berlin,Dortmund,0,3,4,3.75,1.83,0.5,1.8,2.14
197,13/02/2022,Hoffenheim,Bielefeld,2,0,1.5,4.33,5.75,-1.25,2.07,1.86
198,18/02/2022,Mainz,Leverkusen,3,2,3.1,3.75,2.15,0.25,1.84,2.06
199,19/02/2022,Augsburg,Freiburg,1,2,3.1,3.4,2.3,0.25,1.94,1.96
200,19/02/2022,Bielefeld,Union Berlin,1,0,3,3.25,2.45,0.25,1.76,2.15
201,19/02/2022,Stuttgart,Bochum,1,1,2.2,3.4,3.3,-0.25,1.77,2.14
202,19/02/2022,Wolfsburg,Hoffenheim,1,2,2.7,3.5,2.55,0.25,1.88,2.02
203,19/02/2022,FC Koln,Ein Frankfurt,1,0,2.25,3.5,3.1,-0.25,2.1,1.8
204,20/02/2022,Bayern Munich,Greuther Furth,4,1,1.07,13,26,-3,1.93,1.97
205,20/02/2022,Dortmund,M'gladbach,6,0,1.6,4.2,5.25,-0.75,2.05,1.75
206,20/02/2022,Hertha,RB Leipzig,1,6,6.5,4.2,1.53,1.25,1.75,2.05
207,25/02/2022,Hoffenheim,Stuttgart,2,1,1.5,4.5,5.75,-1,1.93,1.97
208,26/02/2022,Freiburg,Hertha,3,0,1.55,4.33,5.5,-1.25,1.87,2.03
209,26/02/2022,Greuther Furth,FC Koln,1,1,3.6,3.6,2,0.5,1.89,2.01
210,26/02/2022,Leverkusen,Bielefeld,3,0,1.36,5.25,8,-1.5,1.94,1.96
211,26/02/2022,M'gladbach,Wolfsburg,2,2,2,3.4,3.75,-0.5,2.06,1.84
212,26/02/2022,Union Berlin,Mainz,3,1,2.6,3.3,2.75,0,1.86,2.04
213,26/02/2022,Ein Frankfurt,Bayern Munich,0,1,6,5,1.44,1.25,1.87,2.03
214,27/02/2022,Bochum,RB Leipzig,0,1,5,4,1.65,0.75,1.83,2.07
215,27/02/2022,Augsburg,Dortmund,1,1,5,4.33,1.61,0.5,2,1.9
216,04/03/2022,Bielefeld,Augsburg,0,1,2.5,3.25,2.9,-0.25,2.07,1.83
217,05/03/2022,Bayern Munich,Leverkusen,1,1,1.4,5.75,6,-1.5,1.77,2.02
218,05/03/2022,Bochum,Greuther Furth,2,1,1.72,3.75,4.75,-0.75,1.95,1.95
219,05/03/2022,Hertha,Ein Frankfurt,1,4,3.3,3.4,2.15,0.25,2.01,1.89
220,05/03/2022,RB Leipzig,Freiburg,1,1,1.61,4.2,5.25,-1,1.91,1.99
221,05/03/2022,Wolfsburg,Union Berlin,1,0,2.2,3.2,3.5,-0.25,1.99,1.91
222,05/03/2022,Stuttgart,M'gladbach,3,2,3.1,3.6,2.15,0,2.04,1.86
223,06/03/2022,FC Koln,Hoffenheim,0,1,2.62,3.6,2.55,0.25,1.82,2.08
224,12/03/2022,Freiburg,Wolfsburg,3,2,2.1,3.5,3.4,-0.5,2.01,1.89
225,12/03/2022,Hoffenheim,Bayern Munich,1,1,4.75,4.75,1.55,1.25,2.08,1.82
226,12/03/2022,Union Berlin,Stuttgart,1,1,2.1,3.5,3.5,-0.25,1.82,2.08
227,12/03/2022,M'gladbach,Hertha,2,0,1.57,4.33,5.25,-1,1.8,2.1
228,13/03/2022,Leverkusen,FC Koln,0,1,1.61,4.2,5.25,-0.75,1.88,2.02
229,13/03/2022,Dortmund,Bielefeld,1,0,1.28,6,10,-1.5,2.01,1.89
230,13/03/2022,Ein Frankfurt,Bochum,2,1,1.9,3.5,4.2,-1,1.97,1.93
231,13/03/2022,Greuther Furth,RB Leipzig,1,6,8.5,5,1.36,1.5,1.96,1.94
232,16/03/2022,Mainz,Dortmund,0,1,4,3.8,1.85,0.25,1.81,2.09
233,18/03/2022,Bochum,M'gladbach,0,2,2.8,3.6,2.37,0.25,1.77,2.14
234,19/03/2022,Greuther Furth,Freiburg,0,0,4.75,4,1.7,0.75,1.96,1.94
235,19/03/2022,Hertha,Hoffenheim,3,0,4.2,4.2,1.72,0.5,1.8,2.1
236,19/03/2022,Mainz,Bielefeld,4,0,1.6,3.75,6,-1,1.8,2.1
237,19/03/2022,Stuttgart,Augsburg,3,2,2,3.6,3.6,-0.5,1.77,2.02
238,19/03/2022,Bayern Munich,Union Berlin,4,0,1.16,8,13,-2.25,1.75,2.05
239,20/03/2022,RB Leipzig,Ein Frankfurt,0,0,1.44,4.5,7.5,-1.25,1.9,2
240,20/03/2022,Wolfsburg,Leverkusen,0,2,3,3.4,2.3,0.25,1.91,1.99
241,20/03/2022,FC Koln,Dortmund,1,1,3.5,3.75,2,0.5,1.9,2
242,01/04/2022,Union Berlin,FC Koln,1,0,2.25,3.3,3.3,-0.25,1.96,1.94
243,02/04/2022,Bielefeld,Stuttgart,1,1,3,3.4,2.35,0.25,1.96,1.94
244,02/04/2022,Ein Frankfurt,Greuther Furth,0,0,1.44,4.75,6.5,-1.5,1.75,2.05
245,02/04/2022,Freiburg,Bayern Munich,1,4,5.5,4.75,1.5,1.25,1.83,2.07
246,02/04/2022,Hoffenheim,Bochum,1,2,1.5,4.33,6.5,-1.25,1.99,1.91
247,02/04/2022,Leverkusen,Hertha,2,1,1.4,5.25,6,-1.25,2,1.9
248,02/04/2022,Dortmund,RB Leipzig,1,4,2.5,3.6,2.62,-0.25,2.03,1.87
249,03/04/2022,Augsburg,Wolfsburg,3,0,2.8,3.4,2.5,0,1.86,2.04
250,03/04/2022,M'gladbach,Mainz,1,1,2.25,3.4,3.2,-0.25,2.09,1.81
251,06/04/2022,Augsburg,Mainz,2,1,3.3,3.3,2.25,0.25,1.93,1.97
252,08/04/2022,Stuttgart,Dortmund,0,2,3.9,4.1,1.8,0.5,1.93,1.97
253,09/04/2022,Bayern Munich,Augsburg,1,0,1.11,10,19,-2.5,1.99,1.91
254,09/04/2022,FC Koln,Mainz,3,2,2.45,3.4,2.9,0,1.97,1.93
255,09/04/2022,Greuther Furth,M'gladbach,0,2,4.75,4,1.7,0.75,1.96,1.94
256,09/04/2022,Wolfsburg,Bielefeld,4,0,1.66,3.8,5.25,-0.75,1.87,2.03
257,09/04/2022,Hertha,Union Berlin,1,4,2.87,3.2,2.6,0.25,1.94,1.96
258,10/04/2022,Bochum,Leverkusen,0,0,4,4.2,1.8,0.5,1.96,1.94
259,10/04/2022,Ein Frankfurt,Freiburg,1,2,2.4,3.4,2.9,-0.25,2.08,1.82
260,10/04/2022,RB Leipzig,Hoffenheim,3,0,1.5,4.75,6,-1.25,1.9,2
261,16/04/2022,Augsburg,Hertha,0,1,1.9,3.5,4.2,-0.5,1.98,1.92
262,16/04/2022,Dortmund,Wolfsburg,6,1,1.53,4.33,5.75,-1,1.95,1.95
263,16/04/2022,Freiburg,Bochum,3,0,1.65,4,5.25,-1,2.05,1.75
264,16/04/2022,Mainz,Stuttgart,0,0,2.05,3.5,3.6,-0.5,2.04,1.86
265,16/04/2022,M'gladbach,FC Koln,1,3,2.05,3.6,3.5,-0.25,1.87,2.03
266,17/04/2022,Bielefeld,Bayern Munich,0,3,13,7.5,1.18,2.25,2.05,1.75
267,17/04/2022,Hoffenheim,Greuther Furth,0,0,1.28,6.5,9,-2.25,2.02,1.77
268,17/04/2022,Union Berlin,Ein Frankfurt,2,0,2.15,3.4,3.4,-0.25,1.73,2.08
269,17/04/2022,Leverkusen,RB Leipzig,0,1,3,3.6,2.3,0,1.83,2.07
270,22/04/2022,Wolfsburg,Mainz,5,0,2.3,3.4,3.1,0,1.84,2.09
271,23/04/2022,Ein Frankfurt,Hoffenheim,2,2,2.55,3.6,2.62,-0.25,2.05,1.88
272,23/04/2022,FC Koln,Bielefeld,3,1,1.53,4.2,6.5,-1.25,1.91,2.02
273,23/04/2022,Freiburg,M'gladbach,3,3,1.83,4,4,-0.5,1.8,2
274,23/04/2022,Greuther Furth,Leverkusen,1,4,8.5,5.25,1.33,1.75,1.86,2.07
275,23/04/2022,RB Leipzig,Union Berlin,1,2,1.55,4,6.5,-0.75,1.85,2.08
276,23/04/2022,Bayern Munich,Dortmund,3,1,1.36,5.75,7,-1.75,1.99,1.94
277,24/04/2022,Bochum,Augsburg,0,2,2.25,3.2,3.5,-0.25,1.93,2
278,24/04/2022,Hertha,Stuttgart,2,0,3.1,3.3,2.3,0.25,1.87,2.06
