index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
0,19/08/2023,Empoli,Verona,0,1,2.25,3.2,3.3,-0.25,2.02,1.91
1,19/08/2023,Frosinone,Napoli,1,3,8.5,5,1.36,1,1.96,1.97
2,19/08/2023,Genoa,Fiorentina,1,4,3.4,3.25,2.2,0.25,1.79,2.15
3,19/08/2023,Inter,Monza,2,0,1.4,5,7,-1.25,1.92,2.01
4,20/08/2023,Roma,Salernitana,2,2,1.53,4,6.5,-1,1.95,1.98
5,20/08/2023,Sassuolo,Atalanta,0,2,3.5,3.4,2.1,0.25,2.04,1.89
6,20/08/2023,Lecce,Lazio,2,1,3.6,3.3,2.1,0.25,2.04,1.89
7,20/08/2023,Udinese,Juventus,0,3,4.33,3.6,1.83,0.5,1.86,2.07
8,21/08/2023,Torino,Cagliari,0,0,1.67,3.75,5.25,-1,2.06,1.87
9,21/08/2023,Bologna,Milan,0,2,4,3.4,1.95,0.5,1.82,2.11
10,26/08/2023,Frosinone,Atalanta,2,1,5,4,1.67,0.75,2.05,1.75
11,26/08/2023,Monza,Empoli,2,0,1.91,3.5,4.2,-0.5,1.96,1.97
12,26/08/2023,Milan,Torino,4,1,1.65,3.8,5,-0.75,2.04,1.89
13,26/08/2023,Verona,Roma,2,1,4.33,3.5,1.83,0.5,1.99,1.94
14,27/08/2023,Fiorentina,Lecce,2,2,1.57,4.2,5.75,-0.75,1.92,2.01
15,27/08/2023,Juventus,Bologna,1,1,1.5,4.5,6,-0.75,1.96,1.97
16,27/08/2023,Lazio,Genoa,0,1,1.55,4,6,-0.5,1.89,2.04
17,27/08/2023,Napoli,Sassuolo,2,0,1.33,5.5,8.5,-1.5,1.94,1.99
18,28/08/2023,Salernitana,Udinese,1,1,2.7,3.2,2.63,0,1.99,1.94
19,28/08/2023,Cagliari,Inter,0,2,7.5,4.5,1.44,1.25,1.95,1.98
20,01/09/2023,Sassuolo,Verona,3,1,2,3.6,3.75,-0.5,2.04,1.89
21,01/09/2023,Roma,Milan,1,2,2.8,3.1,2.63,0,2.03,1.9
22,02/09/2023,Bologna,Cagliari,2,1,1.7,3.75,5,-0.75,2.05,1.88
23,02/09/2023,Udinese,Frosinone,0,0,1.8,3.6,4.5,-0.5,1.95,1.98
24,02/09/2023,Atalanta,Monza,3,0,1.62,4,5.25,-0.75,1.94,1.99
25,02/09/2023,Napoli,Lazio,1,2,1.62,4,5.5,-0.75,1.86,2.07
26,03/09/2023,Inter,Fiorentina,4,0,1.65,3.8,5.25,-0.75,1.97,1.96
27,03/09/2023,Torino,Genoa,1,0,2,3.3,4,-0.5,2.07,1.86
28,03/09/2023,Empoli,Juventus,0,2,5.25,3.8,1.67,1,1.75,2.05
29,03/09/2023,Lecce,Salernitana,2,0,2,3.3,4,-0.5,2.03,1.9
30,16/09/2023,Juventus,Lazio,3,1,1.91,3.4,4.33,-0.5,1.93,2
31,16/09/2023,Inter,Milan,5,1,2.15,3.5,3.4,-0.25,1.89,2.04
32,16/09/2023,Genoa,Napoli,2,2,5.5,3.8,1.67,0.75,2.09,1.84
33,17/09/2023,Cagliari,Udinese,0,0,2.88,3.3,2.5,0,2.14,1.8
34,17/09/2023,Frosinone,Sassuolo,4,2,2.8,3.4,2.5,0.25,1.9,2.03
35,17/09/2023,Monza,Lecce,1,1,2.1,3.4,3.5,-0.25,2.11,1.82
36,17/09/2023,Fiorentina,Atalanta,3,2,2.38,3.5,2.88,0,1.94,1.99
37,17/09/2023,Roma,Empoli,7,0,1.44,4.5,7.5,-1.25,1.93,2
38,18/09/2023,Salernitana,Torino,0,3,3.6,3.25,2.2,0.25,2.01,1.92
39,18/09/2023,Verona,Bologna,0,0,3.1,3.3,2.38,0.25,1.99,1.94
40,22/09/2023,Salernitana,Frosinone,1,1,2.5,3.2,2.9,-0.25,2.08,1.85
41,22/09/2023,Lecce,Genoa,1,0,2.45,3.2,3.1,-0.25,2.15,1.68
42,23/09/2023,Milan,Verona,1,0,1.36,4.75,9,-1.25,1.93,2
43,23/09/2023,Sassuolo,Juventus,4,2,4,4,1.8,0.75,1.85,2.08
44,23/09/2023,Lazio,Monza,1,1,1.8,3.8,4.2,-0.75,2.02,1.91
45,24/09/2023,Empoli,Inter,0,1,9,5.25,1.33,1.75,1.78,2.03
46,24/09/2023,Atalanta,Cagliari,2,0,1.4,5,8,-1.25,2,1.93
47,24/09/2023,Udinese,Fiorentina,0,2,3.2,3.5,2.25,0.25,1.89,2.04
48,24/09/2023,Bologna,Napoli,0,0,3.75,3.6,1.91,0.25,2.03,1.9
49,24/09/2023,Torino,Roma,1,1,3.1,2.9,2.6,0.25,1.78,2.16
50,26/09/2023,Juventus,Lecce,1,0,1.5,4.2,7,-1,1.88,2.02
51,27/09/2023,Cagliari,Milan,1,3,5.25,3.8,1.67,0.5,1.95,1.98
52,27/09/2023,Empoli,Salernitana,1,0,2.3,3.3,3.2,0,1.94,1.99
53,27/09/2023,Verona,Atalanta,0,1,4.2,3.75,1.83,0.5,1.99,1.94
54,27/09/2023,Inter,Sassuolo,1,2,1.33,5.5,8,-1.75,1.91,2.02
55,27/09/2023,Lazio,Torino,2,0,2.15,3.25,3.5,-0.25,1.96,1.97
56,27/09/2023,Napoli,Udinese,4,1,1.36,5,8.5,-1.25,1.95,1.98
57,28/09/2023,Frosinone,Fiorentina,1,1,3.75,3.6,1.95,0.5,1.9,2.03
58,28/09/2023,Monza,Bologna,0,0,2.38,3.3,3,-0.25,1.99,1.94
59,28/09/2023,Genoa,Roma,4,1,3.8,3.25,2.05,0.5,1.82,2.11
60,30/09/2023,Lecce,Napoli,0,4,4.75,3.8,1.75,0.75,1.92,2.01
61,30/09/2023,Milan,Lazio,2,0,1.73,3.6,5,-0.75,2.02,1.91
62,30/09/2023,Salernitana,Inter,0,4,8,4.75,1.4,1.25,2,1.93
63,01/10/2023,Bologna,Empoli,3,0,1.62,4,5.5,-0.75,1.95,1.95
64,01/10/2023,Udinese,Genoa,2,2,2.38,3.1,3.2,-0.25,1.9,2
65,01/10/2023,Atalanta,Juventus,0,0,2.5,3.4,2.8,-0.25,2.05,1.85
66,01/10/2023,Roma,Frosinone,2,0,1.44,4.2,8,-1.25,1.9,2
67,02/10/2023,Sassuolo,Monza,0,1,2.25,3.75,2.88,-0.25,1.89,2.04
68,02/10/2023,Torino,Verona,0,0,1.85,3.5,4.33,-0.75,2.01,1.92
69,02/10/2023,Fiorentina,Cagliari,3,0,1.5,4.2,7,-1,1.98,1.95
