spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1,2,1.93,1.62,4.2,5,2024-08-24T17:00:00.000Z,8315,8634,False,1,2,0,1.0,0.33,7.0,4.0,69.0,0.0,10.0,1.0,0.84,9.0,2.0,31.0,1.0,12.0,1.0,0.143,0.25,0.111,0.5,2.0,3.22,18.0,6.0,64.0,5.0,32.0,1.0,1.01,6.0,2.0,36.0,3.0,13.0,3.0,0.111,0.333,0.167,0.5
-1,2,1.93,1.62,4.2,5,2024-08-24T17:00:00.000Z,8315,8634,False,1,2,0,1.0,0.33,7.0,4.0,69.0,0.0,10.0,1.0,0.84,9.0,2.0,31.0,1.0,12.0,1.0,0.143,0.25,0.111,0.5,2.0,3.22,18.0,6.0,64.0,5.0,32.0,1.0,1.01,6.0,2.0,36.0,3.0,13.0,3.0,0.111,0.333,0.167,0.5
-0.75,1.99,1.94,1.62,3.9,5.75,2024-08-28T17:00:00.000Z,8315,10267,True,1,0,2,1.0,0.97,9.5,3.5,43.5,2.5,17.5,2.5,2.27,12.5,5.5,56.5,4.0,24.0,0.0,0.105,0.286,0.2,0.455,1.0,0.68,7.5,3.0,52.0,0.5,15.5,1.5,1.335,11.0,3.5,48.0,3.0,20.0,0.5,0.133,0.333,0.136,0.429
-0.25,1.86,2.07,2.3,3,3.6,2024-08-28T17:00:00.000Z,7854,10281,False,0,0,1,1.5,1.23,10.0,4.5,39.5,3.5,17.5,1.0,1.31,13.0,5.5,60.5,2.0,25.5,2.0,0.15,0.333,0.077,0.182,0.5,0.61,10.0,0.5,40.5,1.0,21.5,1.5,1.4,13.5,5.5,59.5,1.5,21.0,1.5,0.05,1.0,0.111,0.273
0,1.99,1.94,3,3.3,2.38,2024-08-31T17:00:00.000Z,8315,9906,True,0,1,0,1.667,1.6,15.0,5.667,53.0,3.0,27.333,0.667,0.693,10.0,2.667,47.0,0.333,19.667,1.667,0.111,0.294,0.067,0.25,1.0,0.913,9.333,3.333,51.333,1.0,19.0,1.0,0.917,8.0,2.333,48.667,2.0,15.333,1.333,0.107,0.3,0.125,0.429
0.5,1.83,2.1,3.8,3.4,2,2024-09-15T16:30:00.000Z,8315,8306,False,3,2,2,0.75,0.757,9.0,2.75,51.75,0.75,19.25,1.0,1.12,8.25,2.25,48.25,2.0,15.25,1.0,0.083,0.273,0.121,0.444,1.0,0.932,11.0,4.5,55.75,1.75,16.75,1.75,2.08,17.0,5.75,44.25,3.5,32.75,0.5,0.091,0.222,0.103,0.304
0.25,2.09,1.81,3.75,3.2,2.05,2024-09-19T17:00:00.000Z,8315,7854,False,2,0,2,1.2,1.036,9.0,3.0,48.4,1.2,18.2,1.2,1.18,9.6,3.0,51.6,2.2,18.2,1.4,0.133,0.4,0.125,0.4,0.6,0.612,7.8,2.4,42.0,1.6,12.6,1.0,1.378,12.8,4.2,58.0,1.8,28.2,1.0,0.077,0.25,0.078,0.238
-0.75,2.06,1.87,1.7,3.7,5.25,2024-09-22T14:15:00.000Z,8315,9910,True,3,1,2,2.6,1.678,11.8,6.2,54.4,3.6,23.4,2.0,1.54,12.6,4.2,45.6,2.4,21.8,1.8,0.22,0.419,0.159,0.476,1.4,1.234,9.6,3.0,45.0,1.6,19.0,1.0,1.2,10.6,3.2,55.0,2.0,19.0,1.8,0.146,0.467,0.094,0.312
-0.75,2,1.93,1.7,3.7,5,2024-09-29T14:15:00.000Z,8315,8302,True,1,1,1,0.8,1.18,14.4,4.6,56.8,1.0,20.6,1.0,1.126,11.2,3.6,43.2,1.4,16.4,1.4,0.056,0.174,0.089,0.278,1.8,1.166,10.0,3.6,44.4,1.4,18.8,0.8,1.096,10.2,3.0,55.6,1.2,18.2,2.4,0.18,0.5,0.078,0.267
-0.25,2.06,1.87,2.35,3.3,3.1,2024-10-06T12:00:00.000Z,8315,7732,False,1,2,0,1.8,1.282,10.0,3.8,42.2,1.8,16.6,1.0,1.312,12.4,3.6,57.8,1.4,20.8,2.0,0.18,0.474,0.081,0.278,0.8,1.29,9.6,3.2,57.4,2.2,19.6,1.4,0.84,11.6,3.6,42.6,1.0,23.2,1.0,0.083,0.25,0.121,0.389
-1.25,1.97,1.96,1.45,4.2,7.5,2024-10-19T12:00:00.000Z,8315,8558,True,4,1,2,1.4,0.748,8.8,2.2,41.6,1.2,16.4,2.0,2.39,19.2,8.0,58.4,4.0,38.0,1.2,0.159,0.636,0.104,0.25,2.0,1.844,11.0,4.4,38.6,2.4,16.8,1.2,1.366,13.4,4.4,61.4,1.6,25.8,2.0,0.182,0.455,0.09,0.273
-0.25,2.14,1.77,2.9,3.1,2.55,2024-10-28T20:00:00.000Z,8315,8661,False,0,0,1,2.2,1.676,11.2,4.8,43.0,2.4,18.2,1.0,1.136,11.4,3.6,57.0,1.2,21.8,2.0,0.196,0.458,0.088,0.278,1.4,1.662,12.8,5.2,47.6,3.4,19.6,0.8,0.876,12.0,3.4,52.4,1.2,18.0,2.4,0.109,0.269,0.067,0.235
-0.5,1.94,1.99,1.91,3.5,4,2024-11-03T20:00:00.000Z,8315,8603,True,1,1,1,1.0,1.814,15.8,5.8,46.8,2.6,30.6,0.6,1.104,11.8,3.4,53.2,2.0,24.0,2.0,0.063,0.172,0.051,0.176,1.8,1.53,13.2,4.2,46.0,2.0,21.4,1.0,1.07,9.4,3.2,54.0,1.4,20.6,1.6,0.136,0.429,0.106,0.312
0.5,1.95,1.95,4.5,3.4,1.85,2024-11-10T17:30:00.000Z,8315,10281,False,1,1,1,1.4,2.194,14.6,4.8,49.4,3.6,23.6,1.0,0.976,8.6,3.2,50.6,1.6,18.0,1.2,0.096,0.292,0.116,0.312,1.2,1.37,10.4,3.6,44.2,1.8,14.6,1.8,1.808,17.0,5.2,55.8,2.6,29.4,0.6,0.115,0.333,0.106,0.346
-0.25,2.09,1.81,2.45,3.2,3,2024-11-10T17:30:00.000Z,8305,7732,True,0,1,0,1.4,1.144,10.8,4.4,55.0,2.4,23.8,1.4,1.304,11.8,3.6,45.0,1.6,22.4,1.4,0.13,0.318,0.119,0.389,1.0,1.56,14.2,4.2,46.8,2.8,23.6,0.8,0.862,7.4,2.2,53.2,1.2,14.2,1.2,0.07,0.238,0.108,0.364
-0.25,2.01,1.89,2.25,3,3.6,2024-11-24T20:00:00.000Z,8315,8560,True,1,0,2,1.0,1.556,14.4,5.8,54.0,2.2,25.4,0.6,0.728,8.2,1.6,46.0,0.6,15.6,2.0,0.069,0.172,0.073,0.375,1.4,2.044,15.4,4.0,54.6,3.2,24.4,1.0,0.866,7.2,3.2,45.4,1.8,15.8,1.2,0.091,0.35,0.139,0.312
0.25,1.78,2.13,2.8,3.1,2.7,2024-12-01T17:30:00.000Z,8315,8370,False,2,1,2,1.4,1.692,15.2,4.0,55.6,2.8,26.2,0.6,0.606,5.6,2.2,44.4,1.4,10.6,1.8,0.092,0.35,0.107,0.273,0.8,1.458,17.0,3.2,54.6,2.8,23.6,1.2,1.39,13.8,4.8,45.4,2.8,24.6,1.2,0.047,0.25,0.087,0.25
0.25,1.95,1.95,3.2,3.3,2.25,2024-12-04T20:00:00.000Z,8315,8633,True,2,1,2,2.2,2.072,13.2,5.6,59.8,4.2,33.0,1.0,1.004,8.4,3.0,40.2,2.0,15.0,2.4,0.167,0.393,0.119,0.333,1.0,1.568,15.6,4.2,54.8,2.2,25.0,0.6,0.602,6.0,2.6,45.2,1.4,11.0,1.8,0.064,0.238,0.1,0.231
-0.5,1.86,2.04,1.95,3.6,3.8,2024-12-08T15:15:00.000Z,8315,10205,True,2,0,2,2.0,1.858,14.6,5.4,54.0,2.6,26.8,1.2,1.0,10.8,3.8,46.0,1.0,20.0,1.8,0.137,0.37,0.111,0.316,1.4,1.812,13.4,4.6,48.8,2.8,23.2,0.8,0.844,7.2,3.4,51.2,1.8,12.8,2.2,0.104,0.304,0.111,0.235
0.25,2.06,1.87,3.6,3.1,2.15,2024-12-15T15:15:00.000Z,8315,9866,False,1,1,1,1.6,1.244,12.4,3.8,47.4,1.6,20.8,0.6,0.782,8.0,2.8,52.6,1.6,15.2,2.6,0.129,0.421,0.075,0.214,1.0,1.036,10.0,3.4,44.0,1.4,17.4,1.6,1.314,10.6,4.8,56.0,2.6,20.2,1.0,0.1,0.294,0.151,0.333
0.5,1.86,2.07,3.9,3.1,2.1,2024-12-21T17:30:00.000Z,8315,8371,False,2,1,2,1.6,1.146,10.8,4.0,44.0,1.4,19.6,0.6,0.846,8.0,2.8,56.0,1.4,15.6,2.6,0.148,0.4,0.075,0.214,1.0,0.826,7.0,2.8,45.0,1.6,16.4,1.8,1.758,12.2,5.2,55.0,3.0,26.2,0.8,0.143,0.357,0.148,0.346
0.25,1.93,1.97,2.8,3.2,2.6,2025-01-19T13:00:00.000Z,8315,9910,False,2,1,2,1.8,1.114,11.0,4.8,45.4,1.4,18.4,0.8,0.826,8.0,3.2,54.6,1.2,15.0,2.6,0.164,0.375,0.1,0.25,1.2,1.444,14.4,4.6,55.2,2.2,24.6,1.2,0.648,8.2,3.6,44.8,1.4,12.0,1.2,0.083,0.261,0.146,0.333
-1.25,1.91,2.02,1.38,5,7.5,2025-01-26T17:30:00.000Z,8315,7854,True,0,0,1,1.0,0.938,9.0,3.6,38.2,2.2,11.6,1.8,2.17,17.4,5.4,61.8,3.6,31.6,1.4,0.111,0.278,0.103,0.333,1.8,1.342,11.4,4.6,43.0,2.2,19.8,0.8,0.894,7.2,2.6,57.0,1.2,14.4,2.6,0.158,0.391,0.111,0.308
0.25,1.84,2.09,2.9,3.3,2.45,2025-02-02T20:00:00.000Z,8315,8603,False,2,2,1,1.4,1.396,15.4,4.6,49.2,2.4,24.2,0.6,0.702,6.2,2.0,50.8,1.2,11.4,2.2,0.091,0.304,0.097,0.3,1.0,0.93,10.6,3.4,50.8,1.6,22.4,1.2,1.342,12.8,3.4,49.2,2.0,21.4,1.4,0.094,0.294,0.094,0.353
-0.75,2.03,1.9,1.65,4,5,2025-02-08T15:15:00.000Z,8315,7732,True,3,0,2,1.6,1.462,11.4,4.2,55.6,2.6,28.0,1.0,1.536,10.6,3.6,44.4,3.2,19.0,1.8,0.14,0.381,0.094,0.278,1.4,1.466,15.4,4.6,50.4,2.4,24.6,1.0,0.82,6.0,3.0,49.6,1.4,10.8,1.8,0.091,0.304,0.167,0.333
0.75,1.91,2.02,5.5,3.4,1.73,2025-02-16T13:00:00.000Z,8315,8558,False,1,1,1,1.8,2.05,18.2,5.8,49.6,3.2,32.2,0.8,0.646,5.4,2.6,50.4,1.2,10.4,2.2,0.099,0.31,0.148,0.308,1.2,0.716,8.4,2.6,33.6,1.4,11.4,1.0,1.484,16.8,4.8,66.4,2.2,27.2,1.6,0.143,0.462,0.06,0.208
