spread,home spread odds,away spread odds,home team win odds,draw odds,away team win odds,date,team1,team2,team1Home,team1 final score,team 2 final score,label,Home goals,Away goals,Home Expected goals (xG),Away Expected goals (xG),Home Total shots,Away Total shots,Home Shots on target,Away Shots on target,Home Ball possession,Away Ball possession,Home Big chances,Away Big chances,Home Touches in opposition box,Away Touches in opposition box,Home goals against,Away goals against,Home Expected goals (xG) against,Away Expected goals (xG) against,Home Total shots against,Away Total shots against,Home Shots on target against,Away Shots on target against,Home Ball possession against,Away Ball possession against,Home Big chances against,Away Big chances against,Home Touches in opposition box against,Away Touches in opposition box against,Home Points Earned,Away Points Earned,Home Total shots average/goals average,Away Total shots average/goals average,Home Shots on target average/goals average,Away Shots on target average/goals average,Home Total shots against average/goals against average,Away Total shots against average/goals against average,Home Shots on target against average/goals against average,Away Shots on target against average/goals against average
-1.75,2.01,1.92,1.33,5.5,9,2023-08-12T14:00:00.000Z,10204,8346,True,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.75,2.01,1.92,1.33,5.5,9,2023-08-12T14:00:00.000Z,10204,8346,True,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,2.1,1.83,3,3.3,2.38,2023-08-12T14:00:00.000Z,9826,8657,False,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,2.06,1.87,2.2,3.4,3.3,2023-08-12T14:00:00.000Z,8668,9879,True,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,1.86,2.07,1.2,7,13,2023-08-19T14:00:00.000Z,8678,8650,False,1,3,0,1.0,1.37,14.0,5.0,63.0,1.0,0.0,1.0,1.07,16.0,3.0,37.0,1.0,0.0,1.0,0.071,0.2,0.062,0.333,1.0,1.28,13.0,1.0,35.0,2.0,0.0,1.0,1.35,10.0,4.0,65.0,5.0,0.0,1.0,0.077,1.0,0.1,0.25
0,2.01,1.92,2.7,3.3,2.63,2023-08-19T14:00:00.000Z,9937,9879,False,3,0,2,2.0,2.22,11.0,6.0,30.0,4.0,0.0,2.0,1.27,18.0,6.0,70.0,1.0,0.0,1.0,0.182,0.333,0.111,0.333,1.0,1.5,9.0,2.0,59.0,2.0,0.0,0.0,2.73,19.0,9.0,41.0,4.0,0.0,3.0,0.111,0.5,0.0,0.0
0.75,1.88,2.05,4,3.8,1.85,2023-08-19T14:00:00.000Z,10204,8602,False,4,1,2,4.0,4.01,27.0,12.0,71.0,6.0,51.0,1.0,1.48,9.0,3.0,29.0,2.0,21.0,3.0,0.148,0.333,0.111,0.333,0.0,2.35,23.0,6.0,49.0,1.0,0.0,1.0,2.21,15.0,3.0,51.0,2.0,0.0,0.0,0.0,0.0,0.067,0.333
0.5,1.84,2.09,3.8,3.75,1.91,2023-08-26T11:30:00.000Z,8678,8586,True,0,2,0,2.0,1.505,17.5,6.0,63.0,2.0,0.0,1.0,2.145,16.5,6.0,37.0,4.0,0.0,2.0,0.114,0.333,0.061,0.167,1.0,1.33,13.5,5.0,49.0,2.0,11.5,2.0,2.075,21.0,6.5,51.0,2.5,20.0,0.5,0.074,0.2,0.095,0.308
-0.75,1.97,1.96,1.73,3.8,4.75,2023-09-02T14:00:00.000Z,8678,9937,False,2,2,1,0.667,1.11,12.667,4.333,47.0,1.333,7.667,2.0,2.07,19.667,6.333,53.0,3.0,13.333,0.333,0.053,0.154,0.102,0.316,2.0,2.373,13.333,5.0,45.0,3.333,0.0,1.0,0.843,14.333,4.333,55.0,0.667,0.0,1.667,0.15,0.4,0.07,0.231
0.5,1.88,2.05,3.6,4,1.85,2023-09-02T14:00:00.000Z,8191,8586,True,2,5,0,2.0,1.69,17.333,6.0,61.0,2.667,0.0,0.667,1.653,14.667,5.0,39.0,2.667,0.0,2.333,0.115,0.333,0.045,0.133,0.5,0.53,7.5,1.5,45.5,0.5,0.0,3.0,2.39,16.5,7.0,54.5,4.0,0.0,0.0,0.067,0.333,0.182,0.429
-1.25,1.92,2.01,1.4,4.5,8.5,2023-09-02T14:00:00.000Z,8455,10203,True,0,1,0,1.667,1.26,10.333,3.333,35.333,1.333,0.0,2.0,1.387,13.333,6.333,64.667,2.0,0.0,1.0,0.161,0.5,0.15,0.316,1.667,2.037,15.333,5.333,69.333,3.667,13.667,1.333,1.173,12.0,2.667,30.667,1.333,5.667,1.333,0.109,0.313,0.111,0.5
-2,1.88,2.05,1.17,8,15,2023-09-02T14:00:00.000Z,9879,8456,False,1,5,0,1.0,0.84,9.0,2.333,47.667,1.0,0.0,1.667,3.287,18.333,9.333,52.333,4.667,0.0,1.333,0.111,0.429,0.091,0.179,2.0,2.23,20.333,7.0,68.333,2.667,0.0,0.333,0.43,6.333,1.333,31.667,0.333,0.0,3.0,0.098,0.286,0.053,0.25
0.5,2.08,1.85,4.33,3.75,1.8,2023-09-17T13:00:00.000Z,8678,8455,True,0,0,1,1.25,2.103,16.75,4.5,71.0,3.5,10.25,1.25,1.07,10.75,2.75,29.0,1.5,4.25,1.0,0.075,0.278,0.116,0.455,1.0,1.355,12.5,4.5,45.0,1.75,8.625,2.0,2.28,20.0,6.5,55.0,3.5,15.0,0.5,0.08,0.222,0.1,0.308
