index,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,AHCh,B365CAHH,B365CAHA
0,13/08/2022,Milan,Udinese,4,2,1.44,4.75,7,-1.25,1.98,1.92
1,13/08/2022,Sampdoria,Atalanta,0,2,4.33,3.9,1.75,0.75,2.07,1.83
2,13/08/2022,Lecce,Inter,1,2,10,5.75,1.28,1.5,1.9,2
3,13/08/2022,Monza,Torino,1,2,2.6,3.3,2.75,0,1.79,2.11
4,14/08/2022,Fiorentina,Cremonese,3,2,1.36,5,8.5,-1,2.02,1.88
5,14/08/2022,Lazio,Bologna,2,1,1.57,4.33,5.75,-0.75,1.9,2
6,14/08/2022,Salernitana,Roma,0,1,6.5,4.75,1.44,1.25,1.73,2.08
7,14/08/2022,Spezia,Empoli,1,0,2.45,3.3,2.9,-0.25,2.13,1.78
8,15/08/2022,Verona,Napoli,2,5,3.5,3.5,2.05,0.5,1.84,2.06
9,15/08/2022,Juventus,Sassuolo,3,0,1.44,4.75,7,-1.25,1.99,1.91
10,20/08/2022,Torino,Lazio,0,0,3,3.5,2.3,0,2.01,1.89
11,20/08/2022,Udinese,Salernitana,0,0,1.75,3.8,4.5,-0.75,1.79,2.11
12,20/08/2022,Inter,Spezia,3,0,1.16,8,15,-2.5,2.04,1.86
13,20/08/2022,Sassuolo,Lecce,1,0,1.75,4,4.2,-0.75,2.04,1.86
14,21/08/2022,Empoli,Fiorentina,0,0,3.75,3.8,1.9,0.25,1.93,1.97
15,21/08/2022,Napoli,Monza,4,0,1.33,5.5,8,-1.75,1.99,1.91
16,21/08/2022,Atalanta,Milan,1,1,2.75,3.5,2.5,0.25,1.79,2.11
17,21/08/2022,Bologna,Verona,1,1,2.15,3.5,3.3,-0.5,2.05,1.85
18,22/08/2022,Roma,Cremonese,1,0,1.25,6.5,11,-1.75,1.86,2.04
19,22/08/2022,Sampdoria,Juventus,0,0,5.75,4,1.6,0.75,1.97,1.93
20,26/08/2022,Monza,Udinese,1,2,3.1,3.4,2.3,0.25,1.83,2.07
21,26/08/2022,Lazio,Inter,3,1,4,3.8,1.83,0.5,1.95,1.95
22,27/08/2022,Cremonese,Torino,1,2,3.2,3.4,2.25,0.25,2.08,1.73
23,27/08/2022,Juventus,Roma,1,1,2.3,3.3,3.1,-0.25,2.11,1.79
24,27/08/2022,Milan,Bologna,2,0,1.33,5.5,8.5,-1.5,1.98,1.92
25,27/08/2022,Spezia,Sassuolo,2,2,3,3.6,2.25,0.25,1.91,1.99
26,28/08/2022,Salernitana,Sampdoria,4,0,2.45,3.2,3,-0.25,2.03,1.87
27,28/08/2022,Verona,Atalanta,0,1,4.2,4,1.75,0.5,1.95,1.95
28,28/08/2022,Fiorentina,Napoli,0,0,3.25,3.6,2.15,0.25,1.95,1.95
29,28/08/2022,Lecce,Empoli,1,1,2.3,3.5,3,-0.25,1.97,1.93
30,30/08/2022,Sassuolo,Milan,0,0,5.25,4.33,1.57,1,1.85,2.05
31,30/08/2022,Inter,Cremonese,3,1,1.14,8,21,-2.25,1.94,1.96
32,30/08/2022,Roma,Monza,3,0,1.3,5.5,10,-1.5,1.96,1.94
33,31/08/2022,Empoli,Verona,1,1,2.62,3.3,2.7,0,1.95,1.95
34,31/08/2022,Sampdoria,Lazio,1,1,4.2,3.6,1.85,0.5,1.99,1.91
35,31/08/2022,Udinese,Fiorentina,1,0,2.7,3.5,2.5,-0.25,2.02,1.88
36,31/08/2022,Juventus,Spezia,2,0,1.28,5.75,12,-1.5,1.89,2.01
37,31/08/2022,Napoli,Lecce,1,1,1.25,6.25,11,-1.5,1.89,2.01
38,01/09/2022,Atalanta,Torino,3,1,1.72,3.75,5.25,-0.5,1.84,2.06
39,01/09/2022,Bologna,Salernitana,1,1,1.85,3.6,4.33,-0.25,1.82,2.08
40,03/09/2022,Fiorentina,Juventus,1,1,3,3.25,2.4,0.25,1.68,2.15
41,03/09/2022,Milan,Inter,3,2,2.8,3.25,2.6,0,1.96,1.94
42,03/09/2022,Lazio,Napoli,1,2,2.9,3.5,2.37,0.25,1.65,2.2
43,04/09/2022,Cremonese,Sassuolo,0,0,3,3.5,2.25,0,1.97,1.93
44,04/09/2022,Spezia,Bologna,2,2,3,3.3,2.37,0.25,1.87,2.03
45,04/09/2022,Verona,Sampdoria,2,1,2.05,3.6,3.6,-0.25,1.97,1.93
46,04/09/2022,Udinese,Roma,4,0,4.2,3.75,1.85,0.5,1.8,2.1
47,05/09/2022,Monza,Atalanta,0,2,5.75,4.2,1.57,0.75,1.75,2.05
48,05/09/2022,Salernitana,Empoli,2,2,2.25,3.4,3.2,-0.25,2.04,1.86
49,05/09/2022,Torino,Lecce,1,0,1.7,3.75,5.25,-0.75,1.9,2
50,10/09/2022,Napoli,Spezia,1,0,1.25,6,11,-1.75,2.03,1.87
51,10/09/2022,Inter,Torino,1,0,1.45,4.75,7,-1,1.94,1.96
52,10/09/2022,Sampdoria,Milan,1,2,6,4.5,1.5,1,2.05,1.75
53,11/09/2022,Atalanta,Cremonese,1,1,1.3,5.5,9.5,-1.5,2.07,1.83
54,11/09/2022,Bologna,Fiorentina,2,1,2.9,3.4,2.45,0.25,2,1.9
55,11/09/2022,Lecce,Monza,1,1,2.25,3.4,3.2,-0.25,2.07,1.83
56,11/09/2022,Sassuolo,Udinese,1,3,2.7,3.5,2.55,0,1.95,1.95
57,11/09/2022,Lazio,Verona,2,0,1.57,4.2,5.5,-1,2.04,1.86
58,11/09/2022,Juventus,Salernitana,2,2,1.4,4.5,8.5,-1,1.98,1.92
59,12/09/2022,Empoli,Roma,1,2,5,3.8,1.7,0.75,2,1.9
60,16/09/2022,Salernitana,Lecce,1,2,2.25,3.3,3.3,-0.25,1.98,1.92
61,17/09/2022,Bologna,Empoli,0,1,2.1,3.5,3.4,-0.25,1.79,2.11
62,17/09/2022,Spezia,Sampdoria,2,1,2.7,3.25,2.7,0,1.9,2
63,17/09/2022,Torino,Sassuolo,0,1,1.8,3.75,4.5,-0.5,1.81,2.09
64,18/09/2022,Udinese,Inter,3,1,3.8,3.6,1.95,0.5,1.89,2.01
65,18/09/2022,Cremonese,Lazio,0,4,4.33,3.75,1.8,0.5,1.99,1.91
66,18/09/2022,Fiorentina,Verona,2,0,1.75,3.8,4.5,-0.5,1.82,2.08
67,18/09/2022,Monza,Juventus,1,0,4.5,3.6,1.8,0.5,2.03,1.87
68,18/09/2022,Roma,Atalanta,0,1,2.05,3.5,3.5,-0.25,1.86,2.04
69,18/09/2022,Milan,Napoli,1,2,2.15,3.5,3.3,-0.25,2.04,1.86
70,01/10/2022,Napoli,Torino,3,1,1.6,4,5.75,-0.75,1.83,2.07
71,01/10/2022,Inter,Roma,1,2,2,3.5,3.75,-0.25,1.73,2.08
72,01/10/2022,Empoli,Milan,1,3,5.5,4,1.6,1,1.9,2
73,02/10/2022,Lazio,Spezia,4,0,1.4,5,7.5,-1.25,1.94,1.96
74,02/10/2022,Lecce,Cremonese,1,1,2.05,3.4,3.75,-0.5,2.09,1.81
75,02/10/2022,Sampdoria,Monza,0,3,2.25,3.4,3.2,-0.25,2.08,1.73
76,02/10/2022,Sassuolo,Salernitana,5,0,2,3.75,3.5,-0.25,1.85,2.05
77,02/10/2022,Atalanta,Fiorentina,1,0,1.95,3.5,4,-0.25,1.83,2.07
78,02/10/2022,Juventus,Bologna,3,0,1.5,4.33,6.5,-1,1.79,2.11
79,03/10/2022,Verona,Udinese,1,2,3.25,3.4,2.2,0.25,2.04,1.86
80,08/10/2022,Sassuolo,Inter,1,2,4.33,4.2,1.7,0.75,1.88,2.02
81,08/10/2022,Milan,Juventus,2,0,2.05,3.4,3.6,-0.25,1.88,2.02
82,08/10/2022,Bologna,Sampdoria,1,1,2.05,3.5,3.6,-0.25,1.75,2.05
83,09/10/2022,Torino,Empoli,1,1,1.72,3.6,5,-0.75,1.82,2.08
84,09/10/2022,Monza,Spezia,2,0,1.9,3.6,4,-0.5,2,1.9
85,09/10/2022,Salernitana,Verona,2,1,2.4,3.4,2.87,0,1.78,2.13
86,09/10/2022,Udinese,Atalanta,2,2,2.5,3.4,2.75,0,1.75,2.05
87,09/10/2022,Cremonese,Napoli,1,4,7,4.5,1.45,1.25,1.86,2.04
88,09/10/2022,Roma,Lecce,2,1,1.33,5.25,8.5,-1,1.81,2.09
89,10/10/2022,Fiorentina,Lazio,0,4,2.4,3.5,2.8,-0.25,2.03,1.87
90,15/10/2022,Empoli,Monza,1,0,2.55,3.3,2.8,0,2.02,1.88
91,15/10/2022,Torino,Juventus,0,1,3,3.1,2.5,0,2.11,1.79
92,15/10/2022,Atalanta,Sassuolo,2,1,1.65,4,5,-0.75,1.77,2.02
93,16/10/2022,Inter,Salernitana,2,0,1.3,5.75,9,-1.75,1.95,1.95
94,16/10/2022,Lazio,Udinese,0,0,2.2,3.5,3.25,-0.25,2.05,1.85
95,16/10/2022,Spezia,Cremonese,2,2,2.45,3.2,3.1,-0.25,2.08,1.73
96,16/10/2022,Napoli,Bologna,3,2,1.25,6,11,-1.75,2,1.9
97,16/10/2022,Verona,Milan,1,2,6,4,1.57,1,1.98,1.92
98,17/10/2022,Sampdoria,Roma,0,1,4.75,3.75,1.72,0.75,2.04,1.86
99,17/10/2022,Lecce,Fiorentina,1,1,3.75,3.4,2.05,0.25,2.08,1.82
100,21/10/2022,Juventus,Empoli,4,0,1.4,5,7,-1.5,2,1.8
101,22/10/2022,Salernitana,Spezia,1,0,2,3.5,3.8,-0.25,1.89,2.01
102,22/10/2022,Milan,Monza,4,1,1.4,5,7.5,-1.25,2.07,1.83
103,22/10/2022,Fiorentina,Inter,3,4,3.6,3.5,2.05,0.25,1.93,1.97
104,23/10/2022,Udinese,Torino,1,2,2,3.3,4,-0.5,2.03,1.87
105,23/10/2022,Bologna,Lecce,2,0,2.15,3.2,3.75,-0.25,1.82,2.08
106,23/10/2022,Atalanta,Lazio,0,2,1.95,3.5,4,-0.5,2.08,1.82
107,23/10/2022,Roma,Napoli,0,1,2.87,3.5,2.4,0.25,1.91,1.99
108,24/10/2022,Cremonese,Sampdoria,0,1,2.4,3.3,3,-0.25,1.89,2.01
109,24/10/2022,Sassuolo,Verona,2,1,1.95,3.5,4,-0.25,1.96,1.94
110,29/10/2022,Napoli,Sassuolo,4,0,1.28,6,8.5,-1.75,1.97,1.93
111,29/10/2022,Lecce,Juventus,0,1,4.33,3.3,1.9,0.25,2.06,1.84
112,29/10/2022,Inter,Sampdoria,3,0,1.25,6,12,-2,1.97,1.93
113,30/10/2022,Empoli,Atalanta,0,2,4.33,3.8,1.8,0.75,1.96,1.94
114,30/10/2022,Cremonese,Udinese,0,0,4,3.8,1.85,0.5,1.92,1.98
115,30/10/2022,Spezia,Fiorentina,1,2,4,3.6,1.9,0.5,1.98,1.92
116,30/10/2022,Lazio,Salernitana,1,3,1.5,4.5,6.5,-1,1.85,2.05
117,30/10/2022,Torino,Milan,2,1,3.75,3.3,2.1,0.5,1.82,2.08
118,31/10/2022,Verona,Roma,1,3,4.33,3.6,1.83,0.5,2.02,1.88
119,31/10/2022,Monza,Bologna,1,2,2.2,3.3,3.4,-0.25,2.04,1.86
120,04/11/2022,Udinese,Lecce,1,1,1.61,3.9,5.5,-0.75,1.87,2.03
121,05/11/2022,Empoli,Sassuolo,1,0,2.8,3.4,2.45,0.25,1.99,1.91
122,05/11/2022,Salernitana,Cremonese,2,2,2.15,3.6,3.3,-0.25,1.97,1.93
123,05/11/2022,Atalanta,Napoli,1,2,3.3,3.6,2.15,0.25,2,1.9
124,05/11/2022,Milan,Spezia,2,1,1.22,6,13,-1.75,1.78,2.13
125,06/11/2022,Bologna,Torino,2,1,3,3.1,2.5,0.25,1.73,2.08
126,06/11/2022,Monza,Verona,2,0,2.2,3.4,3.3,-0.25,1.91,1.99
127,06/11/2022,Sampdoria,Fiorentina,0,2,4.2,3.4,1.9,0.5,2.01,1.89
128,06/11/2022,Roma,Lazio,0,1,2,3.5,3.8,-0.25,1.88,2.02
129,06/11/2022,Juventus,Inter,2,0,3.1,3.4,2.37,0.25,1.83,2.07
130,08/11/2022,Napoli,Empoli,2,0,1.25,6.5,9.5,-1.75,1.98,1.92
131,08/11/2022,Spezia,Udinese,1,1,4,3.5,1.9,0.5,1.91,1.99
132,08/11/2022,Cremonese,Milan,0,0,6,4.2,1.55,1,1.92,1.98
133,09/11/2022,Lecce,Atalanta,2,1,4.75,3.5,1.8,0.25,1.9,2
134,09/11/2022,Sassuolo,Roma,1,1,3.4,3.6,2.1,0.25,1.97,1.93
135,09/11/2022,Fiorentina,Salernitana,2,1,1.53,4.2,6.25,-1,1.94,1.96
136,09/11/2022,Inter,Bologna,6,1,1.28,5.75,10,-1.25,1.92,1.98
137,09/11/2022,Torino,Sampdoria,2,0,1.61,3.8,5.75,-0.75,1.86,2.04
138,10/11/2022,Verona,Juventus,0,1,5,3.8,1.66,1,1.9,2
139,10/11/2022,Lazio,Monza,1,0,1.61,4.2,5,-0.75,1.94,1.96
140,11/11/2022,Empoli,Cremonese,2,0,2.5,3.4,2.8,0,1.83,2.07
141,12/11/2022,Napoli,Udinese,3,2,1.5,4.75,5.75,-1,1.77,2.02
142,12/11/2022,Sampdoria,Lecce,0,2,2.62,3,3,0,1.97,1.93
143,12/11/2022,Bologna,Sassuolo,3,0,2.3,3.5,3,-0.25,1.96,1.94
144,13/11/2022,Atalanta,Inter,2,3,3.1,3.75,2.2,0.25,1.85,2.05
145,13/11/2022,Monza,Salernitana,3,0,2.15,3.25,3.6,-0.5,1.98,1.92
146,13/11/2022,Roma,Torino,1,1,1.9,3.4,4.33,-0.5,1.84,2.06
147,13/11/2022,Verona,Spezia,1,2,2.1,3.4,3.6,-0.5,1.98,1.92
148,13/11/2022,Milan,Fiorentina,2,1,1.7,3.8,5,-0.75,1.86,2.04
149,13/11/2022,Juventus,Lazio,3,0,1.95,3.5,4,-0.5,1.88,2.02
